state_id,split_bucket,cost_buffer_return,cost_tier_label,treated_n,upper_first_rate,lower_first_rate,fast_fail_rate,native_upper_first_rate,native_lower_first_rate,native_fast_fail_rate,compression_base_lower_first_rate,compression_base_fast_fail_rate,lower_first_uplift_vs_native,fast_fail_uplift_vs_native,lower_first_uplift_vs_compression_base,fast_fail_uplift_vs_compression_base,median_upper_barrier_return,median_abs_lower_barrier_return,utility_proxy_per_entry,utility_proxy_total_indexed,utility_margin_vs_native,utility_margin_vs_compression_base,utility_status,badside_status
repair_range_participation_core_30,train,0.0,0bps,6232,0.30905006418485237,0.4046854942233633,0.11296534017971759,0.14517929462992518,0.3446036329418711,0.08333256455436959,0.43033741553080096,0.13579648977144307,0.06008186128149223,0.029632775625347996,-0.025651921307437653,-0.022831149591725483,0.12180693799504887,0.06090346899752443,0.012997691554349728,0.0003736340201606479,0.006360919299610169,3.81624941942863e-05,utility_pass,pass
repair_range_participation_core_30,train,0.0025,25bps,6232,0.30905006418485237,0.4046854942233633,0.11296534017971759,0.14517929462992518,0.3446036329418711,0.08333256455436959,0.43033741553080096,0.13579648977144307,0.06008186128149223,0.029632775625347996,-0.025651921307437653,-0.022831149591725483,0.12180693799504887,0.06090346899752443,0.010497691554349728,0.0003017685626295354,0.008789053842079057,0.00046629934300006497,utility_pass,pass
repair_range_participation_core_30,train,0.005,50bps,6232,0.30905006418485237,0.4046854942233633,0.11296534017971759,0.14517929462992518,0.3446036329418711,0.08333256455436959,0.43033741553080096,0.13579648977144307,0.06008186128149223,0.029632775625347996,-0.025651921307437653,-0.022831149591725483,0.12180693799504887,0.06090346899752443,0.007997691554349727,0.00022990310509842294,0.011217188384547945,0.0008944361918058437,utility_pass,pass
repair_range_participation_core_30,train,0.0075,75bps,6232,0.30905006418485237,0.4046854942233633,0.11296534017971759,0.14517929462992518,0.3446036329418711,0.08333256455436959,0.43033741553080096,0.13579648977144307,0.06008186128149223,0.029632775625347996,-0.025651921307437653,-0.022831149591725483,0.12180693799504887,0.06090346899752443,0.005497691554349728,0.0001580376475673105,0.013645322927016831,0.0013225730406116224,utility_pass,pass
repair_range_participation_core_30,train,0.01,100bps,6232,0.30905006418485237,0.4046854942233633,0.11296534017971759,0.14517929462992518,0.3446036329418711,0.08333256455436959,0.43033741553080096,0.13579648977144307,0.06008186128149223,0.029632775625347996,-0.025651921307437653,-0.022831149591725483,0.12180693799504887,0.06090346899752443,0.002997691554349728,8.617219003619797e-05,0.01607345746948572,0.0017507098894174013,utility_pass,pass
repair_range_participation_core_30,validation,0.0,0bps,2627,0.20631899505138943,0.4442329653597259,0.10087552341073468,0.09591074428694929,0.3992855628231686,0.07850653269610322,0.4819083608880491,0.13042040623523854,0.04494740253655727,0.022368990714631456,-0.03767539552832322,-0.029544882824503862,0.11458080048275206,0.05729040024137603,-0.0018100887780868671,-7.75621579923043e-05,0.017685786887998694,0.003403499487738147,utility_fail,pass
repair_range_participation_core_30,validation,0.0025,25bps,2627,0.20631899505138943,0.4442329653597259,0.10087552341073468,0.09591074428694929,0.3992855628231686,0.07850653269610322,0.4819083608880491,0.13042040623523854,0.04494740253655727,0.022368990714631456,-0.03767539552832322,-0.029544882824503862,0.11458080048275206,0.05729040024137603,-0.004310088778086868,-0.00018468695613933485,0.02007866208985166,0.004159652944929006,utility_fail,pass
repair_range_participation_core_30,validation,0.005,50bps,2627,0.20631899505138943,0.4442329653597259,0.10087552341073468,0.09591074428694929,0.3992855628231686,0.07850653269610322,0.4819083608880491,0.13042040623523854,0.04494740253655727,0.022368990714631456,-0.03767539552832322,-0.029544882824503862,0.11458080048275206,0.05729040024137603,-0.006810088778086867,-0.00029181175428636536,0.022471537291704632,0.004915806402119866,utility_fail,pass
repair_range_participation_core_30,validation,0.0075,75bps,2627,0.20631899505138943,0.4442329653597259,0.10087552341073468,0.09591074428694929,0.3992855628231686,0.07850653269610322,0.4819083608880491,0.13042040623523854,0.04494740253655727,0.022368990714631456,-0.03767539552832322,-0.029544882824503862,0.11458080048275206,0.05729040024137603,-0.009310088778086867,-0.00039893655243339587,0.0248644124935576,0.005671959859310725,utility_fail,pass
repair_range_participation_core_30,validation,0.01,100bps,2627,0.20631899505138943,0.4442329653597259,0.10087552341073468,0.09591074428694929,0.3992855628231686,0.07850653269610322,0.4819083608880491,0.13042040623523854,0.04494740253655727,0.022368990714631456,-0.03767539552832322,-0.029544882824503862,0.11458080048275206,0.05729040024137603,-0.011810088778086867,-0.0005060613505804264,0.027257287695410568,0.0064281133165015845,utility_fail,pass
