policy_id,decision_date,launch_month,rho,turnover_cap,planned_buy_weight_before_cap,planned_sell_weight_before_cap,cap_scale,planned_buy_weight_after_cap,planned_sell_weight_after_cap,planned_cash_weight_delta,planned_stateful_one_way_turnover,intended_buy_notional,intended_sell_notional,executed_buy_notional,executed_sell_notional,attempted_one_way_turnover,realized_one_way_turnover,legacy_symmetric_attempted_turnover,legacy_symmetric_realized_turnover,post_sell_actual_holding_n,actual_holding_cap,available_new_holding_slots,authorized_new_entry_n,queued_new_entry_n,holding_cap_breach,pretrade_NAV,formation_target_turnover
C_D8_ONLY_XD8_R100_CNONE,2025-08-29,False,1,,0.777819290789,0.773182197815,1,0.777819290789,0.773182197815,-0.00463709297445,0.777819290789,10659046,10634767,10659046,10634767,0.77527539799,0.77527539799,0.774392443203,0.774392443203,10,45,35,34,0,False,13748722.1027,0.772727272727
C_D8_ONLY_XD8_R100_CNONE,2025-09-30,False,1,,0.803597183516,0.802293572337,1,0.803597183516,0.802293572337,-0.00130361117905,0.803597183516,10996333,11054240,10996333,11054240,0.802400783077,0.802400783077,0.800299117917,0.800299117917,9,45,36,36,0,False,13776457.1435,0.8
C_D8_ONLY_XD8_R100_CNONE,2025-10-31,False,1,,0.74023070471,0.736382027734,1,0.74023070471,0.736382027734,-0.00384867697603,0.74023070471,10220521,10248748,10220521,10248748,0.736531546804,0.736531546804,0.735517272867,0.735517272867,12,45,33,32,0,False,13914879.8778,0.733333333333
C_D8_ONLY_XD8_R100_CNONE,2025-11-28,False,1,,0.821868280048,0.817323493428,1,0.821868280048,0.817323493428,-0.00454478661945,0.821868280048,10969051,11023767,10700671,11023767,0.820230572318,0.820230572318,0.818194982488,0.808210488031,9,45,36,36,0,False,13439839.2014,0.818181818182
C_D8_ONLY_XD8_R100_CNONE,2025-12-31,False,1,,0.892439203175,0.867529342631,1,0.892439203175,0.867529342631,-0.0249098605446,0.892439203175,12772704,12612355,12772704,12612355,0.878578964789,0.878578964789,0.873064108325,0.873064108325,5,45,40,40,0,False,14537912.3697,0.888888888889
C_D8_ONLY_XD8_R100_CNONE,2026-01-30,False,1,,0.893901370237,0.882298132489,1,0.893901370237,0.882298132489,-0.0116032377477,0.893901370237,13091228,14688317,12678384,13387965,0.967343210316,0.881704625703,0.91475266504,0.858338832246,7,45,38,38,1,False,15184183.6934,0.888888888889
C_D8_ONLY_XD8_R100_CNONE,2026-02-27,False,1,,0.956202940763,0.901029200261,1,0.956202940763,0.901029200261,-0.0551737405021,0.956202940763,14820573,14032491,14820573,14032491,0.95164121114,0.95164121114,0.926339513663,0.926339513663,2,45,43,43,0,False,15573698.1822,0.933333333333
C_D8_ONLY_XD8_R100_CNONE,2026-03-31,False,1,,0.933919437903,0.93108443689,1,0.933919437903,0.93108443689,-0.00283500101314,0.933919437903,13850030,13876313,13587502,13876313,0.931642331518,0.931642331518,0.930760023826,0.921947084899,4,45,41,41,0,False,14894463.82,0.933333333333
C_D9D10_EQUAL_XD8_R100_CNONE,2024-07-31,True,1,,1,0,1,1,0,-1,1,9812844,0,9812844,0,0.9812844,0.9812844,0.4906422,0.4906422,0,89,89,87,0,False,10000000,0.5
C_D9D10_EQUAL_XD8_R100_CNONE,2024-08-30,False,1,,0.39664383813,0.378013475201,1,0.39664383813,0.378013475201,-0.0186303629292,0.39664383813,3656575,3659683,3656575,3659683,0.379420650098,0.379420650098,0.379259537867,0.379259537867,55,89,34,33,0,False,9645450.23856,0.368657505285
C_D9D10_EQUAL_XD8_R100_CNONE,2024-09-30,False,1,,0.480793515228,0.466841929703,1,0.480793515228,0.466841929703,-0.0139515855246,0.480793515228,5976442,5884284,4121395,5884284,0.475778511723,0.468441906418,0.47211020907,0.398270999986,49,89,40,40,0,False,12561395.382,0.454545454545
C_D9D10_EQUAL_XD8_R100_CNONE,2024-10-31,False,1,,0.404478521565,0.231168254271,1,0.404478521565,0.231168254271,-0.173310267295,0.404478521565,4413302,2586828,4375329,2586828,0.396826486899,0.393412106422,0.314711863785,0.313004673547,56,89,33,33,0,False,11121490.4894,0.329545454545
C_D9D10_EQUAL_XD8_R100_CNONE,2024-11-29,False,1,,0.361003960403,0.349273366751,1,0.361003960403,0.349273366751,-0.0117305936525,0.361003960403,4023834,3953694,4023834,3953694,0.35701702927,0.35701702927,0.353905422972,0.353905422972,58,89,31,31,0,False,11270706.0731,0.34696969697
C_D9D10_EQUAL_XD8_R100_CNONE,2024-12-31,False,1,,0.229516884468,0.224881386617,1,0.229516884468,0.224881386617,-0.00463549785061,0.229516884468,2493007,2622264,2493007,2622264,0.225775569631,0.225775569631,0.220211089318,0.220211089318,71,89,18,18,1,False,11614471.8593,0.214393939394
C_D9D10_EQUAL_XD8_R100_CNONE,2025-01-27,False,1,,0.275843539913,0.260110942049,1,0.275843539913,0.260110942049,-0.0157325978641,0.275843539913,3054138,2944907,3054138,2944907,0.270427757614,0.270427757614,0.26559184411,0.26559184411,65,89,24,22,0,False,11293729.7079,0.267424242424
C_D9D10_EQUAL_XD8_R100_CNONE,2025-02-28,False,1,,0.337217467178,0.331620349105,1,0.337217467178,0.331620349105,-0.00559711807237,0.337217467178,3693056,3713808,3693056,3713808,0.334234398424,0.334234398424,0.333300581673,0.333300581673,59,89,30,29,0,False,11111387.7492,0.329545454545
C_D9D10_EQUAL_XD8_R100_CNONE,2025-03-31,False,1,,0.315700425892,0.309018384326,1,0.315700425892,0.309018384326,-0.00668204156649,0.315700425892,3508498,3505741,3508498,3505741,0.311523766528,0.311523766528,0.311401367852,0.311401367852,62,89,27,27,0,False,11262376.669,0.301767676768
C_D9D10_EQUAL_XD8_R100_CNONE,2025-04-30,False,1,,0.335879483966,0.330019622397,1,0.335879483966,0.330019622397,-0.00585986156955,0.335879483966,3556119,3692890,3556119,3692890,0.33188419322,0.33188419322,0.325738311134,0.325738311134,60,89,29,29,0,False,11127043.9371,0.325
C_D9D10_EQUAL_XD8_R100_CNONE,2025-05-30,False,1,,0.319690060857,0.30272592548,1,0.319690060857,0.30272592548,-0.0169641353771,0.319690060857,3597474,3491948,3597474,3491948,0.313865975898,0.313865975898,0.309262604064,0.309262604064,62,89,27,27,0,False,11461815.7948,0.30303030303
C_D9D10_EQUAL_XD8_R100_CNONE,2025-06-30,False,1,,0.342940335585,0.336063017424,1,0.342940335585,0.336063017424,-0.00687731816099,0.342940335585,4002354,4003878,4002354,4003878,0.337580693363,0.337580693363,0.337516446528,0.337516446528,60,89,29,29,0,False,11860506.4766,0.32601010101
C_D9D10_EQUAL_XD8_R100_CNONE,2025-07-31,False,1,,0.357473093251,0.351323496365,1,0.357473093251,0.351323496365,-0.00614959688616,0.357473093251,4259541,4286263,4259541,4286263,0.352237957007,0.352237957007,0.351139972272,0.351139972272,59,89,30,29,0,False,12168657.3373,0.334343434343
C_D9D10_EQUAL_XD8_R100_CNONE,2025-08-29,False,1,,0.373791793152,0.366489315192,1,0.373791793152,0.366489315192,-0.00730247796022,0.373791793152,4675848,4666181,4675848,4666181,0.368249696189,0.368249696189,0.367869030499,0.367869030499,58,89,31,30,0,False,12697493.164,0.340909090909
C_D9D10_EQUAL_XD8_R100_CNONE,2025-09-30,False,1,,0.361971249125,0.356022377736,1,0.361971249125,0.356022377736,-0.00594887138931,0.361971249125,4393174,4431295,4393174,4431295,0.358814322483,0.358814322483,0.357270940606,0.357270940606,58,89,31,30,0,False,12349827.5357,0.340909090909
C_D9D10_EQUAL_XD8_R100_CNONE,2025-10-31,False,1,,0.497823959327,0.489699602049,1,0.497823959327,0.489699602049,-0.00812435727855,0.497823959327,6151041,6184830,6151041,6184830,0.4902338316,0.4902338316,0.48889470741,0.48889470741,46,89,43,42,0,False,12616081.554,0.477272727273
C_D9D10_EQUAL_XD8_R100_CNONE,2025-11-28,False,1,,0.371535999806,0.361496407904,1,0.371535999806,0.361496407904,-0.0100395919016,0.371535999806,4366152,4485870,4366152,4485870,0.364130804674,0.364130804674,0.359271879686,0.359271879686,58,89,31,31,1,False,12319391.6648,0.357828282828
C_D9D10_EQUAL_XD8_R100_CNONE,2025-12-31,False,1,,0.427063953883,0.408581630452,1,0.427063953883,0.408581630452,-0.018482323431,0.427063953883,5322031,5201113,5265472,5201113,0.419898634467,0.415436231511,0.415128528554,0.412897327076,54,89,35,35,0,False,12674561.3421,0.403787878788
C_D9D10_EQUAL_XD8_R100_CNONE,2026-01-30,False,1,,0.531060989229,0.51889308982,1,0.531060989229,0.51889308982,-0.0121678994086,0.531060989229,6495655,7787683,6319800,6728283,0.595228426826,0.514256333409,0.545852264889,0.498645740793,48,89,41,41,2,False,13083519.9547,0.488636363636
C_D9D10_EQUAL_XD8_R100_CNONE,2026-02-27,False,1,,0.460961123606,0.420325437224,1,0.460961123606,0.420325437224,-0.0406356863819,0.460961123606,6148234,5752980,5994186,5752980,0.450725742824,0.439432516309,0.436237748975,0.430591135717,50,89,39,38,0,False,13640742.9526,0.431818181818
C_D9D10_EQUAL_XD8_R100_CNONE,2026-03-31,False,1,,0.525281873526,0.502085880721,1,0.525281873526,0.502085880721,-0.0231959928043,0.525281873526,6722120,6535428,6722120,6535428,0.517731158079,0.517731158079,0.510541739758,0.510541739758,45,89,44,43,0,False,12983804.2295,0.477272727273
C_MIX303040_XD8_R100_CNONE,2024-07-31,True,1,,1,0,1,1,0,-1,1,9811246,0,9811246,0,0.9811246,0.9811246,0.4905623,0.4905623,0,134,134,130,0,False,10000000,0.5
C_MIX303040_XD8_R100_CNONE,2024-08-30,False,1,,0.348806359661,0.330004971333,1,0.348806359661,0.330004971333,-0.0188013883276,0.348806359661,3199704,3205474,3199704,3205474,0.332422548896,0.332422548896,0.33212336099,0.33212336099,90,134,44,42,0,False,9642769.45304,0.325951374207
C_MIX303040_XD8_R100_CNONE,2024-09-30,False,1,,0.433218105966,0.418971348832,1,0.433218105966,0.418971348832,-0.0142467571336,0.433218105966,5387911,5341324,3737033,5341324,0.425543242533,0.421863749119,0.423703495826,0.358509399529,82,134,52,51,0,False,12661253.808,0.406818181818
C_MIX303040_XD8_R100_CNONE,2024-10-31,False,1,,0.343586705314,0.185764095244,1,0.343586705314,0.185764095244,-0.15782261007,0.343586705314,3746936,2110874,3746936,2110874,0.333157453944,0.333157453944,0.260422524603,0.260422524603,95,134,39,38,0,False,11246742.2104,0.259090909091
C_MIX303040_XD8_R100_CNONE,2024-11-29,False,1,,0.297792547434,0.286032649244,1,0.297792547434,0.286032649244,-0.01175989819,0.297792547434,3301435,3270293,3301435,3270293,0.291437994413,0.291437994413,0.290063446373,0.290063446373,99,134,35,34,0,False,11328087.1516,0.282121212121
C_MIX303040_XD8_R100_CNONE,2024-12-31,False,1,,0.242824890155,0.234629226758,1,0.242824890155,0.234629226758,-0.00819566339729,0.242824890155,2766003,2766753,2766003,2766753,0.238073176949,0.238073176949,0.238040909001,0.238040909001,105,134,29,29,0,False,11621439.4056,0.228636363636
C_MIX303040_XD8_R100_CNONE,2025-01-27,False,1,,0.226762698553,0.218818394314,1,0.226762698553,0.218818394314,-0.00794430423909,0.226762698553,2450292,2499650,2450292,2499650,0.220346965386,0.220346965386,0.218171483715,0.218171483715,106,134,28,25,0,False,11344154.414,0.212121212121
C_MIX303040_XD8_R100_CNONE,2025-02-28,False,1,,0.344652561248,0.332712356562,1,0.344652561248,0.332712356562,-0.0119402046854,0.344652561248,3793469,3766472,3793469,3766472,0.33755520736,0.33755520736,0.336354066935,0.336354066935,90,134,44,42,0,False,11238069.8543,0.331818181818
C_MIX303040_XD8_R100_CNONE,2025-03-31,False,1,,0.289216850722,0.280509707176,1,0.289216850722,0.280509707176,-0.0087071435452,0.289216850722,3199397,3232072,3199397,3232072,0.283212710584,0.283212710584,0.281781125007,0.281781125007,98,134,36,35,0,False,11412171.4147,0.273181818182
C_MIX303040_XD8_R100_CNONE,2025-04-30,False,1,,0.250836269492,0.239722264585,1,0.250836269492,0.239722264585,-0.0111140049069,0.250836269492,2676672,2755195,2676672,2755195,0.244373266069,0.244373266069,0.240890949577,0.240890949577,102,134,32,31,0,False,11274535.24,0.237272727273
C_MIX303040_XD8_R100_CNONE,2025-05-30,False,1,,0.282263371264,0.265116687194,1,0.282263371264,0.265116687194,-0.0171466840698,0.282263371264,3129292,3099638,3129292,3099638,0.27095377256,0.27095377256,0.269669957695,0.269669957695,98,134,36,35,0,False,11549173.0211,0.266515151515
C_MIX303040_XD8_R100_CNONE,2025-06-30,False,1,,0.334502275967,0.320946966709,1,0.334502275967,0.320946966709,-0.0135553092576,0.334502275967,3859445,3880694,3859445,3880694,0.325073865329,0.325073865329,0.324183883465,0.324183883465,92,134,42,42,0,False,11937883.7055,0.316060606061
C_MIX303040_XD8_R100_CNONE,2025-07-31,False,1,,0.279322629967,0.264987322336,1,0.279322629967,0.264987322336,-0.0143353076313,0.279322629967,3270342,3286938,3270342,3286938,0.269219055909,0.269219055909,0.268539402163,0.268539402163,100,134,34,32,0,False,12209158.0364,0.256515151515
C_MIX303040_XD8_R100_CNONE,2025-08-29,False,1,,0.326495332523,0.312098042536,1,0.326495332523,0.312098042536,-0.0143972899871,0.326495332523,4048328,4020067,4048328,4020067,0.315519114505,0.315519114505,0.314417809757,0.314417809757,93,134,41,39,0,False,12830690.1671,0.290909090909
C_MIX303040_XD8_R100_CNONE,2025-09-30,False,1,,0.322677874249,0.310903962728,1,0.322677874249,0.310903962728,-0.0117739115203,0.322677874249,3942095,3958982,3942095,3958982,0.314718025448,0.314718025448,0.314046812079,0.314046812079,93,134,41,40,0,False,12579457.4186,0.301060606061
C_MIX303040_XD8_R100_CNONE,2025-10-31,False,1,,0.41201847998,0.399790212009,1,0.41201847998,0.399790212009,-0.0122282679705,0.41201847998,5089850,5138563,5089850,5138563,0.400809817893,0.400809817893,0.398910001868,0.398910001868,82,134,52,50,0,False,12820451.9216,0.39
C_MIX303040_XD8_R100_CNONE,2025-11-28,False,1,,0.352211875338,0.336606211687,1,0.352211875338,0.336606211687,-0.0156056636506,0.352211875338,4205798,4256392,4205798,4256392,0.340676624534,0.340676624534,0.338651882318,0.338651882318,90,134,44,44,1,False,12493936.1655,0.338939393939
C_MIX303040_XD8_R100_CNONE,2025-12-31,False,1,,0.458668533795,0.440530395361,1,0.458668533795,0.440530395361,-0.018138138434,0.458668533795,5668188,5785175,5668188,5785175,0.443154084254,0.443154084254,0.438673384288,0.438673384288,79,134,55,55,0,False,13054545.1471,0.432878787879
C_MIX303040_XD8_R100_CNONE,2026-01-30,False,1,,0.443059942573,0.417708238779,1,0.443059942573,0.417708238779,-0.0253517037941,0.443059942573,5366643,6689043,5329116,5609852,0.495782789996,0.415794617559,0.446775543257,0.405390731882,85,134,49,49,3,False,13491882.2012,0.398484848485
C_MIX303040_XD8_R100_CNONE,2026-02-27,False,1,,0.453549042756,0.409908028062,1,0.453549042756,0.409908028062,-0.0436410146938,0.453549042756,6120318,5801119,6025662,5801119,0.436777949094,0.43002280115,0.425388092833,0.422010518862,79,134,55,55,0,False,14012424.42,0.415909090909
C_MIX303040_XD8_R100_CNONE,2026-03-31,False,1,,0.494980099303,0.466917545396,1,0.494980099303,0.466917545396,-0.0280625539067,0.494980099303,6460849,6270187,6460849,6270187,0.483547188465,0.483547188465,0.476412361908,0.476412361908,74,134,60,59,0,False,13361361.9397,0.458787878788
F_MIX333_XD6_R025_C020,2024-07-31,True,1,,1,0,1,1,0,-1,1,9825590,0,9825590,0,0.982559,0.982559,0.4912795,0.4912795,0,134,134,130,0,False,10000000,0.5
F_MIX333_XD6_R025_C020,2024-08-30,False,0.25,0.2,0.0411526746588,0.0368201980313,1,0.0411526746588,0.0368201980313,-0.00433247662748,0.0411526746588,109223,464215,109223,464215,0.04818904751,0.04818904751,0.0297636127937,0.0297636127937,129,134,5,5,14,False,9633205.5516,0.138830162086
F_MIX333_XD6_R025_C020,2024-09-30,False,0.25,0.2,0.0436916871518,0.0330639874655,1,0.0436916871518,0.0330639874655,-0.0106276996863,0.0436916871518,155083,567575,144404,567575,0.0463190436056,0.0463190436056,0.0294875808606,0.0290518313415,133,134,1,1,14,False,12253599.2935,0.189393939394
F_MIX333_XD6_R025_C020,2024-10-31,False,0.25,0.2,0.0448684941047,0.0228321362801,1,0.0448684941047,0.0228321362801,-0.0220363578246,0.0448684941047,189968,289476,189968,289476,0.0270609122825,0.0270609122825,0.0224097887707,0.0224097887707,133,134,1,1,11,False,10697200.3374,0.128787878788
F_MIX333_XD6_R025_C020,2024-11-29,False,0.25,0.2,0.0519627953791,0.0278545611345,1,0.0519627953791,0.0278545611345,-0.0241082342447,0.0519627953791,159944,411374,159944,411374,0.0380877273771,0.0380877273771,0.0264482007001,0.0264482007001,134,134,0,0,17,False,10800696.926,0.149831649832
F_MIX333_XD6_R025_C020,2024-12-31,False,0.25,0.2,0.0539732163219,0.0247595742333,1,0.0539732163219,0.0247595742333,-0.0292136420887,0.0539732163219,211111,372964,211111,372964,0.0337341808629,0.0337341808629,0.0264144685378,0.0264144685378,133,134,1,1,16,False,11055967.2848,0.115151515152
F_MIX333_XD6_R025_C020,2025-01-27,False,0.25,0.2,0.0590250824902,0.0257061957111,1,0.0590250824902,0.0257061957111,-0.0333188867791,0.0590250824902,193590,303802,193590,303802,0.0278707505081,0.0278707505081,0.0228153342254,0.0228153342254,133,134,1,1,18,False,10900388.2013,0.172222222222
F_MIX333_XD6_R025_C020,2025-02-28,False,0.25,0.2,0.0754442865744,0.0393028249708,1,0.0754442865744,0.0393028249708,-0.0361414616037,0.0754442865744,146869,461520,146869,461520,0.0427129533059,0.0427129533059,0.0281527246369,0.0281527246369,134,134,0,0,29,False,10805153.1041,0.189393939394
F_MIX333_XD6_R025_C020,2025-03-31,False,0.25,0.2,0.079084530972,0.0362376396625,1,0.079084530972,0.0362376396625,-0.0428468913095,0.079084530972,174700,445187,174700,445187,0.0406790874601,0.0406790874601,0.028321174572,0.028321174572,134,134,0,0,31,False,10943878.7297,0.18771043771
F_MIX333_XD6_R025_C020,2025-04-30,False,0.25,0.2,0.0799514592815,0.0302178454988,1,0.0799514592815,0.0302178454988,-0.0497336137826,0.0799514592815,244259,442542,244259,442542,0.0410421033023,0.0410421033023,0.0318475507298,0.0318475507298,131,134,3,3,27,False,10782634.5239,0.153535353535
F_MIX333_XD6_R025_C020,2025-05-30,False,0.25,0.2,0.0903976115275,0.0370469149224,1,0.0903976115275,0.0370469149224,-0.0533506966051,0.0903976115275,222707,451722,222707,451722,0.0411577040153,0.0411577040153,0.0307245929591,0.0307245929591,133,134,1,1,35,False,10975393.5699,0.18265993266
F_MIX333_XD6_R025_C020,2025-06-30,False,0.25,0.2,0.0895087231853,0.031852214204,1,0.0895087231853,0.031852214204,-0.0576565089812,0.0895087231853,198955,387488,198955,387488,0.034771595855,0.034771595855,0.0263125038556,0.0263125038556,134,134,0,0,35,False,11143808.3433,0.187037037037
F_MIX333_XD6_R025_C020,2025-07-31,False,0.25,0.2,0.0925434252355,0.0318015465472,1,0.0925434252355,0.0318015465472,-0.0607418786883,0.0925434252355,162240,396903,162240,396903,0.0349711314717,0.0349711314717,0.0246330505999,0.0246330505999,134,134,0,0,38,False,11349446.9094,0.200336700337
F_MIX333_XD6_R025_C020,2025-08-29,False,0.25,0.2,0.0914576947062,0.0271992148561,1,0.0914576947062,0.0271992148561,-0.0642584798502,0.0914576947062,311555,360390,311555,360390,0.0309685206529,0.0309685206529,0.0288703107884,0.0288703107884,134,134,0,0,31,False,11637301.1175,0.204545454545
F_MIX333_XD6_R025_C020,2025-09-30,False,0.25,0.2,0.0970742716911,0.0308185058692,1,0.0970742716911,0.0308185058692,-0.0662557658218,0.0970742716911,300715,400876,300715,400876,0.0349602429703,0.0349602429703,0.0305927416779,0.0305927416779,133,134,1,1,34,False,11466625.113,0.166161616162
F_MIX333_XD6_R025_C020,2025-10-31,False,0.25,0.2,0.115649292234,0.0484523084084,1,0.115649292234,0.0484523084084,-0.0671969838256,0.115649292234,200331,615627,200331,615627,0.0527333219648,0.0527333219648,0.0349466283348,0.0349466283348,133,134,1,1,49,False,11674345.1211,0.322558922559
F_MIX333_XD6_R025_C020,2025-11-28,False,0.25,0.2,0.115141624924,0.0383593630419,1,0.115141624924,0.0383593630419,-0.0767822618821,0.115141624924,332382,569364,332382,569364,0.0492320438996,0.0492320438996,0.0389863063508,0.0389863063508,131,134,3,3,43,False,11564906.8148,0.240909090909
F_MIX333_XD6_R025_C020,2025-12-31,False,0.25,0.2,0.117933940943,0.0370850453826,1,0.117933940943,0.0370850453826,-0.0808488955608,0.117933940943,472091,482659,472091,482659,0.0412111376053,0.0412111376053,0.0407599709408,0.0407599709408,129,134,5,5,37,False,11711858.2026,0.304208754209
F_MIX333_XD6_R025_C020,2026-01-30,False,0.25,0.2,0.129715263131,0.0492938014501,1,0.129715263131,0.0492938014501,-0.0804214616808,0.129715263131,445788,643862,445788,613726,0.0545519676607,0.0519986595024,0.0461609409792,0.0448842869,131,134,3,3,45,False,11802727.3371,0.322558922559
F_MIX333_XD6_R025_C020,2026-02-27,False,0.25,0.2,0.121012168377,0.0390895848201,1,0.121012168377,0.0390895848201,-0.081922583557,0.121012168377,411565,517775,411565,517775,0.0428111200514,0.0428111200514,0.0384202465439,0.0384202465439,133,134,1,1,42,False,12094404.4299,0.270538720539
F_MIX333_XD6_R025_C020,2026-03-31,False,0.25,0.2,0.132635609343,0.0473081210597,1,0.132635609343,0.0473081210597,-0.0853274882835,0.132635609343,400888,602967,400888,602967,0.0505884124569,0.0505884124569,0.0421112853497,0.0421112853497,134,134,0,0,48,False,11919073.375,0.315824915825
F_MIX333_XD6_R025_C030,2024-07-31,True,1,,1,0,1,1,0,-1,1,9825590,0,9825590,0,0.982559,0.982559,0.4912795,0.4912795,0,134,134,130,0,False,10000000,0.5
F_MIX333_XD6_R025_C030,2024-08-30,False,0.25,0.3,0.0411526746588,0.0368201980313,1,0.0411526746588,0.0368201980313,-0.00433247662748,0.0411526746588,109223,464215,109223,464215,0.04818904751,0.04818904751,0.0297636127937,0.0297636127937,129,134,5,5,14,False,9633205.5516,0.138830162086
F_MIX333_XD6_R025_C030,2024-09-30,False,0.25,0.3,0.0436916871518,0.0330639874655,1,0.0436916871518,0.0330639874655,-0.0106276996863,0.0436916871518,155083,567575,144404,567575,0.0463190436056,0.0463190436056,0.0294875808606,0.0290518313415,133,134,1,1,14,False,12253599.2935,0.189393939394
F_MIX333_XD6_R025_C030,2024-10-31,False,0.25,0.3,0.0448684941047,0.0228321362801,1,0.0448684941047,0.0228321362801,-0.0220363578246,0.0448684941047,189968,289476,189968,289476,0.0270609122825,0.0270609122825,0.0224097887707,0.0224097887707,133,134,1,1,11,False,10697200.3374,0.128787878788
F_MIX333_XD6_R025_C030,2024-11-29,False,0.25,0.3,0.0519627953791,0.0278545611345,1,0.0519627953791,0.0278545611345,-0.0241082342447,0.0519627953791,159944,411374,159944,411374,0.0380877273771,0.0380877273771,0.0264482007001,0.0264482007001,134,134,0,0,17,False,10800696.926,0.149831649832
F_MIX333_XD6_R025_C030,2024-12-31,False,0.25,0.3,0.0539732163219,0.0247595742333,1,0.0539732163219,0.0247595742333,-0.0292136420887,0.0539732163219,211111,372964,211111,372964,0.0337341808629,0.0337341808629,0.0264144685378,0.0264144685378,133,134,1,1,16,False,11055967.2848,0.115151515152
