policy_id,label_month,return_path,month_end_trade_date,start_NAV,terminal_NAV,monthly_return,event_month,run_id,contract_version,primary_return,primary_minus_policy_return
C_D8_ONLY_XD8_R100_CNONE,2025-01,gross_shadow,2025-01-27,12088986,11863348,-0.0186647581526,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0159349720686,0.00272978608397
C_D8_ONLY_XD8_R100_CNONE,2025-01,reference_net,2025-01-27,12012788.8782,11770364.9147,-0.0201804898095,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0161371317804,0.00404335802907
C_D8_ONLY_XD8_R100_CNONE,2025-02,gross_shadow,2025-02-28,11863348,12010208,0.0123793047292,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0079087507335,-0.0202880554627
C_D8_ONLY_XD8_R100_CNONE,2025-02,reference_net,2025-02-28,11770364.9147,11900202.6892,0.0110309047783,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.00809581661659,-0.0191267213949
C_D8_ONLY_XD8_R100_CNONE,2025-03,gross_shadow,2025-03-31,12010208,12243784,0.0194481227969,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0133980936076,-0.00605002918924
C_D8_ONLY_XD8_R100_CNONE,2025-03,reference_net,2025-03-31,11900202.6892,12113545.9682,0.0179277012763,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0132233978829,-0.00470430339344
C_D8_ONLY_XD8_R100_CNONE,2025-04,gross_shadow,2025-04-30,12243784,12037262,-0.0168674978258,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0157743458108,0.00109315201506
C_D8_ONLY_XD8_R100_CNONE,2025-04,reference_net,2025-04-30,12113545.9682,11887978.7304,-0.0186210741564,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0159994675217,0.00262160663463
C_D8_ONLY_XD8_R100_CNONE,2025-05,gross_shadow,2025-05-30,12037262,12283636,0.0204676113222,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0218567581682,0.00138914684597
C_D8_ONLY_XD8_R100_CNONE,2025-05,reference_net,2025-05-30,11887978.7304,12117217.736,0.0192832617545,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.021723831916,0.00244057016156
C_D8_ONLY_XD8_R100_CNONE,2025-06,gross_shadow,2025-06-30,12283636,12614665,0.026948779661,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0120373412204,-0.0149114384406
C_D8_ONLY_XD8_R100_CNONE,2025-06,reference_net,2025-06-30,12117217.736,12429863.989,0.0258018185199,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0118812499438,-0.0139205685761
C_D8_ONLY_XD8_R100_CNONE,2025-07,gross_shadow,2025-07-31,12614665,12948745,0.0264834619072,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0159705014252,-0.010512960482
C_D8_ONLY_XD8_R100_CNONE,2025-07,reference_net,2025-07-31,12429863.989,12743316.4625,0.0252176913398,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0158245945545,-0.00939309678533
C_D8_ONLY_XD8_R100_CNONE,2025-08,gross_shadow,2025-08-29,12948745,13886829,0.0724459397417,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0214107382381,-0.0510352015036
C_D8_ONLY_XD8_R100_CNONE,2025-08,reference_net,2025-08-29,12743316.4625,13661890.1027,0.0720827771103,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0212920604186,-0.0507907166917
C_D8_ONLY_XD8_R100_CNONE,2025-09,gross_shadow,2025-09-30,13886829,14007071,0.00865870819033,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0146549819574,-0.0233136901478
C_D8_ONLY_XD8_R100_CNONE,2025-09,reference_net,2025-09-30,13661890.1027,13760616.1435,0.00722638230348,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0148953122943,-0.0221216945978
C_D8_ONLY_XD8_R100_CNONE,2025-10,gross_shadow,2025-10-31,14007071,14174366,0.0119436104807,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0176421257991,0.0056985153184
C_D8_ONLY_XD8_R100_CNONE,2025-10,reference_net,2025-10-31,13760616.1435,13905598.8778,0.0105360641382,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.017504769152,0.00696870501379
C_D8_ONLY_XD8_R100_CNONE,2025-11,gross_shadow,2025-11-28,14174366,13661865,-0.0361568905445,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.00968857869009,0.0264683118544
C_D8_ONLY_XD8_R100_CNONE,2025-11,reference_net,2025-11-28,13905598.8778,13372398.2014,-0.0383443159209,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.00995710204626,0.0283872138746
C_D8_ONLY_XD8_R100_CNONE,2025-12,gross_shadow,2025-12-31,13661865,14704818,0.0763404557138,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0171802536106,-0.0591602021032
C_D8_ONLY_XD8_R100_CNONE,2025-12,reference_net,2025-12-31,13372398.2014,14393311.3697,0.0763448076401,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0170218081883,-0.0593229994518
C_D8_ONLY_XD8_R100_CNONE,2026-01,gross_shadow,2026-01-30,14704818,15796713,0.0742542342245,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0150287676854,-0.0592254665391
C_D8_ONLY_XD8_R100_CNONE,2026-01,reference_net,2026-01-30,14393311.3697,15459603.6934,0.0740824884746,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0148684959055,-0.0592139925691
C_D8_ONLY_XD8_R100_CNONE,2026-02,gross_shadow,2026-02-27,15796713,15967812,0.0108313039554,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.020391049042,0.00955974508658
C_D8_ONLY_XD8_R100_CNONE,2026-02,reference_net,2026-02-27,15459603.6934,15604195.1822,0.00935285869079,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0202325528075,0.0108796941167
C_D8_ONLY_XD8_R100_CNONE,2026-03,gross_shadow,2026-03-31,15967812,15105621,-0.053995563074,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0159986324444,0.0379969306296
C_D8_ONLY_XD8_R100_CNONE,2026-03,reference_net,2026-03-31,15604195.1822,14713052.82,-0.0571091524899,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0162685275383,0.0408406249516
C_D8_ONLY_XD8_R100_CNONE,2026-04,gross_shadow,2026-04-30,15105621,15658237,0.0365834678362,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0130737020465,-0.0235097657898
C_D8_ONLY_XD8_R100_CNONE,2026-04,reference_net,2026-04-30,14713052.82,15237853.6234,0.0356690626867,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0128697478741,-0.0227993148126
C_D9D10_EQUAL_XD8_R100_CNONE,2024-08,gross_shadow,2024-08-30,10000000,9679615,-0.0320385,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0332539,-0.0012154
C_D9D10_EQUAL_XD8_R100_CNONE,2024-08,reference_net,2024-08-30,10000000,9672157.23856,-0.032784276144,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.03400009916,-0.001215823016
C_D9D10_EQUAL_XD8_R100_CNONE,2024-09,gross_shadow,2024-09-30,9679615,11503059,0.188379806428,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.158862601049,-0.0295172053792
C_D9D10_EQUAL_XD8_R100_CNONE,2024-09,reference_net,2024-09-30,9672157.23856,11488046.382,0.187743964312,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.158765209196,-0.0289787551166
C_D9D10_EQUAL_XD8_R100_CNONE,2024-10,gross_shadow,2024-10-31,11503059,11133048,-0.0321663133259,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0417565103154,-0.00959019698956
C_D9D10_EQUAL_XD8_R100_CNONE,2024-10,reference_net,2024-10-31,11488046.382,11107363.4894,-0.033137304628,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0419999329509,-0.00886262832292
C_D9D10_EQUAL_XD8_R100_CNONE,2024-11,gross_shadow,2024-11-29,11133048,11282919,0.0134618120752,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.00743434136436,-0.00602747071083
C_D9D10_EQUAL_XD8_R100_CNONE,2024-11,reference_net,2024-11-29,11107363.4894,11250479.0731,0.0128847483758,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.00728422719772,-0.00560052117808
C_D9D10_EQUAL_XD8_R100_CNONE,2024-12,gross_shadow,2024-12-31,11282919,11663456,0.0337268219332,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.023651486543,-0.0100753353903
C_D9D10_EQUAL_XD8_R100_CNONE,2024-12,reference_net,2024-12-31,11250479.0731,11622782.8593,0.0330922606762,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0235057852708,-0.00958647540544
C_D9D10_EQUAL_XD8_R100_CNONE,2025-01,gross_shadow,2025-01-27,11663456,11311343,-0.0301894224148,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0159349720686,0.0142544503461
C_D9D10_EQUAL_XD8_R100_CNONE,2025-01,reference_net,2025-01-27,11622782.8593,11265253.7079,-0.030761062629,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0161371317804,0.0146239308486
C_D9D10_EQUAL_XD8_R100_CNONE,2025-02,gross_shadow,2025-02-28,11311343,11148735,-0.0143756581336,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0079087507335,0.00646690740011
C_D9D10_EQUAL_XD8_R100_CNONE,2025-02,reference_net,2025-02-28,11265253.7079,11096388.7492,-0.0149898939765,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.00809581661659,0.00689407735995
C_D9D10_EQUAL_XD8_R100_CNONE,2025-03,gross_shadow,2025-03-31,11148735,11303780,0.0139069589509,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0133980936076,-0.000508865343319
C_D9D10_EQUAL_XD8_R100_CNONE,2025-03,reference_net,2025-03-31,11096388.7492,11243745.669,0.0132797185815,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0132233978829,-5.63206986448e-05
C_D9D10_EQUAL_XD8_R100_CNONE,2025-04,gross_shadow,2025-04-30,11303780,11144938,-0.0140521135408,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0157743458108,-0.00172223226999
C_D9D10_EQUAL_XD8_R100_CNONE,2025-04,reference_net,2025-04-30,11243745.669,11077607.9371,-0.0147760129747,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0159994675217,-0.00122345454703
C_D9D10_EQUAL_XD8_R100_CNONE,2025-05,gross_shadow,2025-05-30,11144938,11561940,0.0374162691618,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0218567581682,-0.0155595109936
C_D9D10_EQUAL_XD8_R100_CNONE,2025-05,reference_net,2025-05-30,11077607.9371,11487075.7948,0.0369635628904,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.021723831916,-0.0152397309744
C_D9D10_EQUAL_XD8_R100_CNONE,2025-06,gross_shadow,2025-06-30,11561940,11937832,0.0325111529726,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0120373412204,-0.0204738117522
C_D9D10_EQUAL_XD8_R100_CNONE,2025-06,reference_net,2025-06-30,11487075.7948,11855622.4766,0.032083594499,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0118812499438,-0.0202023445552
C_D9D10_EQUAL_XD8_R100_CNONE,2025-07,gross_shadow,2025-07-31,11937832,12264070,0.027328077661,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0159705014252,-0.0113575762358
C_D9D10_EQUAL_XD8_R100_CNONE,2025-07,reference_net,2025-07-31,11855622.4766,12173600.3373,0.0268208490366,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0158245945545,-0.0109962544822
C_D9D10_EQUAL_XD8_R100_CNONE,2025-08,gross_shadow,2025-08-29,12264070,12774148,0.0415912498869,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0214107382381,-0.0201805116488
C_D9D10_EQUAL_XD8_R100_CNONE,2025-08,reference_net,2025-08-29,12173600.3373,12674847.164,0.0411749041223,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0212920604186,-0.0198828437036
C_D9D10_EQUAL_XD8_R100_CNONE,2025-09,gross_shadow,2025-09-30,12774148,12456514,-0.0248653765402,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0146549819574,0.0102103945827
C_D9D10_EQUAL_XD8_R100_CNONE,2025-09,reference_net,2025-09-30,12674847.164,12347624.5357,-0.0258166922296,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0148953122943,0.0109213799353
C_D9D10_EQUAL_XD8_R100_CNONE,2025-10,gross_shadow,2025-10-31,12456514,12709338,0.0202965291895,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0176421257991,-0.00265440339033
C_D9D10_EQUAL_XD8_R100_CNONE,2025-10,reference_net,2025-10-31,12347624.5357,12591357.554,0.019739263824,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.017504769152,-0.002234494672
C_D9D10_EQUAL_XD8_R100_CNONE,2025-11,gross_shadow,2025-11-28,12709338,12416809,-0.0230168557953,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.00968857869009,0.0133282771052
C_D9D10_EQUAL_XD8_R100_CNONE,2025-11,reference_net,2025-11-28,12591357.554,12286223.6648,-0.0242335973624,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.00995710204626,0.0142764953162
C_D9D10_EQUAL_XD8_R100_CNONE,2025-12,gross_shadow,2025-12-31,12416809,12751257,0.0269351006366,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0171802536106,-0.00975484702599
C_D9D10_EQUAL_XD8_R100_CNONE,2025-12,reference_net,2025-12-31,12286223.6648,12611527.3421,0.0264771085205,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0170218081883,-0.00945530033224
C_D9D10_EQUAL_XD8_R100_CNONE,2026-01,gross_shadow,2026-01-30,12751257,13298463,0.0429138868427,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0150287676854,-0.0278851191573
C_D9D10_EQUAL_XD8_R100_CNONE,2026-01,reference_net,2026-01-30,12611527.3421,13148035.9547,0.0425411290875,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0148684959055,-0.027672633182
C_D9D10_EQUAL_XD8_R100_CNONE,2026-02,gross_shadow,2026-02-27,13298463,13853741,0.0417550509408,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.020391049042,-0.0213640018988
C_D9D10_EQUAL_XD8_R100_CNONE,2026-02,reference_net,2026-02-27,13148035.9547,13689932.9526,0.0412150529392,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0202325528075,-0.0209825001317
C_D9D10_EQUAL_XD8_R100_CNONE,2026-03,gross_shadow,2026-03-31,13853741,12997806,-0.0617836727278,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0159986324444,0.0457850402834
C_D9D10_EQUAL_XD8_R100_CNONE,2026-03,reference_net,2026-03-31,13689932.9526,12822075.2295,-0.0633938622024,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0162685275383,0.0471253346641
C_D9D10_EQUAL_XD8_R100_CNONE,2026-04,gross_shadow,2026-04-30,12997806,13562077,0.0434127882813,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0130737020465,-0.0303390862349
C_D9D10_EQUAL_XD8_R100_CNONE,2026-04,reference_net,2026-04-30,12822075.2295,13372917.9263,0.0429604948428,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0128697478741,-0.0300907469687
C_MIX303040_XD8_R100_CNONE,2024-08,gross_shadow,2024-08-30,10000000,9678315,-0.0321685,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0332539,-0.0010854
C_MIX303040_XD8_R100_CNONE,2024-08,reference_net,2024-08-30,10000000,9670858.45304,-0.032914154696,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.03400009916,-0.001085944464
C_MIX303040_XD8_R100_CNONE,2024-09,gross_shadow,2024-09-30,9678315,11566585,0.195103176534,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.158862601049,-0.0362405754853
C_MIX303040_XD8_R100_CNONE,2024-09,reference_net,2024-09-30,9670858.45304,11552442.808,0.194562288768,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.158765209196,-0.0357970795717
C_MIX303040_XD8_R100_CNONE,2024-10,gross_shadow,2024-10-31,11566585,11263756,-0.0261813664102,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0417565103154,-0.0155751439052
C_MIX303040_XD8_R100_CNONE,2024-10,reference_net,2024-10-31,11552442.808,11239931.2104,-0.0270515598098,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0419999329509,-0.0149483731411
C_MIX303040_XD8_R100_CNONE,2024-11,gross_shadow,2024-11-29,11263756,11343750,0.00710189389756,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.00743434136436,0.000332447466799
C_MIX303040_XD8_R100_CNONE,2024-11,reference_net,2024-11-29,11239931.2104,11314214.1516,0.00660884303998,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.00728422719772,0.000675384157739
C_MIX303040_XD8_R100_CNONE,2024-12,gross_shadow,2024-12-31,11343750,11664871,0.0283081873278,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.023651486543,-0.00465670078487
C_MIX303040_XD8_R100_CNONE,2024-12,reference_net,2024-12-31,11314214.1516,11628505.4056,0.0277784430946,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0235057852708,-0.00427265782382
C_MIX303040_XD8_R100_CNONE,2025-01,gross_shadow,2025-01-27,11664871,11350863,-0.0269191146649,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0159349720686,0.0109841425963
C_MIX303040_XD8_R100_CNONE,2025-01,reference_net,2025-01-27,11628505.4056,11308623.414,-0.0275084355559,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0161371317804,0.0113713037755
C_MIX303040_XD8_R100_CNONE,2025-02,gross_shadow,2025-02-28,11350863,11269417,-0.00717531345414,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0079087507335,-0.000733437279363
C_MIX303040_XD8_R100_CNONE,2025-02,reference_net,2025-02-28,11308623.414,11221882.8543,-0.0076703022547,True,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.00809581661659,-0.000425514361887
C_MIX303040_XD8_R100_CNONE,2025-03,gross_shadow,2025-03-31,11269417,11448637,0.0159032184185,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0133980936076,-0.00250512481086
C_MIX303040_XD8_R100_CNONE,2025-03,reference_net,2025-03-31,11221882.8543,11393282.4147,0.0152736900362,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0132233978829,-0.00205029215338
C_MIX303040_XD8_R100_CNONE,2025-04,gross_shadow,2025-04-30,11448637,11281008,-0.0146418302895,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0157743458108,-0.00113251552128
C_MIX303040_XD8_R100_CNONE,2025-04,reference_net,2025-04-30,11393282.4147,11218916.24,-0.0153042967201,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,-0.0159994675217,-0.000695170801636
C_MIX303040_XD8_R100_CNONE,2025-05,gross_shadow,2025-05-30,11281008,11644635,0.0322335557248,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0218567581682,-0.0103767975566
C_MIX303040_XD8_R100_CNONE,2025-05,reference_net,2025-05-30,11218916.24,11576745.0211,0.0318951290326,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.021723831916,-0.0101712971166
C_MIX303040_XD8_R100_CNONE,2025-06,gross_shadow,2025-06-30,11644635,12007269,0.0311417232056,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0120373412204,-0.0191043819851
C_MIX303040_XD8_R100_CNONE,2025-06,reference_net,2025-06-30,11576745.0211,11932824.7055,0.0307581866753,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0118812499438,-0.0188769367315
C_MIX303040_XD8_R100_CNONE,2025-07,gross_shadow,2025-07-31,12007269,12298592,0.024262219827,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0159705014252,-0.00829171840182
C_MIX303040_XD8_R100_CNONE,2025-07,reference_net,2025-07-31,11932824.7055,12216099.0364,0.0237390842362,False,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,0.0158245945545,-0.00791448968175
