policy_id,return_path,compound_return,terminal_gain,max_drawdown,event_compound_return,event_mean_return,event_positive_rate,non_event_compound_return,non_event_mean_return,non_event_positive_rate,mean_planned_turnover_transition20,mean_realized_turnover_transition20,mean_invested_weight,minimum_label_month_average_invested_weight,maximum_single_instrument_weight,maximum_actual_holding_n,run_id,contract_version,pareto_descriptive_only,parameter_selection_authorized
F_MIX333_XD7_R025_C030,reference_net,0.186245206893,0.186245206893,-0.0947499730226,-0.0389280593835,-0.00766125024992,0.4,0.23429387204,0.0140367833995,0.6875,0.106073504606,0.0477527127972,0.733704408621,0.576922373595,0.0122555475266,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD7_R025_C040,reference_net,0.186245206893,0.186245206893,-0.0947499730226,-0.0389280593835,-0.00766125024992,0.4,0.23429387204,0.0140367833995,0.6875,0.106073504606,0.0477527127972,0.733704408621,0.576922373595,0.0122555475266,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD7_R025_CNONE,reference_net,0.186245206893,0.186245206893,-0.0947499730226,-0.0389280593835,-0.00766125024992,0.4,0.23429387204,0.0140367833995,0.6875,0.106073504606,0.0477527127972,0.733704408621,0.576922373595,0.0122555475266,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD7_R050_C020,reference_net,0.201242494646,0.201242494646,-0.0907318207956,-0.0359326569508,-0.00705805896851,0.4,0.246015128826,0.0146107029422,0.6875,0.176889431379,0.0754595852414,0.752783483107,0.621412763265,0.0117500789761,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD7_R050_C030,reference_net,0.20410464648,0.20410464648,-0.0907318207956,-0.035111093792,-0.00688563932697,0.4,0.247920500208,0.0147091012899,0.6875,0.194541563257,0.0817942868928,0.754493444267,0.63621412554,0.0117500789761,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD7_R050_C040,reference_net,0.20410464648,0.20410464648,-0.0907318207956,-0.035111093792,-0.00688563932697,0.4,0.247920500208,0.0147091012899,0.6875,0.194541563257,0.0817942868928,0.754493444267,0.63621412554,0.0117500789761,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD7_R050_CNONE,reference_net,0.20410464648,0.20410464648,-0.0907318207956,-0.035111093792,-0.00688563932697,0.4,0.247920500208,0.0147091012899,0.6875,0.194541563257,0.0817942868928,0.754493444267,0.63621412554,0.0117500789761,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD7_R100_C020,reference_net,0.259318186406,0.259318186406,-0.100642774766,-0.0147589914658,-0.00272938021942,0.4,0.278182876573,0.0164963686886,0.6875,0.2,0.101143128208,0.794440993592,0.613972695496,0.0113309128949,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD7_R100_C030,reference_net,0.288283166702,0.288283166702,-0.114188540797,-0.00350888911343,-0.000209562971595,0.4,0.292819527066,0.0172557038534,0.6875,0.218766132524,0.171718273181,0.912106248273,0.729369166408,0.0139244986812,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD7_R100_C040,reference_net,0.377820104142,0.377820104142,-0.114188540797,0.0239589327616,0.00539007204342,0.4,0.345581409624,0.0199607762808,0.6875,0.217855929355,0.207567675982,0.979260359945,0.891629776316,0.0177579949029,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD7_R100_CNONE,reference_net,0.377820104142,0.377820104142,-0.114188540797,0.0239589327616,0.00539007204342,0.4,0.345581409624,0.0199607762808,0.6875,0.217855929355,0.207567675982,0.979260359945,0.891629776316,0.0177579949029,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD8_R025_C020,reference_net,0.166422306303,0.166422306303,-0.082963518845,-0.041475033903,-0.00826597931263,0.4,0.216892984074,0.0130844266116,0.6875,0.131699820798,0.0560321718607,0.660975986491,0.484577277249,0.0122482292673,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD8_R025_C030,reference_net,0.166422306303,0.166422306303,-0.082963518845,-0.041475033903,-0.00826597931263,0.4,0.216892984074,0.0130844266116,0.6875,0.131699820798,0.0560321718607,0.660975986491,0.484577277249,0.0122482292673,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD8_R025_C040,reference_net,0.166422306303,0.166422306303,-0.082963518845,-0.041475033903,-0.00826597931263,0.4,0.216892984074,0.0130844266116,0.6875,0.131699820798,0.0560321718607,0.660975986491,0.484577277249,0.0122482292673,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD8_R025_CNONE,reference_net,0.166422306303,0.166422306303,-0.082963518845,-0.041475033903,-0.00826597931263,0.4,0.216892984074,0.0130844266116,0.6875,0.131699820798,0.0560321718607,0.660975986491,0.484577277249,0.0122482292673,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD8_R050_C020,reference_net,0.198481646092,0.198481646092,-0.0755839067994,-0.028836794842,-0.0056795961111,0.4,0.234068218119,0.013916100287,0.6875,0.197690685009,0.0819373094018,0.673055457519,0.503153078058,0.0117430905502,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD8_R050_C030,reference_net,0.208999637374,0.208999637374,-0.0759441396564,-0.0245991336226,-0.00478928984609,0.4,0.239490017949,0.0142042334034,0.6875,0.242958718746,0.0978955940714,0.680897819529,0.534893434423,0.0117430905502,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD8_R050_C040,reference_net,0.209576148165,0.209576148165,-0.0759441396564,-0.0242850353224,-0.00472418950075,0.4,0.239681866071,0.0142144691578,0.6875,0.245766347861,0.0986915025971,0.681540344019,0.544287031151,0.0117430905502,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD8_R050_CNONE,reference_net,0.209576148165,0.209576148165,-0.0759441396564,-0.0242850353224,-0.00472418950075,0.4,0.239681866071,0.0142144691578,0.6875,0.245766347861,0.0986915025971,0.681540344019,0.544287031151,0.0117430905502,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD8_R100_C020,reference_net,0.186082593117,0.186082593117,-0.0755953623147,-0.0305504453514,-0.00602754230377,0.4,0.223459835976,0.0133371785385,0.6875,0.2,0.0836441040549,0.674851291733,0.490881377219,0.0117293333737,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD8_R100_C030,reference_net,0.198664027222,0.198664027222,-0.0861372022597,-0.0119698710789,-0.00215871833228,0.4,0.21318570369,0.0127828012093,0.6875,0.3,0.152139262801,0.744172809069,0.57540477128,0.0117143535591,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD8_R100_C040,reference_net,0.372392420536,0.372392420536,-0.0936761435749,0.0496488722647,0.0100094162999,0.4,0.307477630662,0.0181439574587,0.6875,0.336080718736,0.277434739285,0.894349497681,0.652247068392,0.0150290838072,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX333_XD8_R100_CNONE,reference_net,0.392437373736,0.392437373736,-0.104003389834,0.0461564334137,0.00952690079719,0.4,0.331003021405,0.0194419625596,0.6875,0.339995668772,0.329010461391,0.977028646772,0.835484178342,0.0178026804062,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD6_R025_C020,reference_net,0.200392307434,0.200392307434,-0.105919801151,-0.0353776516497,-0.00685467381313,0.4,0.24441685338,0.0146188653044,0.6875,0.0891798824607,0.0469511436904,0.799149116142,0.67112273548,0.0149329635461,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD6_R025_C030,reference_net,0.200392307434,0.200392307434,-0.105919801151,-0.0353776516497,-0.00685467381313,0.4,0.24441685338,0.0146188653044,0.6875,0.0891798824607,0.0469511436904,0.799149116142,0.67112273548,0.0149329635461,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD6_R025_C040,reference_net,0.200392307434,0.200392307434,-0.105919801151,-0.0353776516497,-0.00685467381313,0.4,0.24441685338,0.0146188653044,0.6875,0.0891798824607,0.0469511436904,0.799149116142,0.67112273548,0.0149329635461,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD6_R025_CNONE,reference_net,0.200392307434,0.200392307434,-0.105919801151,-0.0353776516497,-0.00685467381313,0.4,0.24441685338,0.0146188653044,0.6875,0.0891798824607,0.0469511436904,0.799149116142,0.67112273548,0.0149329635461,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD6_R050_C020,reference_net,0.204694728382,0.204694728382,-0.103687666652,-0.0324754556443,-0.0062435372798,0.4,0.245130922424,0.0146295837433,0.6875,0.157967833568,0.0815023043579,0.814396335806,0.687750568413,0.0144870160064,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD6_R050_C030,reference_net,0.206491151929,0.206491151929,-0.103687666652,-0.0305346120075,-0.00583628617154,0.4,0.244491208116,0.0145975314645,0.6875,0.16624799974,0.0848841759602,0.814575480593,0.696754250263,0.0143507675442,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD6_R050_C040,reference_net,0.206491151929,0.206491151929,-0.103687666652,-0.0305346120075,-0.00583628617154,0.4,0.244491208116,0.0145975314645,0.6875,0.16624799974,0.0848841759602,0.814575480593,0.696754250263,0.0143507675442,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD6_R050_CNONE,reference_net,0.206491151929,0.206491151929,-0.103687666652,-0.0305346120075,-0.00583628617154,0.4,0.244491208116,0.0145975314645,0.6875,0.16624799974,0.0848841759602,0.814575480593,0.696754250263,0.0143507675442,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD6_R100_C020,reference_net,0.237750065962,0.237750065962,-0.132567349286,-0.0180234791951,-0.00322004172836,0.4,0.260468086291,0.015585616916,0.6875,0.179418101822,0.148772356835,0.923308724637,0.73845072811,0.0144433146262,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD6_R100_C030,reference_net,0.329003406244,0.329003406244,-0.121376599274,-0.00967543123252,-0.00140892599061,0.4,0.341987716106,0.0197116434821,0.6875,0.193982850606,0.184405452588,0.971603754034,0.793621081636,0.0165544701285,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD6_R100_C040,reference_net,0.349034939643,0.349034939643,-0.121376599274,0.00525133237239,0.00166881177014,0.4,0.341987716106,0.0197116434821,0.6875,0.19555425972,0.186474843578,0.981275015743,0.910252256827,0.0165544701285,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD6_R100_CNONE,reference_net,0.349034939643,0.349034939643,-0.121376599274,0.00525133237239,0.00166881177014,0.4,0.341987716106,0.0197116434821,0.6875,0.19555425972,0.186474843578,0.981275015743,0.910252256827,0.0165544701285,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD7_R025_C020,reference_net,0.188601005029,0.188601005029,-0.0990242884344,-0.0358220344334,-0.00700453816316,0.4,0.232761012466,0.0139863573509,0.6875,0.110653920707,0.0530182057857,0.736950447703,0.595261104731,0.0131753561683,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD7_R025_C030,reference_net,0.188601005029,0.188601005029,-0.0990242884344,-0.0358220344334,-0.00700453816316,0.4,0.232761012466,0.0139863573509,0.6875,0.110653920707,0.0530182057857,0.736950447703,0.595261104731,0.0131753561683,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD7_R025_C040,reference_net,0.188601005029,0.188601005029,-0.0990242884344,-0.0358220344334,-0.00700453816316,0.4,0.232761012466,0.0139863573509,0.6875,0.110653920707,0.0530182057857,0.736950447703,0.595261104731,0.0131753561683,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD7_R025_CNONE,reference_net,0.188601005029,0.188601005029,-0.0990242884344,-0.0358220344334,-0.00700453816316,0.4,0.232761012466,0.0139863573509,0.6875,0.110653920707,0.0530182057857,0.736950447703,0.595261104731,0.0131753561683,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD7_R050_C020,reference_net,0.187838594888,0.187838594888,-0.094448163207,-0.0367475419498,-0.00722668951176,0.4,0.233153972212,0.0139626955722,0.6875,0.183779078429,0.0848360806152,0.751865159883,0.626821624267,0.0130670650331,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD7_R050_C030,reference_net,0.201321424214,0.201321424214,-0.094448163207,-0.0316748702333,-0.00616585071382,0.4,0.240617833086,0.014342099623,0.6875,0.204445491908,0.093828874428,0.758298404634,0.662854660841,0.0133149329808,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD7_R050_C040,reference_net,0.201321424214,0.201321424214,-0.094448163207,-0.0316748702333,-0.00616585071382,0.4,0.240617833086,0.014342099623,0.6875,0.204445491908,0.093828874428,0.758298404634,0.662854660841,0.0133149329808,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD7_R050_CNONE,reference_net,0.201321424214,0.201321424214,-0.094448163207,-0.0316748702333,-0.00616585071382,0.4,0.240617833086,0.014342099623,0.6875,0.204445491908,0.093828874428,0.758298404634,0.662854660841,0.0133149329808,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD7_R100_C020,reference_net,0.207807896375,0.207807896375,-0.0920110034624,-0.0239796979918,-0.00458971697562,0.4,0.237482349383,0.0141379953382,0.6875,0.2,0.0979500747093,0.758754815614,0.62435304893,0.012979811048,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD7_R100_C030,reference_net,0.284648005508,0.284648005508,-0.115176814836,-0.00284970403164,-7.46100236088e-05,0.4,0.288319334309,0.0169964824335,0.6875,0.244487496308,0.197650582986,0.905794965005,0.682251608417,0.014804819791,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD7_R100_C040,reference_net,0.38698852581,0.38698852581,-0.115176814836,0.0295877098637,0.00650204740963,0.4,0.347130033238,0.0200283376514,0.6875,0.252367152662,0.242345183075,0.978997592137,0.883065017973,0.0185519276029,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD7_R100_CNONE,reference_net,0.38698852581,0.38698852581,-0.115176814836,0.0295877098637,0.00650204740963,0.4,0.347130033238,0.0200283376514,0.6875,0.252367152662,0.242345183075,0.978997592137,0.883065017973,0.0185519276029,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD8_R025_C020,reference_net,0.170225043673,0.170225043673,-0.0846301479916,-0.0356099297125,-0.00704295675841,0.4,0.213435392718,0.0129184716388,0.6875,0.138969571852,0.0589117487231,0.644564124458,0.47130297782,0.0123106225002,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD8_R025_C030,reference_net,0.170225043673,0.170225043673,-0.0846301479916,-0.0356099297125,-0.00704295675841,0.4,0.213435392718,0.0129184716388,0.6875,0.138969571852,0.0589117487231,0.644564124458,0.47130297782,0.0123106225002,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD8_R025_C040,reference_net,0.170225043673,0.170225043673,-0.0846301479916,-0.0356099297125,-0.00704295675841,0.4,0.213435392718,0.0129184716388,0.6875,0.138969571852,0.0589117487231,0.644564124458,0.47130297782,0.0123106225002,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD8_R025_CNONE,reference_net,0.170225043673,0.170225043673,-0.0846301479916,-0.0356099297125,-0.00704295675841,0.4,0.213435392718,0.0129184716388,0.6875,0.138969571852,0.0589117487231,0.644564124458,0.47130297782,0.0123106225002,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD8_R050_C020,reference_net,0.185354913174,0.185354913174,-0.0756972952306,-0.0308692301322,-0.0061154245706,0.4,0.22311142111,0.0133444615708,0.6875,0.199562141353,0.0827175105068,0.65150241002,0.500009013994,0.0114657483914,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD8_R050_C030,reference_net,0.196618202132,0.196618202132,-0.0753628147337,-0.0245956043908,-0.00481928482106,0.4,0.226791890132,0.0135371564932,0.6875,0.255736487801,0.102568681724,0.660611164577,0.522473542452,0.0114657483914,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD8_R050_C040,reference_net,0.199968319854,0.199968319854,-0.0753628147337,-0.0220177707125,-0.00428691897717,0.4,0.226983767106,0.0135506712588,0.6875,0.261714832615,0.104288332399,0.661494143486,0.531170168031,0.0114657483914,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD8_R050_CNONE,reference_net,0.199968319854,0.199968319854,-0.0753628147337,-0.0220177707125,-0.00428691897717,0.4,0.226983767106,0.0135506712588,0.6875,0.261714832615,0.104288332399,0.661494143486,0.531170168031,0.0114657483914,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD8_R100_C020,reference_net,0.180942203397,0.180942203397,-0.0750764679598,-0.0307491055348,-0.00609198268297,0.4,0.218407132911,0.0130886452836,0.6875,0.2,0.0832324252581,0.649558889042,0.493857983499,0.0114802764974,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD8_R100_C030,reference_net,0.189094723012,0.189094723012,-0.0771774692515,-0.0166446025642,-0.00316888897712,0.4,0.209221738257,0.0125611162444,0.6875,0.3,0.134397335755,0.69448769256,0.537686695626,0.0113543450775,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD8_R100_C040,reference_net,0.364008734963,0.364008734963,-0.0915191954779,0.0600356025463,0.0119843641163,0.6,0.286757474642,0.0170832262279,0.6875,0.368898643818,0.286915783528,0.846175318356,0.602022628069,0.017888130645,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
F_MIX403030_XD8_R100_CNONE,reference_net,0.404015180147,0.404015180147,-0.103198522471,0.0553663200595,0.0112707176664,0.4,0.330358145282,0.0194370310276,0.6875,0.381549549259,0.371129714825,0.976238085585,0.815748482842,0.018661414083,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0,True,False
