policy_id,return_path,compound_return,terminal_gain,max_drawdown,event_compound_return,event_mean_return,event_positive_rate,non_event_compound_return,non_event_mean_return,non_event_positive_rate,mean_planned_turnover_transition20,mean_realized_turnover_transition20,mean_invested_weight,minimum_label_month_average_invested_weight,maximum_single_instrument_weight,maximum_actual_holding_n,run_id,contract_version
C_D8_ONLY_XD8_R100_CNONE,gross_shadow,0.5658237,0.5658237,-0.094255554471,0.156477903083,0.0297646705492,1,0.353959030108,0.0208539543378,0.625,0.811823785218,0.807363776726,0.961048517041,0.621800166618,0.0445537646233,45,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
C_D8_ONLY_XD8_R100_CNONE,reference_net,0.523785362337,0.523785362337,-0.102045957255,0.150136323629,0.0286428192831,1,0.324873696302,0.0194925208635,0.625,0.811823785218,0.807363776726,0.974927705624,0.623992313421,0.0455180175826,45,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
C_D9D10_EQUAL_XD8_R100_CNONE,gross_shadow,0.3562077,0.3562077,-0.102440973756,0.0109512413689,0.00271933803371,0.4,0.341516429777,0.0198469313946,0.6875,0.385333603405,0.377205344907,0.972791276423,0.828831370885,0.0266615775612,89,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
C_D9D10_EQUAL_XD8_R100_CNONE,reference_net,0.337291792625,0.337291792625,-0.106198231216,0.0074829946425,0.00203830162618,0.4,0.327359171059,0.0191807775894,0.6875,0.385333603405,0.377205344907,0.979818068639,0.830712621059,0.026963234964,89,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
C_MIX303040_XD8_R100_CNONE,gross_shadow,0.3908348,0.3908348,-0.100259850756,0.0370804399799,0.0077629131423,0.4,0.34110599948,0.0198840470292,0.6875,0.346872322313,0.335596602016,0.970693785647,0.842440062132,0.0159290970088,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
C_MIX303040_XD8_R100_CNONE,reference_net,0.373516408159,0.373516408159,-0.103676756963,0.0341117770781,0.00719167960181,0.4,0.328208844154,0.0192780738045,0.6875,0.346872322313,0.335596602016,0.976943948862,0.844208696799,0.0160873861311,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
F_MIX333_XD6_R025_C020,gross_shadow,0.202152,0.202152,-0.0999759904418,-0.0359941432186,-0.00700304369064,0.4,0.247038066775,0.0147140200576,0.6875,0.0861111926116,0.040554984833,0.784113711642,0.640705870374,0.0135257383091,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
F_MIX333_XD6_R025_C020,reference_net,0.199099657473,0.199099657473,-0.100588050111,-0.0364783681727,-0.00710207407507,0.4,0.244496872581,0.0145880836253,0.6875,0.0861111926116,0.040554984833,0.785321010683,0.642344377639,0.0135554479463,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
F_MIX333_XD6_R025_C030,gross_shadow,0.202152,0.202152,-0.0999759904418,-0.0359941432186,-0.00700304369064,0.4,0.247038066775,0.0147140200576,0.6875,0.0861111926116,0.040554984833,0.784113711642,0.640705870374,0.0135257383091,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
F_MIX333_XD6_R025_C030,reference_net,0.199099657473,0.199099657473,-0.100588050111,-0.0364783681727,-0.00710207407507,0.4,0.244496872581,0.0145880836253,0.6875,0.0861111926116,0.040554984833,0.785321010683,0.642344377639,0.0135554479463,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
F_MIX333_XD6_R025_C040,gross_shadow,0.202152,0.202152,-0.0999759904418,-0.0359941432186,-0.00700304369064,0.4,0.247038066775,0.0147140200576,0.6875,0.0861111926116,0.040554984833,0.784113711642,0.640705870374,0.0135257383091,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
F_MIX333_XD6_R025_C040,reference_net,0.199099657473,0.199099657473,-0.100588050111,-0.0364783681727,-0.00710207407507,0.4,0.244496872581,0.0145880836253,0.6875,0.0861111926116,0.040554984833,0.785321010683,0.642344377639,0.0135554479463,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
F_MIX333_XD6_R025_CNONE,gross_shadow,0.202152,0.202152,-0.0999759904418,-0.0359941432186,-0.00700304369064,0.4,0.247038066775,0.0147140200576,0.6875,0.0861111926116,0.040554984833,0.784113711642,0.640705870374,0.0135257383091,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
F_MIX333_XD6_R025_CNONE,reference_net,0.199099657473,0.199099657473,-0.100588050111,-0.0364783681727,-0.00710207407507,0.4,0.244496872581,0.0145880836253,0.6875,0.0861111926116,0.040554984833,0.785321010683,0.642344377639,0.0135554479463,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
F_MIX333_XD6_R050_C020,gross_shadow,0.2144186,0.2144186,-0.0967137526098,-0.0323560808022,-0.00624564928691,0.4,0.255026333454,0.0151032337595,0.6875,0.152313889663,0.0678704672189,0.798995136809,0.6603093202,0.0125882363627,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
F_MIX333_XD6_R050_C020,reference_net,0.210236178922,0.210236178922,-0.097572050168,-0.0330976913629,-0.00639693222063,0.4,0.251663346039,0.0149364067648,0.6875,0.152313889663,0.0678704672189,0.800570350594,0.662608057201,0.0126256941183,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
F_MIX333_XD6_R050_C030,gross_shadow,0.2157512,0.2157512,-0.0967137526098,-0.031513694959,-0.00606900648952,0.4,0.255310677778,0.0151178518917,0.6875,0.159109001795,0.0703831712727,0.799446003824,0.665781152442,0.0125839410489,134,20B_P4_top_region_hysteresis_partial_rebalance_turnover_control_v0,20B_P4_TURNCTL_v0
