index,policy_id,return_path,mean,std,count,method
24,F_MIX333_XD6_R100_C030,gross_shadow,-0.00543387754995,0.0146487336365,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
25,F_MIX333_XD6_R100_C030,reference_net,-0.00533594248011,0.0147084251867,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
26,F_MIX333_XD6_R100_C040,gross_shadow,-0.006128403531,0.015339226761,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
27,F_MIX333_XD6_R100_C040,reference_net,-0.0060255963745,0.0153901477617,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
28,F_MIX333_XD6_R100_CNONE,gross_shadow,-0.006128403531,0.015339226761,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
29,F_MIX333_XD6_R100_CNONE,reference_net,-0.0060255963745,0.0153901477617,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
30,F_MIX333_XD7_R025_C020,gross_shadow,0.000663153597097,0.00205896549327,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
31,F_MIX333_XD7_R025_C020,reference_net,0.000588669393201,0.00206569739723,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
32,F_MIX333_XD7_R025_C030,gross_shadow,0.000663153597097,0.00205896549327,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
33,F_MIX333_XD7_R025_C030,reference_net,0.000588669393201,0.00206569739723,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
34,F_MIX333_XD7_R025_C040,gross_shadow,0.000663153597097,0.00205896549327,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
35,F_MIX333_XD7_R025_C040,reference_net,0.000588669393201,0.00206569739723,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
36,F_MIX333_XD7_R025_CNONE,gross_shadow,0.000663153597097,0.00205896549327,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
37,F_MIX333_XD7_R025_CNONE,reference_net,0.000588669393201,0.00206569739723,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
38,F_MIX333_XD7_R050_C020,gross_shadow,3.85045256244e-05,0.00150617003839,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
39,F_MIX333_XD7_R050_C020,reference_net,7.7803888346e-06,0.00149899148495,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
40,F_MIX333_XD7_R050_C030,gross_shadow,-8.8065955988e-05,0.00144957181874,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
41,F_MIX333_XD7_R050_C030,reference_net,-0.000108242076397,0.00145199295549,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
42,F_MIX333_XD7_R050_C040,gross_shadow,-8.8065955988e-05,0.00144957181874,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
43,F_MIX333_XD7_R050_C040,reference_net,-0.000108242076397,0.00145199295549,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
44,F_MIX333_XD7_R050_CNONE,gross_shadow,-8.8065955988e-05,0.00144957181874,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
45,F_MIX333_XD7_R050_CNONE,reference_net,-0.000108242076397,0.00145199295549,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
46,F_MIX333_XD7_R100_C020,gross_shadow,-0.00246459883702,0.00736722984982,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
47,F_MIX333_XD7_R100_C020,reference_net,-0.00245955512012,0.0073369950085,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
48,F_MIX333_XD7_R100_C030,gross_shadow,-0.00376442585533,0.0100562634229,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
49,F_MIX333_XD7_R100_C030,reference_net,-0.00363805268558,0.0100876449555,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
50,F_MIX333_XD7_R100_C040,gross_shadow,-0.00721293718721,0.0167991270357,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
51,F_MIX333_XD7_R100_C040,reference_net,-0.00703230668148,0.0168883782464,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
52,F_MIX333_XD7_R100_CNONE,gross_shadow,-0.00721293718721,0.0167991270357,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
53,F_MIX333_XD7_R100_CNONE,reference_net,-0.00703230668148,0.0168883782464,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
54,F_MIX333_XD8_R025_C020,gross_shadow,0.00151955961642,0.00417162601929,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
55,F_MIX333_XD8_R025_C020,reference_net,0.00145825767504,0.00418295258405,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
56,F_MIX333_XD8_R025_C030,gross_shadow,0.00151955961642,0.00417162601929,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
57,F_MIX333_XD8_R025_C030,reference_net,0.00145825767504,0.00418295258405,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
58,F_MIX333_XD8_R025_C040,gross_shadow,0.00151955961642,0.00417162601929,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
59,F_MIX333_XD8_R025_C040,reference_net,0.00145825767504,0.00418295258405,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
60,F_MIX333_XD8_R025_CNONE,gross_shadow,0.00151955961642,0.00417162601929,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
61,F_MIX333_XD8_R025_CNONE,reference_net,0.00145825767504,0.00418295258405,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
62,F_MIX333_XD8_R050_C020,gross_shadow,0.000232856192166,0.00429363092635,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
63,F_MIX333_XD8_R050_C020,reference_net,0.000208796017283,0.00429176060097,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
64,F_MIX333_XD8_R050_C030,gross_shadow,-0.000223449863662,0.0042981398645,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
65,F_MIX333_XD8_R050_C030,reference_net,-0.000222711658354,0.00430409543105,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
66,F_MIX333_XD8_R050_C040,gross_shadow,-0.000248432596971,0.00431235929237,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
67,F_MIX333_XD8_R050_C040,reference_net,-0.000246010410605,0.00431873199956,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
68,F_MIX333_XD8_R050_CNONE,gross_shadow,-0.000248432596971,0.00431235929237,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
69,F_MIX333_XD8_R050_CNONE,reference_net,-0.000246010410605,0.00431873199956,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
70,F_MIX333_XD8_R100_C020,gross_shadow,0.000753179432838,0.00505903440717,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
71,F_MIX333_XD8_R100_C020,reference_net,0.000732723585767,0.00506629635473,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
72,F_MIX333_XD8_R100_C030,gross_shadow,0.000150037498549,0.00736346389391,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
73,F_MIX333_XD8_R100_C030,reference_net,0.000233957748199,0.00739124819995,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
74,F_MIX333_XD8_R100_C040,gross_shadow,-0.00702982700418,0.0154335772918,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
75,F_MIX333_XD8_R100_C040,reference_net,-0.00674790763999,0.0154645695665,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
76,F_MIX333_XD8_R100_CNONE,gross_shadow,-0.00800435200663,0.0190803443799,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
77,F_MIX333_XD8_R100_CNONE,reference_net,-0.00762197926387,0.0192452667961,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
78,F_MIX403030_XD6_R025_C020,gross_shadow,2.62961550556e-05,0.00366588534155,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
79,F_MIX403030_XD6_R025_C020,reference_net,-4.68635907362e-05,0.00366372843876,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
80,F_MIX403030_XD6_R025_C030,gross_shadow,2.62961550556e-05,0.00366588534155,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
81,F_MIX403030_XD6_R025_C030,reference_net,-4.68635907362e-05,0.00366372843876,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
82,F_MIX403030_XD6_R025_C040,gross_shadow,2.62961550556e-05,0.00366588534155,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
83,F_MIX403030_XD6_R025_C040,reference_net,-4.68635907362e-05,0.00366372843876,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
84,F_MIX403030_XD6_R025_CNONE,gross_shadow,2.62961550556e-05,0.00366588534155,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
85,F_MIX403030_XD6_R025_CNONE,reference_net,-4.68635907362e-05,0.00366372843876,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
86,F_MIX403030_XD6_R050_C020,gross_shadow,-0.000181023642162,0.00332655286271,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
87,F_MIX403030_XD6_R050_C020,reference_net,-0.000200538718837,0.00333279981607,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
88,F_MIX403030_XD6_R050_C030,gross_shadow,-0.00025932828179,0.00346035077645,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
89,F_MIX403030_XD6_R050_C030,reference_net,-0.000273082484567,0.00346766089571,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
90,F_MIX403030_XD6_R050_C040,gross_shadow,-0.00025932828179,0.00346035077645,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
91,F_MIX403030_XD6_R050_C040,reference_net,-0.000273082484567,0.00346766089571,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
92,F_MIX403030_XD6_R050_CNONE,gross_shadow,-0.00025932828179,0.00346035077645,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
93,F_MIX403030_XD6_R050_CNONE,reference_net,-0.000273082484567,0.00346766089571,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
94,F_MIX403030_XD6_R100_C020,gross_shadow,-0.0017365722067,0.00922507179724,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
95,F_MIX403030_XD6_R100_C020,reference_net,-0.0016488248388,0.00922058685535,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
96,F_MIX403030_XD6_R100_C030,gross_shadow,-0.00536357319343,0.0144450714326,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
97,F_MIX403030_XD6_R100_C030,reference_net,-0.00522368216011,0.0145221731755,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
98,F_MIX403030_XD6_R100_C040,gross_shadow,-0.00610067071011,0.0149818415607,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
99,F_MIX403030_XD6_R100_C040,reference_net,-0.00595647686504,0.0150532010569,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
100,F_MIX403030_XD6_R100_CNONE,gross_shadow,-0.00610067071011,0.0149818415607,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
101,F_MIX403030_XD6_R100_CNONE,reference_net,-0.00595647686504,0.0150532010569,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
102,F_MIX403030_XD7_R025_C020,gross_shadow,0.000535692598692,0.00216770826352,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
103,F_MIX403030_XD7_R025_C020,reference_net,0.000470729219085,0.00216958788612,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
104,F_MIX403030_XD7_R025_C030,gross_shadow,0.000535692598692,0.00216770826352,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
105,F_MIX403030_XD7_R025_C030,reference_net,0.000470729219085,0.00216958788612,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
106,F_MIX403030_XD7_R025_C040,gross_shadow,0.000535692598692,0.00216770826352,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
107,F_MIX403030_XD7_R025_C040,reference_net,0.000470729219085,0.00216958788612,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
108,F_MIX403030_XD7_R025_CNONE,gross_shadow,0.000535692598692,0.00216770826352,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
109,F_MIX403030_XD7_R025_CNONE,reference_net,0.000470729219085,0.00216958788612,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
110,F_MIX403030_XD7_R050_C020,gross_shadow,0.000555067745548,0.00121651170701,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
111,F_MIX403030_XD7_R050_C020,reference_net,0.00054165041918,0.00120255263154,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
112,F_MIX403030_XD7_R050_C030,gross_shadow,0,0,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
113,F_MIX403030_XD7_R050_C030,reference_net,0,0,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
114,F_MIX403030_XD7_R050_C040,gross_shadow,0,0,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
115,F_MIX403030_XD7_R050_C040,reference_net,0,0,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
116,F_MIX403030_XD7_R050_CNONE,gross_shadow,0,0,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
117,F_MIX403030_XD7_R050_CNONE,reference_net,0,0,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
118,F_MIX403030_XD7_R100_C020,gross_shadow,-0.000221654127531,0.00265947144645,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
119,F_MIX403030_XD7_R100_C020,reference_net,-0.000219761911157,0.00268075709138,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
120,F_MIX403030_XD7_R100_C030,gross_shadow,-0.00363827126087,0.00963084134704,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
121,F_MIX403030_XD7_R100_C030,reference_net,-0.00347268230571,0.00965095257227,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
122,F_MIX403030_XD7_R100_C040,gross_shadow,-0.00757593519093,0.017106936008,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
123,F_MIX403030_XD7_R100_C040,reference_net,-0.007348538051,0.0172185839149,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
124,F_MIX403030_XD7_R100_CNONE,gross_shadow,-0.00757593519093,0.017106936008,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
125,F_MIX403030_XD7_R100_CNONE,reference_net,-0.007348538051,0.0172185839149,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
126,F_MIX403030_XD8_R025_C020,gross_shadow,0.00135018220262,0.00351987421047,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
127,F_MIX403030_XD8_R025_C020,reference_net,0.00129350371286,0.00352853104866,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
128,F_MIX403030_XD8_R025_C030,gross_shadow,0.00135018220262,0.00351987421047,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
129,F_MIX403030_XD8_R025_C030,reference_net,0.00129350371286,0.00352853104866,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
130,F_MIX403030_XD8_R025_C040,gross_shadow,0.00135018220262,0.00351987421047,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
131,F_MIX403030_XD8_R025_C040,reference_net,0.00129350371286,0.00352853104866,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
132,F_MIX403030_XD8_R025_CNONE,gross_shadow,0.00135018220262,0.00351987421047,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
133,F_MIX403030_XD8_R025_CNONE,reference_net,0.00129350371286,0.00352853104866,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
134,F_MIX403030_XD8_R050_C020,gross_shadow,0.000769429236133,0.00456520997618,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
135,F_MIX403030_XD8_R050_C020,reference_net,0.000748098958033,0.00456885281892,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
136,F_MIX403030_XD8_R050_C030,gross_shadow,0.000282553158527,0.00431366077215,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
137,F_MIX403030_XD8_R050_C030,reference_net,0.000292679076801,0.00431955878763,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
138,F_MIX403030_XD8_R050_C040,gross_shadow,0.000142661796035,0.00426265184832,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
139,F_MIX403030_XD8_R050_C040,reference_net,0.000155628340175,0.00427069238088,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
140,F_MIX403030_XD8_R050_CNONE,gross_shadow,0.000142661796035,0.00426265184832,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
141,F_MIX403030_XD8_R050_CNONE,reference_net,0.000155628340175,0.00427069238088,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
142,F_MIX403030_XD8_R100_C020,gross_shadow,0.000958017506313,0.00475382633388,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
143,F_MIX403030_XD8_R100_C020,reference_net,0.000937425203659,0.00476020698992,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
144,F_MIX403030_XD8_R100_C030,gross_shadow,0.000585001605006,0.00683425542558,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
145,F_MIX403030_XD8_R100_C030,reference_net,0.000643377398766,0.006860096272,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
146,F_MIX403030_XD8_R100_C040,gross_shadow,-0.00669985437871,0.0161003848408,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
147,F_MIX403030_XD8_R100_C040,reference_net,-0.0064099571347,0.0160682794505,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
148,F_MIX403030_XD8_R100_CNONE,gross_shadow,-0.00847664207047,0.0197982424022,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
149,F_MIX403030_XD8_R100_CNONE,reference_net,-0.0080334163988,0.0199848801348,21,circular_moving_block_bootstrap_contract_registered_not_used_for_selection
