policy_id,decision_date,label_month,invested_weight,cash_weight,d8_sleeve_weight,d9_sleeve_weight,d10_sleeve_weight,current_d6_weight,current_d7_weight,current_d8_weight,current_d9_weight,current_d10_weight,outside_current_S0_population_weight,maximum_single_instrument_weight,actual_holding_n,actual_holding_cap,exposure_scope
C_D8_ONLY_XD8_R100_CNONE,2025-02-28,2025-03,0.99826395823,0.00173604176954,0.99826395823,0,0,0,0,0.99826395823,0,0,0,0.0227646275105,44,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2025-02-28,2025-03,0.998300645031,0.00169935496906,0.998300645031,0,0,0,0,0.998300645031,0,0,0,0.0279356681263,44,45,label_month_daily_average
C_D8_ONLY_XD8_R100_CNONE,2025-03-31,2025-04,0.998333884817,0.00166611518315,0.998333884817,0,0,0,0,0.998333884817,0,0,0,0.0227608043765,44,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2025-03-31,2025-04,0.998297683677,0.00170231632269,0.998297683677,0,0,0,0,0.998297683677,0,0,0,0.0326539542782,44,45,label_month_daily_average
C_D8_ONLY_XD8_R100_CNONE,2025-04-30,2025-05,0.997306274386,0.00269372561446,0.997306274386,0,0,0,0,0.997306274386,0,0,0,0.0227586556673,44,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2025-04-30,2025-05,0.997355744722,0.00264425527785,0.997355744722,0,0,0,0,0.997355744722,0,0,0,0.0254362337563,44,45,label_month_daily_average
C_D8_ONLY_XD8_R100_CNONE,2025-05-30,2025-06,0.997415772637,0.00258422736255,0.997415772637,0,0,0,0,0.997415772637,0,0,0,0.0227610906913,44,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2025-05-30,2025-06,0.997454681198,0.00254531880242,0.997454681198,0,0,0,0,0.997454681198,0,0,0,0.0285912274304,44,45,label_month_daily_average
C_D8_ONLY_XD8_R100_CNONE,2025-06-30,2025-07,0.99592597144,0.00407402856031,0.99592597144,0,0,0,0,0.99592597144,0,0,0,0.022257033295,45,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2025-06-30,2025-07,0.996012428617,0.00398757138308,0.996012428617,0,0,0,0,0.996012428617,0,0,0,0.029276963025,45,45,label_month_daily_average
C_D8_ONLY_XD8_R100_CNONE,2025-07-31,2025-08,0.994982661023,0.00501733897738,0.994982661023,0,0,0,0,0.994982661023,0,0,0,0.0227589164113,44,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2025-07-31,2025-08,0.995157848706,0.00484215129413,0.995157848706,0,0,0,0,0.995157848706,0,0,0,0.0293709726095,44,45,label_month_daily_average
C_D8_ONLY_XD8_R100_CNONE,2025-08-29,2025-09,0.998691711674,0.00130828832555,0.998691711674,0,0,0,0,0.998691711674,0,0,0,0.0227620971618,44,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2025-08-29,2025-09,0.998678333533,0.00132166646673,0.998678333533,0,0,0,0,0.998678333533,0,0,0,0.0314367548569,44,45,label_month_daily_average
C_D8_ONLY_XD8_R100_CNONE,2025-09-30,2025-10,0.996106346248,0.00389365375207,0.996106346248,0,0,0,0,0.996106346248,0,0,0,0.0222573633417,45,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2025-09-30,2025-10,0.996150954379,0.00384904562124,0.996150954379,0,0,0,0,0.996150954379,0,0,0,0.0287502386228,45,45,label_month_daily_average
C_D8_ONLY_XD8_R100_CNONE,2025-10-31,2025-11,0.995603828331,0.00439617166934,0.995603828331,0,0,0,0,0.995603828331,0,0,0,0.0227510364353,44,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2025-10-31,2025-11,0.995502162724,0.00449783727633,0.995502162724,0,0,0,0,0.995502162724,0,0,0,0.0292984519572,44,45,label_month_daily_average
C_D8_ONLY_XD8_R100_CNONE,2025-11-28,2025-12,0.999881338532,0.000118661467635,0.975418394667,0,0,0,0,0.975418394667,0,0,0.0244629438659,0.0244629438659,45,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2025-11-28,2025-12,0.988763586424,0.011236413576,0.975029564949,0,0,0,0,0.975029564949,0,0,0.0137340214755,0.0455180175826,45,45,label_month_daily_average
C_D8_ONLY_XD8_R100_CNONE,2025-12-31,2026-01,0.987859569075,0.0121404309253,0.987859569075,0,0,0,0,0.987859569075,0,0,0,0.0222613771912,45,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2025-12-31,2026-01,0.988528490785,0.011471509215,0.988528490785,0,0,0,0,0.988528490785,0,0,0,0.0377713026321,45,45,label_month_daily_average
C_D8_ONLY_XD8_R100_CNONE,2026-01-30,2026-02,0.999817549325,0.000182450675217,0.942634033836,0,0,0.0254052497165,0,0.942634033836,0,0,0,0.0317782657725,44,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2026-01-30,2026-02,0.950401149048,0.0495988509519,0.9441567487,0,0,0.0018461728784,0,0.9441567487,0,0,0,0.0329348171267,44,45,label_month_daily_average
C_D8_ONLY_XD8_R100_CNONE,2026-02-27,2026-03,0.997283595512,0.00271640448757,0.997283595512,0,0,0,0,0.997283595512,0,0,0,0.0222634697115,45,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2026-02-27,2026-03,0.997227632417,0.00277236758298,0.997227632417,0,0,0,0,0.997227632417,0,0,0,0.0296359186643,45,45,label_month_daily_average
C_D8_ONLY_XD8_R100_CNONE,2026-03-31,2026-04,0.999274195289,0.000725804710508,0.980112988342,0,0,0,0,0.980112988342,0,0,0.0191612069479,0.0227687899628,45,45,first_execution_session_posttrade
C_D8_ONLY_XD8_R100_CNONE,2026-03-31,2026-04,0.986400180286,0.0135998197138,0.979993149772,0,0,0,0,0.979993149772,0,0,0.0064070305138,0.0299206698126,45,45,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2024-07-31,2024-08,0.982016764676,0.0179832353239,0,0.485406004218,0.496610760458,0,0,0,0.485406004218,0.496610760458,0,0.0116362780586,86,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2024-07-31,2024-08,0.981706977407,0.0182930225928,0,0.481209586366,0.500497391041,0,0,0,0.481209586366,0.500497391041,0,0.013942661344,86,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2024-08-30,2024-09,0.99388339423,0.00611660576954,0,0.486177996471,0.495623483326,0,0,0,0.486177996471,0.495623483326,0.0120819144328,0.0120819144328,87,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2024-08-30,2024-09,0.983815383602,0.0161846163975,0,0.486476922485,0.495415958127,0,0,0,0.486476922485,0.495415958127,0.00192250299039,0.0139503266849,87,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2024-09-30,2024-10,0.856053559837,0.143946440163,0,0.362241889202,0.485050847821,0,0,0,0.362241889202,0.485050847821,0.00876082281486,0.0113730707759,76,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2024-09-30,2024-10,0.830712621059,0.169287378941,0,0.354448324129,0.475201990504,0,0,0,0.354448324129,0.475201990504,0.00106230642552,0.0134923107669,76,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2024-10-31,2024-11,0.999882210477,0.000117789523452,0,0.492941717167,0.49622163865,0,0,0,0.492941717167,0.49622163865,0.0107188546595,0.0113703224961,89,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2024-10-31,2024-11,0.988932651506,0.0110673484941,0,0.492287125818,0.496139489135,0,0,0,0.492287125818,0.496139489135,0.000506036552817,0.0170888006201,89,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2024-11-29,2024-12,0.995219623611,0.00478037638913,0,0.496599998051,0.49861962556,0,0,0,0.496599998051,0.49861962556,0,0.0113705934389,89,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2024-11-29,2024-12,0.995337429684,0.0046625703159,0,0.494209384862,0.501128044822,0,0,0,0.494209384862,0.501128044822,0,0.0166222279847,89,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2024-12-31,2025-01,0.994638619671,0.00536138032903,0,0.485497394104,0.498765318006,0,0,0,0.485497394104,0.498765318006,0.010375907561,0.0113677070535,89,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2024-12-31,2025-01,0.98577405953,0.0142259404699,0,0.485517248021,0.498466746124,0,0,0,0.485517248021,0.498466746124,0.00179006538521,0.0126190206214,89,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2025-01-27,2025-02,0.99449019718,0.00550980281964,0,0.495995438873,0.498494758307,0,0,0,0.495995438873,0.498494758307,0,0.0116341366148,87,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2025-01-27,2025-02,0.994434745146,0.00556525485357,0,0.498590855559,0.495843889587,0,0,0,0.498590855559,0.495843889587,0,0.0142564267953,87,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2025-02-28,2025-03,0.993222468971,0.00677753102867,0,0.495784573078,0.497437895893,0,0,0,0.495784573078,0.497437895893,0,0.0113697239445,88,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2025-02-28,2025-03,0.993346187763,0.00665381223681,0,0.495890585257,0.497455602507,0,0,0,0.495890585257,0.497455602507,0,0.0131108319947,88,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2025-03-31,2025-04,0.994206799799,0.00579320020123,0,0.496390299741,0.497816500058,0,0,0,0.496390299741,0.497816500058,0,0.0113690875005,89,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2025-03-31,2025-04,0.994121813557,0.00587818644312,0,0.494575332176,0.499546481381,0,0,0,0.494575332176,0.499546481381,0,0.0140860784656,89,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2025-04-30,2025-05,0.982513636087,0.0174863639133,0,0.484736656513,0.497776979574,0,0,0,0.484736656513,0.497776979574,0,0.0113710048674,88,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2025-04-30,2025-05,0.982932902944,0.0170670970563,0,0.484970394502,0.497962508441,0,0,0,0.484970394502,0.497962508441,0,0.0137508144322,88,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2025-05-30,2025-06,0.992878895907,0.00712110409265,0,0.496381653925,0.496497241983,0,0,0,0.496381653925,0.496497241983,0,0.011369534739,89,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2025-05-30,2025-06,0.993021098827,0.00697890117337,0,0.494709354994,0.498311743832,0,0,0,0.494709354994,0.498311743832,0,0.0146762715968,89,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2025-06-30,2025-07,0.993686231695,0.00631376830523,0,0.495945142611,0.497741089084,0,0,0,0.495945142611,0.497741089084,0,0.0113696590642,89,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2025-06-30,2025-07,0.993860567736,0.00613943226405,0,0.501977649558,0.491882918178,0,0,0,0.501977649558,0.491882918178,0,0.0173198726314,89,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2025-07-31,2025-08,0.992374630794,0.00762536920591,0,0.494938243264,0.49743638753,0,0,0,0.494938243264,0.49743638753,0,0.0113717086195,88,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2025-07-31,2025-08,0.992572804249,0.00742719575057,0,0.500931381799,0.49164142245,0,0,0,0.500931381799,0.49164142245,0,0.0172150721156,88,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2025-08-29,2025-09,0.994209639938,0.00579036006169,0,0.496458574565,0.497751065374,0,0,0,0.496458574565,0.497751065374,0,0.0113714600858,88,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2025-08-29,2025-09,0.994079301032,0.00592069896782,0,0.49655598739,0.497523313642,0,0,0,0.49655598739,0.497523313642,0,0.0145045475628,88,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2025-09-30,2025-10,0.991694373059,0.00830562694143,0,0.493437079169,0.49825729389,0,0,0,0.493437079169,0.49825729389,0,0.011369580688,88,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2025-09-30,2025-10,0.991862951311,0.00813704868925,0,0.488592810372,0.503270140939,0,0,0,0.488592810372,0.503270140939,0,0.0138107874287,88,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2025-10-31,2025-11,0.9901867026,0.00981329740035,0,0.49515559603,0.49503110657,0,0,0,0.49515559603,0.49503110657,0,0.0113746392216,88,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2025-10-31,2025-11,0.990112069324,0.00988793067591,0,0.492793292563,0.497318776761,0,0,0,0.492793292563,0.497318776761,0,0.0150100802781,88,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2025-11-28,2025-12,0.993082986354,0.00691701364553,0,0.485337746522,0.496720447042,0,0,0,0.485337746522,0.496720447042,0.0110247927907,0.0113698658807,89,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2025-11-28,2025-12,0.987915193207,0.0120848067927,0,0.48535398124,0.496301281636,0,0,0,0.48535398124,0.496301281636,0.00625993033147,0.0151203704595,89,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2025-12-31,2026-01,0.999051516297,0.000948483702844,0,0.496821173047,0.491651025911,0,0,0,0.496821173047,0.491651025911,0.0105793173399,0.0113714020428,89,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2025-12-31,2026-01,0.992353811075,0.0076461889254,0,0.499220831553,0.488973360091,0,0,0,0.499220831553,0.488973360091,0.00415961943062,0.026963234964,89,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2026-01-30,2026-02,0.999965137806,3.48621940863e-05,0,0.470687736435,0.481728191802,0,0.0103090561844,0,0.470687736435,0.481728191802,0,0.0222082170362,89,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2026-01-30,2026-02,0.963753224726,0.0362467752739,0,0.474229936417,0.483656401987,0,0.000744049478159,0,0.474229936417,0.483656401987,0,0.0224400922855,89,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2026-02-27,2026-03,0.977901812159,0.0220981878408,0,0.482787276463,0.495114535696,0,0,0,0.482787276463,0.495114535696,0,0.011373544987,87,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2026-02-27,2026-03,0.977330440168,0.0226695598318,0,0.481902199471,0.495428240697,0,0,0,0.481902199471,0.495428240697,0,0.0170748765379,87,89,label_month_daily_average
C_D9D10_EQUAL_XD8_R100_CNONE,2026-03-31,2026-04,0.992209021016,0.00779097898354,0,0.496087009088,0.496122011928,0,0,0,0.496087009088,0.496122011928,0,0.0113746895879,88,89,first_execution_session_posttrade
C_D9D10_EQUAL_XD8_R100_CNONE,2026-03-31,2026-04,0.992333745757,0.00766625424272,0,0.496005308122,0.496328437635,0,0,0,0.496005308122,0.496328437635,0,0.0157059963396,88,89,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2024-07-31,2024-08,0.981856726079,0.0181432739214,0.295903141567,0.289747651697,0.396205932814,0,0,0.295903141567,0.289747651697,0.396205932814,0,0.00930693976334,129,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2024-07-31,2024-08,0.981492950897,0.0185070491035,0.29297674516,0.288060691118,0.400455514618,0,0,0.29297674516,0.288060691118,0.400455514618,0,0.011187190124,129,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2024-08-30,2024-09,0.988486152999,0.0115138470008,0.29391932558,0.291212233841,0.396140110037,0,0,0.29391932558,0.291212233841,0.396140110037,0.00721448354238,0.00930867626225,131,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2024-08-30,2024-09,0.98249272959,0.0175072704098,0.293400756797,0.291622867287,0.396319343994,0,0,0.293400756797,0.291622867287,0.396319343994,0.00114976151107,0.0109721382834,131,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2024-09-30,2024-10,0.86540778359,0.13459221641,0.22230873232,0.255298468469,0.382608537786,0,0,0.22230873232,0.255298468469,0.382608537786,0.00519204501519,0.0090938247943,115,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2024-09-30,2024-10,0.844208696799,0.155791303201,0.215569221177,0.251210027262,0.376798757363,0,0,0.215569221177,0.251210027262,0.376798757363,0.000630690997008,0.0138523979449,115,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2024-10-31,2024-11,0.995166974032,0.00483302596808,0.295692230227,0.297458600584,0.395628974344,0,0,0.295692230227,0.297458600584,0.395628974344,0.00638716887709,0.00909517048975,133,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2024-10-31,2024-11,0.988708709872,0.0112912901281,0.293294173895,0.298106442536,0.397006489072,0,0,0.293294173895,0.298106442536,0.397006489072,0.000301604369142,0.0137227306318,133,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2024-11-29,2024-12,0.991587029413,0.00841297058693,0.296792827831,0.297070623829,0.397723577753,0,0,0.296792827831,0.297070623829,0.397723577753,0,0.009094396171,133,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2024-11-29,2024-12,0.991778874496,0.00822112550417,0.295098848075,0.296181073447,0.400498952974,0,0,0.295098848075,0.296181073447,0.400498952974,0,0.0133228051453,133,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2024-12-31,2025-01,0.99821611674,0.00178388325956,0.296817149172,0.296587286933,0.398577248511,0,0,0.296817149172,0.296587286933,0.398577248511,0.0062344321231,0.00909350514198,134,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2024-12-31,2025-01,0.992972716132,0.00702728386796,0.299152268998,0.295608635244,0.397137416095,0,0,0.299152268998,0.295608635244,0.397137416095,0.00107439579542,0.00985408298831,134,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2025-01-27,2025-02,0.988165930609,0.0118340693909,0.294155941854,0.296270704741,0.397739284014,0,0,0.294155941854,0.296270704741,0.397739284014,0,0.00930252259531,131,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2025-01-27,2025-02,0.98812035224,0.0118796477604,0.298912715912,0.295994944508,0.39321269182,0,0,0.298912715912,0.295994944508,0.39321269182,0,0.0113704164187,131,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2025-02-28,2025-03,0.991151806963,0.00884819303659,0.296851109615,0.296383266043,0.397917431305,0,0,0.296851109615,0.296383266043,0.397917431305,0,0.00909623608774,132,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2025-02-28,2025-03,0.99132040747,0.00867959253044,0.297525100382,0.29617382229,0.397621484798,0,0,0.297525100382,0.29617382229,0.397621484798,0,0.0102846320285,132,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2025-03-31,2025-04,0.989013549389,0.0109864506115,0.295524653343,0.295413302914,0.398075593131,0,0,0.295524653343,0.295413302914,0.398075593131,0,0.00909566420859,133,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2025-03-31,2025-04,0.988833200953,0.0111667990472,0.29394268735,0.294735326001,0.400155187602,0,0,0.29394268735,0.294735326001,0.400155187602,0,0.0112895532894,133,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2025-04-30,2025-05,0.982426600187,0.0175733998131,0.296419731311,0.28861220152,0.397394667355,0,0,0.296419731311,0.28861220152,0.397394667355,0,0.00909498551687,132,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2025-04-30,2025-05,0.982817887616,0.0171821123841,0.295264972197,0.289286216274,0.398266699146,0,0,0.295264972197,0.289286216274,0.398266699146,0,0.0103643272921,132,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2025-05-30,2025-06,0.985980503243,0.0140194967571,0.294590689232,0.295443701902,0.395946112109,0,0,0.294590689232,0.295443701902,0.395946112109,0,0.00909447003996,133,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2025-05-30,2025-06,0.986242722024,0.0137572779763,0.293471568295,0.294846567407,0.397924586322,0,0,0.293471568295,0.294846567407,0.397924586322,0,0.0102282571824,133,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2025-06-30,2025-07,0.985329048068,0.0146709519316,0.295033333593,0.295422022958,0.394873691517,0,0,0.295033333593,0.295422022958,0.394873691517,0,0.00909484495546,134,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2025-06-30,2025-07,0.985689514841,0.0143104851589,0.294161247778,0.300017681859,0.391510585204,0,0,0.294161247778,0.300017681859,0.391510585204,0,0.0105050591801,134,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2025-07-31,2025-08,0.984861242215,0.015138757785,0.295010587026,0.292536292734,0.397314362456,0,0,0.295010587026,0.292536292734,0.397314362456,0,0.00909142526394,132,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2025-07-31,2025-08,0.985273898876,0.0147261011237,0.297448369892,0.295660207037,0.392165321947,0,0,0.297448369892,0.295660207037,0.392165321947,0,0.0108307543222,132,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2025-08-29,2025-09,0.988449105651,0.0115508943485,0.296005327274,0.296438945698,0.396004832679,0,0,0.296005327274,0.296438945698,0.396004832679,0,0.00909428855053,132,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2025-08-29,2025-09,0.988233474341,0.0117665256591,0.29852670386,0.295338656821,0.394368113659,0,0,0.29852670386,0.295338656821,0.394368113659,0,0.0105240546813,132,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2025-09-30,2025-10,0.987529312154,0.0124706878456,0.295028261995,0.294522663218,0.397978386941,0,0,0.295028261995,0.294522663218,0.397978386941,0,0.00909576655791,133,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2025-09-30,2025-10,0.987762375146,0.0122376248542,0.292945396746,0.292107946283,0.402709032117,0,0,0.292945396746,0.292107946283,0.402709032117,0,0.0110928168944,133,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2025-10-31,2025-11,0.984779310653,0.0152206893467,0.295710601606,0.292754850787,0.39631385826,0,0,0.295710601606,0.292754850787,0.39631385826,0,0.00909590296342,132,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2025-10-31,2025-11,0.984604518643,0.0153954813569,0.292339607495,0.292598607362,0.399666303786,0,0,0.292339607495,0.292598607362,0.399666303786,0,0.01095893799,132,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2025-11-28,2025-12,0.9960480503,0.00395194969964,0.288489561439,0.297095141276,0.396796411072,0,0,0.288489561439,0.297095141276,0.396796411072,0.0136669365134,0.00909623340671,134,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2025-11-28,2025-12,0.989718945685,0.0102810543155,0.292672744726,0.295364682618,0.393946570732,0,0,0.292672744726,0.295364682618,0.393946570732,0.00773494760956,0.013905612945,134,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2025-12-31,2026-01,0.980413792018,0.0195862079819,0.28272026106,0.295689285062,0.395961889336,0,0,0.28272026106,0.295689285062,0.395961889336,0.0060423565604,0.00909880300477,133,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2025-12-31,2026-01,0.977295947039,0.0227040529614,0.289009222427,0.294924686485,0.390998280507,0,0,0.289009222427,0.294924686485,0.390998280507,0.00236375761904,0.0160873861311,133,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2026-01-30,2026-02,0.999975708026,2.42919738853e-05,0.264896839674,0.290061897766,0.396245447224,0.00769089749229,0.00631270147934,0.264896839674,0.290061897766,0.396245447224,0,0.0133205834233,133,134,first_execution_session_posttrade
C_MIX303040_XD8_R100_CNONE,2026-01-30,2026-02,0.960944003159,0.0390559968415,0.265105541461,0.292106872846,0.397921611967,0.000558644958063,0.000455706239082,0.265105541461,0.292106872846,0.397921611967,0,0.0134623539411,133,134,label_month_daily_average
C_MIX303040_XD8_R100_CNONE,2026-02-27,2026-03,0.979765568207,0.0202344317932,0.294468550424,0.287160893582,0.391780360534,0,0,0.294468550424,0.287160893582,0.391780360534,0.00635576366605,0.0090982331181,133,134,first_execution_session_posttrade
