instrument_id,signal_date,split,open,high,low,close,volume,money,vwap,avg_money20_D,industry_id,industry_name,liquidity_quintile,beta_bucket,market_state,base_eligible,candidate_row_id,included_factor_count,valid_included_factor_count,eligible_after_factor_coverage,active_factor_count,score_raw,eligible_count,selected_flag,canonical_unit_id,event_key,unit_role
SZ002304,2020-02-21,train,85.08,85.32,84.09,84.76,4738956.0,492751580.0,103.978935,711605046.4,sw_801120,食品饮料,q3,mid_beta,risk_on,True,77481,125,125,True,124,0.07542741407580193,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002304_2020-02-21,selected
SZ000333,2020-02-21,train,40.15,40.47,39.67,39.93,29779900.0,1616397300.0,54.27813,1913214630.4,sw_801110,家用电器,q5,high_beta,risk_on,True,63233,125,124,True,123,0.07511946556870107,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ000333_2020-02-21,selected
SH601229,2020-02-21,train,6.11,6.14,6.09,6.1,18777758.0,166796640.0,8.88267,260506820.0,sw_801780,银行,q1,low_beta,risk_on,True,35219,125,125,True,124,0.07306190425973205,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601229_2020-02-21,selected
SZ002032,2020-02-21,train,56.98,58.64,56.68,57.73,2250300.0,161935710.0,71.96183,133666790.0,sw_801110,家用电器,q1,high_beta,risk_on,True,73550,125,125,True,124,0.07264991905239801,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002032_2020-02-21,selected
SH600585,2020-02-21,train,38.95,39.58,38.71,39.14,28589892.0,1491198600.0,52.158245,1788959888.0,sw_801710,建筑材料,q5,mid_beta,risk_on,True,17860,125,125,True,124,0.07082889914031952,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600585_2020-02-21,selected
SH600309,2020-02-21,train,45.29,46.06,44.94,45.13,21312034.0,1102241300.0,51.719196,1002060243.2,sw_801030,基础化工,q4,low_beta,risk_on,True,12268,125,125,True,124,0.07001283339735481,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600309_2020-02-21,selected
SH600346,2020-02-21,train,13.65,13.65,13.43,13.49,27320904.0,437952260.0,16.029932,424547888.8,sw_801030,基础化工,q2,mid_beta,risk_on,True,13034,125,124,True,123,0.06893390383783395,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600346_2020-02-21,selected
SH601225,2020-02-21,train,5.33,5.35,5.29,5.31,18915468.0,152863470.0,8.081401,262496757.6,sw_801950,煤炭,q1,low_beta,risk_on,True,34789,125,125,True,124,0.06679453830527622,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601225_2020-02-21,selected
SH600018,2020-02-21,train,4.03,4.06,4.02,4.03,40630404.0,198986000.0,4.897465,179939904.4,sw_801170,交通运输,q1,mid_beta,risk_on,True,2671,125,124,True,123,0.06591637765352683,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600018_2020-02-21,selected
SH600886,2020-02-21,train,7.05,7.09,6.99,7.03,14800486.0,121564590.0,8.213554,137871939.0,sw_801160,公用事业,q1,low_beta,risk_on,True,24119,125,125,True,124,0.06443895678779471,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600886_2020-02-21,selected
SH600606,2020-02-21,train,4.72,4.75,4.68,4.7,46598200.0,283628540.0,6.0866847,234923390.0,sw_801180,房地产,q1,mid_beta,risk_on,True,18969,125,125,True,124,0.06020191230157751,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600606_2020-02-21,selected
SZ002493,2020-02-21,train,6.87,6.89,6.8,6.87,5329483.0,57961124.0,10.875563,78527432.8,sw_801030,基础化工,q1,low_beta,risk_on,True,81217,125,124,True,123,0.06015843883860947,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002493_2020-02-21,selected
SH600377,2020-02-21,train,7.97,8.0,7.87,7.97,10259312.0,107026110.0,10.432095,92820330.2,sw_801170,交通运输,q1,low_beta,risk_on,True,13925,125,125,True,124,0.0598942780540505,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600377_2020-02-21,selected
SH600900,2020-02-21,train,14.26,14.3,14.17,14.23,18204342.0,318977000.0,17.522028,391122886.4,sw_801160,公用事业,q2,low_beta,risk_on,True,25398,125,125,True,124,0.05820657570485867,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600900_2020-02-21,selected
SH601919,2020-02-21,train,1.95,1.96,1.93,1.94,23771528.0,106140860.0,4.4650416,122194571.4,sw_801170,交通运输,q1,mid_beta,risk_on,True,51674,125,124,True,123,0.055242957297439985,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601919_2020-02-21,selected
SZ000568,2020-02-21,train,69.75,71.21,69.38,70.35,9530994.0,786572200.0,82.527824,1202653179.2,sw_801120,食品饮料,q4,mid_beta,risk_on,True,64831,125,124,True,123,0.055224786995251365,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ000568_2020-02-21,selected
SH601888,2020-02-21,train,80.26,80.71,79.11,79.65,11552129.0,984310600.0,85.20599,1391471142.4,sw_801210,社会服务,q4,mid_beta,risk_on,True,49788,125,124,True,123,0.05448061312223232,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601888_2020-02-21,selected
SH601169,2020-02-21,train,3.68,3.69,3.66,3.66,52965356.0,280600200.0,5.2978063,276645071.2,sw_801780,银行,q1,low_beta,risk_on,True,33472,125,125,True,124,0.05400701859335025,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601169_2020-02-21,selected
SH600519,2020-02-21,train,962.98,973.45,961.72,964.21,2894008.0,3225337000.0,1114.4879,4369787699.2,sw_801120,食品饮料,q5,low_beta,risk_on,True,16326,125,125,True,124,0.05307476686486494,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600519_2020-02-21,selected
SH601998,2020-02-21,train,4.09,4.1,4.05,4.07,24926888.0,141832580.0,5.6899433,120169022.4,sw_801780,银行,q1,low_beta,risk_on,True,54499,125,125,True,124,0.052573875274374,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601998_2020-02-21,selected
SH601088,2020-02-21,train,10.47,10.49,10.41,10.46,29967696.0,501310850.0,16.728374,556802499.2,sw_801950,煤炭,q3,low_beta,risk_on,True,30789,125,125,True,124,0.051918655192674766,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601088_2020-02-21,selected
SH601601,2020-02-21,train,27.26,27.69,27.22,27.31,49551340.0,1718812900.0,34.687515,1051880712.0,sw_801790,非银金融,q4,mid_beta,risk_on,True,40273,125,125,True,124,0.051916929202214364,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601601_2020-02-21,selected
SH601166,2020-02-21,train,12.76,12.92,12.74,12.79,67819010.0,1227613800.0,18.101324,1248495344.0,sw_801780,银行,q4,mid_beta,risk_on,True,33027,125,125,True,124,0.05186556698003363,179,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601166_2020-02-21,selected
SH603501,2020-03-06,train,125.07,128.47,123.93,125.93,4563926.0,788732000.0,172.81876,1607180451.2,sw_801080,电子,q4,mid_beta,risk_on,True,57503,125,124,True,123,0.15914871871501693,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH603501_2020-03-06,selected
SZ002371,2020-03-06,train,98.5,101.79,97.01,98.28,10481634.0,1414401300.0,134.94092,2151305708.8,sw_801080,电子,q5,high_beta,risk_on,True,78618,125,125,True,124,0.15388665340405197,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002371_2020-03-06,selected
SZ002841,2020-03-06,train,84.73,85.45,83.98,84.23,2142700.0,193690700.0,90.39562,350417441.6,sw_801080,电子,q2,mid_beta,risk_on,True,84657,125,125,True,124,0.14951424161723303,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002841_2020-03-06,selected
SZ002304,2020-03-06,train,80.88,81.74,79.7,79.71,9691970.0,956693500.0,98.709915,735966363.2,sw_801120,食品饮料,q3,mid_beta,risk_on,True,77483,125,125,True,124,0.1262296408925566,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002304_2020-03-06,selected
SZ002624,2020-03-06,train,29.01,30.18,28.48,29.45,14767600.0,708767360.0,47.994755,1342156243.2,sw_801760,传媒,q4,low_beta,risk_on,True,82831,125,125,True,124,0.11781757964091676,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002624_2020-03-06,selected
SZ002938,2020-03-06,train,36.49,37.79,36.47,37.52,9628761.0,404580220.0,42.01789,683719796.8,sw_801080,电子,q3,high_beta,risk_on,True,85231,125,125,True,124,0.11114196607752913,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002938_2020-03-06,selected
SZ000538,2020-03-06,train,45.77,46.54,45.59,45.68,4803669.0,392548100.0,81.71839,456695601.6,sw_801150,医药生物,q2,mid_beta,risk_on,True,64401,125,124,True,123,0.10947794565643237,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ000538_2020-03-06,selected
SZ002032,2020-03-06,train,59.24,59.56,57.68,58.04,1994700.0,144471360.0,72.42761,155816214.4,sw_801110,家用电器,q1,mid_beta,risk_on,True,73552,125,125,True,124,0.1089360499641888,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002032_2020-03-06,selected
SH603986,2020-03-06,train,158.53,164.01,157.46,160.95,7877030.0,2537137700.0,322.09317,3462114144.0,sw_801080,电子,q5,high_beta,risk_on,True,59075,125,124,True,123,0.1087452489731273,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH603986_2020-03-06,selected
SH600741,2020-03-06,train,21.33,21.33,20.79,20.97,16376236.0,444032960.0,27.11447,507707192.0,sw_801880,汽车,q2,low_beta,risk_on,True,21080,125,125,True,124,0.09049544632134418,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600741_2020-03-06,selected
SH600346,2020-03-06,train,12.78,12.9,12.65,12.69,29808490.0,451455900.0,15.145212,380411997.6,sw_801030,基础化工,q2,mid_beta,risk_on,True,13036,125,125,True,124,0.09027851588888874,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600346_2020-03-06,selected
SH600745,2020-03-06,train,128.38,133.36,127.49,130.24,11310900.0,1489993000.0,131.73071,3636306809.6,sw_801080,电子,q5,high_beta,risk_on,True,21384,125,124,True,123,0.0901403514236757,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600745_2020-03-06,selected
SZ002415,2020-03-06,train,30.77,30.91,30.23,30.35,48267284.0,1709746700.0,35.422474,2336047161.6,sw_801080,电子,q5,high_beta,risk_on,True,79380,125,124,True,123,0.08939336430720561,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002415_2020-03-06,selected
SH601138,2020-03-06,train,14.29,14.63,14.18,14.43,66748704.0,1133057300.0,16.97497,1709674172.8,sw_801080,电子,q4,high_beta,risk_on,True,32331,125,125,True,124,0.08799865062258416,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601138_2020-03-06,selected
SH600570,2020-03-06,train,40.87,41.64,40.59,40.72,13733042.0,1360390500.0,99.05966,2719406169.6,sw_801750,计算机,q5,high_beta,risk_on,True,17253,125,125,True,124,0.08672809219663782,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600570_2020-03-06,selected
SH600104,2020-03-06,train,19.57,19.63,19.11,19.17,18895274.0,435432860.0,23.044538,588411851.2,sw_801880,汽车,q3,mid_beta,risk_on,True,8491,125,125,True,124,0.08652404911305395,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600104_2020-03-06,selected
SH600588,2020-03-06,train,34.79,36.17,34.25,35.22,32372800.0,1512320300.0,46.71577,2412034323.2,sw_801750,计算机,q5,high_beta,risk_on,True,18235,125,125,True,124,0.08602517238637854,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600588_2020-03-06,selected
SH601601,2020-03-06,train,26.13,26.3,25.79,25.86,29911732.0,982079940.0,32.8326,1151390819.2,sw_801790,非银金融,q4,mid_beta,risk_on,True,40275,125,125,True,124,0.06862960838442368,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601601_2020-03-06,selected
SZ000651,2020-03-06,train,42.07,42.37,41.5,41.61,50353320.0,3112954400.0,61.822227,3112173568.0,sw_801110,家用电器,q5,mid_beta,risk_on,True,66233,125,124,True,123,0.06850342608503694,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ000651_2020-03-06,selected
SZ002475,2020-03-06,train,33.49,34.65,33.17,34.06,68579840.0,3132507400.0,45.676796,4430002547.2,sw_801080,电子,q5,high_beta,risk_on,True,80818,125,125,True,124,0.06544554692452713,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002475_2020-03-06,selected
SH601012,2020-03-06,train,15.18,15.25,14.92,15.05,35125360.0,1080285600.0,30.755146,1921733676.8,sw_801730,电力设备,q4,mid_beta,risk_on,True,29276,125,124,True,123,0.06503564136753964,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601012_2020-03-06,selected
SH600660,2020-03-06,train,19.8,19.89,19.63,19.74,14206640.0,334867740.0,23.571213,352158814.4,sw_801880,汽车,q2,mid_beta,risk_on,True,19229,125,125,True,124,0.0648411751401821,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600660_2020-03-06,selected
SH603160,2020-03-06,train,303.23,317.0,302.81,312.71,3117400.0,980157100.0,314.41495,1939356272.0,sw_801080,电子,q5,mid_beta,risk_on,True,55068,125,125,True,124,0.06412107639780809,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH603160_2020-03-06,selected
SZ000596,2020-03-06,train,117.56,123.04,116.04,116.22,6684590.0,886080900.0,132.55576,573746668.8,sw_801120,食品饮料,q3,mid_beta,risk_on,True,65182,125,125,True,124,0.06394672785104523,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ000596_2020-03-06,selected
SZ002352,2020-03-06,train,43.88,44.46,43.74,43.94,13823772.0,663903170.0,48.026196,1251229228.8,sw_801170,交通运输,q4,low_beta,risk_on,True,78302,125,125,True,124,0.06308014390449371,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002352_2020-03-06,selected
SZ002594,2020-03-06,train,21.19,21.85,21.13,21.14,14720960.0,972613000.0,66.06995,1978636070.4,sw_801880,汽车,q5,high_beta,risk_on,True,81935,125,125,True,124,0.060621074062862226,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002594_2020-03-06,selected
SZ000977,2020-03-06,train,38.86,39.83,38.78,39.07,61766080.0,2681933300.0,43.42081,3838232064.0,sw_801750,计算机,q5,high_beta,risk_on,True,71088,125,125,True,124,0.05784782021486711,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ000977_2020-03-06,selected
SH600845,2020-03-06,train,17.44,18.3,17.25,17.83,9144207.0,438243800.0,47.925842,802947857.6,sw_801750,计算机,q3,mid_beta,risk_on,True,23447,125,125,True,124,0.05782335676673439,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600845_2020-03-06,selected
SZ002120,2020-03-06,train,22.37,22.79,22.26,22.59,5957500.0,180462020.0,30.291569,318076268.0,sw_801170,交通运输,q1,mid_beta,risk_on,True,74619,125,125,True,124,0.057070859167124,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002120_2020-03-06,selected
SZ002236,2020-03-06,train,17.2,17.33,17.07,17.2,40676936.0,801306050.0,19.699272,1685368886.4,sw_801080,电子,q4,high_beta,risk_on,True,76415,125,124,True,123,0.05674703034186145,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002236_2020-03-06,selected
SH601100,2020-03-06,train,36.39,37.0,36.09,36.54,4562398.0,263918080.0,57.84635,271725600.8,sw_801890,机械设备,q1,mid_beta,risk_on,True,31086,125,125,True,124,0.05630386952731398,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601100_2020-03-06,selected
SH601336,2020-03-06,train,37.52,37.68,37.06,37.1,14799978.0,685067600.0,46.288418,784815627.2,sw_801790,非银金融,q3,high_beta,risk_on,True,37950,125,125,True,124,0.05476866446946177,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601336_2020-03-06,selected
SZ002555,2020-03-06,train,26.72,28.53,26.62,27.47,36806624.0,1284758100.0,34.905624,1463569692.8,sw_801760,传媒,q4,mid_beta,risk_on,True,81574,125,125,True,124,0.050869444610490915,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002555_2020-03-06,selected
SH600436,2020-03-06,train,123.72,126.61,123.08,123.92,4093124.0,534588300.0,130.60643,635113564.8,sw_801150,医药生物,q3,low_beta,risk_on,True,15157,125,125,True,124,0.048675331283330674,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600436_2020-03-06,selected
SH600377,2020-03-06,train,7.87,7.91,7.83,7.91,6867829.0,71003190.0,10.338521,97338479.0,sw_801170,交通运输,q1,low_beta,risk_on,True,13927,125,124,True,123,0.04339391801778863,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600377_2020-03-06,selected
SZ000938,2020-03-06,train,32.33,33.54,32.07,32.28,21279436.0,992292100.0,46.631504,1477326131.2,sw_801750,计算机,q4,high_beta,risk_on,True,70428,125,125,True,124,0.04318858741692478,178,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ000938_2020-03-06,selected
SZ002032,2020-05-08,train,52.54,53.65,51.98,52.2,2603200.0,173869860.0,66.79082,112472214.2,sw_801110,家用电器,q1,mid_beta,risk_on,True,73561,125,125,True,124,0.1570582772725292,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002032_2020-05-08,selected
SZ002714,2020-05-08,train,47.35,47.5,46.32,47.12,11530745.0,1419055600.0,123.06712,1766356870.4,sw_801010,农林牧渔,q5,mid_beta,risk_on,True,83490,125,125,True,124,0.14798643545157486,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002714_2020-05-08,selected
SZ002624,2020-05-08,train,28.33,28.71,27.59,27.83,18563300.0,849764700.0,45.776596,543915398.4,sw_801760,传媒,q3,mid_beta,risk_on,True,82840,125,125,True,124,0.1435073015370196,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002624_2020-05-08,selected
SZ002352,2020-05-08,train,42.79,42.87,42.29,42.34,16491236.0,759747900.0,46.069798,641874500.8,sw_801170,交通运输,q4,low_beta,risk_on,True,78311,125,125,True,124,0.13431393179381568,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002352_2020-05-08,selected
SZ000876,2020-05-08,train,32.38,32.62,31.83,32.26,30415300.0,984802240.0,32.378513,1262640070.4,sw_801010,农林牧渔,q5,mid_beta,risk_on,True,69544,125,125,True,124,0.1060116505851188,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ000876_2020-05-08,selected
SZ001979,2020-05-08,train,13.38,13.48,13.34,13.41,10369213.0,172597040.0,16.645144,161090688.4,sw_801180,房地产,q1,mid_beta,risk_on,True,72019,125,125,True,124,0.10436949105332455,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ001979_2020-05-08,selected
SZ002007,2020-05-08,train,36.3,36.83,35.69,36.26,27047700.0,1031645800.0,38.14172,1164360137.6,sw_801150,医药生物,q5,low_beta,risk_on,True,72614,125,125,True,124,0.10016751762539629,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002007_2020-05-08,selected
SH600196,2020-05-08,train,31.69,32.06,31.23,31.4,41285920.0,1388435500.0,33.629757,2051266054.4,sw_801150,医药生物,q5,low_beta,risk_on,True,10952,125,125,True,124,0.09694712105838041,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600196_2020-05-08,selected
SZ002271,2020-05-08,train,22.13,22.23,21.81,21.98,17700200.0,687779460.0,38.85716,830480748.8,sw_801710,建筑材料,q4,high_beta,risk_on,True,77123,125,125,True,124,0.09518628588487063,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002271_2020-05-08,selected
SH603160,2020-05-08,train,235.92,242.71,235.81,238.94,6827700.0,1646615400.0,241.16693,1235482544.0,sw_801080,电子,q5,high_beta,risk_on,True,55077,125,125,True,124,0.09389802624261187,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH603160_2020-05-08,selected
SH600383,2020-05-08,train,10.98,11.12,10.86,11.1,21686200.0,285423870.0,13.161544,328452640.0,sw_801180,房地产,q2,high_beta,risk_on,True,14170,125,125,True,124,0.08906652967655851,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600383_2020-05-08,selected
SH603658,2020-05-08,train,99.45,101.37,98.68,99.84,1466100.0,200892500.0,137.0251,239014693.2,sw_801150,医药生物,q2,low_beta,risk_on,True,57883,125,125,True,124,0.08278981452026675,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH603658_2020-05-08,selected
SZ002841,2020-05-08,train,70.55,71.49,70.55,71.11,1734600.0,133694270.0,77.07499,113558689.4,sw_801080,电子,q1,mid_beta,risk_on,True,84665,125,125,True,124,0.08264594209838598,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002841_2020-05-08,selected
SZ002001,2020-05-08,train,16.12,16.16,15.99,16.07,28081882.0,761542900.0,27.118656,1073242115.2,sw_801150,医药生物,q4,mid_beta,risk_on,True,72316,125,125,True,124,0.07507689501489362,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SZ002001_2020-05-08,selected
SH601601,2020-05-08,train,24.28,24.36,23.34,23.49,46602932.0,1393205000.0,29.895222,708116204.8,sw_801790,非银金融,q4,mid_beta,risk_on,True,40284,125,125,True,124,0.07486991226793296,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH601601_2020-05-08,selected
SH600900,2020-05-08,train,13.88,13.94,13.85,13.88,16272496.0,278424600.0,17.110136,254136568.0,sw_801160,公用事业,q2,low_beta,risk_on,True,25409,125,125,True,124,0.0743443900719285,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600900_2020-05-08,selected
SH600018,2020-05-08,train,3.46,3.47,3.42,3.44,31515602.0,131991064.0,4.188118,78618112.4,sw_801170,交通运输,q1,mid_beta,risk_on,True,2682,125,125,True,124,0.07272292864358713,176,True,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_selected_SH600018_2020-05-08,selected
