upstream_artifact_role,upstream_path,upstream_sha256,upstream_row_count,lineage_claim,lineage_status,blocking_reason
upstream_lineage_audit_15b,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/15_path_defined_winner_episode_label_v0/outputs/publishable/tables/15B_winner_path_shape_taxonomy_diagnostic/upstream_lineage_audit.csv,95ed0197b08ad150334a136c5411331a14888d450991fc06451eadb3f4d3186b,6,"15C inherits row lineage, split boundaries, episode clustering, and anchor-level path-quality only as inputs; it does not inherit 15B decision authorization.",pass,
decision_15b,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/15_path_defined_winner_episode_label_v0/outputs/publishable/tables/15B_winner_path_shape_taxonomy_diagnostic/winner_path_shape_taxonomy_decision.csv,505cfa8069e2c2846b27bfac9e87390cbbbbad63cb62bde87076bb5a3f7a581a,1,"15C inherits row lineage, split boundaries, episode clustering, and anchor-level path-quality only as inputs; it does not inherit 15B decision authorization.",pass,
rule_audit_15b,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/15_path_defined_winner_episode_label_v0/outputs/publishable/tables/15B_winner_path_shape_taxonomy_diagnostic/path_shape_taxonomy_rule_audit.csv,1811bd5a42dea311be07b554b45041df4b5372738e4600ef2ed3a44bf60f5770,30,"15C inherits row lineage, split boundaries, episode clustering, and anchor-level path-quality only as inputs; it does not inherit 15B decision authorization.",pass,
native_universe_panel_13a,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/13_full_pit_native_event_discovery_v0/outputs/local_cache/13A_full_pit_native_token_cartography_preflight/native_universe_panel.parquet,a9557622571efe0a06ac20f9d0fcddc1a987810febc850d0f973df242e74cd2e,431239,"15C inherits row lineage, split boundaries, episode clustering, and anchor-level path-quality only as inputs; it does not inherit 15B decision authorization.",pass,
