scope_id,split,slice_type,board_bucket,primary_family_id,calendar_year,horizon_sessions,lower_barrier_pct,c0_complete_executable_event_n,c0_fast_fail_rate,random_fast_fail_rate_p05,random_fast_fail_rate_p50,random_fast_fail_rate_p95,r_core_fast_fail_rate,fast_fail_abs_delta_vs_random_p50,fast_fail_abs_delta_vs_r_core,fast_fail_relative_reduction_vs_random_p50,fast_fail_relative_reduction_vs_r_core,uplift_status,diagnostic_only_flag
risk_on_year,all,year,all,all,2019,10,-0.06,2189.0,0.3782549109182275,0.3197578803106441,0.3325719506624029,0.3444723618090452,0.40490523968784836,0.04568296025582458,-0.026650328769620868,-0.13736263736263732,0.06581868090955378,no_random_uplift,False
risk_on_year,all,year,all,all,2019,10,-0.08,2189.0,0.25673823663773415,0.20372316126084972,0.21585198720877113,0.2265874828688899,0.2833890746934225,0.04088624942896302,-0.026650838055688353,-0.18941798941798949,0.09404327984245653,no_random_uplift,False
risk_on_year,all,year,all,all,2019,10,-0.1,2189.0,0.17313841936957514,0.1319323892188214,0.14116034719049794,0.150776610324349,0.1915273132664437,0.031978072179077194,-0.01838889389686857,-0.22653721682847894,0.09601186161519848,no_random_uplift,False
risk_on_year,all,year,all,all,2019,10,-0.12,2189.0,0.12334399269072636,0.08631795340338054,0.09319323892188214,0.10235267245317496,0.13221850613154962,0.030150753768844227,-0.008874513440823253,-0.32352941176470584,0.06712005528177456,no_random_uplift,False
risk_on_year,all,year,all,all,2019,10,-0.15,2189.0,0.06669712197350389,0.046139789858382824,0.052535404294198264,0.058017359524897213,0.0738015607580825,0.014161717679305623,-0.007104438784578615,-0.26956521739130435,0.09626407235297607,no_random_uplift,False
risk_on_year,all,year,all,all,2019,10,-0.2,2189.0,0.02603928734582001,0.013225216994061215,0.017587939698492462,0.02147099132023755,0.028316610925306577,0.008451347647327547,-0.0022773235794865676,-0.48051948051948057,0.0804235925511595,no_random_uplift,False
risk_on_year,all,year,all,all,2019,20,-0.06,2189.0,0.53905893101873,0.4686843307446322,0.47921425308359983,0.4938784833257195,0.5612040133779265,0.05984467793513021,-0.022145082359196433,-0.12488083889418489,0.03945995009177439,no_random_uplift,False
risk_on_year,all,year,all,all,2019,20,-0.08,2189.0,0.42348104157149385,0.354933759707629,0.3682046596619461,0.38145271813613524,0.4517279821627648,0.055276381909547756,-0.02824694059127092,-0.15012406947890833,0.06253086305619449,no_random_uplift,False
risk_on_year,all,year,all,all,2019,20,-0.1,2189.0,0.32663316582914576,0.2708542713567839,0.2823206943809959,0.2933302878026496,0.3551839464882943,0.04431247144814987,-0.028550780659148567,-0.15695792880258908,0.08038308302340325,no_random_uplift,False
risk_on_year,all,year,all,all,2019,20,-0.12,2189.0,0.25810872544540886,0.20737779808131568,0.21836455002284147,0.2317953403380539,0.28450390189520625,0.03974417542256739,-0.026395176449797386,-0.18200836820083688,0.09277614919854327,no_random_uplift,False
