population_id,baseline_role,scope_id,slice_type,split,board_bucket,primary_family_id,calendar_year,condition_label_id,condition_horizon_sessions,condition_lower_barrier_pct,upper_horizon_sessions,upper_barrier_pct,complete_executable_event_n,no_fast_fail_n,upper_touch_n_total,upper_touch_rate_total,upper_touch_n_given_no_fast_fail,upper_touch_rate_given_no_fast_fail,uplift_given_no_fast_fail_vs_total,conditional_readout_status,diagnostic_only_flag,random_upper_touch_rate_given_no_fast_fail_p05,random_upper_touch_rate_given_no_fast_fail_p50,random_upper_touch_rate_given_no_fast_fail_p95,r_core_upper_touch_rate_given_no_fast_fail
c0_risk_on,c0_candidate,risk_on_board,board,all,main_board,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.25,11998.0,7890.0,1260.0,0.10501750291715285,1171.0,0.14841571609632445,1.413247429939445,ok,False,0.11064281694223724,0.11573717453321113,0.12013929879812386,0.16952818710287954
c0_risk_on,c0_candidate,risk_on_board,board,all,main_board,all,all,no_fast_fail_L10_H20,20,-0.1,20,0.3,11998.0,7890.0,861.0,0.07176196032672112,807.0,0.10228136882129278,1.4252867167454946,ok,False,0.072711492449723,0.07814755922192726,0.08271416989028696,0.11328917128565635
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.1,344.0,92.0,70.0,0.20348837209302326,45.0,0.4891304347826087,2.4037267080745344,ok,False,0.29614814814814816,0.37064579256360075,0.45317000351246917,0.5416666666666666
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.15,344.0,92.0,35.0,0.10174418604651163,22.0,0.2391304347826087,2.3503105590062114,ok,False,0.14796965640339133,0.2045601761886255,0.2753125,0.2986111111111111
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.2,344.0,92.0,18.0,0.05232558139534884,10.0,0.10869565217391304,2.077294685990338,ok,False,0.06898427041499332,0.11180555555555555,0.16318774815655132,0.125
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.25,344.0,92.0,8.0,0.023255813953488372,6.0,0.06521739130434782,2.8043478260869565,ok,False,0.025270145106514357,0.07381940840685003,0.12,0.0625
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2018,no_fast_fail_L10_H20,20,-0.1,20,0.3,344.0,92.0,3.0,0.00872093023255814,2.0,0.021739130434782608,2.4927536231884058,ok,False,0.0,0.03315018315018315,0.07233323538054658,0.020833333333333332
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.1,2189.0,1474.0,955.0,0.4362722704431247,825.0,0.5597014925373134,1.2829178713761036,ok,False,0.5328972009564571,0.5507154856623824,0.5679947555609138,0.6085753803596127
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.15,2189.0,1474.0,623.0,0.28460484239378714,562.0,0.3812754409769335,1.3396660357921466,ok,False,0.36856142861776486,0.3850047519193831,0.4019109822749645,0.41217150760719223
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.2,2189.0,1474.0,437.0,0.19963453631795341,403.0,0.2734056987788331,1.369531063219372,ok,False,0.24585479298757087,0.2621388871431173,0.2760825755713935,0.279045643153527
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.25,2189.0,1474.0,305.0,0.13933302878026496,292.0,0.19810040705563092,1.421776364081233,ok,False,0.16865672130262288,0.18260027289452208,0.19389932642334234,0.19190871369294607
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2019,no_fast_fail_L10_H20,20,-0.1,20,0.3,2189.0,1474.0,212.0,0.0968478757423481,205.0,0.1390773405698779,1.436039143903126,ok,False,0.11586941363535652,0.12634920634920635,0.13854971906387775,0.1289764868603043
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.1,3083.0,1744.0,1526.0,0.4949724294518326,1189.0,0.6817660550458715,1.377381879230945,ok,False,0.5766805100304818,0.5962279246177551,0.60988982450838,0.7309612983770287
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.15,3083.0,1744.0,1047.0,0.33960428154395067,872.0,0.5,1.4723018147086917,ok,False,0.41616671977116687,0.43612874627317344,0.44938122110778556,0.5758426966292135
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.2,3083.0,1744.0,741.0,0.2403503081414207,634.0,0.36353211009174313,1.5125094405031634,ok,False,0.2897727272727273,0.30870331788373295,0.32847881142226665,0.41947565543071164
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.25,3083.0,1744.0,526.0,0.17061303924748622,459.0,0.2631880733944954,1.5426023389262915,ok,False,0.20247629724257196,0.21816267542081377,0.23158165405124723,0.2983770287141074
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2020,no_fast_fail_L10_H20,20,-0.1,20,0.3,3083.0,1744.0,366.0,0.11871553681479079,330.0,0.18922018348623854,1.5938956986012935,ok,False,0.13918306296117336,0.15206934325836763,0.16498031766006016,0.21004993757802748
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2021,no_fast_fail_L10_H20,20,-0.1,20,0.1,2687.0,1517.0,1225.0,0.4558987718645329,942.0,0.6209624258404747,1.362062072027229,ok,False,0.5169689189295384,0.5326603732249906,0.5476615006811282,0.6802641802641802
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2021,no_fast_fail_L10_H20,20,-0.1,20,0.15,2687.0,1517.0,788.0,0.2932638630442873,655.0,0.4317732366512854,1.4723029021345226,ok,False,0.3450669014084507,0.3588593767965965,0.37307321055035647,0.5155400155400155
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2021,no_fast_fail_L10_H20,20,-0.1,20,0.2,2687.0,1517.0,533.0,0.19836248604391515,468.0,0.3085036255767963,1.5552518610222357,ok,False,0.22858530499381163,0.2427838239160461,0.25858844113398144,0.3815073815073815
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2021,no_fast_fail_L10_H20,20,-0.1,20,0.25,2687.0,1517.0,370.0,0.13770003721622628,332.0,0.2188529993408042,1.589345970888489,ok,False,0.14489211841593347,0.1608101283073926,0.1753076170937326,0.26961926961926963
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2021,no_fast_fail_L10_H20,20,-0.1,20,0.3,2687.0,1517.0,267.0,0.09936732415333085,242.0,0.15952537903757416,1.6054108369811302,ok,False,0.09984512068492224,0.11264166578554585,0.12626598186652455,0.18842268842268842
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2022,no_fast_fail_L10_H20,20,-0.1,20,0.1,749.0,439.0,201.0,0.2683578104138852,167.0,0.3804100227790433,1.4175477963258878,ok,False,0.2635661313010808,0.2955016507703595,0.32335298824728537,0.4095904095904096
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2022,no_fast_fail_L10_H20,20,-0.1,20,0.15,749.0,439.0,117.0,0.15620827770360482,102.0,0.23234624145785876,1.4874131183926171,ok,False,0.13932947583390062,0.15969606612261977,0.1859454799136524,0.23576423576423577
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2022,no_fast_fail_L10_H20,20,-0.1,20,0.2,749.0,439.0,60.0,0.0801068090787717,53.0,0.12072892938496584,1.5070994684889902,ok,False,0.07166910094125284,0.08864525061273364,0.10434964146319324,0.13486513486513488
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2022,no_fast_fail_L10_H20,20,-0.1,20,0.25,749.0,439.0,36.0,0.04806408544726302,30.0,0.0683371298405467,1.4217919514047077,ok,False,0.03373417721518987,0.047817874540212746,0.06251965408805031,0.07792207792207792
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2022,no_fast_fail_L10_H20,20,-0.1,20,0.3,749.0,439.0,22.0,0.029372496662216287,18.0,0.04100227790432802,1.3959411886518949,ok,False,0.018339848188718696,0.02748414376321353,0.03778038707587659,0.04395604395604396
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2023,no_fast_fail_L10_H20,20,-0.1,20,0.1,1402.0,981.0,425.0,0.30313837375178315,376.0,0.38328236493374107,1.2643808838520119,ok,False,0.3187223734582686,0.3451069246435845,0.36883992704510143,0.39128094725511303
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2023,no_fast_fail_L10_H20,20,-0.1,20,0.15,1402.0,981.0,232.0,0.16547788873038516,210.0,0.21406727828746178,1.2936307075819888,ok,False,0.16375637559254624,0.17942294846102463,0.20226314874977777,0.22766415500538212
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2023,no_fast_fail_L10_H20,20,-0.1,20,0.2,1402.0,981.0,124.0,0.0884450784593438,114.0,0.1162079510703364,1.313899575811384,ok,False,0.08482416760194539,0.09819621168305379,0.11374994817486689,0.1302475780409042
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2023,no_fast_fail_L10_H20,20,-0.1,20,0.25,1402.0,981.0,72.0,0.05135520684736091,67.0,0.06829765545361875,1.3299071242496319,ok,False,0.04892205523992296,0.05957717111962372,0.0691401623185333,0.08288482238966631
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2023,no_fast_fail_L10_H20,20,-0.1,20,0.3,1402.0,981.0,42.0,0.029957203994293864,39.0,0.039755351681957186,1.327071501383428,ok,False,0.029560016734273522,0.03810069546478598,0.047212423379843875,0.05435952637244349
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2024,no_fast_fail_L10_H20,20,-0.1,20,0.1,2039.0,1312.0,790.0,0.3874448258950466,655.0,0.4992378048780488,1.2885390938561285,ok,False,0.4227234786854039,0.4463414302377382,0.46546558962750556,0.49724842767295596
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2024,no_fast_fail_L10_H20,20,-0.1,20,0.15,2039.0,1312.0,500.0,0.24521824423737126,418.0,0.31859756097560976,1.2992408536585367,ok,False,0.25199022346368716,0.2701081237945391,0.288055035747078,0.3085691823899371
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2024,no_fast_fail_L10_H20,20,-0.1,20,0.2,2039.0,1312.0,321.0,0.15743011280039235,272.0,0.2073170731707317,1.3168832155611276,ok,False,0.1477869161225515,0.16095002127286834,0.17373043987367973,0.19929245283018868
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2024,no_fast_fail_L10_H20,20,-0.1,20,0.25,2039.0,1312.0,211.0,0.10348209906817067,185.0,0.1410060975609756,1.3626134261935035,ok,False,0.0944522053531444,0.10495605967708972,0.11686112332661765,0.13089622641509435
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2024,no_fast_fail_L10_H20,20,-0.1,20,0.3,2039.0,1312.0,150.0,0.07356547327121138,135.0,0.10289634146341463,1.398704268292683,ok,False,0.0671373530903105,0.07686956412326193,0.08803173950544557,0.08608490566037735
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2025,no_fast_fail_L10_H20,20,-0.1,20,0.1,2620.0,1922.0,1022.0,0.3900763358778626,887.0,0.4614984391259105,1.1830977597944083,ok,False,0.38365611282170975,0.39619983114272506,0.41398079113596353,0.5379798529812143
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2025,no_fast_fail_L10_H20,20,-0.1,20,0.15,2620.0,1922.0,655.0,0.25,591.0,0.30749219562955254,1.2299687825182102,ok,False,0.23220095483246428,0.24465621557625172,0.25949672925421857,0.37026953444051186
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2025,no_fast_fail_L10_H20,20,-0.1,20,0.2,2620.0,1922.0,455.0,0.1736641221374046,422.0,0.21956295525494277,1.264296577511978,ok,False,0.1506177532569087,0.16034319397246793,0.1734924839151701,0.26490607133133676
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2025,no_fast_fail_L10_H20,20,-0.1,20,0.25,2620.0,1922.0,303.0,0.11564885496183207,285.0,0.14828303850156088,1.2821833692214175,ok,False,0.10241695708207264,0.11010701085808211,0.12032236495087326,0.19003539341138034
c0_risk_on,c0_candidate,risk_on_year,year,all,all,all,2025,no_fast_fail_L10_H20,20,-0.1,20,0.3,2620.0,1922.0,218.0,0.083206106870229,205.0,0.10665972944849116,1.2818738126378295,ok,False,0.07015404565214811,0.07781940373981176,0.08836786597093692,0.13885107541519195
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B1,all,no_fast_fail_L10_H20,20,-0.1,20,0.1,1990.0,1226.0,824.0,0.414070351758794,680.0,0.5546492659053833,1.3395049018831466,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B1,all,no_fast_fail_L10_H20,20,-0.1,20,0.15,1990.0,1226.0,507.0,0.2547738693467337,433.0,0.3531810766721044,1.3862531411784769,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B1,all,no_fast_fail_L10_H20,20,-0.1,20,0.2,1990.0,1226.0,314.0,0.1577889447236181,276.0,0.22512234910277323,1.4267308111927348,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B1,all,no_fast_fail_L10_H20,20,-0.1,20,0.25,1990.0,1226.0,213.0,0.10703517587939698,193.0,0.15742251223491027,1.4707549265139506,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B1,all,no_fast_fail_L10_H20,20,-0.1,20,0.3,1990.0,1226.0,148.0,0.0743718592964824,136.0,0.11092985318107668,1.4915568096644771,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B2,all,no_fast_fail_L10_H20,20,-0.1,20,0.1,1946.0,1382.0,686.0,0.35251798561151076,584.0,0.42257597684515197,1.1987359343158392,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B2,all,no_fast_fail_L10_H20,20,-0.1,20,0.15,1946.0,1382.0,444.0,0.22816032887975335,386.0,0.2793053545586107,1.2241626575924696,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B2,all,no_fast_fail_L10_H20,20,-0.1,20,0.2,1946.0,1382.0,299.0,0.15364850976361769,261.0,0.18885672937771347,1.2291478105987639,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B2,all,no_fast_fail_L10_H20,20,-0.1,20,0.25,1946.0,1382.0,205.0,0.10534429599177801,182.0,0.1316931982633864,1.25012177473439,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B2,all,no_fast_fail_L10_H20,20,-0.1,20,0.3,1946.0,1382.0,143.0,0.07348406988694758,129.0,0.09334298118668596,1.270247841883153,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B3,all,no_fast_fail_L10_H20,20,-0.1,20,0.1,1417.0,989.0,557.0,0.39308398023994356,502.0,0.5075834175935288,1.2912849241113649,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B3,all,no_fast_fail_L10_H20,20,-0.1,20,0.15,1417.0,989.0,359.0,0.25335215243472126,332.0,0.3356926188068756,1.3250040135079184,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B3,all,no_fast_fail_L10_H20,20,-0.1,20,0.2,1417.0,989.0,247.0,0.1743119266055046,237.0,0.2396359959555106,1.3747538715342449,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B3,all,no_fast_fail_L10_H20,20,-0.1,20,0.25,1417.0,989.0,163.0,0.1150317572335921,158.0,0.1597573306370071,1.3888106595867424,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B3,all,no_fast_fail_L10_H20,20,-0.1,20,0.3,1417.0,989.0,109.0,0.07692307692307693,108.0,0.10920121334681497,1.4196157735085946,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B4,all,no_fast_fail_L10_H20,20,-0.1,20,0.1,307.0,126.0,174.0,0.5667752442996743,108.0,0.8571428571428571,1.5123152709359604,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B4,all,no_fast_fail_L10_H20,20,-0.1,20,0.15,307.0,126.0,126.0,0.41042345276872966,89.0,0.7063492063492064,1.7210254472159234,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B4,all,no_fast_fail_L10_H20,20,-0.1,20,0.2,307.0,126.0,97.0,0.31596091205211724,73.0,0.5793650793650794,1.8336606120111278,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B4,all,no_fast_fail_L10_H20,20,-0.1,20,0.25,307.0,126.0,67.0,0.2182410423452769,54.0,0.42857142857142855,1.9637526652452024,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B4,all,no_fast_fail_L10_H20,20,-0.1,20,0.3,307.0,126.0,47.0,0.15309446254071662,38.0,0.30158730158730157,1.9699425869638634,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B5,all,no_fast_fail_L10_H20,20,-0.1,20,0.1,6286.0,3899.0,2638.0,0.419662742602609,2140.0,0.5488586817132598,1.3078565857655613,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B5,all,no_fast_fail_L10_H20,20,-0.1,20,0.15,6286.0,3899.0,1741.0,0.27696468342348074,1497.0,0.3839446011797897,1.386258336023066,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B5,all,no_fast_fail_L10_H20,20,-0.1,20,0.2,6286.0,3899.0,1205.0,0.191695832007636,1068.0,0.2739163888176456,1.4289115519566142,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B5,all,no_fast_fail_L10_H20,20,-0.1,20,0.25,6286.0,3899.0,826.0,0.13140311804008908,748.0,0.19184406258014874,1.4599658321777422,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B5,all,no_fast_fail_L10_H20,20,-0.1,20,0.3,6286.0,3899.0,579.0,0.09210944957047407,533.0,0.1367017183893306,1.4841226283166358,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B6,all,no_fast_fail_L10_H20,20,-0.1,20,0.1,989.0,542.0,410.0,0.41456016177957533,304.0,0.5608856088560885,1.3529655296552965,ok,True,,,,
c0_risk_on,c0_candidate,c0_risk_on_by_family,family,all,all,B6,all,no_fast_fail_L10_H20,20,-0.1,20,0.15,989.0,542.0,250.0,0.2527805864509606,194.0,0.35793357933579334,1.4159852398523984,ok,True,,,,
