decision_state,primary_label_id,primary_horizon_sessions,primary_lower_barrier_pct,c0_train_fast_fail_rate,random_train_fast_fail_rate_p50,r_core_train_fast_fail_rate,c0_robustness_fast_fail_rate,random_robustness_fast_fail_rate_p50,r_core_robustness_fast_fail_rate,c0_validation_fast_fail_rate,random_validation_fast_fail_rate_p50,r_core_validation_fast_fail_rate,c0_train_no_fast_fail_rate,c0_robustness_no_fast_fail_rate,upper10_given_no_fast_fail_train,upper15_given_no_fast_fail_train,random_upper10_given_no_fast_fail_train_p50,random_upper15_given_no_fast_fail_train_p50,upper10_given_no_fast_fail_robustness,upper15_given_no_fast_fail_robustness,random_upper10_given_no_fast_fail_robustness_p05,random_upper15_given_no_fast_fail_robustness_p05,gate_failure_reasons,next_allowed_requirement,input_gate_pass,r_core_baseline_status,random_high_replacement_degraded,validation_conflict
12A6b_c0_fast_fail_survival_uplift_partial,no_fast_fail_L10_H20,20,-0.1,0.418643863663736,0.3803444538118752,0.45916426336135485,0.30585962652929816,0.24404378622021894,0.3501620152607923,0.3398419339841934,0.3126452812645281,0.35052248977737394,0.581356136336264,0.6941403734707019,0.6217112077895173,0.4373316759892273,0.559694312122525,0.39321485297241643,0.47680890538033394,0.31199752628324057,0.40528352776072274,0.24511392028564052,diagnostic_degraded_entry_blocked;train_fast_fail_gate_failed;robustness_fast_fail_gate_failed,requirement_12a6c_fast_fail_scope_or_threshold_revision.md,True,diagnostic_degraded_entry_blocked,False,False
