datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-01-02,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,-0.02910250425338745
2025-01-03,999530.0000000001,1.164153218269348e-16,803749.0000525797,0.8037490000525797,470.0,0.00047,803749.0000525794,195780.9999474207,-0.011839091777801514
2025-01-06,998528.6344967342,-0.0007616914863682746,1117488.6774942384,0.3138872044277397,710.03201189619,0.00024014487998978522,950595.9979224122,47932.636574321994,-0.0016410350799560547
2025-01-07,1017127.4657370854,0.018828988233531026,1321500.456852131,0.20431239757156902,912.4846813278045,0.00020275099024441307,973455.5016079308,43671.9641291547,0.007199883460998535
2025-01-08,1017918.3942819508,0.0009729527813580151,1519899.0900219197,0.1950577875959867,1111.173133246992,0.00019534272607141045,975112.4813712548,42805.912910696,-0.0018152594566345215
2025-01-09,1021573.9350160167,0.0037834204298480474,1717289.4328430777,0.1939156851177633,1306.8456480255147,0.00019222809596298928,989693.3516321013,31880.58338391532,-0.0024644136428833008
2025-01-10,1009102.2252500339,-0.01200818388367571,1919803.8343439086,0.1982376356319778,1511.30775156582,0.00020014420545792365,977669.7000167661,31432.525233267774,-0.012539029121398926
2025-01-13,1004782.2244588712,-0.004099508788878532,2094900.3994875702,0.1735171727525191,1694.48510143914,0.00018152506781751734,965230.308355155,39551.9161037161,-0.002670586109161377
2025-01-14,1039291.5958228657,0.03454711046053061,2288032.489141606,0.19221288449648635,1897.4362346028797,0.00020198519462567103,980410.5439702326,58881.0518526331,0.02633357048034668
2025-01-15,1031473.753039547,-0.007298599198259551,2531279.806879551,0.23405107740273098,2129.906209890938,0.0002236811845899694,998759.8556481045,32713.89739144261,-0.006416440010070801
2025-01-16,1035835.8552542159,0.0044277834140668704,2736874.5805415376,0.19932138171828392,2334.946370975874,0.00019878369224686854,1006956.223589607,28879.63166460885,0.0011481046676635742
2025-01-17,1040762.2898364627,0.004930071869108351,2910729.666141771,0.16784038196627735,2515.256999731656,0.00017407258866466838,1005811.8824479025,34950.40738856023,0.0031467676162719727
2025-01-20,1044132.3986600945,0.0034549545051278455,3131803.025534465,0.2124148439577225,2740.9345381375415,0.00021683869660702905,1003288.3104409083,40844.08821918617,0.004546523094177246
2025-01-21,1048999.4223594782,0.004854212893433134,3332694.1954080597,0.1924000922980579,2942.35179078092,0.00019290393909991837,1009597.5851526135,39401.837206864824,0.0007674694061279297
2025-01-22,1045391.3032424847,-0.003250744498751877,3530315.870671227,0.1883906425979375,3140.441806345454,0.0001888371064294554,1013893.8767029484,31497.42653953629,-0.009288132190704346
2025-01-23,1041050.6149452816,-0.003959199144824968,3727534.4999623206,0.18865531851985134,3342.2177497433936,0.0001930147522483611,1002442.3362237425,38608.27872153915,0.0017715692520141602
2025-01-24,1057354.0046128975,0.01584886403908718,3918524.490864745,0.1834588906250854,3538.2977362033826,0.00018834817793205477,1010935.8149148265,46418.189698071015,0.007655620574951172
2025-01-27,1050239.3190170485,-0.006541273860887352,4111597.4799722955,0.18260013984458834,3736.5412199735347,0.000187490171603152,994926.3837850009,55312.935232047486,-0.004118025302886963
2025-02-05,1051607.9282734774,0.001507615341984386,4315092.248392244,0.193760378930019,3951.2888736499717,0.00020447497040715067,977368.9703688663,74238.95790461096,-0.005762279033660889
2025-02-06,1066768.9616038282,0.014638798165373059,4556299.503095853,0.2293699469341408,4184.531754400635,0.00022179642667167755,1011197.9938956634,55570.96770816484,0.0125809907913208
2025-02-07,1084774.016539916,0.017072243032755313,4767982.1951616,0.19843349374122518,4391.61579061352,0.00019412266729390608,1041899.4433679014,42874.573172014534,0.012977838516235352
2025-02-10,1087490.3973878839,0.002690820116414848,4968373.793905677,0.18473119349158368,4594.1666881153305,0.00018672174518696814,1044366.7772165709,43123.62017131298,0.0021474361419677734
2025-02-11,1083550.8232789768,-0.0034237724798096207,5179546.736227017,0.194183730567709,4810.421102388487,0.00019885638971396227,1035810.5136019939,47740.3096769829,-0.004595398902893066
2025-02-12,1094281.6233578124,0.0100945668571644,5382549.501466422,0.18734955562591019,5017.597252278076,0.000191201137444245,1040013.720754206,54267.90260360653,0.009458065032958984
2025-02-13,1080611.811661283,-0.012309464734235399,5569020.264175345,0.1704047282972145,5217.38789676261,0.00018257698952439195,1002642.9362385558,77968.87542272708,-0.003755807876586914
2025-02-14,1091700.955152254,0.010474369927081404,5804421.179324747,0.21784040541580543,5446.97226870544,0.0002124577664849673,1030714.750383044,60986.20476921007,0.008672952651977539
2025-02-17,1096358.5832666096,0.004465218900367363,6024373.263586231,0.20147649704200166,5664.027892844892,0.00019882333446266957,1042311.3540256637,54047.229240945984,0.002129673957824707
2025-02-18,1080650.1130788298,-0.014147151211132757,6220779.283631528,0.17914396169554658,5862.147421528631,0.00018070687064212102,1027924.9856505926,52725.127428237254,-0.008769094944000244
2025-02-19,1094810.028948148,0.013305925559642483,6435372.344155536,0.19857774308894593,6081.281512856592,0.00020277987174186865,1037816.9735517148,56993.05539643328,0.006996750831604004
2025-02-20,1095551.8443554821,0.0008781731629713884,6656443.930174254,0.2019268915823826,6300.898891496656,0.000200598617872604,1041686.8210949957,53865.02326048633,-0.002858757972717285
2025-02-21,1111096.1571403714,0.014374187302324334,6849950.347292823,0.17662917379543053,6504.253516779984,0.00018561844090816428,1048776.0729247904,62320.08421558101,0.012611150741577148
2025-02-24,1113946.167505605,0.002766669090124057,7085134.032728952,0.21166816564411664,6728.278545662348,0.000201625239582267,1076728.4212748632,37217.746230741745,-0.0021935701370239258
2025-02-25,1104321.443442056,-0.008424728005640897,7335942.759030425,0.2251533634368473,6968.309135050491,0.0002154777280895268,1089323.0016856184,14998.44175643756,-0.011100590229034424
2025-02-26,1112166.847303244,0.007276275949306217,7500899.557158933,0.14937389752602712,7158.252833082952,0.00017200037105177086,1050243.5499958862,61923.29730735798,0.008734822273254395
2025-02-27,1106364.3668125044,-0.005046655600495498,7670173.185882014,0.1522016495398437,7348.010275194304,0.00017061958155961186,1009353.2002902265,97011.16652227798,0.0020644664764404297
