arm_id,semantic_track,return_semantics,weighting,bucket_count,holding_month_n,month_scope,P5_date_scope,month_n,favorable_extreme_mean,middle_mean,unfavorable_extreme_mean,favorable_minus_unfavorable_mean,favorable_minus_middle_mean,spread_positive_month_rate,raw_mean_bucket_spearman,favorable_aligned_mean_bucket_spearman,HAC_t_stat,HAC_p_value,inference_role,paper_sort_direction_gate,positive_exposure_design_gate
P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,project_conservative_primary,VW,10,1,late,,32,0.0026443610592,0.00347767033356,-0.0089622900117,0.0116066510709,-0.000833309274353,0.5,0.139772727273,0.139772727273,1.06088017694,0.288744359068,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,1,full,,54,-0.00217782232505,0.00352936479413,0.0108669212953,-0.0130447436203,-0.00570718711918,0.444444444444,-0.124074074074,-0.124074074074,-2.49756633493,0.0125049066577,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,1,early,,27,-0.0232768006645,-0.01039691872,-0.00481295458147,-0.018463846083,-0.0128798819445,0.407407407407,-0.196296296296,-0.196296296296,-3.4673656086,0.000525586484781,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,5,1,late,,27,0.0189211560144,0.0174556483082,0.026546797172,-0.00762564115764,0.00146550770618,0.481481481481,-0.0518518518519,-0.0518518518519,-0.813972916622,0.415660466501,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,1,full,,54,-0.00305592014295,0.00353269741859,0.0113385716097,-0.0143944917526,-0.00658861756154,0.444444444444,-0.120314253648,-0.120314253648,-2.15203350321,0.0313947157288,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,1,early,,27,-0.0248911958165,-0.0104031230433,-0.00504490084403,-0.0198462949725,-0.0144880727733,0.407407407407,-0.194612794613,-0.194612794613,-2.68467912279,0.00725994692895,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,EW,10,1,late,,27,0.0187793555306,0.0174685178805,0.0277220440634,-0.00894268853272,0.00131083765018,0.481481481481,-0.0460157126824,-0.0460157126824,-0.759901573548,0.447313420977,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,5,1,full,,54,-0.0033164313379,0.0033823780085,0.00961576879932,-0.0129322001372,-0.0066988093464,0.388888888889,-0.164814814815,-0.164814814815,-2.13841975827,0.0324826902756,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,5,1,early,,27,-0.0241480005324,-0.00553099395132,0.000318673978688,-0.024466674511,-0.018617006581,0.259259259259,-0.325925925926,-0.325925925926,-3.46848024861,0.000523411000554,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,5,1,late,,27,0.0175151378566,0.0122957499683,0.01891286362,-0.0013977257634,0.00521938788824,0.518518518519,-0.0037037037037,-0.0037037037037,-0.151150626672,0.879856896916,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,10,1,full,,54,-0.00239583919969,0.00309242821256,0.0111695966617,-0.0135654358614,-0.00548826741225,0.407407407407,-0.124579124579,-0.124579124579,-1.82060878244,0.0686663468623,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,10,1,early,,27,-0.024312116981,-0.00670349613816,1.63722647801e-05,-0.0243284892457,-0.0176086208428,0.333333333333,-0.235465768799,-0.235465768799,-3.17804784546,0.00148270281113,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,paper_qfq_complete_case_sensitivity,VW,10,1,late,,27,0.0195204385816,0.0128883525633,0.0223228210586,-0.00280238247704,0.0066320860183,0.481481481481,-0.0136924803591,-0.0136924803591,-0.233465017586,0.81540033096,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,EW,5,1,full,,35,-0.00822827506218,-0.000681209903186,0.00891106601306,-0.0171393410752,-0.00754706515899,0.342857142857,-0.22,-0.22,-2.50366540959,0.0122914210835,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,EW,5,1,early,,22,-0.0267032603098,-0.0134281763986,-0.00163451777841,-0.0250687425314,-0.0132750839112,0.318181818182,-0.309090909091,-0.309090909091,-3.59027762044,0.000330325947607,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,EW,5,1,late,,13,0.0230370845877,0.0208905795507,0.0267574385832,-0.00372035399556,0.00214650503702,0.384615384615,-0.0692307692308,-0.0692307692308,-0.458935713621,0.646280331481,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,EW,10,1,full,,35,-0.0104553974754,-0.000673677221748,0.0086936051863,-0.0191490026617,-0.00978172025369,0.371428571429,-0.2,-0.2,-2.34675743306,0.0189375790029,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,EW,10,1,early,,22,-0.028820881109,-0.0134357907954,-0.00245980227259,-0.0263610788364,-0.0153850903136,0.363636363636,-0.268319559229,-0.268319559229,-2.80608573973,0.00501473469274,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,EW,10,1,late,,13,0.0206246517506,0.0209237457491,0.0275686024244,-0.00694395067383,-0.00029909399849,0.384615384615,-0.0843822843823,-0.0843822843823,-0.616989303346,0.537241781158,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,VW,5,1,full,,35,-0.00994558802803,0.00217405262994,0.0101780147343,-0.0201236027623,-0.012119640658,0.342857142857,-0.225714285714,-0.225714285714,-2.47708219416,0.0132461393287,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,VW,5,1,early,,22,-0.0261933613434,-0.00650779605694,0.00447455984348,-0.0306679211869,-0.0196855652865,0.227272727273,-0.372727272727,-0.372727272727,-3.69262005241,0.000221955505377,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,VW,5,1,late,,13,0.0175506437365,0.0168664119462,0.0198300153187,-0.0022793715822,0.000684231790329,0.538461538462,0.0230769230769,0.0230769230769,-0.198975911946,0.842281587312,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,VW,10,1,full,,35,-0.0128223924522,0.000989216585403,0.0100795130511,-0.0229019055032,-0.0138116090376,0.371428571429,-0.168484848485,-0.168484848485,-2.62680685435,0.00861902413789,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,VW,10,1,early,,22,-0.0289921115794,-0.00810556183858,0.00316634597935,-0.0321584575588,-0.0208865497408,0.318181818182,-0.274380165289,-0.274380165289,-3.36267476615,0.000771912479447,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,paper_fill_sensitivity,project_conservative_primary,VW,10,1,late,,13,0.0145417476093,0.0163803800721,0.0217787188648,-0.00723697125544,-0.00183863246281,0.461538461538,0.0107226107226,0.0107226107226,-0.583981993929,0.559232426439,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,EW,5,1,full,,54,-0.00465042433473,0.00607417859843,0.0119222578536,-0.0165726821883,-0.0107246029332,0.351851851852,-0.233333333333,-0.233333333333,-2.65516335033,0.00792700122115,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,EW,5,1,early,,27,-0.0267070131324,-0.00723365312457,-0.0030924365017,-0.0236145766307,-0.0194733600078,0.296296296296,-0.318518518519,-0.318518518519,-3.47058872411,0.000519318744722,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,EW,5,1,late,,27,0.0174061644629,0.0193820103214,0.0269369522088,-0.0095307877459,-0.00197584585848,0.407407407407,-0.148148148148,-0.148148148148,-0.951619357218,0.34129006083,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,EW,10,1,full,,54,-0.00627747477054,0.00606626819957,0.0110731510493,-0.0173506258198,-0.0123437429701,0.388888888889,-0.186756453423,-0.186756453423,-2.25925503054,0.0238675254599,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,EW,10,1,early,,27,-0.0315462351584,-0.00721910235831,-0.00339658781607,-0.0281496473423,-0.0243271328001,0.333333333333,-0.295622895623,-0.295622895623,-3.2759855656,0.00105293942163,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,EW,10,1,late,,27,0.0189912856173,0.0193516387575,0.0255428899146,-0.00655160429731,-0.000360353140171,0.444444444444,-0.0778900112233,-0.0778900112233,-0.553421022321,0.579975147081,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,VW,5,1,full,,54,-0.00391516098095,0.00501706800698,0.0104069685694,-0.0143221295504,-0.00893222898793,0.351851851852,-0.148148148148,-0.148148148148,-1.79459183623,0.0727187547997,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,VW,5,1,early,,27,-0.0259169757404,-0.00569069049689,0.000568396524346,-0.0264853722647,-0.0202262852435,0.296296296296,-0.325925925926,-0.325925925926,-3.04973530847,0.0022904312999,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,VW,5,1,late,,27,0.0180866537785,0.0157248265108,0.0202455406145,-0.002158886836,0.00236182726761,0.407407407407,0.0296296296296,0.0296296296296,-0.190780530024,0.848697543295,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,VW,10,1,full,,54,-0.00651641545403,0.00486879055215,0.00766850414455,-0.0141849195986,-0.0113852060062,0.407407407407,-0.123007856341,-0.123007856341,-1.56547425702,0.117471748883,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,VW,10,1,early,,27,-0.0324201480027,-0.00684118194938,-0.00209287755932,-0.0303272704433,-0.0255789660533,0.296296296296,-0.288439955107,-0.288439955107,-3.44172049028,0.000578027179841,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,paper_qfq_complete_case_sensitivity,VW,10,1,late,,27,0.0193873170946,0.0165787630537,0.0174298858484,0.00195743124618,0.00280855404092,0.518518518519,0.0424242424242,0.0424242424242,0.152178852592,0.879045872876,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,EW,5,1,full,,35,-0.0117818397649,0.00233491385944,0.0107017657625,-0.0224836055274,-0.0141167536243,0.314285714286,-0.297142857143,-0.297142857143,-2.76444207865,0.00570202293544,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,EW,5,1,early,,22,-0.0327267293383,-0.00944420342038,-0.000257290418749,-0.0324694389196,-0.0232825259179,0.227272727273,-0.413636363636,-0.413636363636,-3.9722466232,7.11979505126e-05,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,EW,5,1,late,,13,0.0236633579747,0.0222688046407,0.0292478608385,-0.00558450286382,0.00139455333402,0.461538461538,-0.1,-0.1,-0.497082486803,0.619130884107,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,EW,10,1,full,,35,-0.0127222207697,0.00235583319419,0.0104988138727,-0.0232210346424,-0.0150780539639,0.342857142857,-0.258874458874,-0.258874458874,-2.14935208394,0.0316065007059,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,EW,10,1,early,,22,-0.037870485148,-0.00941847269774,0.000950534600018,-0.038821019748,-0.0284520124502,0.227272727273,-0.392837465565,-0.392837465565,-3.59535194587,0.000323953323921,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,EW,10,1,late,,13,0.0298363804859,0.0222815816267,0.0266574403342,0.00317894015169,0.00755479885921,0.538461538462,-0.0321678321678,-0.0321678321678,0.23120668688,0.817154235358,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,VW,5,1,full,,35,-0.0123440765562,0.00264870703268,0.0110483582711,-0.0233924348272,-0.0149927835889,0.314285714286,-0.217142857143,-0.217142857143,-2.19325380665,0.028289097793,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,VW,5,1,early,,22,-0.0313080805745,-0.00584682573033,0.00454524496518,-0.0358533255397,-0.0254612548442,0.227272727273,-0.4,-0.4,-3.39224118682,0.000693233891951,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,VW,5,1,late,,13,0.0197488533209,0.0170257624778,0.0220536269425,-0.00230477362159,0.00272309084314,0.461538461538,0.0923076923077,0.0923076923077,-0.147976006749,0.882361703601,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,VW,10,1,full,,35,-0.013094047486,0.0023887007966,0.00792589426403,-0.02101994175,-0.0154827482826,0.342857142857,-0.184069264069,-0.184069264069,-1.68194732122,0.0925790553879,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,VW,10,1,early,,22,-0.0363558977116,-0.00685645735783,0.00283100089592,-0.0391868986076,-0.0294994403538,0.227272727273,-0.352066115702,-0.352066115702,-3.2968575638,0.000977730721005,design_only_not_support,False,False
P1_TRENDPV_RAW_ADAPTATION,project_strict_primary,project_conservative_primary,VW,10,1,late,,13,0.0262721605883,0.0180343530579,0.0165480215024,0.0097241390859,0.00823780753033,0.538461538462,0.100233100233,0.100233100233,0.63003953692,0.528668716893,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,EW,5,1,full,,63,0.00641619308307,0.00776283538233,6.4137905326e-05,0.00635205517774,-0.00134664229926,0.47619047619,0.0555555555556,0.0555555555556,0.877147797691,0.380406365845,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,EW,5,1,early,,32,-0.00358345431736,-0.000117920950715,-0.00700900597886,0.00342555166149,-0.00346553336665,0.46875,0.071875,0.071875,0.324212983079,0.745776793438,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,EW,5,1,late,,31,0.0167384097545,0.0158978096616,0.00736544772126,0.00937296203323,0.00084060009289,0.483870967742,0.0387096774194,0.0387096774194,0.952044504059,0.34107441201,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,EW,10,1,full,,63,0.00347228191698,0.00776918787058,-0.00317014793057,0.00664242984755,-0.0042969059536,0.507936507937,0.0597402597403,0.0597402597403,0.75735656954,0.44883626815,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,EW,10,1,early,,32,-0.00561225633669,-0.000127752578867,-0.00853491080881,0.00292265447213,-0.00548450375782,0.5,0.0674242424242,0.0674242424242,0.223181686574,0.823394104494,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,EW,10,1,late,,31,0.0128498697917,0.0159208683345,0.00236767181471,0.010482197977,-0.00307099854279,0.516129032258,0.0518084066471,0.0518084066471,0.91172919869,0.361911289327,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,VW,5,1,full,,63,0.00731097942709,0.00334650625481,-0.00136206417365,0.00867304360074,0.00396447317228,0.571428571429,0.119047619048,0.119047619048,1.18410845507,0.236370133609,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,VW,5,1,early,,32,-0.00154617553003,-0.00280990684184,-0.0104095789425,0.00886340341242,0.00126373131181,0.5625,0.103125,0.103125,0.762072862,0.446016518722,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,VW,5,1,late,,31,0.0164538490602,0.00970151332232,0.00797730591028,0.00847654314997,0.00675233573792,0.58064516129,0.135483870968,0.135483870968,0.966258283814,0.333914954762,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,VW,10,1,full,,63,0.00287384209519,0.00376071298023,3.97477076942e-06,0.00286986732442,-0.000886870885033,0.571428571429,0.106493506494,0.106493506494,0.31238843302,0.754745339958,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,VW,10,1,early,,32,-0.0105162838639,-0.00253578804105,-0.00678719769336,-0.00372908617051,-0.00798049582282,0.5625,0.126893939394,0.126893939394,-0.247742055915,0.804333990056,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,paper_qfq_complete_case_sensitivity,VW,10,1,late,,31,0.0166959076013,0.0102603269377,0.00701421731438,0.00968169028694,0.00643558066365,0.58064516129,0.0854349951124,0.0854349951124,0.98263183279,0.325788671439,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,project_conservative_primary,EW,5,1,full,,43,0.00805150119915,0.00517968832643,-0.00734675764652,0.0153982588457,0.00287181287272,0.558139534884,0.195348837209,0.195348837209,2.34558826394,0.018997080056,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,project_conservative_primary,EW,5,1,early,,25,0.000776984425069,0.000128332952538,-0.0112438863157,0.0120208707408,0.000648651472531,0.56,0.208,0.208,1.00520243168,0.314799384518,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,project_conservative_primary,EW,5,1,late,,18,0.0181549967187,0.0121954596791,-0.00193407893936,0.0200890756581,0.00595953703964,0.555555555556,0.177777777778,0.177777777778,4.08374120524,4.43163836361e-05,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,project_conservative_primary,EW,10,1,full,,43,0.00579810168807,0.00516089686275,-0.0103905378537,0.0161886395418,0.000637204825328,0.581395348837,0.176885130374,0.176885130374,2.00741236292,0.0447057735236,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,project_conservative_primary,EW,10,1,early,,25,0.000168989365313,8.80483858322e-05,-0.0135589854654,0.0137279748307,8.09409794805e-05,0.6,0.197090909091,0.197090909091,0.945555711984,0.344375242308,design_only_not_support,False,False
P4_RESMOM_R2_MARKET_ONLY_ADAPTATION,project_sequential_market_residual_primary,project_conservative_primary,EW,10,1,late,,18,0.0136163132475,0.0122065197473,-0.00598991617082,0.0196062294183,0.00140979350012,0.555555555556,0.148821548822,0.148821548822,2.58725055484,0.00967452154203,design_only_not_support,False,False
