split,event_scope,event_stage,family_group,family_id,component_id,non_null_event_count,null_event_count,weighted_non_null_event_count,component_true_rate,component_true_count
validation,r02_signal_episode_start,r02_episode_start,per_family,oscillator,down_volume_dominance_flag,3065,176,3065.0,0.12854812398042414,394
validation,r02_signal_episode_start,r02_episode_start,per_family,oscillator,ma20_break_no_reclaim_flag,2452,789,2452.0,0.24102773246329526,591
validation,r02_signal_episode_start,r02_episode_start,per_family,oscillator,large_bearish_engulf_flag,3068,173,3068.0,0.16753585397653195,514
validation,r02_signal_episode_start,r02_episode_start,per_family,oscillator,volatility_up_no_price_flag,2902,339,2902.0,0.17229496898690558,500
validation,r02_signal_episode_start,r02_episode_start,per_family,oscillator,low_upside_efficiency_flag,2902,339,2902.0,0.17436250861474845,506
validation,r02_signal_episode_start,r02_episode_start,per_family,oscillator,lower_low_lower_high_flag,3068,173,3068.0,0.1590612777053455,488
validation,r02_signal_episode_start,r02_episode_start,per_family,oscillator,gap_up_fade_flag,3068,173,3068.0,0.14602346805736635,448
validation,r02_signal_episode_start,r02_episode_start,per_family,price_trend,volume_stall_flag,2910,111,2910.0,0.18453608247422681,537
validation,r02_signal_episode_start,r02_episode_start,per_family,price_trend,failed_breakout_flag,425,2596,425.0,0.88,374
validation,r02_signal_episode_start,r02_episode_start,per_family,price_trend,dense_upper_shadow_flag,2913,108,2913.0,0.7284586337109509,2122
validation,r02_signal_episode_start,r02_episode_start,per_family,price_trend,down_volume_dominance_flag,2911,110,2911.0,0.11920302301614566,347
validation,r02_signal_episode_start,r02_episode_start,per_family,price_trend,ma20_break_no_reclaim_flag,2460,561,2460.0,0.3203252032520325,788
validation,r02_signal_episode_start,r02_episode_start,per_family,price_trend,large_bearish_engulf_flag,2913,108,2913.0,0.18949536560247168,552
validation,r02_signal_episode_start,r02_episode_start,per_family,price_trend,volatility_up_no_price_flag,2734,287,2734.0,0.19751280175566935,540
validation,r02_signal_episode_start,r02_episode_start,per_family,price_trend,low_upside_efficiency_flag,2734,287,2734.0,0.1960497439648866,536
validation,r02_signal_episode_start,r02_episode_start,per_family,price_trend,lower_low_lower_high_flag,2913,108,2913.0,0.1695846206659801,494
validation,r02_signal_episode_start,r02_episode_start,per_family,price_trend,gap_up_fade_flag,2913,108,2913.0,0.20254033642293168,590
validation,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,volume_stall_flag,3114,123,3114.0,0.17212588310854207,536
validation,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,failed_breakout_flag,403,2834,403.0,0.8957816377171216,361
validation,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,dense_upper_shadow_flag,3117,120,3117.0,0.7282643567532884,2270
validation,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,down_volume_dominance_flag,3116,121,3116.0,0.11489088575096278,358
validation,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,2703,534,2703.0,0.33592304846466886,908
validation,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,large_bearish_engulf_flag,3117,120,3117.0,0.17709335899903753,552
validation,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,volatility_up_no_price_flag,2938,299,2938.0,0.19945541184479237,586
validation,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,low_upside_efficiency_flag,2938,299,2938.0,0.18584070796460178,546
validation,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,lower_low_lower_high_flag,3117,120,3117.0,0.17773500160410652,554
validation,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,gap_up_fade_flag,3117,120,3117.0,0.19249278152069296,600
validation,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,volume_stall_flag,4470,220,4470.0,0.17136465324384786,766
validation,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,failed_breakout_flag,422,4268,422.0,0.8815165876777251,372
validation,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,dense_upper_shadow_flag,4474,216,4474.0,0.7154671434957532,3201
validation,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,down_volume_dominance_flag,4473,217,4473.0,0.14956405097250167,669
validation,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,ma20_break_no_reclaim_flag,4063,627,4063.0,0.3721388136844696,1512
validation,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,large_bearish_engulf_flag,4474,216,4474.0,0.17009387572641932,761
validation,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,volatility_up_no_price_flag,4232,458,4232.0,0.1793478260869565,759
validation,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,low_upside_efficiency_flag,4232,458,4232.0,0.16162570888468808,684
validation,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,lower_low_lower_high_flag,4474,216,4474.0,0.2130084935181046,953
validation,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,gap_up_fade_flag,4474,216,4474.0,0.1430487259722843,640
validation,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,volume_stall_flag,3011,160,3011.0,0.19561607439388906,589
validation,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,failed_breakout_flag,508,2663,508.0,0.8779527559055118,446
validation,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,dense_upper_shadow_flag,3014,157,3014.0,0.7060384870603849,2128
validation,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,down_volume_dominance_flag,3011,160,3011.0,0.12122218532049153,365
validation,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,ma20_break_no_reclaim_flag,2540,631,2540.0,0.27598425196850396,701
validation,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,large_bearish_engulf_flag,3014,157,3014.0,0.19508958195089582,588
validation,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,volatility_up_no_price_flag,2855,316,2855.0,0.22171628721541156,633
validation,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,low_upside_efficiency_flag,2855,316,2855.0,0.2318739054290718,662
validation,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,lower_low_lower_high_flag,3014,157,3014.0,0.14333112143331123,432
validation,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,gap_up_fade_flag,3014,157,3014.0,0.15992037159920372,482
validation,r02_signal_episode_start,r02_episode_start,per_family,volume_money,volume_stall_flag,3850,198,3850.0,0.17324675324675326,667
validation,r02_signal_episode_start,r02_episode_start,per_family,volume_money,failed_breakout_flag,519,3529,519.0,0.8786127167630058,456
validation,r02_signal_episode_start,r02_episode_start,per_family,volume_money,dense_upper_shadow_flag,3853,195,3853.0,0.7075006488450558,2726
validation,r02_signal_episode_start,r02_episode_start,per_family,volume_money,down_volume_dominance_flag,3851,197,3851.0,0.11062061802129317,426
validation,r02_signal_episode_start,r02_episode_start,per_family,volume_money,ma20_break_no_reclaim_flag,3252,796,3252.0,0.3096555965559656,1007
validation,r02_signal_episode_start,r02_episode_start,per_family,volume_money,large_bearish_engulf_flag,3853,195,3853.0,0.1603944977939268,618
validation,r02_signal_episode_start,r02_episode_start,per_family,volume_money,volatility_up_no_price_flag,3651,397,3651.0,0.18570254724732949,678
validation,r02_signal_episode_start,r02_episode_start,per_family,volume_money,low_upside_efficiency_flag,3651,397,3651.0,0.18077239112571897,660
validation,r02_signal_episode_start,r02_episode_start,per_family,volume_money,lower_low_lower_high_flag,3853,195,3853.0,0.1967298209187646,758
validation,r02_signal_episode_start,r02_episode_start,per_family,volume_money,gap_up_fade_flag,3853,195,3853.0,0.14196729820918766,547
validation,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,volume_stall_flag,480,27,480.0,0.14375,69
validation,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,failed_breakout_flag,65,442,65.0,0.8923076923076924,58
validation,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,dense_upper_shadow_flag,480,27,480.0,0.7645833333333333,367
validation,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,down_volume_dominance_flag,480,27,480.0,0.09791666666666667,47
validation,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,ma20_break_no_reclaim_flag,424,83,424.0,0.20754716981132076,88
validation,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,large_bearish_engulf_flag,480,27,480.0,0.16875,81
validation,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,volatility_up_no_price_flag,454,53,454.0,0.16079295154185022,73
validation,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,low_upside_efficiency_flag,454,53,454.0,0.19383259911894274,88
validation,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,lower_low_lower_high_flag,480,27,480.0,0.14375,69
validation,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,gap_up_fade_flag,480,27,480.0,0.20625,99
validation,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,volume_stall_flag,467,28,467.0,0.13062098501070663,61
validation,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,failed_breakout_flag,80,415,80.0,0.875,70
validation,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,dense_upper_shadow_flag,467,28,467.0,0.6595289079229122,308
validation,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,down_volume_dominance_flag,466,29,466.0,0.1223175965665236,57
validation,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,ma20_break_no_reclaim_flag,377,118,377.0,0.1724137931034483,65
validation,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,large_bearish_engulf_flag,467,28,467.0,0.14775160599571735,69
validation,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,volatility_up_no_price_flag,441,54,441.0,0.15419501133786848,68
validation,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,low_upside_efficiency_flag,441,54,441.0,0.14965986394557823,66
validation,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,lower_low_lower_high_flag,467,28,467.0,0.145610278372591,68
validation,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,gap_up_fade_flag,467,28,467.0,0.10492505353319058,49
validation,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,volume_stall_flag,286,11,286.0,0.14685314685314685,42
validation,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,failed_breakout_flag,50,247,50.0,0.9,45
validation,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,dense_upper_shadow_flag,286,11,286.0,0.7587412587412588,217
validation,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,down_volume_dominance_flag,286,11,286.0,0.08741258741258741,25
validation,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,ma20_break_no_reclaim_flag,242,55,242.0,0.16115702479338842,39
validation,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,large_bearish_engulf_flag,286,11,286.0,0.17832167832167833,51
validation,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,volatility_up_no_price_flag,268,29,268.0,0.16044776119402984,43
validation,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,low_upside_efficiency_flag,268,29,268.0,0.2126865671641791,57
validation,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,lower_low_lower_high_flag,286,11,286.0,0.11188811188811189,32
validation,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,gap_up_fade_flag,286,11,286.0,0.1993006993006993,57
validation,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,volume_stall_flag,682,42,682.0,0.13929618768328444,95
validation,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,failed_breakout_flag,71,653,71.0,0.971830985915493,69
validation,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,dense_upper_shadow_flag,684,40,684.0,0.7529239766081871,515
validation,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,down_volume_dominance_flag,684,40,684.0,0.0891812865497076,61
validation,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,608,116,608.0,0.20230263157894737,123
validation,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,large_bearish_engulf_flag,684,40,684.0,0.1608187134502924,110
validation,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,volatility_up_no_price_flag,645,79,645.0,0.16279069767441862,105
validation,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,low_upside_efficiency_flag,645,79,645.0,0.1875968992248062,121
validation,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,lower_low_lower_high_flag,684,40,684.0,0.13450292397660818,92
validation,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,gap_up_fade_flag,684,40,684.0,0.17543859649122806,120
validation,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,volume_stall_flag,274,12,274.0,0.1678832116788321,46
validation,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,failed_breakout_flag,41,245,41.0,0.8536585365853658,35
validation,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,dense_upper_shadow_flag,274,12,274.0,0.7299270072992701,200
validation,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,down_volume_dominance_flag,274,12,274.0,0.145985401459854,40
validation,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,ma20_break_no_reclaim_flag,246,40,246.0,0.23983739837398374,59
validation,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,large_bearish_engulf_flag,274,12,274.0,0.17883211678832117,49
validation,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,volatility_up_no_price_flag,259,27,259.0,0.13127413127413126,34
validation,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,low_upside_efficiency_flag,259,27,259.0,0.14671814671814673,38
validation,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,lower_low_lower_high_flag,274,12,274.0,0.17518248175182483,48
validation,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,gap_up_fade_flag,274,12,274.0,0.16423357664233576,45
validation,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,volume_stall_flag,394,25,394.0,0.1751269035532995,69
validation,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,failed_breakout_flag,77,342,77.0,0.8831168831168831,68
validation,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,dense_upper_shadow_flag,394,25,394.0,0.6878172588832487,271
validation,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,down_volume_dominance_flag,394,25,394.0,0.1116751269035533,44
validation,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,ma20_break_no_reclaim_flag,332,87,332.0,0.18072289156626506,60
validation,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,large_bearish_engulf_flag,394,25,394.0,0.14974619289340102,59
validation,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,volatility_up_no_price_flag,373,46,373.0,0.1769436997319035,66
validation,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,low_upside_efficiency_flag,373,46,373.0,0.2225201072386059,83
validation,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,lower_low_lower_high_flag,394,25,394.0,0.11928934010152284,47
validation,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,gap_up_fade_flag,394,25,394.0,0.1319796954314721,52
validation,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,volume_stall_flag,473,23,473.0,0.12896405919661733,61
validation,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,failed_breakout_flag,72,424,72.0,0.8888888888888888,64
validation,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,dense_upper_shadow_flag,473,23,473.0,0.6659619450317125,315
validation,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,down_volume_dominance_flag,472,24,472.0,0.11652542372881355,55
validation,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,ma20_break_no_reclaim_flag,402,94,402.0,0.17412935323383086,70
validation,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,large_bearish_engulf_flag,473,23,473.0,0.14587737843551796,69
validation,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,volatility_up_no_price_flag,446,50,446.0,0.1681614349775785,75
validation,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,low_upside_efficiency_flag,446,50,446.0,0.17040358744394618,76
validation,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,lower_low_lower_high_flag,473,23,473.0,0.1416490486257928,67
validation,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,gap_up_fade_flag,473,23,473.0,0.11416490486257928,54
validation,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,volume_stall_flag,151,6,151.0,0.1456953642384106,22
validation,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,failed_breakout_flag,34,123,34.0,0.9117647058823529,31
validation,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,dense_upper_shadow_flag,151,6,151.0,0.7152317880794702,108
validation,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,down_volume_dominance_flag,151,6,151.0,0.09271523178807947,14
validation,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,ma20_break_no_reclaim_flag,120,37,120.0,0.125,15
validation,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,large_bearish_engulf_flag,151,6,151.0,0.2185430463576159,33
validation,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,volatility_up_no_price_flag,146,11,146.0,0.2602739726027397,38
validation,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,low_upside_efficiency_flag,146,11,146.0,0.2602739726027397,38
validation,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,lower_low_lower_high_flag,151,6,151.0,0.11258278145695365,17
validation,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,gap_up_fade_flag,151,6,151.0,0.09271523178807947,14
validation,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,volume_stall_flag,323,14,323.0,0.15170278637770898,49
validation,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,failed_breakout_flag,59,278,59.0,0.9830508474576272,58
validation,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,dense_upper_shadow_flag,323,14,323.0,0.7337461300309598,237
validation,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,down_volume_dominance_flag,323,14,323.0,0.11764705882352941,38
validation,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,ma20_break_no_reclaim_flag,246,91,246.0,0.17886178861788618,44
validation,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,large_bearish_engulf_flag,323,14,323.0,0.17337461300309598,56
validation,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,volatility_up_no_price_flag,307,30,307.0,0.1791530944625407,55
validation,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,low_upside_efficiency_flag,307,30,307.0,0.16612377850162866,51
validation,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,lower_low_lower_high_flag,323,14,323.0,0.17027863777089783,55
validation,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,gap_up_fade_flag,323,14,323.0,0.10835913312693499,35
validation,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,volume_stall_flag,176,8,176.0,0.125,22
validation,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,failed_breakout_flag,42,142,42.0,0.9523809523809523,40
validation,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,dense_upper_shadow_flag,176,8,176.0,0.75,132
validation,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,down_volume_dominance_flag,176,8,176.0,0.08522727272727272,15
validation,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,ma20_break_no_reclaim_flag,124,60,124.0,0.12903225806451613,16
validation,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,large_bearish_engulf_flag,176,8,176.0,0.19318181818181818,34
validation,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,volatility_up_no_price_flag,163,21,163.0,0.1901840490797546,31
validation,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,low_upside_efficiency_flag,163,21,163.0,0.20245398773006135,33
validation,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,lower_low_lower_high_flag,176,8,176.0,0.09659090909090909,17
validation,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,gap_up_fade_flag,176,8,176.0,0.16477272727272727,29
validation,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,volume_stall_flag,163,9,163.0,0.1411042944785276,23
validation,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,failed_breakout_flag,36,136,36.0,0.9722222222222222,35
validation,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,dense_upper_shadow_flag,163,9,163.0,0.6932515337423313,113
validation,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,down_volume_dominance_flag,163,9,163.0,0.06748466257668712,11
validation,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,124,48,124.0,0.14516129032258066,18
validation,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,large_bearish_engulf_flag,163,9,163.0,0.15950920245398773,26
validation,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,volatility_up_no_price_flag,156,16,156.0,0.1858974358974359,29
validation,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,low_upside_efficiency_flag,156,16,156.0,0.1858974358974359,29
validation,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,lower_low_lower_high_flag,163,9,163.0,0.1165644171779141,19
validation,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,gap_up_fade_flag,163,9,163.0,0.10429447852760736,17
validation,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,volume_stall_flag,61,0,61.0,0.11475409836065574,7
validation,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,failed_breakout_flag,6,55,6.0,0.8333333333333334,5
validation,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,dense_upper_shadow_flag,61,0,61.0,0.7540983606557377,46
validation,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,down_volume_dominance_flag,61,0,61.0,0.08196721311475409,5
validation,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,ma20_break_no_reclaim_flag,58,3,58.0,0.10344827586206896,6
validation,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,large_bearish_engulf_flag,61,0,61.0,0.21311475409836064,13
validation,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,volatility_up_no_price_flag,57,4,57.0,0.07017543859649122,4
validation,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,low_upside_efficiency_flag,57,4,57.0,0.12280701754385964,7
validation,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,lower_low_lower_high_flag,61,0,61.0,0.03278688524590164,2
validation,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,gap_up_fade_flag,61,0,61.0,0.19672131147540983,12
validation,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,volume_stall_flag,298,15,298.0,0.12416107382550336,37
validation,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,failed_breakout_flag,50,263,50.0,0.9,45
validation,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,dense_upper_shadow_flag,298,15,298.0,0.6879194630872483,205
validation,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,down_volume_dominance_flag,298,15,298.0,0.1174496644295302,35
validation,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,ma20_break_no_reclaim_flag,236,77,236.0,0.11440677966101695,27
validation,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,large_bearish_engulf_flag,298,15,298.0,0.17114093959731544,51
validation,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,volatility_up_no_price_flag,285,28,285.0,0.17192982456140352,49
validation,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,low_upside_efficiency_flag,285,28,285.0,0.18596491228070175,53
validation,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,lower_low_lower_high_flag,298,15,298.0,0.09395973154362416,28
validation,r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,gap_up_fade_flag,298,15,298.0,0.1342281879194631,40
validation,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,volume_stall_flag,234,10,234.0,0.1752136752136752,41
validation,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,failed_breakout_flag,44,200,44.0,0.9090909090909091,40
validation,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,dense_upper_shadow_flag,234,10,234.0,0.7051282051282052,165
validation,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,down_volume_dominance_flag,234,10,234.0,0.1452991452991453,34
validation,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,ma20_break_no_reclaim_flag,179,65,179.0,0.22905027932960895,41
validation,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,large_bearish_engulf_flag,234,10,234.0,0.15384615384615385,36
validation,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,volatility_up_no_price_flag,222,22,222.0,0.13963963963963963,31
validation,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,low_upside_efficiency_flag,222,22,222.0,0.13963963963963963,31
validation,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,lower_low_lower_high_flag,234,10,234.0,0.1752136752136752,41
validation,r03_clean_fresh_family_event,fresh_2,per_family,volume_money,gap_up_fade_flag,234,10,234.0,0.08547008547008547,20
validation,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,volume_stall_flag,86,5,86.0,0.18604651162790697,16
validation,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,failed_breakout_flag,16,75,16.0,0.875,14
validation,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,dense_upper_shadow_flag,86,5,86.0,0.7209302325581395,62
validation,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,down_volume_dominance_flag,86,5,86.0,0.08139534883720931,7
validation,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,ma20_break_no_reclaim_flag,66,25,66.0,0.15151515151515152,10
validation,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,large_bearish_engulf_flag,86,5,86.0,0.13953488372093023,12
validation,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,volatility_up_no_price_flag,80,11,80.0,0.2375,19
validation,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,low_upside_efficiency_flag,80,11,80.0,0.225,18
validation,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,lower_low_lower_high_flag,86,5,86.0,0.12790697674418605,11
validation,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,gap_up_fade_flag,86,5,86.0,0.08139534883720931,7
validation,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,volume_stall_flag,114,3,114.0,0.13157894736842105,15
validation,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,failed_breakout_flag,21,96,21.0,0.8095238095238095,17
validation,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,dense_upper_shadow_flag,114,3,114.0,0.6842105263157895,78
validation,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,down_volume_dominance_flag,114,3,114.0,0.11403508771929824,13
validation,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,ma20_break_no_reclaim_flag,76,41,76.0,0.19736842105263158,15
validation,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,large_bearish_engulf_flag,114,3,114.0,0.14035087719298245,16
validation,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,volatility_up_no_price_flag,110,7,110.0,0.14545454545454545,16
validation,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,low_upside_efficiency_flag,110,7,110.0,0.16363636363636364,18
validation,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,lower_low_lower_high_flag,114,3,114.0,0.13157894736842105,15
