event_scope,event_stage,family_group,family_id,outcome_anchor,filter_policy,metric,validation_value,robustness_value,robustness_minus_validation,primary_decision_grain
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge7,p_good_minus_p_bad,-0.7629151291512916,-0.6690294438386041,0.09388568531268748,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge7,big_winner_rate,0.06365313653136531,0.03380588876772083,-0.02984724776364448,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_bad,0.8695286195286195,0.829698857736241,-0.039829761792378515,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good,0.1111111111111111,0.16303219106957426,0.05192107995846315,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.7584175084175084,-0.6666666666666667,0.0917508417508417,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_close_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.06818181818181818,0.0347871235721703,-0.033394694609647876,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge3,p_bad,0.8767676767676768,0.8554376657824934,-0.02133001098518339,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge3,p_good,0.10707070707070708,0.1419098143236074,0.034839107252900334,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge3,p_good_minus_p_bad,-0.7696969696969697,-0.713527851458886,0.05616911823808368,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge3,big_winner_rate,0.05454545454545454,0.03846153846153846,-0.016083916083916086,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge5,p_bad,0.8731182795698925,0.8344741754822651,-0.03864410408762742,True
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge5,p_good,0.11505376344086021,0.1611698817672682,0.046116118326407995,True
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge5,p_good_minus_p_bad,-0.7580645161290323,-0.6733042937149969,0.08476022241403536,True
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge5,big_winner_rate,0.07096774193548387,0.037336652146857496,-0.033631089788626375,True
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge7,p_bad,0.8717712177121771,0.8309705561613958,-0.040800661550781325,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge7,p_good,0.1088560885608856,0.1619411123227917,0.0530850237619061,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge7,p_good_minus_p_bad,-0.7629151291512916,-0.6690294438386041,0.09388568531268748,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge7,big_winner_rate,0.07380073800738007,0.04089422028353326,-0.03290651772384681,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_bad,0.8695286195286195,0.829698857736241,-0.039829761792378515,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good,0.1111111111111111,0.16303219106957426,0.05192107995846315,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.7584175084175084,-0.6666666666666667,0.0917508417508417,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.07744107744107744,0.04049844236760125,-0.036942635073476185,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge3,p_bad,0.7797979797979798,0.7241379310344828,-0.05566004876349706,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge3,p_good,0.18585858585858586,0.27453580901856767,0.0886772231599818,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge3,p_good_minus_p_bad,-0.593939393939394,-0.4496021220159151,0.1443372719234789,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge3,big_winner_rate,0.10101010101010101,0.0636604774535809,-0.037349623556520106,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge5,p_bad,0.7956989247311828,0.747355320472931,-0.04834360425825179,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge5,p_good,0.18387096774193548,0.2507778469197262,0.06690687917779073,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge5,p_good_minus_p_bad,-0.6118279569892473,-0.49657747355320475,0.11525048343604255,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge5,big_winner_rate,0.1,0.07467330429371499,-0.025326695706285013,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge7,p_bad,0.8136531365313653,0.7639040348964014,-0.04974910163496393,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge7,p_good,0.1660516605166052,0.23391494002181026,0.06786327950520507,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge7,p_good_minus_p_bad,-0.6476014760147601,-0.5299890948745911,0.11761238114016903,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge7,big_winner_rate,0.09501845018450186,0.06706652126499454,-0.02795192891950732,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_bad,0.8274410774410774,0.7725856697819314,-0.05485540765914598,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good,0.1531986531986532,0.22533748701973,0.0721388338210768,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.6742424242424242,-0.5472481827622014,0.12699424148022276,False
r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,big_winner_rate,0.08922558922558922,0.06438213914849429,-0.02484345007709493,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,p_bad,0.9568345323741008,0.8928571428571429,-0.06397738951695786,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,p_good,0.03597122302158273,0.10714285714285714,0.0711716341212744,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,p_good_minus_p_bad,-0.920863309352518,-0.7857142857142858,0.13514902363823222,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,big_winner_rate,0.05755395683453238,0.015306122448979591,-0.04224783438555278,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,p_bad,0.9490196078431372,0.8812351543942993,-0.06778445344883788,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,p_good,0.047058823529411764,0.1187648456057007,0.07170602207628894,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,p_good_minus_p_bad,-0.9019607843137254,-0.7624703087885987,0.13949047552512672,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,big_winner_rate,0.06274509803921569,0.023752969121140142,-0.03899212891807555,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,p_bad,0.9407894736842105,0.872651356993737,-0.06813811669047354,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,p_good,0.049342105263157895,0.12317327766179541,0.07383117239863751,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,p_good_minus_p_bad,-0.8914473684210527,-0.7494780793319415,0.1419692890891111,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,big_winner_rate,0.06578947368421052,0.031315240083507306,-0.034474233600703216,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_bad,0.9395770392749244,0.8717948717948718,-0.06778216748005261,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good,0.0513595166163142,0.1242603550295858,0.0729008384132716,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.8882175226586102,-0.747534516765286,0.14068300589332416,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.0634441087613293,0.03353057199211045,-0.029913536769218853,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,p_bad,0.9568345323741008,0.8928571428571429,-0.06397738951695786,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,p_good,0.03597122302158273,0.10714285714285714,0.0711716341212744,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,p_good_minus_p_bad,-0.920863309352518,-0.7857142857142858,0.13514902363823222,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,big_winner_rate,0.07194244604316546,0.02040816326530612,-0.05153428277785935,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,p_bad,0.9490196078431372,0.8812351543942993,-0.06778445344883788,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,p_good,0.047058823529411764,0.1187648456057007,0.07170602207628894,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,p_good_minus_p_bad,-0.9019607843137254,-0.7624703087885987,0.13949047552512672,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,big_winner_rate,0.07450980392156863,0.03800475059382423,-0.0365050533277444,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,p_bad,0.9407894736842105,0.872651356993737,-0.06813811669047354,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,p_good,0.049342105263157895,0.12317327766179541,0.07383117239863751,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,p_good_minus_p_bad,-0.8914473684210527,-0.7494780793319415,0.1419692890891111,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,big_winner_rate,0.0756578947368421,0.04384133611691023,-0.03181655861993187,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_bad,0.9395770392749244,0.8717948717948718,-0.06778216748005261,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good,0.0513595166163142,0.1242603550295858,0.0729008384132716,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.8882175226586102,-0.747534516765286,0.14068300589332416,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.0755287009063444,0.04339250493096647,-0.03213619597537794,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,p_bad,0.8776978417266187,0.8061224489795918,-0.07157539274702684,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,p_good,0.11510791366906475,0.19387755102040816,0.0787696373513434,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,p_good_minus_p_bad,-0.7625899280575539,-0.6122448979591837,0.1503450300983702,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,big_winner_rate,0.11510791366906475,0.03571428571428571,-0.07939362795477904,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,p_bad,0.8784313725490196,0.8408551068883611,-0.037576265660658525,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,p_good,0.11764705882352941,0.15676959619952494,0.039122537375995525,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,p_good_minus_p_bad,-0.7607843137254902,-0.6840855106888362,0.076698803036654,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,big_winner_rate,0.10980392156862745,0.06175771971496437,-0.04804620185366308,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,p_bad,0.8947368421052632,0.8517745302713987,-0.04296231183386445,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,p_good,0.10197368421052631,0.14613778705636743,0.044164102845841116,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,p_good_minus_p_bad,-0.7927631578947368,-0.7056367432150312,0.08712641467970561,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,big_winner_rate,0.09868421052631579,0.05636743215031315,-0.04231677837600264,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_bad,0.9033232628398792,0.8599605522682445,-0.043362710571634655,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good,0.09365558912386707,0.13806706114398423,0.044411472020117165,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.8096676737160121,-0.7218934911242603,0.08777418259175185,False
r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,big_winner_rate,0.09063444108761329,0.05325443786982249,-0.0373800032177908,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,drop_score_ge3,p_bad,0.8626373626373627,0.8550185873605948,-0.0076187752767679084,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,drop_score_ge3,p_good,0.12087912087912088,0.1412639405204461,0.020384819641325228,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,drop_score_ge3,p_good_minus_p_bad,-0.7417582417582418,-0.7137546468401487,0.028003594918093122,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,drop_score_ge3,big_winner_rate,0.04945054945054945,0.03345724907063197,-0.01599330037991748,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,drop_score_ge5,p_bad,0.8680981595092024,0.8507718696397941,-0.017326289869408318,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,drop_score_ge5,p_good,0.1196319018404908,0.14751286449399656,0.02788096265350576,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,drop_score_ge5,p_good_minus_p_bad,-0.7484662576687117,-0.7032590051457975,0.04520725252291413,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,drop_score_ge5,big_winner_rate,0.06441717791411043,0.030874785591766724,-0.03354239232234371,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,drop_score_ge7,p_bad,0.8736842105263158,0.8418604651162791,-0.03182374541003674,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,drop_score_ge7,p_good,0.11052631578947368,0.15348837209302327,0.04296205630354959,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,drop_score_ge7,p_good_minus_p_bad,-0.7631578947368421,-0.6883720930232559,0.07478580171358629,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,drop_score_ge7,big_winner_rate,0.06578947368421052,0.031007751937984496,-0.03478172174622603,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_bad,0.8655256723716381,0.8445440956651719,-0.020981576706466276,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good,0.11735941320293398,0.15097159940209268,0.03361218619915869,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.7481662591687042,-0.6935724962630792,0.05459376290562501,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_close_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.07334963325183375,0.03288490284005979,-0.04046473041177395,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge3,p_bad,0.8626373626373627,0.8550185873605948,-0.0076187752767679084,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge3,p_good,0.12087912087912088,0.1412639405204461,0.020384819641325228,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge3,p_good_minus_p_bad,-0.7417582417582418,-0.7137546468401487,0.028003594918093122,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge3,big_winner_rate,0.06593406593406594,0.04460966542750929,-0.021324400506556644,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge5,p_bad,0.8680981595092024,0.8507718696397941,-0.017326289869408318,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge5,p_good,0.1196319018404908,0.14751286449399656,0.02788096265350576,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge5,p_good_minus_p_bad,-0.7484662576687117,-0.7032590051457975,0.04520725252291413,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge5,big_winner_rate,0.07668711656441718,0.04288164665523156,-0.03380546990918562,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge7,p_bad,0.8736842105263158,0.8418604651162791,-0.03182374541003674,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge7,p_good,0.11052631578947368,0.15348837209302327,0.04296205630354959,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge7,p_good_minus_p_bad,-0.7631578947368421,-0.6883720930232559,0.07478580171358629,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge7,big_winner_rate,0.07631578947368421,0.04186046511627907,-0.03445532435740514,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_bad,0.8655256723716381,0.8445440956651719,-0.020981576706466276,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good,0.11735941320293398,0.15097159940209268,0.03361218619915869,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.7481662591687042,-0.6935724962630792,0.05459376290562501,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.08312958435207823,0.04185351270553064,-0.04127607164654759,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge3,p_bad,0.7747252747252747,0.6951672862453532,-0.07955798847992157,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge3,p_good,0.19230769230769232,0.3048327137546468,0.1125250214469545,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge3,p_good_minus_p_bad,-0.5824175824175825,-0.39033457249070636,0.1920830099268761,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge3,big_winner_rate,0.08241758241758242,0.055762081784386616,-0.0266555006331958,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge5,p_bad,0.7852760736196319,0.7409948542024014,-0.04428121941723051,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge5,p_good,0.19325153374233128,0.25728987993138935,0.06403834618905807,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge5,p_good_minus_p_bad,-0.5920245398773006,-0.48370497427101206,0.10831956560628858,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge5,big_winner_rate,0.08895705521472393,0.07375643224699828,-0.015200622967725647,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge7,p_bad,0.8026315789473685,0.7472868217054264,-0.0553447572419421,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge7,p_good,0.1763157894736842,0.2496124031007752,0.073296613627091,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge7,p_good_minus_p_bad,-0.6263157894736843,-0.49767441860465117,0.1286413708690331,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge7,big_winner_rate,0.08157894736842106,0.06666666666666667,-0.01491228070175439,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_bad,0.8166259168704156,0.7563527653213752,-0.06027315154904045,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good,0.16381418092909536,0.2406576980568012,0.07684351712770585,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.6528117359413202,-0.5156950672645739,0.13711666867674632,False
r02_signal_episode_start,r02_episode_start,per_family,oscillator,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,big_winner_rate,0.07823960880195599,0.06427503736920777,-0.013964571432748221,False
r02_signal_episode_start,r02_episode_start,per_family,price_trend,filter_decision_close_anchor,drop_score_ge3,p_bad,0.9411764705882353,0.893719806763285,-0.047456663824950285,False
r02_signal_episode_start,r02_episode_start,per_family,price_trend,filter_decision_close_anchor,drop_score_ge3,p_good,0.051470588235294115,0.10628019323671498,0.05480960500142086,False
r02_signal_episode_start,r02_episode_start,per_family,price_trend,filter_decision_close_anchor,drop_score_ge3,p_good_minus_p_bad,-0.8897058823529411,-0.78743961352657,0.10226626882637113,False
r02_signal_episode_start,r02_episode_start,per_family,price_trend,filter_decision_close_anchor,drop_score_ge3,big_winner_rate,0.051470588235294115,0.033816425120772944,-0.01765416311452117,False
r02_signal_episode_start,r02_episode_start,per_family,price_trend,filter_decision_close_anchor,drop_score_ge5,p_bad,0.9465648854961832,0.888421052631579,-0.05814383286460423,False
r02_signal_episode_start,r02_episode_start,per_family,price_trend,filter_decision_close_anchor,drop_score_ge5,p_good,0.04961832061068702,0.10947368421052632,0.0598553635998393,False
r02_signal_episode_start,r02_episode_start,per_family,price_trend,filter_decision_close_anchor,drop_score_ge5,p_good_minus_p_bad,-0.8969465648854962,-0.7789473684210527,0.11799919646444346,False
