split,event_scope,event_stage,family_group,family_id,component_a,component_b,eligible_event_count,component_a_true_rate,component_b_true_rate,both_true_rate,jaccard_true
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,dense_upper_shadow_flag,gap_up_fade_flag,39,0.6923076923076923,0.28205128205128205,0.20512820512820512,0.26666666666666666
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,down_volume_dominance_flag,ma20_break_no_reclaim_flag,20,0.35,0.05,0.05,0.14285714285714285
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,down_volume_dominance_flag,large_bearish_engulf_flag,39,0.3333333333333333,0.4358974358974359,0.20512820512820512,0.36363636363636365
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,down_volume_dominance_flag,volatility_up_no_price_flag,39,0.3333333333333333,0.2564102564102564,0.1282051282051282,0.2777777777777778
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,down_volume_dominance_flag,low_upside_efficiency_flag,39,0.3333333333333333,0.2564102564102564,0.1282051282051282,0.2777777777777778
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,down_volume_dominance_flag,lower_low_lower_high_flag,39,0.3333333333333333,0.02564102564102564,0.02564102564102564,0.07692307692307693
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,down_volume_dominance_flag,gap_up_fade_flag,39,0.3333333333333333,0.28205128205128205,0.15384615384615385,0.3333333333333333
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,ma20_break_no_reclaim_flag,large_bearish_engulf_flag,20,0.05,0.35,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,ma20_break_no_reclaim_flag,volatility_up_no_price_flag,20,0.05,0.35,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,ma20_break_no_reclaim_flag,low_upside_efficiency_flag,20,0.05,0.35,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,ma20_break_no_reclaim_flag,lower_low_lower_high_flag,20,0.05,0.05,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,ma20_break_no_reclaim_flag,gap_up_fade_flag,20,0.05,0.25,0.05,0.2
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,large_bearish_engulf_flag,volatility_up_no_price_flag,39,0.4358974358974359,0.2564102564102564,0.20512820512820512,0.42105263157894735
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,large_bearish_engulf_flag,low_upside_efficiency_flag,39,0.4358974358974359,0.2564102564102564,0.20512820512820512,0.42105263157894735
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,large_bearish_engulf_flag,lower_low_lower_high_flag,39,0.4358974358974359,0.02564102564102564,0.02564102564102564,0.058823529411764705
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,large_bearish_engulf_flag,gap_up_fade_flag,39,0.4358974358974359,0.28205128205128205,0.10256410256410256,0.16666666666666666
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,volatility_up_no_price_flag,low_upside_efficiency_flag,39,0.2564102564102564,0.2564102564102564,0.2564102564102564,1.0
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,volatility_up_no_price_flag,lower_low_lower_high_flag,39,0.2564102564102564,0.02564102564102564,0.02564102564102564,0.1
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,volatility_up_no_price_flag,gap_up_fade_flag,39,0.2564102564102564,0.28205128205128205,0.02564102564102564,0.05
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,low_upside_efficiency_flag,lower_low_lower_high_flag,39,0.2564102564102564,0.02564102564102564,0.02564102564102564,0.1
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,low_upside_efficiency_flag,gap_up_fade_flag,39,0.2564102564102564,0.28205128205128205,0.02564102564102564,0.05
train,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,lower_low_lower_high_flag,gap_up_fade_flag,39,0.02564102564102564,0.28205128205128205,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volume_stall_flag,failed_breakout_flag,12,0.0,0.8333333333333334,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volume_stall_flag,dense_upper_shadow_flag,12,0.0,0.6666666666666666,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volume_stall_flag,down_volume_dominance_flag,12,0.0,0.25,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volume_stall_flag,ma20_break_no_reclaim_flag,10,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volume_stall_flag,large_bearish_engulf_flag,12,0.0,0.5,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volume_stall_flag,volatility_up_no_price_flag,12,0.0,0.16666666666666666,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volume_stall_flag,low_upside_efficiency_flag,12,0.0,0.16666666666666666,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volume_stall_flag,lower_low_lower_high_flag,12,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volume_stall_flag,gap_up_fade_flag,12,0.0,0.16666666666666666,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,failed_breakout_flag,dense_upper_shadow_flag,12,0.8333333333333334,0.6666666666666666,0.5,0.5
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,failed_breakout_flag,down_volume_dominance_flag,12,0.8333333333333334,0.25,0.25,0.3
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,failed_breakout_flag,ma20_break_no_reclaim_flag,10,0.8,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,failed_breakout_flag,large_bearish_engulf_flag,12,0.8333333333333334,0.5,0.4166666666666667,0.45454545454545453
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,failed_breakout_flag,volatility_up_no_price_flag,12,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.2
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,failed_breakout_flag,low_upside_efficiency_flag,12,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.2
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,failed_breakout_flag,lower_low_lower_high_flag,12,0.8333333333333334,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,failed_breakout_flag,gap_up_fade_flag,12,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.2
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,dense_upper_shadow_flag,down_volume_dominance_flag,12,0.6666666666666666,0.25,0.25,0.375
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,dense_upper_shadow_flag,ma20_break_no_reclaim_flag,10,0.7,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,dense_upper_shadow_flag,large_bearish_engulf_flag,12,0.6666666666666666,0.5,0.4166666666666667,0.5555555555555556
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,dense_upper_shadow_flag,volatility_up_no_price_flag,12,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,dense_upper_shadow_flag,low_upside_efficiency_flag,12,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,dense_upper_shadow_flag,lower_low_lower_high_flag,12,0.6666666666666666,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,dense_upper_shadow_flag,gap_up_fade_flag,12,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.1111111111111111
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,down_volume_dominance_flag,ma20_break_no_reclaim_flag,10,0.3,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,down_volume_dominance_flag,large_bearish_engulf_flag,12,0.25,0.5,0.25,0.5
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,down_volume_dominance_flag,volatility_up_no_price_flag,12,0.25,0.16666666666666666,0.16666666666666666,0.6666666666666666
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,down_volume_dominance_flag,low_upside_efficiency_flag,12,0.25,0.16666666666666666,0.16666666666666666,0.6666666666666666
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,down_volume_dominance_flag,lower_low_lower_high_flag,12,0.25,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,down_volume_dominance_flag,gap_up_fade_flag,12,0.25,0.16666666666666666,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,large_bearish_engulf_flag,10,0.0,0.5,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,volatility_up_no_price_flag,10,0.0,0.2,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,low_upside_efficiency_flag,10,0.0,0.2,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,lower_low_lower_high_flag,10,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,gap_up_fade_flag,10,0.0,0.1,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,large_bearish_engulf_flag,volatility_up_no_price_flag,12,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,large_bearish_engulf_flag,low_upside_efficiency_flag,12,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,large_bearish_engulf_flag,lower_low_lower_high_flag,12,0.5,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,large_bearish_engulf_flag,gap_up_fade_flag,12,0.5,0.16666666666666666,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volatility_up_no_price_flag,low_upside_efficiency_flag,12,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volatility_up_no_price_flag,lower_low_lower_high_flag,12,0.16666666666666666,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,volatility_up_no_price_flag,gap_up_fade_flag,12,0.16666666666666666,0.16666666666666666,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,low_upside_efficiency_flag,lower_low_lower_high_flag,12,0.16666666666666666,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,low_upside_efficiency_flag,gap_up_fade_flag,12,0.16666666666666666,0.16666666666666666,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,lower_low_lower_high_flag,gap_up_fade_flag,12,0.0,0.16666666666666666,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volume_stall_flag,failed_breakout_flag,2,0.0,1.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volume_stall_flag,dense_upper_shadow_flag,2,0.0,1.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volume_stall_flag,down_volume_dominance_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volume_stall_flag,ma20_break_no_reclaim_flag,1,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volume_stall_flag,large_bearish_engulf_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volume_stall_flag,volatility_up_no_price_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volume_stall_flag,low_upside_efficiency_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volume_stall_flag,lower_low_lower_high_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volume_stall_flag,gap_up_fade_flag,2,0.0,1.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,failed_breakout_flag,dense_upper_shadow_flag,2,1.0,1.0,1.0,1.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,failed_breakout_flag,down_volume_dominance_flag,2,1.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,failed_breakout_flag,ma20_break_no_reclaim_flag,1,1.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,failed_breakout_flag,large_bearish_engulf_flag,2,1.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,failed_breakout_flag,volatility_up_no_price_flag,2,1.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,failed_breakout_flag,low_upside_efficiency_flag,2,1.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,failed_breakout_flag,lower_low_lower_high_flag,2,1.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,failed_breakout_flag,gap_up_fade_flag,2,1.0,1.0,1.0,1.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,dense_upper_shadow_flag,down_volume_dominance_flag,2,1.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,dense_upper_shadow_flag,ma20_break_no_reclaim_flag,1,1.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,dense_upper_shadow_flag,large_bearish_engulf_flag,2,1.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,dense_upper_shadow_flag,volatility_up_no_price_flag,2,1.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,dense_upper_shadow_flag,low_upside_efficiency_flag,2,1.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,dense_upper_shadow_flag,lower_low_lower_high_flag,2,1.0,0.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,dense_upper_shadow_flag,gap_up_fade_flag,2,1.0,1.0,1.0,1.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,down_volume_dominance_flag,ma20_break_no_reclaim_flag,1,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,down_volume_dominance_flag,large_bearish_engulf_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,down_volume_dominance_flag,volatility_up_no_price_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,down_volume_dominance_flag,low_upside_efficiency_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,down_volume_dominance_flag,lower_low_lower_high_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,down_volume_dominance_flag,gap_up_fade_flag,2,0.0,1.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,ma20_break_no_reclaim_flag,large_bearish_engulf_flag,1,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,ma20_break_no_reclaim_flag,volatility_up_no_price_flag,1,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,ma20_break_no_reclaim_flag,low_upside_efficiency_flag,1,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,ma20_break_no_reclaim_flag,lower_low_lower_high_flag,1,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,ma20_break_no_reclaim_flag,gap_up_fade_flag,1,0.0,1.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,large_bearish_engulf_flag,volatility_up_no_price_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,large_bearish_engulf_flag,low_upside_efficiency_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,large_bearish_engulf_flag,lower_low_lower_high_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,large_bearish_engulf_flag,gap_up_fade_flag,2,0.0,1.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volatility_up_no_price_flag,low_upside_efficiency_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volatility_up_no_price_flag,lower_low_lower_high_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,volatility_up_no_price_flag,gap_up_fade_flag,2,0.0,1.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,low_upside_efficiency_flag,lower_low_lower_high_flag,2,0.0,0.0,0.0,
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,low_upside_efficiency_flag,gap_up_fade_flag,2,0.0,1.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,lower_low_lower_high_flag,gap_up_fade_flag,2,0.0,1.0,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volume_stall_flag,failed_breakout_flag,43,0.06976744186046512,0.8604651162790697,0.06976744186046512,0.08108108108108109
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volume_stall_flag,dense_upper_shadow_flag,43,0.06976744186046512,0.6511627906976745,0.023255813953488372,0.03333333333333333
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volume_stall_flag,down_volume_dominance_flag,43,0.06976744186046512,0.3023255813953488,0.046511627906976744,0.14285714285714285
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volume_stall_flag,ma20_break_no_reclaim_flag,25,0.12,0.08,0.08,0.6666666666666666
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volume_stall_flag,large_bearish_engulf_flag,43,0.06976744186046512,0.18604651162790697,0.046511627906976744,0.2222222222222222
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volume_stall_flag,volatility_up_no_price_flag,43,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.5
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volume_stall_flag,low_upside_efficiency_flag,43,0.06976744186046512,0.13953488372093023,0.06976744186046512,0.5
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volume_stall_flag,lower_low_lower_high_flag,43,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.6666666666666666
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volume_stall_flag,gap_up_fade_flag,43,0.06976744186046512,0.3953488372093023,0.023255813953488372,0.05263157894736842
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,failed_breakout_flag,dense_upper_shadow_flag,43,0.8604651162790697,0.6511627906976745,0.5813953488372093,0.625
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,failed_breakout_flag,down_volume_dominance_flag,43,0.8604651162790697,0.3023255813953488,0.3023255813953488,0.35135135135135137
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,failed_breakout_flag,ma20_break_no_reclaim_flag,25,0.84,0.08,0.08,0.09523809523809523
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,failed_breakout_flag,large_bearish_engulf_flag,43,0.8604651162790697,0.18604651162790697,0.18604651162790697,0.21621621621621623
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,failed_breakout_flag,volatility_up_no_price_flag,43,0.8604651162790697,0.06976744186046512,0.06976744186046512,0.08108108108108109
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,failed_breakout_flag,low_upside_efficiency_flag,43,0.8604651162790697,0.13953488372093023,0.11627906976744186,0.13157894736842105
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,failed_breakout_flag,lower_low_lower_high_flag,43,0.8604651162790697,0.046511627906976744,0.046511627906976744,0.05405405405405406
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,failed_breakout_flag,gap_up_fade_flag,43,0.8604651162790697,0.3953488372093023,0.37209302325581395,0.42105263157894735
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,dense_upper_shadow_flag,down_volume_dominance_flag,43,0.6511627906976745,0.3023255813953488,0.20930232558139536,0.28125
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,dense_upper_shadow_flag,ma20_break_no_reclaim_flag,25,0.6,0.08,0.04,0.0625
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,dense_upper_shadow_flag,large_bearish_engulf_flag,43,0.6511627906976745,0.18604651162790697,0.11627906976744186,0.16129032258064516
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,dense_upper_shadow_flag,volatility_up_no_price_flag,43,0.6511627906976745,0.06976744186046512,0.0,0.0
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,dense_upper_shadow_flag,low_upside_efficiency_flag,43,0.6511627906976745,0.13953488372093023,0.046511627906976744,0.0625
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,dense_upper_shadow_flag,lower_low_lower_high_flag,43,0.6511627906976745,0.046511627906976744,0.023255813953488372,0.034482758620689655
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,dense_upper_shadow_flag,gap_up_fade_flag,43,0.6511627906976745,0.3953488372093023,0.3023255813953488,0.40625
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,down_volume_dominance_flag,ma20_break_no_reclaim_flag,25,0.2,0.08,0.04,0.16666666666666666
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,down_volume_dominance_flag,large_bearish_engulf_flag,43,0.3023255813953488,0.18604651162790697,0.13953488372093023,0.4
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,down_volume_dominance_flag,volatility_up_no_price_flag,43,0.3023255813953488,0.06976744186046512,0.046511627906976744,0.14285714285714285
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,down_volume_dominance_flag,low_upside_efficiency_flag,43,0.3023255813953488,0.13953488372093023,0.09302325581395349,0.26666666666666666
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,down_volume_dominance_flag,lower_low_lower_high_flag,43,0.3023255813953488,0.046511627906976744,0.023255813953488372,0.07142857142857142
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,down_volume_dominance_flag,gap_up_fade_flag,43,0.3023255813953488,0.3953488372093023,0.16279069767441862,0.30434782608695654
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,ma20_break_no_reclaim_flag,large_bearish_engulf_flag,25,0.08,0.2,0.04,0.16666666666666666
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,ma20_break_no_reclaim_flag,volatility_up_no_price_flag,25,0.08,0.12,0.04,0.25
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,ma20_break_no_reclaim_flag,low_upside_efficiency_flag,25,0.08,0.24,0.08,0.3333333333333333
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,ma20_break_no_reclaim_flag,lower_low_lower_high_flag,25,0.08,0.08,0.08,1.0
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,ma20_break_no_reclaim_flag,gap_up_fade_flag,25,0.08,0.28,0.04,0.125
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,large_bearish_engulf_flag,volatility_up_no_price_flag,43,0.18604651162790697,0.06976744186046512,0.023255813953488372,0.1
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,large_bearish_engulf_flag,low_upside_efficiency_flag,43,0.18604651162790697,0.13953488372093023,0.06976744186046512,0.2727272727272727
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,large_bearish_engulf_flag,lower_low_lower_high_flag,43,0.18604651162790697,0.046511627906976744,0.023255813953488372,0.1111111111111111
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,large_bearish_engulf_flag,gap_up_fade_flag,43,0.18604651162790697,0.3953488372093023,0.06976744186046512,0.13636363636363635
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volatility_up_no_price_flag,low_upside_efficiency_flag,43,0.06976744186046512,0.13953488372093023,0.06976744186046512,0.5
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volatility_up_no_price_flag,lower_low_lower_high_flag,43,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.25
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,volatility_up_no_price_flag,gap_up_fade_flag,43,0.06976744186046512,0.3953488372093023,0.023255813953488372,0.05263157894736842
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,low_upside_efficiency_flag,lower_low_lower_high_flag,43,0.13953488372093023,0.046511627906976744,0.046511627906976744,0.3333333333333333
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,low_upside_efficiency_flag,gap_up_fade_flag,43,0.13953488372093023,0.3953488372093023,0.046511627906976744,0.09523809523809523
train,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,lower_low_lower_high_flag,gap_up_fade_flag,43,0.046511627906976744,0.3953488372093023,0.023255813953488372,0.05555555555555555
train,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,volume_stall_flag,failed_breakout_flag,42,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.2
train,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,volume_stall_flag,dense_upper_shadow_flag,42,0.16666666666666666,0.6428571428571429,0.09523809523809523,0.13333333333333333
train,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,volume_stall_flag,down_volume_dominance_flag,42,0.16666666666666666,0.3333333333333333,0.07142857142857142,0.16666666666666666
train,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,volume_stall_flag,ma20_break_no_reclaim_flag,21,0.19047619047619047,0.09523809523809523,0.047619047619047616,0.2
train,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,volume_stall_flag,large_bearish_engulf_flag,42,0.16666666666666666,0.30952380952380953,0.07142857142857142,0.17647058823529413
train,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,volume_stall_flag,volatility_up_no_price_flag,42,0.16666666666666666,0.23809523809523808,0.14285714285714285,0.5454545454545454
train,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,volume_stall_flag,low_upside_efficiency_flag,42,0.16666666666666666,0.23809523809523808,0.14285714285714285,0.5454545454545454
train,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,volume_stall_flag,lower_low_lower_high_flag,42,0.16666666666666666,0.09523809523809523,0.047619047619047616,0.2222222222222222
train,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,volume_stall_flag,gap_up_fade_flag,42,0.16666666666666666,0.23809523809523808,0.0,0.0
