fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,1,000818,航锦科技,15.41,5.69,0.83,598696,915846199.19,7.06,15.69,14.66,14.67,14.58,9.1,157.33,4.65
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,2,600075,新疆天业,4.42,4.0,0.17,366974,163451325.0,7.76,4.61,4.28,4.3,4.25,2.15,-31.86,0.85
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,3,002748,世龙实业,11.07,2.88,0.31,64505,71542109.0,5.3,11.33,10.76,10.78,10.76,2.69,17.26,1.88
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,4,600618,氯碱化工,10.7,2.59,0.27,150243,162120653.0,6.81,11.09,10.38,10.43,10.43,2.0,15.03,1.3
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,5,601216,君正集团,4.79,1.7,0.08,638793,306024725.0,3.18,4.85,4.7,4.73,4.71,0.76,14.09,1.52
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,6,002092,中泰化学,4.09,0.99,0.04,487408,201305363.0,4.94,4.23,4.03,4.04,4.05,1.89,-18.57,0.5
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,7,601568,北元化工,3.52,0.86,0.03,116877,41115374.0,2.29,3.55,3.47,3.49,3.49,0.29,170.64,1.25
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,8,900908,氯碱Ｂ股,0.687,0.73,0.005,6589,451642.0,1.32,0.689,0.68,0.68,0.682,0.16,6.68,0.58
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,9,000635,英 力 特,6.22,0.48,0.03,54866,34176247.0,3.72,6.36,6.13,6.19,6.19,1.5,-4.75,2.22
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,10,603213,镇洋发展,14.16,0.28,0.04,44583,62656617.0,2.27,14.2,13.88,14.11,14.12,1.0,48.2,3.42
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,11,600319,亚星化学,6.41,-1.08,-0.07,30524,19653430.0,3.09,6.55,6.35,6.42,6.48,0.79,-11.7,7.36
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,12,600935,华塑股份,2.27,-1.3,-0.03,139846,31936035.0,2.17,2.31,2.26,2.3,2.3,0.4,-131.09,1.37
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,13,002386,天原股份,6.05,-2.73,-0.17,327906,200329957.72,4.98,6.29,5.98,6.19,6.22,2.52,25.71,1.03
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,14,000510,新金路,20.71,-5.99,-1.32,531299,1127573914.84,10.39,22.69,20.4,21.79,22.03,8.76,-66.1,13.02
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,氯碱,BK1418,current_membership,stock_board_industry_cons_em,15,601678,滨化股份,6.24,-9.96,-0.69,2827695,1816788729.0,7.94,6.79,6.24,6.66,6.93,13.84,21.91,1.11
