fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,贵金属,BK0732,current_membership,stock_board_industry_cons_em,1,002716,湖南白银,8.61,2.01,0.17,2725117,2417864599.6,11.49,9.28,8.31,8.41,8.44,11.72,39.07,5.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,贵金属,BK0732,current_membership,stock_board_industry_cons_em,2,000975,山金国际,20.21,1.86,0.37,1398774,2894103717.76,10.53,21.47,19.38,19.7,19.84,5.54,10.05,3.45
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,贵金属,BK0732,current_membership,stock_board_industry_cons_em,3,600489,中金黄金,20.6,1.28,0.26,1494718,3119960880.0,7.92,21.49,19.88,19.88,20.34,3.08,10.49,3.04
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,贵金属,BK0732,current_membership,stock_board_industry_cons_em,4,600988,赤峰黄金,31.6,1.18,0.37,1483166,4833331682.0,7.56,33.59,31.23,31.23,31.23,8.91,15.19,4.39
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,贵金属,BK0732,current_membership,stock_board_industry_cons_em,5,000426,兴业银锡,35.6,0.74,0.26,851702,3120997178.22,8.63,38.45,35.4,35.42,35.34,4.8,11.81,5.84
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,贵金属,BK0732,current_membership,stock_board_industry_cons_em,6,600547,山东黄金,25.8,-1.07,-0.28,1106314,2917146855.0,6.83,27.33,25.55,25.79,26.08,3.06,20.57,3.82
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,贵金属,BK0732,current_membership,stock_board_industry_cons_em,7,000603,盛达资源,24.12,-1.23,-0.3,669139,1670897022.45,7.7,26.0,24.12,24.53,24.42,10.04,52.4,4.77
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,贵金属,BK0732,current_membership,stock_board_industry_cons_em,8,601069,西部黄金,25.34,-2.2,-0.57,469765,1235802946.0,10.85,27.85,25.04,25.04,25.91,5.29,11.05,4.51
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,贵金属,BK0732,current_membership,stock_board_industry_cons_em,9,002237,恒邦股份,13.3,-3.13,-0.43,439436,602983309.19,6.99,14.24,13.28,13.59,13.73,3.69,26.07,1.43
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,贵金属,BK0732,current_membership,stock_board_industry_cons_em,10,001337,四川黄金,39.08,-5.17,-2.13,301411,1223801730.89,9.42,42.9,39.02,40.61,41.21,7.18,15.46,8.67
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,贵金属,BK0732,current_membership,stock_board_industry_cons_em,11,000506,招金黄金,13.11,-5.48,-0.76,1208886,1670735655.04,12.83,14.8,13.02,13.5,13.87,13.02,16.25,13.7
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,贵金属,BK0732,current_membership,stock_board_industry_cons_em,12,002155,湖南黄金,24.22,-6.59,-1.71,894817,2260539676.89,9.22,26.6,24.21,25.23,25.93,5.73,15.89,4.59
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,贵金属,BK0732,current_membership,stock_board_industry_cons_em,13,300139,晓程科技,40.5,-8.06,-3.55,544408,2329167626.63,14.07,46.1,39.9,41.67,44.05,23.3,61.78,9.53
