fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,1,688206,概伦电子,48.76,20.01,8.13,243507,1151606395.0,15.48,48.76,42.47,42.47,40.63,5.58,-432.97,10.55
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,2,301269,华大九天,117.21,14.05,14.44,336858,3900095313.55,14.11,123.3,108.8,109.4,102.77,6.18,-218.93,12.48
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,3,600288,大恒科技,14.14,10.04,1.29,233510,320408233.0,9.57,14.14,12.91,12.98,12.85,5.35,30.19,3.1
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,4,300768,迪普科技,15.63,6.33,0.93,198253,303025344.2,14.29,16.45,14.35,14.68,14.7,4.71,54.69,2.88
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,5,603990,麦迪科技,23.0,6.04,1.31,384512,877364325.0,8.76,23.6,21.7,21.88,21.69,12.6,456.32,8.37
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,6,603039,泛微网络,36.87,5.67,1.98,213202,776415251.0,7.02,36.98,34.53,34.54,34.89,6.93,45.64,4.32
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,7,688479,友车科技,38.26,4.97,1.81,27190,101743583.0,7.0,38.53,35.98,36.42,36.45,3.14,179.87,4.17
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,8,300561,汇金科技,18.04,4.88,0.84,549460,984868714.05,18.26,19.94,16.8,16.96,17.2,22.79,-521.42,10.38
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,9,301095,广立微,111.9,4.21,4.52,167354,1862140717.76,10.13,115.88,105.0,109.32,107.38,9.67,-522.81,7.22
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,10,002261,拓维信息,30.1,3.15,0.92,837572,2488541323.25,5.62,30.39,28.75,29.18,29.18,7.31,154.28,14.56
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,11,300559,佳发教育,10.79,2.96,0.31,97453,104608891.0,4.68,10.95,10.46,10.5,10.48,3.13,-194.15,3.77
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,12,300047,天源迪科,9.31,2.65,0.24,256054,234026576.52,5.29,9.35,8.87,9.11,9.07,4.46,95.74,1.8
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,13,688168,安博通,75.48,2.28,1.68,76335,559158859.0,10.76,76.78,68.84,74.74,73.8,7.06,168.54,8.15
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,14,688296,和达科技,11.9,1.1,0.13,28653,33695162.0,5.18,12.04,11.43,11.8,11.77,2.67,-25.33,2.25
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,15,688023,安恒信息,36.57,0.88,0.32,22328,81336047.0,4.0,37.15,35.7,36.4,36.25,2.19,-8.19,1.67
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,16,003029,吉大正元,16.35,0.55,0.09,70707,117963423.0,9.41,17.69,16.16,16.16,16.26,4.02,-58.93,3.09
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,17,688244,永信至诚,15.22,0.4,0.06,39399,62614485.0,17.15,17.78,15.18,17.78,15.16,2.61,-24.47,2.42
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,18,688078,龙软科技,22.09,0.36,0.08,12742,28250165.0,5.45,22.79,21.59,21.88,22.01,1.75,-50.75,2.41
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,软件开发,BK0737,current_membership,stock_board_industry_cons_em,19,600455,博通股份,22.92,0.26,0.06,17257,39649337.0,3.19,23.36,22.63,22.96,22.86,2.76,21.03,4.18
