fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,1,002536,飞龙股份,55.0,5.85,3.04,737584.0,4056607397.72,10.59,57.16,51.66,51.82,51.96,13.55,136.65,9.47
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,2,603950,长源东谷,88.46,5.66,4.74,163972.0,1473253208.0,7.73,92.09,85.62,86.23,83.72,5.06,86.52,9.39
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,3,000338,潍柴动力,29.57,5.08,1.43,1473886.0,4409706145.66,5.65,30.59,29.0,29.0,28.14,2.98,20.75,2.69
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,4,300694,蠡湖股份,12.45,4.62,0.55,181840.0,228709070.0,9.33,12.97,11.86,12.0,11.9,8.39,45.45,1.81
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,5,600960,渤海汽车,4.18,3.98,0.16,443901.0,189186001.0,7.46,4.42,4.12,4.12,4.02,4.67,-147.04,1.13
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,6,000880,潍柴重机,24.05,3.8,0.88,210672.0,506772013.21,7.68,24.69,22.91,23.2,23.17,9.28,51.08,5.17
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,7,300733,西菱动力,12.85,3.8,0.47,110425.0,141774947.99,6.06,13.13,12.38,12.43,12.38,3.78,116.3,2.93
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,8,002126,银轮股份,55.2,3.74,1.99,680797.0,3892969066.68,7.95,58.53,54.3,54.5,53.21,8.56,54.6,6.33
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,9,603158,腾龙股份,12.27,3.63,0.43,437567.0,551028131.0,11.15,13.02,11.7,11.8,11.84,8.92,28.35,2.65
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,10,605255,天普股份,76.81,3.42,2.54,25152.0,193083087.0,8.79,79.33,72.8,74.38,74.27,1.88,-1081.82,12.72
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,11,002448,中原内配,12.67,2.92,0.36,257878.0,329543735.54,5.85,12.97,12.25,12.28,12.31,4.44,9.4,1.95
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,12,200581,苏威孚Ｂ,12.57,2.11,0.26,2741.0,3410728.75,2.76,12.58,12.24,12.38,12.31,0.16,7.17,0.53
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,13,603926,铁流股份,19.6,2.03,0.39,90136.0,178619541.0,7.24,20.5,19.11,19.39,19.21,3.9,38.51,2.66
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,14,600178,东安动力,10.22,2.0,0.2,138004.0,140689675.0,6.49,10.5,9.85,9.95,10.02,2.96,-59.88,1.88
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,15,920220,朗信电气,59.02,1.79,1.04,20921.0,122314674.97,8.07,61.37,56.69,57.72,57.98,10.09,59.94,3.47
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,16,002715,登云股份,14.99,1.77,0.26,113992.0,170078984.0,7.06,15.37,14.33,14.7,14.73,8.26,78.13,4.45
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,17,300547,川环科技,37.1,1.73,0.63,223339.0,840583572.19,9.73,39.16,35.61,36.4,36.47,12.53,50.95,6.08
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,18,000581,威孚高科,18.27,1.73,0.31,100750.0,183562100.2,3.12,18.38,17.82,18.08,17.96,1.27,11.8,0.87
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,19,603949,雪龙集团,18.36,1.72,0.31,73900.0,135878159.0,4.76,18.74,17.88,18.05,18.05,3.52,41.24,3.65
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,20,301397,溯联股份,34.88,1.69,0.58,44975.0,157717835.66,6.24,36.19,34.05,34.05,34.3,6.31,64.32,2.68
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,21,603758,秦安股份,10.38,1.47,0.15,82914.0,86782961.0,5.38,10.7,10.15,10.32,10.23,1.89,48.58,1.76
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,22,002406,远东传动,7.04,1.29,0.09,213971.0,149869859.0,2.3,7.09,6.93,7.0,6.95,3.55,28.55,1.32
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,23,600841,动力新科,6.79,1.19,0.08,363893.0,246053931.0,5.81,6.9,6.51,6.71,6.71,3.49,65.08,1.47
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,24,002765,蓝黛科技,7.98,0.88,0.07,390438.0,313674044.95,4.17,8.19,7.86,7.97,7.91,6.55,68.29,1.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,25,301225,恒勃股份,96.86,0.63,0.61,43366.0,424118974.22,7.13,101.17,94.31,95.77,96.25,13.61,94.12,6.37
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,26,900946,天雁B股,0.182,0.55,0.001,1077.0,19480.0,1.1,0.182,0.18,0.181,0.181,0.05,181.92,1.82
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,27,002265,建设工业,18.59,0.54,0.1,116346.0,216894350.0,4.76,19.26,18.38,18.49,18.49,1.13,139.21,5.03
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,28,002283,天润工业,10.27,0.29,0.03,505229.0,525028813.84,8.01,10.73,9.91,10.17,10.24,5.04,20.11,1.95
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,29,002472,双环传动,46.75,0.04,0.02,1091659.0,5241121730.68,5.97,49.42,46.63,48.55,46.73,14.58,34.97,3.95
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,30,000030,富奥股份,4.09,0.0,0.0,88436.0,36187898.78,2.2,4.14,4.05,4.1,4.09,0.53,14.1,0.85
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,31,603586,金麒麟,13.4,-0.3,-0.04,21576.0,28934243.0,2.98,13.67,13.27,13.45,13.44,1.1,77.16,1.18
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,32,603107,上海汽配,11.9,-0.34,-0.04,14129.0,16840504.0,1.26,12.01,11.86,11.96,11.94,0.65,22.41,1.93
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,33,900920,动力Ｂ股,0.285,-0.35,-0.001,8650.0,247126.0,2.1,0.288,0.282,0.285,0.286,0.25,18.9,0.43
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,34,600218,全柴动力,7.48,-0.4,-0.03,58183.0,43716635.0,2.13,7.61,7.45,7.51,7.51,1.34,26.13,1.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,35,000816,智慧农业,2.46,-0.4,-0.01,288266.0,72244685.8,4.05,2.56,2.46,2.49,2.47,2.0,-70.46,1.83
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,36,000570,苏常柴Ａ,4.98,-0.4,-0.02,106031.0,52981504.04,2.6,5.07,4.94,5.0,5.0,1.91,11.81,1.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,37,002592,ST八菱,6.67,-0.45,-0.03,47186.0,31800968.0,4.78,6.87,6.55,6.68,6.7,1.8,19.52,1.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,38,200570,苏常柴Ｂ,1.95,-0.51,-0.01,3614.0,698480.0,3.06,1.98,1.92,1.92,1.96,0.24,4.08,0.35
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,39,002363,隆基机械,6.29,-0.79,-0.05,53586.0,33980865.04,2.84,6.45,6.27,6.38,6.34,1.29,37.39,1.22
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,40,603009,北特科技,52.9,-0.82,-0.44,146219.0,786734133.0,7.07,55.6,51.83,52.65,53.34,4.32,168.56,9.13
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,41,605088,冠盛股份,31.15,-0.95,-0.3,45638.0,143943640.0,3.62,32.14,31.0,31.86,31.45,2.27,20.3,2.23
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,42,603701,德宏股份,22.07,-1.08,-0.24,37029.0,82363989.0,4.03,22.78,21.88,22.52,22.31,1.42,172.66,7.2
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,43,603319,美湖股份,34.11,-1.13,-0.39,190594.0,660509172.0,3.91,35.35,34.0,34.38,34.5,5.62,130.49,4.74
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,底盘与发动机系统,BK1526,current_membership,stock_board_industry_cons_em,44,600148,长春一东,15.34,-1.16,-0.18,16944.0,26085050.0,2.9,15.73,15.28,15.57,15.52,1.2,116.58,4.56
