fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,1,603111,康尼机电,6.06,1.85,0.11,70238,42389875.0,3.53,6.09,5.88,5.95,5.95,0.82,23.41,1.35
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,2,601766,中国中车,5.44,1.49,0.08,1886545,1023528569.0,2.43,5.47,5.34,5.35,5.36,0.78,11.55,0.89
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,3,688485,九州一轨,61.46,1.32,0.8,47266,294457718.0,7.35,64.96,60.5,60.73,60.66,5.33,-530.52,7.39
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,4,002972,科安达,18.95,0.74,0.14,75705,142406313.8,4.52,19.27,18.42,18.82,18.81,5.62,31.25,3.8
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,5,301048,金鹰重工,9.04,0.56,0.05,43993,39764622.15,2.22,9.13,8.93,8.98,8.99,0.82,25.56,1.68
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,6,688009,中国通号,4.94,0.41,0.02,272902,134110031.0,1.83,4.97,4.88,4.92,4.92,0.32,25.08,1.09
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,7,000927,中国铁物,2.36,0.0,0.0,345948,81630419.84,1.69,2.38,2.34,2.37,2.36,0.57,35.22,1.49
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,8,688033,*ST天宜,6.89,-0.14,-0.01,76656,54125994.0,6.67,7.27,6.81,6.85,6.9,1.36,-11.37,2.92
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,9,001324,长青科技,19.89,-0.3,-0.06,23053,45690965.0,3.16,20.2,19.57,19.94,19.95,1.67,55.29,2.4
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,10,688015,交控科技,16.09,-0.31,-0.05,13739,22205082.0,2.73,16.39,15.95,16.03,16.14,0.73,46.49,1.16
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,11,920027,交大铁发,11.11,-0.36,-0.04,6405,7148291.31,2.15,11.29,11.05,11.15,11.15,0.89,49.74,2.53
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,12,000008,神州高铁,2.36,-0.42,-0.01,199254,47128297.0,1.69,2.39,2.35,2.38,2.37,0.73,-52.72,2.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,13,605001,威奥股份,5.75,-0.52,-0.03,43760,25270349.0,3.46,5.9,5.7,5.9,5.78,1.11,46.27,0.84
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,14,603680,今创集团,10.42,-0.57,-0.06,46203,48554865.0,4.2,10.74,10.3,10.46,10.48,0.59,10.81,1.42
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,15,688187,时代电气,57.04,-0.78,-0.45,139814,795427834.0,5.03,58.49,55.6,58.0,57.49,1.61,29.87,1.78
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,16,688569,铁科轨道,17.45,-0.85,-0.15,6006,10543138.0,1.36,17.68,17.44,17.6,17.6,0.29,51.39,1.26
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,17,605298,必得科技,50.43,-1.0,-0.51,10677,54553233.0,4.32,52.32,50.12,50.94,50.94,0.57,306.55,9.17
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,18,300851,交大思诺,23.25,-1.06,-0.25,13321,31104246.0,3.87,23.95,23.04,23.6,23.5,2.7,152.63,1.58
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,19,688459,哈铁科技,8.26,-1.08,-0.09,9901,8169163.0,2.4,8.39,8.19,8.34,8.35,0.21,-57.61,1.17
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,20,300011,鼎汉技术,6.12,-1.92,-0.12,62921,39179873.0,3.53,6.34,6.12,6.3,6.24,1.24,-61.47,2.45
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,21,600495,晋西车轴,3.55,-1.93,-0.07,90163,32191200.0,3.04,3.65,3.54,3.65,3.62,0.75,2403.01,1.32
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,22,688285,高铁电气,7.36,-2.13,-0.16,24661,18302628.0,2.53,7.53,7.34,7.52,7.52,0.66,56.42,1.63
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,23,920541,铁大科技,9.25,-2.73,-0.26,8765,8193665.71,3.68,9.59,9.24,9.52,9.51,0.97,16.74,2.75
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,24,600458,时代新材,16.0,-2.74,-0.45,452769,744500977.0,7.42,17.17,15.95,16.4,16.45,5.21,23.53,1.85
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,25,300923,研奥股份,22.05,-2.82,-0.64,15233,34206785.07,5.42,23.23,22.0,22.63,22.69,2.0,258.75,1.56
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,26,603500,祥和实业,10.49,-3.05,-0.33,144824,153823500.0,4.99,10.95,10.41,10.74,10.82,4.35,22.19,3.47
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,27,300960,通业科技,15.68,-3.27,-0.53,16755,26787081.2,5.0,16.46,15.65,16.37,16.21,1.28,-47.09,3.57
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,28,300594,ST朗进,14.31,-3.31,-0.49,14670,21416243.0,5.27,15.09,14.31,15.0,14.8,1.61,-27.23,1.72
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,29,688367,工大高科,30.78,-3.81,-1.22,22186,68932278.0,6.66,32.33,30.2,31.99,32.0,2.53,2227.65,4.61
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,30,301016,雷尔伟,13.76,-5.1,-0.74,39425,55731928.28,7.59,14.79,13.69,14.5,14.5,1.34,403.53,4.21
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,31,000925,众合科技,9.11,-6.66,-0.65,649025,606854129.45,8.5,9.86,9.03,9.79,9.76,9.67,-46.41,1.91
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,轨交设备Ⅱ,BK1236,current_membership,stock_board_industry_cons_em,32,300351,永贵电器,15.91,-8.19,-1.42,334391,554558884.98,10.85,17.7,15.82,17.4,17.33,12.69,-71.15,2.56
