fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,动物保健Ⅱ,BK1254,current_membership,stock_board_industry_cons_em,1,920970,大禹生物,6.38,5.28,0.32,102048,64370552.87,9.08,6.57,6.02,6.02,6.06,14.56,-10.15,2.87
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,动物保健Ⅱ,BK1254,current_membership,stock_board_industry_cons_em,2,600201,生物股份,12.74,3.49,0.43,499131,632337563.0,5.69,12.99,12.29,12.43,12.31,4.49,43.91,2.61
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,动物保健Ⅱ,BK1254,current_membership,stock_board_industry_cons_em,3,920275,驱动力,6.13,1.83,0.11,11213,6761056.28,3.65,6.13,5.91,6.03,6.02,0.85,645.11,4.25
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,动物保健Ⅱ,BK1254,current_membership,stock_board_industry_cons_em,4,300871,回盛生物,24.39,1.79,0.43,125721,305273951.11,3.8,24.67,23.76,24.04,23.96,6.23,15.84,2.22
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,动物保健Ⅱ,BK1254,current_membership,stock_board_industry_cons_em,5,300119,瑞普生物,15.99,1.65,0.26,47696,75935673.74,3.56,16.08,15.52,15.67,15.73,1.43,17.24,1.61
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,动物保健Ⅱ,BK1254,current_membership,stock_board_industry_cons_em,6,600195,中牧股份,6.33,1.28,0.08,66854,42156830.0,2.56,6.36,6.2,6.24,6.25,0.65,66.84,1.15
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,动物保健Ⅱ,BK1254,current_membership,stock_board_industry_cons_em,7,920729,永顺生物,6.59,1.23,0.08,8083,5305533.55,3.69,6.65,6.41,6.53,6.51,1.04,88.6,2.79
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,动物保健Ⅱ,BK1254,current_membership,stock_board_industry_cons_em,8,002688,金河生物,5.09,0.99,0.05,88285,44881266.76,2.78,5.13,4.99,5.02,5.04,1.18,15.72,1.77
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,动物保健Ⅱ,BK1254,current_membership,stock_board_industry_cons_em,9,603566,普莱柯,10.55,0.96,0.1,40791,43249087.0,2.87,10.75,10.45,10.5,10.45,1.18,22.41,1.45
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,动物保健Ⅱ,BK1254,current_membership,stock_board_industry_cons_em,10,002868,绿康生化,26.28,0.0,0.0,58885,155170133.95,8.3,27.25,25.07,26.28,26.28,5.5,167.14,58.75
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,动物保健Ⅱ,BK1254,current_membership,stock_board_industry_cons_em,11,688526,科前生物,13.0,-0.31,-0.04,14875,19427948.0,2.07,13.18,12.91,13.09,13.04,0.32,19.12,1.51
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,动物保健Ⅱ,BK1254,current_membership,stock_board_industry_cons_em,12,688098,申联生物,9.5,-3.85,-0.38,102539,98858595.0,7.29,10.12,9.4,9.79,9.88,2.5,-563.43,2.81
