fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,1,301161,唯万密封,40.35,7.09,2.67,128005,524323153.81,12.98,42.9,38.01,38.01,37.68,16.58,41.36,5.15
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,2,000680,山推股份,10.94,6.01,0.62,344754,369489982.41,6.69,10.97,10.28,10.35,10.32,2.62,12.23,2.59
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,3,605305,中际联合,47.39,3.07,1.41,135351,631091266.0,7.89,48.43,44.8,45.53,45.98,6.37,19.54,3.38
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,4,603338,浙江鼎力,52.99,2.55,1.32,173022,921495661.0,6.68,54.45,51.0,52.46,51.67,3.42,14.81,2.38
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,5,600031,三一重工,18.89,1.78,0.33,1057040,1991437337.0,3.66,19.08,18.4,18.52,18.56,1.25,17.5,1.92
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,6,000157,中联重科,7.29,1.67,0.12,789638,573717877.63,2.51,7.33,7.15,7.18,7.17,1.12,17.83,1.08
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,7,000528,柳    工,8.27,1.35,0.11,355902,291868979.8,2.7,8.31,8.09,8.15,8.16,1.75,6.95,0.92
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,8,600984,建设机械,3.75,1.08,0.04,400382,151395504.0,5.93,3.9,3.68,3.7,3.71,3.19,-4.22,2.64
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,9,603298,杭叉集团,26.5,0.88,0.23,90795,242866937.0,5.52,27.42,25.97,26.27,26.27,0.69,18.4,3.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,10,001226,拓山重工,48.55,0.71,0.34,8193,39469055.0,3.53,49.2,47.5,48.03,48.21,2.41,86.2,4.88
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,11,920599,同力股份,17.45,0.52,0.09,44132,76647151.53,3.86,17.67,17.0,17.38,17.36,1.26,10.69,2.31
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,12,000425,徐工机械,8.46,0.48,0.04,1030675,877363936.78,3.09,8.66,8.4,8.42,8.42,1.15,12.04,1.64
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,13,688425,铁建重工,4.16,0.0,0.0,139991,58172396.0,0.96,4.18,4.14,4.16,4.16,0.26,22.33,1.18
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,工程机械,BK0739,current_membership,stock_board_industry_cons_em,14,603273,天元智能,14.15,-0.14,-0.02,53956,76629704.0,3.53,14.5,14.0,14.18,14.17,9.63,102.46,3.43
