fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,1,600682,南京新百,5.61,3.89,0.21,263739,148353640.0,7.59,5.81,5.4,5.41,5.4,2.27,61.42,0.46
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,2,600770,综艺股份,6.26,2.79,0.17,649206,398737168.0,9.36,6.42,5.85,6.12,6.09,4.99,134.63,2.39
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,3,600673,东阳光,36.82,1.57,0.57,759106,2772454797.0,4.94,37.25,35.46,36.55,36.25,2.53,232.26,11.16
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,4,002758,浙农股份,8.2,1.36,0.11,47702,38810292.0,1.85,8.2,8.05,8.15,8.09,0.92,19.64,0.85
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,5,000421,南京公用,5.35,0.38,0.02,60258,32186489.0,2.81,5.41,5.26,5.32,5.33,1.05,10.61,1.1
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,6,000523,红棉股份,2.65,0.0,0.0,183499,48669826.0,2.26,2.69,2.63,2.64,2.65,1.38,25.61,2.48
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,7,000009,中国宝安,6.39,0.0,0.0,236626,151769215.74,3.29,6.52,6.31,6.4,6.39,0.92,235.95,1.64
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,8,600689,上海三毛,10.3,-0.29,-0.03,21029,21829934.0,2.61,10.56,10.29,10.33,10.33,1.38,130.22,4.4
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,9,900922,三毛B股,0.615,-0.32,-0.002,483,29250.0,2.43,0.618,0.603,0.603,0.617,0.1,53.8,1.82
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,10,600805,悦达投资,4.21,-0.47,-0.02,54206,22939461.0,2.36,4.29,4.19,4.24,4.23,0.64,60.73,0.84
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,11,000652,泰达股份,3.44,-0.58,-0.02,86213,29834275.99,2.89,3.52,3.42,3.46,3.46,0.59,120.82,0.92
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,12,600051,宁波联合,5.97,-1.0,-0.06,33571,20113333.0,2.32,6.08,5.94,6.04,6.03,1.08,86.07,0.55
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,13,000833,粤桂股份,23.22,-1.19,-0.28,325169,774216229.56,6.98,24.79,23.15,23.58,23.5,7.17,21.59,4.64
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,14,600620,天宸股份,4.05,-1.22,-0.05,57161,23306588.0,2.93,4.15,4.03,4.12,4.1,0.83,-72.69,1.95
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,15,000753,漳州发展,4.51,-1.31,-0.06,160584,73261512.6,3.5,4.65,4.49,4.59,4.57,1.62,56.92,1.63
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,16,200025,特  力Ｂ,3.7,-1.86,-0.07,1026,383351.0,3.18,3.82,3.7,3.82,3.77,0.27,10.58,0.76
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,17,600881,亚泰集团,1.51,-2.58,-0.04,380718,58122349.0,3.23,1.56,1.51,1.55,1.55,1.18,-5.43,11.35
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,18,000025,特  力Ａ,13.53,-2.66,-0.37,48940,66847116.92,3.67,14.01,13.5,13.9,13.9,1.25,43.82,3.14
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合,BK1217,current_membership,stock_board_industry_cons_em,19,000632,ST三木,3.28,-4.93,-0.17,134210,45845028.0,8.7,3.58,3.28,3.38,3.45,2.88,-6.59,24.34
