fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,1,600449,宁夏建材,14.0,6.06,0.8,159159,218485046.0,10.68,14.3,12.89,12.89,13.2,3.33,-369.79,0.92
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,2,002233,塔牌集团,7.8,3.72,0.28,147197,113017470.17,5.98,7.88,7.43,7.52,7.52,1.25,15.57,0.79
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,3,600668,尖峰集团,7.75,2.24,0.17,93085,72125992.0,4.62,7.85,7.5,7.59,7.58,2.25,-43.67,0.59
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,4,600425,青松建化,3.38,0.6,0.02,100143,33929546.0,2.68,3.45,3.36,3.45,3.36,0.62,-50.69,0.86
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,5,000789,万年青,3.96,0.51,0.02,29098,11515636.8,1.52,3.98,3.92,3.96,3.94,0.36,-39.1,0.5
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,6,600585,海螺水泥,17.2,0.35,0.06,220001,376618778.0,1.58,17.23,16.96,17.09,17.14,0.55,15.52,0.48
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,7,601992,金隅集团,1.39,0.0,0.0,417073,58051865.0,2.16,1.41,1.38,1.39,1.39,0.5,-2.21,0.38
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,8,000877,天山股份,3.76,0.0,0.0,100909,37858281.0,2.13,3.79,3.71,3.76,3.76,0.14,-4.47,0.36
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,9,000401,金隅冀东,3.54,0.0,0.0,67690,23915778.0,1.69,3.56,3.5,3.56,3.54,0.26,-2.37,0.36
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,10,600801,华新建材,17.95,-0.88,-0.16,410462,739426698.0,5.25,18.6,17.65,17.65,18.11,3.06,14.81,1.15
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,11,600802,福建水泥,4.28,-1.61,-0.07,63944,27696754.0,3.68,4.43,4.27,4.35,4.35,1.4,-11.62,2.14
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,12,600326,西藏天路,6.63,-1.63,-0.11,154992,103471468.0,2.67,6.79,6.61,6.75,6.74,1.14,-60.79,2.31
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,13,000672,上峰材料,20.83,-1.7,-0.36,201711,423177289.88,3.92,21.51,20.68,21.37,21.19,2.08,158.22,2.34
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,水泥制造,BK1464,current_membership,stock_board_industry_cons_em,14,600678,ST金顶,6.46,-9.01,-0.64,261074,178668514.0,10.85,7.17,6.4,6.9,7.1,7.48,304.26,8.74
