fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,煤化工,BK1419,current_membership,stock_board_industry_cons_em,1,600623,华谊集团,8.91,4.58,0.39,445716,384053773.0,6.92,8.93,8.34,8.45,8.52,2.38,28.12,0.84
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,煤化工,BK1419,current_membership,stock_board_industry_cons_em,2,600989,宝丰能源,21.13,2.87,0.59,896902,1893190247.0,6.77,21.74,20.35,20.54,20.54,1.22,10.58,3.16
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,煤化工,BK1419,current_membership,stock_board_industry_cons_em,3,000830,鲁西化工,13.1,2.42,0.31,422038,559198033.36,6.72,13.59,12.73,12.81,12.79,2.22,14.24,1.31
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,煤化工,BK1419,current_membership,stock_board_industry_cons_em,4,002274,华昌化工,4.99,1.63,0.08,149841,75192963.0,4.28,5.12,4.91,4.94,4.91,1.6,24.53,0.92
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,煤化工,BK1419,current_membership,stock_board_industry_cons_em,5,000990,诚志股份,8.94,1.02,0.09,398955,358170863.47,3.62,9.16,8.84,8.87,8.85,3.28,11.67,0.61
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,煤化工,BK1419,current_membership,stock_board_industry_cons_em,6,900909,华谊B股,0.511,0.79,0.004,3020,153608.0,2.17,0.513,0.502,0.506,0.507,0.12,11.16,0.33
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,煤化工,BK1419,current_membership,stock_board_industry_cons_em,7,600746,江苏索普,5.48,0.74,0.04,112185,61567214.0,4.23,5.59,5.36,5.51,5.44,0.96,46.92,1.17
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,煤化工,BK1419,current_membership,stock_board_industry_cons_em,8,900921,金煤B股,0.165,0.61,0.001,3822,63433.0,3.05,0.168,0.163,0.163,0.164,0.2,-25.6,22.15
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,煤化工,BK1419,current_membership,stock_board_industry_cons_em,9,600844,金煤科技,2.54,0.0,0.0,247411,63627681.0,5.12,2.65,2.52,2.58,2.54,3.01,-56.95,49.28
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,煤化工,BK1419,current_membership,stock_board_industry_cons_em,10,600722,金牛化工,8.15,-1.93,-0.16,192219,159478230.0,4.33,8.5,8.14,8.26,8.31,2.83,106.24,4.4
