fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,航海装备Ⅲ,BK1383,current_membership,stock_board_industry_cons_em,1,603268,松发股份,163.35,10.0,14.85,140579,2267666872.0,8.99,163.35,150.0,150.0,148.5,6.03,36.26,15.04
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,航海装备Ⅲ,BK1383,current_membership,stock_board_industry_cons_em,2,300600,国瑞科技,10.73,8.71,0.86,252450,278580203.12,15.3,11.8,10.29,10.29,9.87,8.58,-188.13,2.63
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,航海装备Ⅲ,BK1383,current_membership,stock_board_industry_cons_em,3,600150,中国船舶,37.64,1.32,0.49,1521030,5735515648.0,3.07,38.09,36.95,36.95,37.15,2.02,14.65,1.89
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,航海装备Ⅲ,BK1383,current_membership,stock_board_industry_cons_em,4,300065,海兰信,22.62,1.21,0.27,599333,1374106471.14,5.1,23.5,22.36,22.85,22.35,9.12,2428.8,9.29
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,航海装备Ⅲ,BK1383,current_membership,stock_board_industry_cons_em,5,600685,中船防务,27.16,0.33,0.09,143360,390239488.0,2.92,27.55,26.76,26.8,27.07,1.75,24.23,2.11
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,航海装备Ⅲ,BK1383,current_membership,stock_board_industry_cons_em,6,600764,中国海防,18.68,-0.32,-0.06,52972,98954610.0,2.24,18.97,18.55,18.75,18.74,0.75,128.23,1.62
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,航海装备Ⅲ,BK1383,current_membership,stock_board_industry_cons_em,7,601890,亚星锚链,8.55,-0.7,-0.06,197256,170011129.0,2.21,8.71,8.52,8.55,8.61,2.06,24.3,2.14
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,航海装备Ⅲ,BK1383,current_membership,stock_board_industry_cons_em,8,300589,江龙船艇,12.46,-0.72,-0.09,206471,263128732.6,5.34,13.07,12.4,12.5,12.55,8.81,367.51,6.77
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,航海装备Ⅲ,BK1383,current_membership,stock_board_industry_cons_em,9,300008,天海防务,6.22,-1.43,-0.09,559098,353800867.76,4.12,6.47,6.21,6.27,6.31,3.39,31.65,4.39
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,航海装备Ⅲ,BK1383,current_membership,stock_board_industry_cons_em,10,300810,中科海讯,24.98,-3.78,-0.98,31099,79621426.76,6.12,26.5,24.91,25.75,25.96,2.73,-52.62,3.84
