fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,1,002567,唐人神,3.66,4.27,0.15,370479,133965359.46,4.56,3.68,3.52,3.54,3.51,2.59,-2.1,1.26
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,2,603363,傲农生物,3.0,4.17,0.12,774197,230154518.0,4.86,3.02,2.88,2.91,2.88,3.61,-153.66,2.43
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,3,002311,海大集团,47.16,3.9,1.77,145557,679118147.62,5.09,47.42,45.11,45.2,45.39,0.89,21.87,3.29
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,4,603609,禾丰股份,6.49,2.53,0.16,41965,26937573.0,3.63,6.5,6.27,6.34,6.33,0.46,170.16,0.92
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,5,002385,大北农,2.97,2.41,0.07,1068593,316635608.52,3.1,3.0,2.91,2.92,2.9,3.09,-18.26,1.72
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,6,300673,佩蒂股份,14.13,2.32,0.32,39343,54809124.5,4.06,14.19,13.63,13.86,13.81,2.45,108.27,2.06
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,7,002548,金新农,4.12,1.73,0.07,409287,168018328.06,4.2,4.18,4.01,4.11,4.05,5.09,-4.62,3.26
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,8,001313,粤海饲料,7.88,1.42,0.11,301054,238274738.96,4.38,8.14,7.8,7.89,7.77,4.31,122.49,2.15
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,9,002891,中宠股份,28.23,1.18,0.33,79329,223852836.23,3.55,28.55,27.56,27.94,27.9,2.46,31.07,2.66
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,10,603151,邦基科技,11.74,0.77,0.09,39711,47092530.0,5.92,12.34,11.65,11.67,11.65,2.32,124.36,1.48
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,11,000702,正虹科技,5.31,0.19,0.01,87726,46802927.68,2.83,5.42,5.27,5.34,5.3,3.29,-36.6,5.55
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,12,002696,百洋股份,5.34,-0.37,-0.02,165501,89816136.8,4.85,5.58,5.32,5.45,5.36,4.95,-24.03,1.37
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,13,301498,乖宝宠物,40.65,-0.66,-0.27,26229,107060069.14,2.22,41.35,40.44,40.7,40.92,1.46,32.95,3.5
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,14,001366,播恩集团,11.42,-1.38,-0.16,37618,43339675.68,3.97,11.8,11.34,11.61,11.58,2.34,50.14,2.28
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,15,920419,路斯股份,9.59,-2.04,-0.2,5581,5413658.18,3.06,9.89,9.59,9.83,9.79,0.58,23.9,1.62
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,饲料,BK1258,current_membership,stock_board_industry_cons_em,16,603668,天马科技,12.12,-4.49,-0.57,77339,95029423.0,4.73,12.65,12.05,12.6,12.69,1.53,228.55,2.89
