fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,1,603815,交建股份,6.11,10.09,0.56,188399,109796538.0,12.79,6.11,5.4,5.55,5.55,3.04,16.48,2.4
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,2,300536,农尚环境,10.05,7.72,0.72,447525,443598165.99,12.54,10.36,9.19,9.2,9.33,15.26,-50.01,10.46
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,3,301098,金埔园林,8.72,5.83,0.48,151973,132369606.32,8.98,8.99,8.25,8.25,8.24,7.87,-29.46,1.45
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,4,300649,杭州园林,28.21,3.9,1.06,63677,181054988.25,7.81,29.29,27.17,27.55,27.15,6.0,-99.21,8.59
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,5,001396,誉帆科技,37.43,3.6,1.3,21891,81744365.09,5.51,38.0,36.01,36.01,36.13,9.64,554.24,2.84
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,6,000498,山东路桥,4.89,2.73,0.13,93550,45454278.11,2.94,4.9,4.76,4.8,4.76,0.65,11.32,0.46
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,7,002200,交投生态,6.7,1.82,0.12,55563,37384228.4,6.38,6.87,6.45,6.64,6.58,2.84,52.64,2.32
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,8,600502,安徽建工,4.55,1.34,0.06,245761,110366734.0,2.9,4.57,4.44,4.49,4.49,1.43,5.86,0.66
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,9,600039,四川路桥,8.56,1.3,0.11,189526,159618810.0,4.26,8.59,8.23,8.45,8.45,0.22,12.44,1.41
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,10,605303,园林股份,22.12,1.1,0.24,57405,125434453.0,7.08,22.56,21.01,22.07,21.88,3.56,-76.99,4.21
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,11,601669,中国电建,4.83,1.05,0.05,1131377,543928409.0,1.67,4.84,4.76,4.78,4.78,0.87,10.66,0.57
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,12,601186,中国铁建,6.18,0.98,0.06,373936,229628214.0,1.47,6.18,6.09,6.11,6.12,0.33,4.78,0.3
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,13,600528,中铁工业,6.92,0.87,0.06,105704,72824520.0,1.46,6.93,6.83,6.85,6.86,0.48,12.05,0.6
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,14,600820,隧道股份,5.38,0.75,0.04,172131,92139491.0,1.69,5.39,5.3,5.35,5.34,0.55,14.23,0.53
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,15,002061,浙江交科,3.59,0.56,0.02,154577,55061223.0,2.52,3.6,3.51,3.57,3.57,0.59,11.0,0.61
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,16,601800,中国交建,5.96,0.51,0.03,301621,178829068.0,1.69,5.97,5.87,5.9,5.93,0.26,5.89,0.33
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,17,601390,中国中铁,4.3,0.47,0.02,931629,399338417.0,1.4,4.31,4.25,4.27,4.28,0.46,6.05,0.33
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,18,300197,节能铁汉,1.98,0.0,0.0,2010786,407169841.85,8.08,2.12,1.96,1.98,1.98,6.78,-12.1,-16.31
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,19,600853,龙建股份,3.17,-0.31,-0.01,72343,22970357.0,2.2,3.22,3.15,3.18,3.18,0.71,102.71,0.9
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,20,600284,浦东建设,5.0,-0.4,-0.02,98719,49288415.0,1.79,5.05,4.96,5.03,5.02,1.02,25.29,0.61
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,21,600512,腾达建设,1.96,-0.51,-0.01,132124,25917067.0,1.52,1.98,1.95,1.97,1.97,0.83,19.56,0.5
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,22,300355,蒙草生态,2.8,-0.71,-0.02,168336,47464720.0,2.48,2.86,2.79,2.82,2.82,1.23,-89.85,1.06
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,23,002941,新疆交建,9.82,-0.81,-0.08,98168,97092274.73,3.13,10.07,9.76,9.93,9.9,1.35,-112.74,1.58
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,24,002307,北新路桥,3.01,-0.99,-0.03,213468,64630353.64,2.3,3.07,3.0,3.05,3.04,1.31,-20.11,1.15
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,25,603316,诚邦股份,21.21,-1.07,-0.23,204026,433680794.0,9.19,22.3,20.33,22.29,21.44,7.72,59.65,10.14
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,26,603176,汇通集团,4.39,-1.13,-0.05,28884,12796746.0,4.05,4.57,4.39,4.47,4.44,0.63,-8.6,1.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,27,601868,中国能建,2.63,-1.13,-0.03,2971922,783400513.0,1.88,2.67,2.62,2.66,2.66,0.92,20.0,0.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,28,002663,普邦股份,1.47,-1.34,-0.02,380432,56644117.51,4.7,1.53,1.46,1.5,1.49,2.23,-106.32,1.31
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,29,002062,宏润建设,7.44,-1.59,-0.12,171734,129353013.0,5.03,7.77,7.39,7.57,7.56,1.53,31.21,1.9
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,30,300374,中铁装配,10.18,-1.64,-0.17,33054,33898703.0,3.38,10.49,10.14,10.41,10.35,1.34,-18.74,3.53
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,31,603359,*ST东珠,2.29,-1.72,-0.04,132647,31404070.0,7.3,2.46,2.29,2.31,2.33,2.97,-18.15,0.73
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,32,300949,奥雅股份,20.88,-1.74,-0.37,13884,29338086.35,3.86,21.69,20.87,21.19,21.25,2.79,-157.69,3.23
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,33,601611,中国核建,10.61,-2.03,-0.22,263158,282338093.0,2.86,10.91,10.6,10.8,10.83,0.87,19.84,1.43
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,34,002628,成都路桥,5.29,-2.04,-0.11,344803,183396458.6,4.81,5.49,5.23,5.47,5.4,4.57,74.32,1.42
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,35,002431,ST棕榈,1.33,-2.21,-0.03,329958,44662792.0,8.82,1.43,1.31,1.35,1.36,1.83,-4.73,8.07
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,36,603955,大千生态,19.57,-2.83,-0.57,11804,23409366.0,3.62,20.27,19.54,20.05,20.14,0.87,-52.56,1.86
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,37,300982,苏文电能,15.99,-2.91,-0.48,35980,58244759.66,5.95,16.78,15.8,16.4,16.47,1.86,-97.7,1.16
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,38,920174,五新智能,30.7,-3.64,-1.16,14122,44023259.7,4.71,32.2,30.7,32.2,31.86,2.55,28.32,2.56
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,39,603843,*ST正平,7.9,-3.66,-0.3,174851,140409315.0,5.12,8.3,7.88,8.2,8.2,2.5,-52.91,214.55
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,40,002775,文科股份,3.54,-4.07,-0.15,91178,33262491.02,6.5,3.78,3.54,3.69,3.69,1.57,-44.58,-160.76
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,41,002717,*ST岭南,1.02,-4.67,-0.05,705659,73312259.0,5.61,1.08,1.02,1.07,1.07,4.11,-3.48,-1.25
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,42,000010,*ST美丽,1.77,-5.35,-0.1,232472,43428909.51,10.7,1.96,1.76,1.86,1.87,2.66,18.79,6.91
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,43,002586,ST围海,3.82,-5.45,-0.22,64890,25294118.0,8.42,4.16,3.82,4.09,4.04,0.6,-290.6,1.36
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,44,603717,天域生物,6.93,-5.46,-0.4,407569,285590418.0,6.55,7.33,6.85,7.12,7.33,14.05,-47.79,5.26
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,基础建设,BK1247,current_membership,stock_board_industry_cons_em,45,300948,冠中生态,24.44,-7.04,-1.85,56187,140651925.14,8.9,26.58,24.24,26.38,26.29,3.62,9019.03,4.04
