fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,1,002919,名臣健康,22.06,10.02,2.01,96727,205254079.8,10.27,22.06,20.0,20.15,20.05,3.66,160.03,7.31
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,2,000892,欢瑞世纪,3.76,9.94,0.34,514027,188295888.48,11.99,3.76,3.35,3.39,3.42,7.23,-23.1,6.1
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,3,601900,南方传媒,11.75,5.48,0.61,140660,162488711.0,6.37,11.79,11.08,11.13,11.14,1.59,8.63,1.13
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,4,000719,中原传媒,11.93,5.02,0.57,71825,84700349.66,6.07,11.96,11.27,11.37,11.36,1.08,27.46,1.04
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,5,002602,世纪华通,14.09,4.68,0.63,1763759,2471465539.47,7.36,14.32,13.33,13.46,13.46,2.59,12.81,3.26
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,6,300027,ST华谊,1.85,4.52,0.08,659025,118445569.6,9.04,1.88,1.72,1.79,1.77,2.57,-44.67,-447.86
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,7,600757,长江传媒,7.59,3.83,0.28,155970,116737114.0,4.79,7.61,7.26,7.29,7.31,1.29,6.88,0.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,8,300043,星辉娱乐,4.53,3.66,0.16,593905,267251190.6,5.26,4.56,4.33,4.39,4.37,4.78,27.19,3.27
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,9,002027,分众传媒,5.06,3.27,0.16,2491420,1245112334.27,4.49,5.07,4.85,4.9,4.9,1.73,10.21,5.75
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,10,300467,迅游科技,34.97,3.1,1.05,50228,176104861.4,5.72,35.89,33.95,33.95,33.92,2.95,292.39,10.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,11,300533,冰川网络,15.89,2.52,0.39,116504,188472816.66,11.16,16.94,15.21,15.36,15.5,5.04,-133.56,4.05
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,12,601801,XD皖新传,5.08,2.42,0.12,123827,62538191.0,3.43,5.11,4.94,4.99,4.96,0.63,7.43,0.85
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,13,603466,风语筑,11.9,2.32,0.27,1440873,1793581365.0,7.82,12.79,11.88,12.03,11.63,24.22,41.53,3.42
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,14,601928,凤凰传媒,9.11,2.24,0.2,78876,71287391.0,3.25,9.13,8.84,8.9,8.91,0.31,13.7,1.14
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,15,002517,恺英网络,17.29,2.19,0.37,992694,1722052390.14,5.2,17.66,16.78,16.88,16.92,5.25,11.83,3.64
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,16,601019,山东出版,7.07,2.17,0.15,122619,86057612.0,3.9,7.09,6.82,6.91,6.92,0.59,11.23,0.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,17,601921,浙版传媒,7.05,2.17,0.15,60575,42431790.0,3.04,7.08,6.87,6.9,6.9,0.27,30.05,1.12
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,18,600825,新华传媒,4.95,1.64,0.08,144728,71330532.0,4.72,5.04,4.81,4.91,4.87,1.39,980.89,2.08
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,19,601098,中南传媒,10.38,1.57,0.16,74954,77345954.0,3.03,10.43,10.12,10.22,10.22,0.42,12.28,1.18
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,20,000156,华数传媒,6.58,1.54,0.1,96553,63757907.0,3.86,6.7,6.45,6.47,6.48,0.57,27.07,0.8
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,21,300071,福石控股,4.02,1.52,0.06,1239518,505876072.91,10.35,4.25,3.84,3.9,3.96,13.11,-1464.37,24.07
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,22,300295,*ST三六,10.54,1.25,0.13,36061,37900313.6,4.71,10.77,10.28,10.5,10.41,2.15,746.68,1.85
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,23,600088,中视传媒,11.4,1.15,0.13,57810,65811109.0,2.57,11.49,11.2,11.26,11.27,1.45,1674.68,3.61
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,24,600037,歌华有线,6.4,1.11,0.07,120681,76914020.0,1.42,6.41,6.32,6.32,6.33,0.87,32.95,0.7
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,25,605577,龙版传媒,9.29,1.09,0.1,25487,23731210.0,3.48,9.43,9.11,9.23,9.19,0.57,8.37,1.04
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,26,603721,中广天择,17.8,1.08,0.19,30111,53420348.0,4.09,18.15,17.43,17.63,17.61,2.32,-76.73,4.82
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,27,002558,巨人网络,27.44,1.07,0.29,720510,1982752836.11,5.82,28.12,26.54,26.83,27.15,3.79,12.07,3.27
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,28,601949,中国出版,4.91,1.03,0.05,75927,37201776.0,2.47,4.94,4.82,4.86,4.86,0.4,-23.28,0.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,29,603444,吉比特,361.5,0.97,3.48,15371,554385159.0,3.25,365.0,353.38,354.0,358.02,2.13,12.58,4.73
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,30,300654,世纪天鸿,9.55,0.95,0.09,95863,91350130.2,4.02,9.72,9.34,9.51,9.46,2.72,160.22,4.16
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,31,300418,昆仑万维,43.05,0.91,0.39,981563,4336837178.2,8.42,45.98,42.39,42.9,42.66,8.35,-15.59,4.32
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,32,600551,时代出版,6.84,0.88,0.06,33582,22922032.0,2.21,6.88,6.73,6.78,6.78,0.5,22.91,0.79
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,33,603230,内蒙新华,9.18,0.77,0.07,16811,15424402.0,1.65,9.23,9.08,9.12,9.11,0.48,13.05,1.17
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,34,002605,姚记科技,19.09,0.74,0.14,101828,194835816.0,2.8,19.38,18.85,19.0,18.95,3.01,14.25,2.16
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,35,600373,中文传媒,6.78,0.74,0.05,97756,66177124.0,1.93,6.81,6.68,6.71,6.73,0.73,21.01,0.52
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,36,300413,芒果超媒,15.13,0.67,0.1,163358,248493175.21,2.99,15.41,14.96,14.99,15.03,1.6,35.49,1.23
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,37,601811,新华文轩,11.53,0.61,0.07,18667,21558537.0,3.32,11.67,11.29,11.39,11.46,0.24,13.83,0.95
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,传媒,BK0486,current_membership,stock_board_industry_cons_em,38,600977,中国电影,13.93,0.58,0.08,606769,854583861.0,4.77,14.46,13.8,13.95,13.85,3.25,-57.03,2.37
