fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,1,600827,百联股份,7.81,2.63,0.2,115396,89160623.0,3.29,7.82,7.57,7.61,7.61,0.72,4.4,0.69
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,2,600729,重百集团,19.85,1.85,0.36,35215,69575514.0,2.87,19.96,19.4,19.48,19.49,1.83,7.84,1.08
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,3,600694,大商股份,14.38,1.63,0.23,36360,51975866.0,2.69,14.43,14.05,14.14,14.15,0.96,4.96,0.62
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,4,601366,利群股份,3.45,0.29,0.01,64492,22253278.0,1.74,3.48,3.42,3.45,3.44,0.67,123.27,0.77
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,5,600824,益民集团,3.48,0.29,0.01,63113,21996747.0,1.73,3.52,3.46,3.47,3.47,0.6,48.62,1.45
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,6,600858,银座股份,4.63,0.22,0.01,72164,33394718.0,1.73,4.68,4.6,4.65,4.62,1.39,8.48,0.88
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,7,000419,通程控股,4.78,0.21,0.01,67734,32368588.92,2.1,4.83,4.73,4.77,4.77,1.25,23.15,0.76
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,8,900923,百联Ｂ股,0.595,0.17,0.001,4363,260446.0,1.68,0.601,0.591,0.595,0.594,0.24,2.32,0.36
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,9,600697,欧亚集团,10.17,-0.2,-0.02,24177,24588462.0,2.16,10.28,10.06,10.12,10.19,1.56,112.48,0.73
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,10,600838,上海九百,7.34,-0.41,-0.03,61095,44829744.0,2.31,7.44,7.27,7.4,7.37,1.52,74.58,1.91
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,11,600778,友好集团,5.15,-0.58,-0.03,62963,32724480.0,3.28,5.3,5.13,5.23,5.18,2.02,18.98,6.35
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,12,600785,新华百货,10.26,-0.77,-0.08,56423,58408173.0,3.38,10.56,10.21,10.21,10.34,1.79,12.46,1.42
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,13,002356,赫美集团,2.78,-1.07,-0.03,152781,42608704.2,3.2,2.85,2.76,2.8,2.81,1.17,-121.5,6.08
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,14,603101,汇嘉时代,6.79,-1.74,-0.12,61418,41801104.0,1.88,6.89,6.76,6.88,6.91,1.31,12.39,2.23
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,15,601010,ST文峰,1.56,-3.11,-0.05,548980,85828528.0,9.94,1.62,1.46,1.61,1.61,2.97,15.76,0.7
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,多业态零售,BK1553,current_membership,stock_board_industry_cons_em,16,000417,合百集团,8.03,-3.49,-0.29,538455,436709125.74,4.57,8.35,7.97,8.28,8.32,6.91,24.35,1.33
