fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,1,002980,华盛昌,111.04,5.02,5.31,167858,1904711904.6,11.63,116.3,104.0,105.8,105.73,16.57,296.04,18.63
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,2,603556,海兴电力,22.91,0.04,0.01,61721,141768008.0,2.4,23.26,22.71,22.95,22.9,1.27,30.63,1.57
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,3,601222,林洋能源,5.45,-0.18,-0.01,151724,82321619.0,1.65,5.47,5.38,5.45,5.46,0.74,46.19,0.73
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,4,002121,科陆电子,5.25,-1.32,-0.07,408501,218783804.79,6.95,5.6,5.23,5.32,5.32,2.91,-54.14,24.65
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,5,688597,煜邦电力,6.97,-1.41,-0.1,56613,39670531.0,4.81,7.19,6.85,7.11,7.07,1.68,-26.09,2.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,6,300360,炬华科技,11.87,-1.49,-0.18,44866,53537971.92,2.57,12.13,11.82,12.05,12.05,0.9,16.02,1.49
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,7,300286,安科瑞,22.55,-1.83,-0.42,98320,226906913.02,6.31,23.96,22.51,23.17,22.97,4.73,28.12,2.55
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,8,300514,友讯达,9.37,-2.4,-0.23,33723,31825348.8,5.1,9.76,9.27,9.6,9.6,2.1,-14.54,1.84
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,9,920556,雅达股份,6.79,-2.58,-0.18,14508,9972122.42,4.16,7.02,6.73,6.94,6.97,1.24,54.47,2.13
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,10,300882,万胜智能,16.0,-2.68,-0.44,45260,73610675.13,4.74,16.72,15.94,16.51,16.44,1.7,51.34,3.71
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,11,002857,三晖电气,16.62,-3.37,-0.58,23469,39881630.0,4.88,17.44,16.6,17.28,17.2,1.83,-21.97,4.65
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,12,688616,西力科技,10.4,-3.61,-0.39,26286,27712230.0,3.52,10.78,10.4,10.78,10.79,1.47,25.0,2.17
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,13,002546,新联电子,6.91,-4.82,-0.35,199757,140927160.0,5.65,7.32,6.91,7.29,7.26,2.49,15.81,1.52
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,电工仪器仪表,BK1308,current_membership,stock_board_industry_cons_em,14,300880,迦南智能,19.63,-7.1,-1.5,81759,166761983.51,9.51,21.63,19.62,21.18,21.13,4.19,76.71,3.67
