fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,1,600861,北京人力,12.89,2.3,0.29,33165,42433216.0,3.1,12.98,12.59,12.63,12.6,0.62,6.95,1.04
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,2,300938,信测标准,53.15,2.02,1.05,146150,767303384.28,5.74,53.88,50.89,53.03,52.1,4.94,101.05,9.82
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,3,300012,华测检测,14.28,1.56,0.22,413840,591553925.02,4.55,14.65,14.01,14.06,14.06,2.89,33.69,3.15
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,4,603183,建研院,3.79,1.07,0.04,121607,45916760.0,3.73,3.84,3.7,3.7,3.75,2.45,-109.24,1.18
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,5,600662,外服控股,4.16,0.48,0.02,126680,52735723.0,2.42,4.2,4.1,4.15,4.14,0.56,10.04,1.75
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,6,300962,中金辐照,13.1,0.38,0.05,16980,22257189.4,1.61,13.2,12.99,12.99,13.05,0.64,36.59,3.29
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,7,601965,中国汽研,12.54,0.0,0.0,63208,79083336.0,1.99,12.61,12.36,12.52,12.54,0.63,19.1,1.62
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,8,920160,北矿检测,20.38,-0.05,-0.01,3862,7872638.29,2.4,20.67,20.18,20.49,20.39,1.52,21.89,4.35
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,9,600826,兰生股份,9.51,-0.11,-0.01,92685,88768576.0,5.04,9.91,9.43,9.63,9.52,1.26,-132.03,1.68
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,10,300662,科锐国际,18.02,-0.17,-0.03,36391,66238929.0,3.88,18.6,17.9,18.0,18.05,1.85,9.65,1.54
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,11,300795,米奥会展,8.79,-0.23,-0.02,37069,32608431.0,2.95,8.97,8.71,8.82,8.81,2.13,-26.61,4.63
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,12,301508,中机认检,23.67,-0.38,-0.09,9274,21937692.0,1.85,23.92,23.48,23.8,23.76,1.58,42.86,2.65
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,13,003008,开普检测,17.96,-0.44,-0.08,10397,18775872.03,2.05,18.29,17.92,18.04,18.04,1.34,66.95,1.84
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,14,301169,零点有数,69.61,-0.54,-0.38,13870,95121237.0,7.14,71.0,66.0,71.0,69.99,1.93,-75.85,11.57
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,15,301449,天溯计量,38.21,-1.04,-0.4,9993,38707147.34,4.58,39.9,38.13,39.0,38.61,4.86,230.38,3.13
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,16,301289,国缆检测,46.25,-1.2,-0.56,6150,28575192.06,3.25,47.33,45.81,46.95,46.81,0.79,35.74,3.6
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,17,301115,联检科技,32.15,-1.53,-0.5,40086,129479276.71,6.83,33.78,31.55,32.95,32.65,2.59,-45.88,2.4
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,18,301632,广东建科,15.53,-1.58,-0.25,16908,26484309.41,2.98,15.96,15.49,15.78,15.78,2.31,465.28,2.39
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,19,688334,西高院,18.58,-1.59,-0.3,19495,36338019.0,2.65,18.95,18.45,18.92,18.88,0.62,22.15,2.02
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,20,300860,锋尚文化,26.34,-1.72,-0.46,31085,83160279.4,4.96,27.58,26.25,26.81,26.8,2.84,255.79,1.61
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,21,688757,胜科纳米,56.69,-1.75,-1.01,117411,653017455.0,10.54,58.5,52.42,58.0,57.7,6.48,771.03,26.27
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,22,603060,国检集团,5.59,-1.76,-0.1,69597,39267777.0,3.16,5.75,5.57,5.71,5.69,0.87,-42.27,2.29
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,23,002967,广电计量,18.75,-1.83,-0.35,74969,141525911.0,2.25,19.15,18.72,19.09,19.1,1.37,176.44,2.49
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,24,300215,电科院,6.5,-2.11,-0.14,122045,79966419.0,4.07,6.71,6.44,6.59,6.64,1.63,598.88,2.45
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,25,301228,实朴检测,77.35,-2.31,-1.83,30207,231926872.8,7.4,80.36,74.5,79.0,79.18,2.53,-533.99,15.49
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,26,300887,谱尼测试,7.21,-2.44,-0.18,98807,72118421.0,3.92,7.49,7.2,7.41,7.39,2.73,-14.16,1.43
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,27,300416,苏试试验,19.4,-2.51,-0.5,264124,522300788.16,8.29,20.87,19.22,20.17,19.9,5.23,56.63,3.61
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,28,300797,钢研纳克,13.57,-2.93,-0.41,34193,46975235.0,4.94,14.2,13.51,13.98,13.98,0.9,55.05,3.85
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,29,920753,天纺标,15.2,-3.25,-0.51,7255,11275999.06,4.77,15.95,15.2,15.7,15.71,2.22,53.39,3.21
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,30,920039,国义招标,7.34,-3.55,-0.27,7326,5481894.97,3.42,7.6,7.34,7.6,7.61,0.48,36.61,2.14
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,31,920122,中纺标,23.17,-3.62,-0.87,13605,32348317.73,6.03,24.47,23.02,23.72,24.04,3.64,514.57,6.43
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,32,002057,中钢天源,11.85,-5.43,-0.68,365571,447411322.89,9.26,12.99,11.83,12.7,12.53,4.85,32.31,2.77
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,33,300572,安车检测,26.0,-7.41,-2.08,91943,245135847.0,8.8,28.45,25.98,28.43,28.08,5.07,-287.47,3.7
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,专业服务,BK1043,current_membership,stock_board_industry_cons_em,34,603373,安邦护卫,32.63,-8.98,-3.22,35379,120032757.0,11.19,36.34,32.33,36.01,35.85,5.56,52.7,2.68
