fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,涤纶,BK1413,current_membership,stock_board_industry_cons_em,1,600370,*ST三房,1.73,4.85,0.08,617950,106637822.0,9.09,1.8,1.65,1.65,1.65,1.54,53.14,1.41
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,涤纶,BK1413,current_membership,stock_board_industry_cons_em,2,603225,新凤鸣,20.29,2.47,0.49,303738,616673528.0,7.42,20.96,19.49,19.84,19.8,1.82,23.15,1.64
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,涤纶,BK1413,current_membership,stock_board_industry_cons_em,3,002427,尤夫股份,5.06,2.22,0.11,340707,171944854.05,6.26,5.2,4.89,4.96,4.95,3.46,-62.16,5.27
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,涤纶,BK1413,current_membership,stock_board_industry_cons_em,4,002206,海 利 得,5.43,0.0,0.0,108981,59590832.55,3.13,5.57,5.4,5.43,5.43,1.03,12.81,1.62
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,涤纶,BK1413,current_membership,stock_board_industry_cons_em,5,603332,苏州龙杰,10.79,-0.55,-0.06,27623,29913446.0,3.23,11.03,10.68,10.8,10.85,1.28,30.18,1.85
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,涤纶,BK1413,current_membership,stock_board_industry_cons_em,6,603073,彩蝶实业,15.79,-0.69,-0.11,11106,17621872.0,3.14,16.16,15.66,15.89,15.9,2.18,34.59,1.33
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,涤纶,BK1413,current_membership,stock_board_industry_cons_em,7,603406,天富龙,26.45,-1.38,-0.37,8362,22251631.0,2.09,27.0,26.44,26.82,26.82,2.28,23.99,2.26
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,涤纶,BK1413,current_membership,stock_board_industry_cons_em,8,000936,华西股份,5.24,-2.24,-0.12,136048,71871188.0,3.17,5.39,5.22,5.36,5.36,1.54,181.5,0.91
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,涤纶,BK1413,current_membership,stock_board_industry_cons_em,9,002998,优彩资源,7.26,-2.68,-0.2,251978,187208951.36,5.5,7.64,7.23,7.4,7.46,9.32,20.11,1.52
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,涤纶,BK1413,current_membership,stock_board_industry_cons_em,10,301057,汇隆新材,23.43,-5.1,-1.26,28032,67243519.0,9.07,25.54,23.3,24.91,24.69,3.46,41.97,3.6
