fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,1,000826,*ST启环,1.97,7.65,0.14,427492,81104948.29,13.11,2.0,1.76,1.82,1.83,3.0,-3.87,-1.12
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,2,300190,维尔利,4.24,5.47,0.22,370799,155799070.71,7.71,4.33,4.02,4.04,4.02,3.93,159.58,1.29
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,3,300864,南大环境,19.8,1.75,0.34,19341,38493011.02,4.27,20.3,19.47,19.59,19.46,1.22,16.98,2.47
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,4,301259,艾布鲁,28.91,-0.17,-0.05,63655,182695826.19,4.94,29.46,28.03,29.05,28.96,4.39,169.43,7.46
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,5,300958,建工修复,11.05,-1.07,-0.12,24427,27040343.06,2.78,11.26,10.95,11.1,11.17,2.68,-20.59,1.43
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,6,002887,绿茵生态,10.64,-1.12,-0.12,42502,45288683.1,3.16,10.86,10.52,10.8,10.76,1.96,20.21,1.42
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,7,300187,永清环保,5.15,-1.72,-0.09,129835,67903082.0,4.58,5.37,5.13,5.3,5.24,2.02,18.68,2.92
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,8,600133,东湖高新,7.73,-2.03,-0.16,158278,122559236.0,2.15,7.85,7.68,7.81,7.89,1.48,-1167.0,0.9
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,9,688701,卓锦股份,7.4,-4.02,-0.31,25023,18848288.0,5.06,7.77,7.38,7.72,7.71,1.86,-25.4,7.65
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,10,603686,福龙马,13.33,-4.03,-0.56,193273,261630866.0,3.6,13.82,13.32,13.8,13.89,4.65,21.2,1.6
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,11,300152,*ST动力,1.61,-4.17,-0.07,206818,34556156.95,7.14,1.73,1.61,1.69,1.68,2.9,-84.65,5.43
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,12,000068,华控赛格,2.85,-4.68,-0.14,219891,64040920.0,7.69,3.07,2.84,3.05,2.99,2.18,-39.48,4.9
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,13,000711,ST京蓝,5.01,-4.75,-0.25,1251873,660088227.71,12.36,5.65,5.0,5.39,5.26,5.26,397.67,22.34
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,14,688480,赛恩斯,81.68,-5.63,-4.87,18082,151117314.0,8.02,88.31,81.37,87.3,86.55,1.9,60.59,6.68
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,综合环境治理,BK1391,current_membership,stock_board_industry_cons_em,15,605069,正和生态,13.92,-7.63,-1.15,76065,109478585.0,11.15,15.44,13.76,15.2,15.07,3.59,-57.1,4.29
