valid_train_year_count,mean_train_rankIC,ic_vol,positive_year_count,negative_year_count,same_sign_year_count,sign_consistency,single_year_ic_contribution_share,neutralized_mean_train_rankIC,raw_neutralized_rankIC_sign_agree,factor_quality_score,direction_i,stability_selected,representative_eligible,neutralized_missing_share,factor_id,direction,cluster_id,cluster_size,cluster_source_factor_share,is_representative,representative_factor_id,representative_tie_break_rank,cluster_structure_ok,cluster_block_reason
5,0.011196977321266918,0.01836285813969425,3,2,3,0.6,0.5570003090518475,0.015555806494393396,True,0.006597045777015742,1,True,True,0.0,alpha155,1,alpha155,1,0.011235955056179775,True,alpha155,1.0,False,no_representative_eligible_factor
5,-0.02274081307035026,0.024759318632438864,1,4,4,0.8,0.42741580938672624,-0.013068281081754281,True,0.017753095898223843,-1,True,True,0.0,alpha156,-1,alpha156,1,0.011235955056179775,True,alpha156,1.0,False,no_representative_eligible_factor
5,0.009810788259273182,0.024377246786634985,3,2,3,0.6,0.34506599810687716,0.011706753206858798,True,0.005746391745842816,1,True,True,0.0,alpha158,1,alpha158,1,0.011235955056179775,True,alpha158,1.0,False,no_representative_eligible_factor
5,0.025356835510657795,0.02428114074552204,5,0,5,1.0,0.5680583599696597,0.023420777544984638,True,0.024755737953157903,1,True,True,0.0,alpha163,1,alpha163,1,0.011235955056179775,True,alpha163,1.0,False,no_representative_eligible_factor
5,-0.00532583194213775,0.015993703197093673,1,4,4,0.8,0.43395872558169407,0.0017301967193433664,False,0.004193594448767632,-1,True,False,0.05440244127009186,alpha166,-1,alpha166,1,0.011235955056179775,False,,,False,no_representative_eligible_factor
5,-0.008420225673443086,0.027270233652907424,2,3,3,0.6,0.40064167542148704,-0.005411622754233564,True,0.004918019853549908,-1,True,True,0.0038934048878015437,alpha169,-1,alpha169,1,0.011235955056179775,True,alpha169,1.0,False,no_representative_eligible_factor
5,0.022217261632681107,0.012296418198413301,5,0,5,1.0,0.34950239074941986,0.015273304558144985,True,0.02194738737910505,1,True,True,0.1483176807934128,alpha171,1,alpha171,1,0.011235955056179775,True,alpha171,1.0,False,no_representative_eligible_factor
5,0.00701630994000105,0.04441806805510938,3,2,3,0.6,0.40965940977294324,0.005584023010652345,True,0.004030747928212304,1,True,True,0.0,alpha172,1,alpha172,2,0.02247191011235955,False,alpha186,,False,no_representative_eligible_factor
5,0.009911449782223752,0.031810231253337345,3,2,3,0.6,0.4224003983533199,0.01014223169881576,True,0.0057635306272458674,1,True,True,0.020256228132480958,alpha186,1,alpha172,2,0.02247191011235955,True,alpha186,1.0,False,no_representative_eligible_factor
5,-0.023098492442167762,0.021085151516470335,1,4,4,0.8,0.4134458519457836,-0.021442243145033707,True,0.01809721150708178,-1,True,True,0.0,alpha178,-1,alpha178,1,0.011235955056179775,True,alpha178,1.0,False,no_representative_eligible_factor
5,0.021556860972784943,0.028756997790323823,4,1,4,0.8,0.5221215075173044,0.008146708428769061,True,0.01676342305837986,1,True,True,0.0,alpha182,1,alpha182,1,0.011235955056179775,True,alpha182,1.0,False,no_representative_eligible_factor
