signal_date,split,eligible_count,selected_count_target,selected_count,nonselected_count,selection_status,top1_instrument_selected_week_share,active_factor_count_min,active_factor_count_p10,active_factor_count_median,selected_active_factor_count_p10,selected_active_factor_count_median,nonselected_active_factor_count_p10,nonselected_active_factor_count_median,selected_minus_nonselected_active_factor_count_p10,selected_minus_nonselected_active_factor_count_median,score_raw_mean,score_raw_std,score_tie_share
2018-04-27,train,138,28,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0008029991722237593,0.09842877987972186,0.0
2018-05-04,train,144,29,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0007141774620498068,0.10230219215731919,0.0
2018-05-11,train,143,29,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0006937218701595318,0.08661769548838856,0.0
2018-05-18,train,144,29,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,49.0,49.0,,,,,,,-0.0007794784831940157,0.08241197536499588,0.0
2018-05-25,train,140,28,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,47,50.0,50.0,,,,,,,-0.0008266507587998691,0.08966023034730528,0.0
2018-06-01,train,137,28,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,47,50.0,50.0,,,,,,,-0.0006278427819028054,0.08936075655067349,0.0
2018-06-08,train,135,27,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,50,50.0,50.0,,,,,,,-0.0007407407731645598,0.08317671475586547,0.0
2018-06-15,train,132,27,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,50.0,50.0,,,,,,,-0.0007368747591483453,0.09806351348703453,0.0
2018-06-22,train,129,26,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,49.8,50.0,,,,,,,-0.0008275574098950084,0.08185692131270969,0.0
2018-06-29,train,128,26,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,49.0,49.0,,,,,,,-0.0008769132653061234,0.07154339619551077,0.03125
2018-07-06,train,122,25,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,46,49.0,49.0,,,,,,,-0.0008476077680355129,0.08599361112716017,0.0
2018-07-13,train,130,26,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,42,50.0,50.0,,,,,,,-0.0008153210184963323,0.07909437525123883,0.0
2018-07-20,train,130,26,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,42,47.0,47.0,,,,,,,-0.0008753652878860626,0.07772291441042768,0.0
2018-07-27,train,132,27,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,49.0,49.0,,,,,,,-0.0008826237430829099,0.08536887175463793,0.0
2018-08-03,train,123,25,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,49.0,49.0,,,,,,,-0.0009125601491001229,0.09025035921039874,0.0
2018-08-10,train,123,25,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,49.0,49.0,,,,,,,-0.0009298153731037746,0.09169871334635155,0.0
2018-08-17,train,116,24,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,50,50.0,50.0,,,,,,,-0.0008620689496205258,0.0930351679887609,0.0
2018-08-24,train,119,24,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0008328565532864516,0.08493714360514969,0.0
2018-08-31,train,119,24,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0008766964206699166,0.09050006253604867,0.0
2018-09-07,train,116,24,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0009013352514966187,0.09377740507501144,0.0
2018-09-14,train,113,23,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,41,49.0,49.0,,,,,,,-0.0010077878093519095,0.09373420339151872,0.0
2018-09-21,train,119,24,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,46,49.0,49.0,,,,,,,-0.0009825665623276244,0.0788228364775171,0.0
2018-09-28,train,122,25,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,49.0,49.0,,,,,,,-0.0009316948995906989,0.07618483292070813,0.0
2018-10-12,train,114,23,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0009114735275160181,0.06924539302928215,0.0
2018-10-19,train,110,22,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,49.0,49.0,,,,,,,-0.0009401997517417292,0.07647853408374419,0.0
2018-10-26,train,112,23,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,50.0,50.0,,,,,,,-0.0008886899314293528,0.09500270397959037,0.0
2018-11-02,train,119,24,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,43,49.0,49.0,,,,,,,-0.0009294895774886668,0.07179598539969827,0.0
2018-11-09,train,115,23,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,50.0,50.0,,,,,,,-0.0008101037772677706,0.08986128757469095,0.0
2018-11-16,train,122,25,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0008234394274093666,0.09724431144378617,0.0
2018-11-23,train,118,24,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,42,50.0,50.0,,,,,,,-0.0006195042490978595,0.07850888691234391,0.0
2018-11-30,train,116,24,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,46,49.0,49.0,,,,,,,-0.0009028935011079998,0.0855924559162942,0.0
2018-12-07,train,118,24,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0008148791391430834,0.0848823760475266,0.0
2018-12-14,train,115,23,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,50,50.0,50.0,,,,,,,-0.0008695652320495116,0.0814808629835081,0.0
2018-12-21,train,111,23,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,44,49.0,49.0,,,,,,,-0.0008482132024867719,0.09065902045791685,0.0
2018-12-28,train,111,23,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,49.0,50.0,,,,,,,-0.000959161509562638,0.09094002170001142,0.0
2019-01-04,train,112,23,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,49.0,49.0,,,,,,,-0.0009826634920471358,0.0885988908992415,0.0
2019-01-11,train,116,24,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,50.0,50.0,,,,,,,-0.0008811504359702466,0.0814546830149036,0.0
2019-01-18,train,116,24,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,49.0,49.0,,,,,,,-0.0009688923246428597,0.08711704129186115,0.0
2019-01-25,train,114,23,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.000855381258667006,0.08703718089743348,0.0
2019-02-01,train,116,24,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,49.0,49.0,,,,,,,-0.0009573594169978936,0.07677679537537528,0.0
2019-02-15,train,124,25,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,44,49.0,49.0,,,,,,,-0.0008779011776132288,0.08328724401696613,0.0
2019-02-22,train,131,27,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,49.0,49.0,,,,,,,-0.0008555801470964351,0.08266865488218744,0.0
2019-03-01,train,143,29,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,41,49.0,49.0,,,,,,,-0.0006819055403242466,0.08400668981818084,0.0
2019-03-08,train,146,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,47,50.0,50.0,,,,,,,-0.0007407827886563296,0.07931622035760563,0.0
2019-03-15,train,147,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,50.0,50.0,,,,,,,-0.0006573672847888453,0.07543839497052872,0.0
2019-03-22,train,150,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,50.0,50.0,,,,,,,-0.0006998636238572568,0.09537111585636066,0.0
2019-03-29,train,153,31,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,49.0,50.0,,,,,,,-0.0006551169479506434,0.07057192583014828,0.0
2019-04-04,train,162,33,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,42,50.0,50.0,,,,,,,-0.0007772956348633747,0.09289163812574032,0.0
2019-04-12,train,152,31,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,47,49.0,49.0,,,,,,,-0.0007482446965263339,0.08450321065407783,0.0
2019-04-19,train,157,32,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,50.0,50.0,,,,,,,-0.0007449779339505027,0.0811086625774277,0.0
2019-04-26,train,151,31,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0006765147056460765,0.07406007200287966,0.0
2019-04-30,train,154,31,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,41,50.0,50.0,,,,,,,-0.0007258178844947164,0.07780642939008868,0.0
2019-05-10,train,146,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,50.0,50.0,,,,,,,-0.000756705307778346,0.0716159593112667,0.0
2019-05-17,train,143,29,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,42,50.0,50.0,,,,,,,-0.0006759173439852011,0.0818282562494895,0.0
2019-05-24,train,140,28,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,47,50.0,50.0,,,,,,,-0.0007288649842126865,0.08240165381986524,0.0
2019-05-31,train,145,29,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0007266840269496874,0.08803232082961034,0.0
2019-06-06,train,136,28,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0007616318592263318,0.08761516149654619,0.0
2019-06-14,train,140,28,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,50,50.0,50.0,,,,,,,-0.0007142857062364298,0.09430211498055693,0.0
2019-06-21,train,148,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,44,49.0,49.0,,,,,,,-0.0006787926485459093,0.07395057672372653,0.0
2019-06-28,train,148,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,50.0,50.0,,,,,,,-0.0007210982476785829,0.08882996511999908,0.0
2019-07-05,train,148,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,50.0,50.0,,,,,,,-0.0005676388830097293,0.08179846907772424,0.0
2019-07-12,train,144,29,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,50.0,50.0,,,,,,,-0.0006736977124383962,0.08741884596764878,0.0
2019-07-19,train,145,29,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0006424183287958558,0.08029341511775435,0.0
2019-07-26,train,145,29,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,49.4,50.0,,,,,,,-0.00073177891763623,0.07904837468837565,0.0
2019-08-02,train,140,28,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,47,50.0,50.0,,,,,,,-0.0007379880662412765,0.08161467668188581,0.0
2019-08-09,train,138,28,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,50.0,50.0,,,,,,,-0.0006522876239464446,0.07916118394307126,0.0
2019-08-16,train,137,28,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,50.0,50.0,,,,,,,-0.0007845116313542008,0.0861559702713837,0.0
2019-08-23,train,147,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,47,50.0,50.0,,,,,,,-0.0007331230229549701,0.08681256327226974,0.0
2019-08-30,train,150,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0006593741546568665,0.08584066575748078,0.0
2019-09-06,train,156,32,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.000682947244973972,0.0900886893417593,0.0
2019-09-12,train,160,32,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0006265863831789343,0.08989399269060243,0.0
2019-09-20,train,160,32,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,49.0,50.0,,,,,,,-0.000738464165129693,0.0872702079313278,0.0
2019-09-27,train,151,31,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,47,50.0,50.0,,,,,,,-0.0007812305134537026,0.08428659478398941,0.0
2019-09-30,train,148,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,47,50.0,50.0,,,,,,,-0.0007543847071584832,0.08109374515825178,0.0
2019-10-11,train,150,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.00071431764757806,0.08178128736196522,0.0
2019-10-18,train,149,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,50.0,50.0,,,,,,,-0.0007284876526105452,0.08901365023743084,0.0
2019-10-25,train,149,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0008250003558766075,0.08084065537678607,0.0
2019-11-01,train,149,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,49.0,49.0,,,,,,,-0.0007533214663850201,0.09244048595560078,0.0
2019-11-08,train,152,31,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,50.0,50.0,,,,,,,-0.0008393928851817906,0.1021561088403818,0.0
2019-11-15,train,149,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.000669862508640875,0.0878977937479206,0.0
2019-11-22,train,148,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,50,50.0,50.0,,,,,,,-0.0006756756820942567,0.10040041532064325,0.0
2019-11-29,train,151,31,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,50.0,50.0,,,,,,,-0.0006900308103781487,0.10552408050801415,0.0
2019-12-06,train,150,30,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,49.0,50.0,,,,,,,-0.0007152058706823716,0.08906453175217356,0.0
2019-12-13,train,155,31,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,49.0,49.0,,,,,,,-0.0007186834085246233,0.08056140930456354,0.0
2019-12-20,train,162,33,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,50.0,50.0,,,,,,,-0.000688057942115306,0.10242423592586047,0.0
2019-12-27,train,159,32,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0006440597687893458,0.09365237981228876,0.0
2020-01-03,train,168,34,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,44,49.0,49.0,,,,,,,-0.0007372276779198595,0.09039408793740997,0.0
2020-01-10,train,173,35,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0006012870103623634,0.0901961776181821,0.0
2020-01-17,train,173,35,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0006138064166654138,0.08791667754521569,0.0
2020-01-23,train,167,34,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,50,50.0,50.0,,,,,,,-0.0005988023655410955,0.083393380714882,0.0
2020-02-07,train,169,34,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,47,48.0,48.0,,,,,,,-0.0007074723653804293,0.08492745796919023,0.0
2020-02-14,train,171,35,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,49.0,49.0,,,,,,,-0.0007512866676568608,0.08750236554297787,0.0
2020-02-21,train,179,36,36,143,selected,0.48788927335640137,48,49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,-0.0006529352934091769,0.07325666672115369,0.0
2020-02-28,train,173,35,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,49.0,49.0,,,,,,,-0.0006615997986336064,0.07588384923975555,0.0
2020-03-06,train,178,36,36,142,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005536573975928078,0.078069449165029,0.0
2020-03-13,train,170,34,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0006133030493255146,0.08838456746919729,0.0
2020-03-20,train,161,33,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0005984510439708399,0.08757023907149716,0.0
2020-03-27,train,164,33,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0006147261158572036,0.0804758179378411,0.0
2020-04-03,train,164,33,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,49,50.0,50.0,,,,,,,-0.0006264644375116353,0.08539818137397852,0.0
2020-04-10,train,168,34,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,47,50.0,50.0,,,,,,,-0.0006455736257456245,0.08736932179685739,0.0
2020-04-17,train,172,35,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,50.0,50.0,,,,,,,-0.0006119031563945242,0.07144595727792413,0.0
2020-04-24,train,167,34,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,50.0,50.0,,,,,,,-0.0005269279784399123,0.08344670695692723,0.0
2020-04-30,train,170,34,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,46,50.0,50.0,,,,,,,-0.000632522009986643,0.07968496806670362,0.0
2020-05-08,train,176,36,36,140,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005998747816173166,0.07558625902846922,0.0
2020-05-15,train,176,36,36,140,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005764169527860509,0.08944858462486484,0.0
2020-05-22,train,166,34,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,50.0,50.0,,,,,,,-0.0006161695018870731,0.06994982741616151,0.0
2020-05-29,train,172,35,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,48,49.0,49.0,,,,,,,-0.0006475637433461103,0.08676479339040845,0.0
2020-06-05,train,174,35,0,0,blocked_insufficient_eligible_cross_section,0.48788927335640137,45,50.0,50.0,,,,,,,-0.0006135223465674457,0.08629352045666742,0.0
2020-06-12,train,175,35,35,140,selected,0.48788927335640137,46,49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,-0.0006234909754121481,0.08847171041381825,0.0
2020-06-19,train,182,37,37,145,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0006144842642469516,0.08211090583405162,0.0
2020-06-24,train,178,36,36,142,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005945810960002555,0.08048010416750331,0.0
2020-07-03,train,191,39,39,152,selected,0.48788927335640137,46,49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,-0.000627717106631811,0.08187201145020641,0.0
2020-07-10,train,217,44,44,173,selected,0.48788927335640137,42,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0009193948701474325,0.08227265309981913,0.0
2020-07-17,train,211,43,43,168,selected,0.48788927335640137,46,49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,-0.0005597861231297155,0.07670332123814337,0.0
2020-07-24,train,209,42,42,167,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0004794094059543568,0.07001813793791466,0.0
2020-07-31,train,220,44,44,176,selected,0.48788927335640137,48,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005542806008702242,0.09039170947407145,0.0
2020-08-07,train,230,46,46,184,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005826337866663808,0.10001443387917187,0.0
2020-08-14,train,221,45,45,176,selected,0.48788927335640137,42,50.0,50.0,50.0,50.0,49.0,50.0,1.0,0.0,-0.00037880175815814033,0.0877822958746042,0.0
2020-08-21,train,228,46,46,182,selected,0.48788927335640137,42,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0003898795595739928,0.09047582015736184,0.0
2020-08-28,train,229,46,46,183,selected,0.48788927335640137,42,49.0,50.0,49.0,50.0,49.0,50.0,0.0,0.0,-0.0004922538945797136,0.07937158641885164,0.0
2020-09-04,train,220,44,44,176,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.00046981803657196024,0.08276830592969478,0.0
2020-09-11,train,211,43,43,168,selected,0.48788927335640137,49,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.0005337520920382315,0.08274645436027131,0.0
2020-09-18,train,217,44,44,173,selected,0.48788927335640137,41,49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,-0.0004867342399491772,0.08918627051057622,0.0
2020-09-25,train,211,43,43,168,selected,0.48788927335640137,47,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,-0.000556596787636243,0.08139107541235775,0.0
