topk,n_drop,report_path,analysis_path,rows,turnover_mean,cost_mean,excess_return_without_cost.mean,excess_return_without_cost.std,excess_return_without_cost.annualized_return,excess_return_without_cost.information_ratio,excess_return_without_cost.max_drawdown,excess_return_with_cost.mean,excess_return_with_cost.std,excess_return_with_cost.annualized_return,excess_return_with_cost.information_ratio,excess_return_with_cost.max_drawdown,benchmark.mean,benchmark.std,benchmark.annualized_return,benchmark.information_ratio,benchmark.max_drawdown,strategy_return_without_cost.mean,strategy_return_without_cost.std,strategy_return_without_cost.annualized_return,strategy_return_without_cost.information_ratio,strategy_return_without_cost.max_drawdown,strategy_return_with_cost.mean,strategy_return_with_cost.std,strategy_return_with_cost.annualized_return,strategy_return_with_cost.information_ratio,strategy_return_with_cost.max_drawdown,indicator.ffr,indicator.pa,indicator.pos,indicator.deal_amount,indicator.value,indicator.count
30,3,Explore2/outputs/backtests/alpha360_grid/topk030_drop003/report_normal_1day.pkl,Explore2/outputs/backtests/alpha360_grid/topk030_drop003/port_analysis_1day.pkl,319,0.20164641358978347,0.0002002025243532341,0.001540000025878496,0.008882418563369621,0.3665200061590821,2.674717826611307,-0.11079775533118197,0.0013397975015252623,0.008881030193948588,0.3188718053630124,2.3273639100218806,-0.11359106936445518,0.0006773731551573942,0.009719353201924266,0.16121481092745982,1.0751748451146768,-0.10799944400787354,0.00221737318103589,0.015335284680593676,0.5277348170865419,2.2306705131891547,-0.17763613900580344,0.0020171706566826566,0.0153326622843937,0.4800866162904723,2.0296144696527425,-0.18042945303907665,1.0,0.0,0.0,15678.757253099111,281430.91253163357,6.043887147335423
30,5,Explore2/outputs/backtests/alpha360_grid/topk030_drop005/report_normal_1day.pkl,Explore2/outputs/backtests/alpha360_grid/topk030_drop005/port_analysis_1day.pkl,319,0.33026490442884743,0.00032890295019755655,0.001768256971758602,0.008693225546011468,0.42084515927854727,3.1379997889094016,-0.10357028078296693,0.0014393540215610456,0.008692541770422942,0.34256625713152883,2.554520062147266,-0.108495277065711,0.0006773731551573942,0.009719353201924266,0.16121481092745982,1.0751748451146768,-0.10799944400787354,0.0024456301269159962,0.014709858559795268,0.5820599702060071,2.5649018886517885,-0.17490160267267138,0.0021167271767184395,0.014705573027438855,0.5037810680589886,2.220605504876376,-0.18483501130125027,1.0,0.0,0.0,27067.234360937513,469064.4302292597,10.021943573667711
30,10,Explore2/outputs/backtests/alpha360_grid/topk030_drop010/report_normal_1day.pkl,Explore2/outputs/backtests/alpha360_grid/topk030_drop010/port_analysis_1day.pkl,319,0.6445063689662647,0.0006433387082549614,0.0016500451931561286,0.008235084405667236,0.3927107559711586,3.0911228320174735,-0.08488483779185307,0.0010067064849011674,0.008236841507799996,0.23959614340647784,1.8855177941416863,-0.09312325176572844,0.0006773731551573942,0.009719353201924266,0.16121481092745982,1.0751748451146768,-0.10799944400787354,0.002327418348313523,0.014060374218468646,0.5539255668986185,2.553677515658142,-0.14416474489587894,0.001684079640058561,0.014051847106238437,0.40081095433393754,1.8489181605485248,-0.15436941991611958,1.0,0.0,0.0,50867.88544793929,845126.7771123725,19.905956112852664
50,3,Explore2/outputs/backtests/alpha360_grid/topk050_drop003/report_normal_1day.pkl,Explore2/outputs/backtests/alpha360_grid/topk050_drop003/port_analysis_1day.pkl,319,0.12216767865498201,0.00012071006636840482,0.0012627081789253155,0.008204248674974999,0.3005245465842251,2.374393290989735,-0.10389489062040302,0.0011419981125569108,0.00820426993805284,0.2717955507885448,2.14740481964029,-0.10572394736683943,0.0006773731551573942,0.009719353201924266,0.16121481092745982,1.0751748451146768,-0.10799944400787354,0.0019400813340827094,0.014727886924554161,0.4617393575116848,2.032207148132477,-0.1707332742950246,0.001819371267714305,0.014726658565765886,0.43301036171600454,1.90592405974197,-0.17256233104146107,1.0,0.0,0.0,9884.007512411315,163727.42687402165,6.210031347962382
50,5,Explore2/outputs/backtests/alpha360_grid/topk050_drop005/report_normal_1day.pkl,Explore2/outputs/backtests/alpha360_grid/topk050_drop005/port_analysis_1day.pkl,319,0.2009617952984136,0.00019955588598182054,0.001574251134285129,0.007725839564413644,0.37467176995986073,3.1435242004833674,-0.08429211945112786,0.0013746952483033087,0.007725891965378221,0.32717746909618745,2.7450248421916634,-0.08716815390547467,0.0006773731551573942,0.009719353201924266,0.16121481092745982,1.0751748451146768,-0.10799944400787354,0.002251624289442523,0.014126855926755657,0.5358865808873206,2.4588887926216296,-0.1511305031257496,0.0020520684034607026,0.01412420027155435,0.4883922800236472,2.2413849165183244,-0.1540065375800962,1.0,0.0,0.0,17152.78677584068,283909.4271153551,10.272727272727273
50,10,Explore2/outputs/backtests/alpha360_grid/topk050_drop010/report_normal_1day.pkl,Explore2/outputs/backtests/alpha360_grid/topk050_drop010/port_analysis_1day.pkl,319,0.3924995159421491,0.0003912538809002062,0.0013178841475624732,0.007001196945072561,0.31365642711986863,2.9039786420843177,-0.07759878070600573,0.000926630266662267,0.00700301764325665,0.22053800346561955,2.0413136495354633,-0.08278392009212676,0.0006773731551573942,0.009719353201924266,0.16121481092745982,1.0751748451146768,-0.10799944400787354,0.0019952573027198672,0.01301382721932838,0.4748712380473284,2.3652788647211667,-0.13841090480844154,0.0016040034218196611,0.013008855877737271,0.38175281439307934,1.9021933834288416,-0.14422763838848468,1.0,0.0,0.0,32104.10263663794,509659.9770718116,20.316614420062695
100,3,Explore2/outputs/backtests/alpha360_grid/topk100_drop003/report_normal_1day.pkl,Explore2/outputs/backtests/alpha360_grid/topk100_drop003/port_analysis_1day.pkl,319,0.06155100246970401,6.0615459257215585e-05,0.0014286234081940042,0.006330606601622781,0.34001237115017297,3.481456026296852,-0.06901619798471592,0.0013680079489367886,0.00632905676403559,0.3255858918469557,3.334556716737044,-0.06974889817099217,0.0006773731551573942,0.009719353201924266,0.16121481092745982,1.0751748451146768,-0.10799944400787354,0.0021059965633513983,0.012843970672052011,0.5012271820776328,2.5295707539666408,-0.14480050397976502,0.0020453811040941827,0.012842615304850967,0.4868007027744155,2.45702312711179,-0.14657713258371252,1.0,0.0,0.0,5614.478667115702,82818.32341827055,6.852664576802508
100,5,Explore2/outputs/backtests/alpha360_grid/topk100_drop005/report_normal_1day.pkl,Explore2/outputs/backtests/alpha360_grid/topk100_drop005/port_analysis_1day.pkl,319,0.10192668400838399,0.00010101311251075801,0.0013692410004546595,0.0060530616950727825,0.32587935810820895,3.489741621607416,-0.06442739654379148,0.0012682278879439016,0.00605266991156233,0.3018382373306486,3.232501891015001,-0.06562858585281678,0.0006773731551573942,0.009719353201924266,0.16121481092745982,1.0751748451146768,-0.10799944400787354,0.0020466141556120536,0.012450539734197536,0.48709416903566877,2.5359242316398882,-0.12650071836656673,0.0019456010431012955,0.012449410062799602,0.46305304825810834,2.410979384316208,-0.1279971324930429,1.0,0.0,0.0,9730.911007405728,138417.46183720557,11.235109717868339
100,10,Explore2/outputs/backtests/alpha360_grid/topk100_drop010/report_normal_1day.pkl,Explore2/outputs/backtests/alpha360_grid/topk100_drop010/port_analysis_1day.pkl,319,0.20009736118413585,0.0001996088808884661,0.0011893523380556343,0.005453472329860246,0.28306585645724097,3.3645415446853133,-0.05890688730152438,0.0009897434571671684,0.005454568738703175,0.2355589428057861,2.7993080875358807,-0.06130126346703807,0.0006773731551573942,0.009719353201924266,0.16121481092745982,1.0751748451146768,-0.10799944400787354,0.0018667254932130284,0.011653243285376707,0.4442806673847008,2.471280963149429,-0.11434091541916416,0.0016671166123245623,0.011651042777360772,0.39677375373324586,2.2074438270659145,-0.12002156746735775,1.0,0.0,0.0,18812.537249387497,261470.21540724306,22.003134796238246
