version,period,direction,instrument,signal_date,order_date,status,reason,open,prev_close_for_limit,limit_threshold,entry_type,exit_reason,fold,candidate_type,train_start,train_end,valid_start,valid_end,valid_executable_end
pit_breakout_core_baseline,WF1,sell,SH600585,2020-01-23,2020-02-03,skipped,limit_blocked,32.36000061035156,35.95000076293945,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,sell,SH600585,2020-02-03,2020-02-04,executed,executed,33.90999984741211,33.58000183105469,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,sell,SH600703,2020-02-03,2020-02-04,executed,executed,18.90999984741211,19.889999389648438,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,buy,SH600809,2020-06-19,2020-06-22,executed,executed,90.80999755859375,90.94999694824219,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,buy,SZ000858,2020-06-19,2020-06-22,executed,executed,140.77000427246094,140.22999572753906,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,buy,SH600519,2020-06-19,2020-06-22,skipped,zero_lot,1243.3900146484375,1247.489990234375,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,sell,SZ000858,2020-07-16,2020-07-17,executed,executed,167.3800048828125,173.00999450683594,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,buy,SZ000895,2020-08-11,2020-08-12,executed,executed,41.77000045776367,41.22999954223633,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,buy,SH600309,2020-08-24,2020-08-25,executed,executed,64.62999725341797,64.30999755859375,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,sell,SZ000895,2020-09-07,2020-09-08,executed,executed,40.41999816894531,40.41999816894531,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,sell,SH600309,2020-09-09,2020-09-10,executed,executed,63.810001373291016,62.959999084472656,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,buy,SH601100,2020-10-09,2020-10-12,executed,executed,70.23999786376953,70.45999908447266,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,sell,SH601100,2020-10-22,2020-10-23,executed,executed,69.02999877929688,69.01000213623047,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,sell,SH600809,2020-10-26,2020-10-27,executed,executed,134.3000030517578,134.2899932861328,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,buy,SZ000568,2020-10-28,2020-10-29,executed,executed,146.52999877929688,140.16000366210938,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,buy,SH600309,2020-10-28,2020-10-29,executed,executed,73.66000366210938,74.33999633789062,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,buy,SH600809,2020-11-09,2020-11-10,executed,executed,155.0800018310547,155.39999389648438,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,sell,SH600309,2020-11-30,2020-12-01,executed,executed,73.86000061035156,73.3499984741211,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,buy,SZ000651,2020-12-02,2020-12-03,executed,executed,48.33000183105469,48.7400016784668,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,buy,SH600036,2020-12-02,2020-12-03,executed,executed,36.47999954223633,36.52000045776367,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,sell,SZ000651,2020-12-14,2020-12-15,executed,executed,43.459999084472656,44.0,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,sell,SH600036,2020-12-14,2020-12-15,executed,executed,34.689998626708984,34.619998931884766,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF1,buy,SZ000858,2020-12-28,2020-12-29,executed,executed,245.55999755859375,245.4499969482422,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
pit_breakout_core_baseline,WF2,buy,SZ002027,2020-01-02,2020-01-03,executed,executed,5.070000171661377,5.059999942779541,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SH600703,2020-01-10,2020-01-13,executed,executed,19.059999465942383,19.440000534057617,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SZ002027,2020-01-17,2020-01-20,executed,executed,5.090000152587891,5.070000171661377,0.095,,time_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SH600703,2020-02-03,2020-02-04,executed,executed,18.90999984741211,19.889999389648438,0.095,,trailing_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SH600809,2020-06-19,2020-06-22,executed,executed,90.80999755859375,90.94999694824219,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SZ000858,2020-06-19,2020-06-22,executed,executed,140.77000427246094,140.22999572753906,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SH600519,2020-06-19,2020-06-22,skipped,zero_lot,1243.3900146484375,1247.489990234375,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SZ000858,2020-07-16,2020-07-17,executed,executed,167.3800048828125,173.00999450683594,0.095,,trailing_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SZ000895,2020-08-11,2020-08-12,executed,executed,41.77000045776367,41.22999954223633,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SH600309,2020-08-24,2020-08-25,executed,executed,64.62999725341797,64.30999755859375,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SZ000895,2020-09-07,2020-09-08,executed,executed,40.41999816894531,40.41999816894531,0.095,,time_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SH600309,2020-09-09,2020-09-10,executed,executed,63.810001373291016,62.959999084472656,0.095,,time_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SH601100,2020-10-09,2020-10-12,executed,executed,70.23999786376953,70.45999908447266,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SH601100,2020-10-22,2020-10-23,executed,executed,69.02999877929688,69.01000213623047,0.095,,time_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SH600809,2020-10-26,2020-10-27,executed,executed,134.3000030517578,134.2899932861328,0.095,,trailing_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SZ000568,2020-10-28,2020-10-29,executed,executed,146.52999877929688,140.16000366210938,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SH600309,2020-10-28,2020-10-29,executed,executed,73.66000366210938,74.33999633789062,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SH600809,2020-11-09,2020-11-10,executed,executed,155.0800018310547,155.39999389648438,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SH600309,2020-11-30,2020-12-01,executed,executed,73.86000061035156,73.3499984741211,0.095,,time_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SZ000651,2020-12-02,2020-12-03,executed,executed,48.33000183105469,48.7400016784668,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SH600036,2020-12-02,2020-12-03,executed,executed,36.47999954223633,36.52000045776367,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SZ000651,2020-12-14,2020-12-15,executed,executed,43.459999084472656,44.0,0.095,,time_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SH600036,2020-12-14,2020-12-15,executed,executed,34.689998626708984,34.619998931884766,0.095,,time_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SZ000858,2020-12-28,2020-12-29,executed,executed,245.55999755859375,245.4499969482422,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SZ002594,2020-12-31,2021-01-04,executed,executed,61.18000030517578,62.900001525878906,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SZ000596,2021-01-04,2021-01-05,skipped,zero_lot,250.17999267578125,253.41000366210938,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SZ000568,2021-01-15,2021-01-18,executed,executed,206.86000061035156,209.75999450683594,0.095,,trailing_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SH600809,2021-01-15,2021-01-18,executed,executed,242.19000244140625,245.22999572753906,0.095,,trailing_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SZ000858,2021-01-18,2021-01-19,executed,executed,246.35000610351562,244.25,0.095,,trailing_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SZ002594,2021-02-22,2021-02-23,executed,executed,74.31999969482422,77.54000091552734,0.095,,trailing_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SH603392,2021-06-10,2021-06-11,executed,executed,117.11000061035156,117.56999969482422,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SZ002049,2021-06-30,2021-07-01,executed,executed,109.18000030517578,108.33999633789062,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SH603392,2021-08-12,2021-08-13,executed,executed,122.5199966430664,123.33999633789062,0.095,,ema60_exit,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SZ002049,2021-09-13,2021-09-14,executed,executed,142.2100067138672,141.27000427246094,0.095,,trailing_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,buy,SZ000596,2021-12-14,2021-12-15,executed,executed,247.1699981689453,249.91000366210938,0.095,breakout,,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF2,sell,SZ000596,2021-12-27,2021-12-28,executed,executed,230.77000427246094,230.38999938964844,0.095,,time_stop,WF2,baseline,2017-01-01,2019-12-31,2020-01-01,2021-12-31,2021-12-30
pit_breakout_core_baseline,WF3,buy,SZ000596,2021-01-04,2021-01-05,skipped,zero_lot,250.17999267578125,253.41000366210938,0.095,breakout,,WF3,baseline,2017-01-01,2020-12-31,2021-01-01,2022-12-31,2022-12-29
pit_breakout_core_baseline,WF3,buy,SH603392,2021-06-10,2021-06-11,executed,executed,117.11000061035156,117.56999969482422,0.095,breakout,,WF3,baseline,2017-01-01,2020-12-31,2021-01-01,2022-12-31,2022-12-29
pit_breakout_core_baseline,WF3,buy,SZ002049,2021-06-30,2021-07-01,executed,executed,109.18000030517578,108.33999633789062,0.095,breakout,,WF3,baseline,2017-01-01,2020-12-31,2021-01-01,2022-12-31,2022-12-29
pit_breakout_core_baseline,WF3,sell,SH603392,2021-08-12,2021-08-13,executed,executed,122.5199966430664,123.33999633789062,0.095,,ema60_exit,WF3,baseline,2017-01-01,2020-12-31,2021-01-01,2022-12-31,2022-12-29
pit_breakout_core_baseline,WF3,sell,SZ002049,2021-09-13,2021-09-14,executed,executed,142.2100067138672,141.27000427246094,0.095,,trailing_stop,WF3,baseline,2017-01-01,2020-12-31,2021-01-01,2022-12-31,2022-12-29
pit_breakout_core_baseline,WF3,buy,SZ000596,2021-12-14,2021-12-15,executed,executed,247.1699981689453,249.91000366210938,0.095,breakout,,WF3,baseline,2017-01-01,2020-12-31,2021-01-01,2022-12-31,2022-12-29
pit_breakout_core_baseline,WF3,sell,SZ000596,2021-12-27,2021-12-28,executed,executed,230.77000427246094,230.38999938964844,0.095,,time_stop,WF3,baseline,2017-01-01,2020-12-31,2021-01-01,2022-12-31,2022-12-29
pit_breakout_core_baseline,WF3,buy,SH600660,2022-06-23,2022-06-24,executed,executed,39.36000061035156,39.439998626708984,0.095,breakout,,WF3,baseline,2017-01-01,2020-12-31,2021-01-01,2022-12-31,2022-12-29
pit_breakout_core_baseline,WF3,sell,SH600660,2022-07-04,2022-07-05,executed,executed,37.54999923706055,37.54999923706055,0.095,,time_stop,WF3,baseline,2017-01-01,2020-12-31,2021-01-01,2022-12-31,2022-12-29
pit_breakout_core_baseline,WF3,buy,SH600029,2022-12-12,2022-12-13,executed,executed,7.710000038146973,7.71999979019165,0.095,breakout,,WF3,baseline,2017-01-01,2020-12-31,2021-01-01,2022-12-31,2022-12-29
pit_breakout_core_baseline,WF3,buy,SH601607,2022-12-12,2022-12-13,executed,executed,18.670000076293945,18.65999984741211,0.095,breakout,,WF3,baseline,2017-01-01,2020-12-31,2021-01-01,2022-12-31,2022-12-29
pit_breakout_core_baseline,WF3,sell,SH601607,2022-12-20,2022-12-21,executed,executed,16.84000015258789,16.81999969482422,0.095,,ema60_exit,WF3,baseline,2017-01-01,2020-12-31,2021-01-01,2022-12-31,2022-12-29
pit_breakout_core_baseline,WF3,sell,SH600029,2022-12-23,2022-12-26,executed,executed,7.699999809265137,7.659999847412109,0.095,,time_stop,WF3,baseline,2017-01-01,2020-12-31,2021-01-01,2022-12-31,2022-12-29
pit_breakout_core_baseline,WF4,buy,SH600660,2022-06-23,2022-06-24,executed,executed,39.36000061035156,39.439998626708984,0.095,breakout,,WF4,baseline,2017-01-01,2021-12-31,2022-01-01,2023-12-31,2023-12-28
pit_breakout_core_baseline,WF4,sell,SH600660,2022-07-04,2022-07-05,executed,executed,37.54999923706055,37.54999923706055,0.095,,time_stop,WF4,baseline,2017-01-01,2021-12-31,2022-01-01,2023-12-31,2023-12-28
pit_breakout_core_baseline,WF4,buy,SH600029,2022-12-12,2022-12-13,executed,executed,7.710000038146973,7.71999979019165,0.095,breakout,,WF4,baseline,2017-01-01,2021-12-31,2022-01-01,2023-12-31,2023-12-28
pit_breakout_core_baseline,WF4,buy,SH601607,2022-12-12,2022-12-13,executed,executed,18.670000076293945,18.65999984741211,0.095,breakout,,WF4,baseline,2017-01-01,2021-12-31,2022-01-01,2023-12-31,2023-12-28
pit_breakout_core_baseline,WF4,sell,SH601607,2022-12-20,2022-12-21,executed,executed,16.84000015258789,16.81999969482422,0.095,,ema60_exit,WF4,baseline,2017-01-01,2021-12-31,2022-01-01,2023-12-31,2023-12-28
pit_breakout_core_baseline,WF4,sell,SH600029,2022-12-23,2022-12-26,executed,executed,7.699999809265137,7.659999847412109,0.095,,time_stop,WF4,baseline,2017-01-01,2021-12-31,2022-01-01,2023-12-31,2023-12-28
pit_breakout_core_baseline,WF4,buy,SH601888,2023-01-05,2023-01-06,executed,executed,214.4499969482422,214.61000061035156,0.095,breakout,,WF4,baseline,2017-01-01,2021-12-31,2022-01-01,2023-12-31,2023-12-28
pit_breakout_core_baseline,WF4,buy,SZ002352,2023-01-05,2023-01-06,executed,executed,56.13999938964844,56.02000045776367,0.095,breakout,,WF4,baseline,2017-01-01,2021-12-31,2022-01-01,2023-12-31,2023-12-28
pit_breakout_core_baseline,WF4,buy,SZ000963,2023-01-09,2023-01-10,executed,executed,45.529998779296875,45.77000045776367,0.095,breakout,,WF4,baseline,2017-01-01,2021-12-31,2022-01-01,2023-12-31,2023-12-28
pit_breakout_core_baseline,WF4,buy,SH601601,2023-01-13,2023-01-16,executed,executed,23.450000762939453,23.3799991607666,0.095,breakout,,WF4,baseline,2017-01-01,2021-12-31,2022-01-01,2023-12-31,2023-12-28
pit_breakout_core_baseline,WF4,buy,SH600570,2023-01-16,2023-01-17,executed,executed,43.189998626708984,43.41999816894531,0.095,breakout,,WF4,baseline,2017-01-01,2021-12-31,2022-01-01,2023-12-31,2023-12-28
pit_breakout_core_baseline,WF4,sell,SH601888,2023-01-30,2023-01-31,executed,executed,207.3000030517578,206.6300048828125,0.095,,time_stop,WF4,baseline,2017-01-01,2021-12-31,2022-01-01,2023-12-31,2023-12-28
