period,version,instrument,signal_date,order_date,entry_type,status,skip_reason,entry_price,initial_stop,initial_risk_per_share,initial_risk_pct,account_value_before,cash_before,raw_risk_budget_value,raw_position_value,after_single_stock_cap,after_industry_cap,after_daily_new_cap,after_cash_cap,rounded_value,rounded_amount,entry_cost,cash_after,blocked_layer,industry_name,industry_exposure_before,daily_new_value_before
valid,risk_unit_rb050_sw03_cap20,SH601377,2023-02-09,2023-02-10,pullback,executed,,6.130000114440918,5.9609999537467955,0.1690001606941225,0.027569356857921695,999258.2206782103,868141.2180002928,4996.291103391051,181226.24800931592,29977.74662034631,29977.74662034631,29977.74662034631,29977.74662034631,29424.000549316406,4800,14.712000274658203,838702.5054507017,none,非银金融,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH600050,2023-02-13,2023-02-14,pullback,executed,,4.610000133514404,4.3177501320838925,0.29225000143051183,0.06339479240051928,999403.3317677736,868108.329784131,4997.016658838868,78823.7719475194,29982.09995303321,29982.09995303321,29982.09995303321,29982.09995303321,29965.000867843628,6500,14.982500433921814,838128.3464158535,none,通信,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH601601,2023-02-13,2023-02-14,breakout,executed,,24.329999923706055,21.342250299453735,2.98774962425232,0.12280105358081779,998933.3481515407,838128.3464158535,4994.666740757703,40672.832969389914,29968.000444546222,29968.000444546222,29968.000444546222,29968.000444546222,29195.999908447266,1200,14.597999954223633,808917.748507452,none,非银金融,29328.00064086914,29965.000867843628
valid,risk_unit_rb050_sw03_cap20,SH600845,2023-02-14,2023-02-15,pullback,executed,,31.75,30.924250745773314,0.825749254226686,0.026007850526824756,1001034.7472753047,808917.748507452,5005.173736376524,192448.57360334866,30031.04241825914,30031.04241825914,30031.04241825914,30031.04241825914,28575.0,900,14.2875,780328.461007452,none,计算机,54052.00119018555,0.0
valid,risk_unit_rb050_sw03_cap20,SZ002558,2023-02-20,2023-02-21,breakout,executed,,10.239999771118164,7.861750173568725,2.3782495975494387,0.23225094245190048,1006494.157697153,837111.1577047824,5032.470788485765,21668.24700626564,21668.24700626564,21668.24700626564,21668.24700626564,21668.24700626564,21503.999519348145,2100,10.751999759674073,815596.4061856746,none,传媒,32016.000366210938,0.0
valid,risk_unit_rb050_sw03_cap20,SZ002602,2023-02-20,2023-02-21,pullback,executed,,4.579999923706055,4.3887500166893005,0.19124990701675415,0.04175762231497989,1006504.4061780452,815596.4061856746,5032.522030890226,120517.44692093946,30195.132185341354,30195.132185341354,30195.132185341354,30195.132185341354,29769.999504089355,6500,14.884999752044678,785811.5216818332,none,传媒,53541.00036621094,21503.999519348145
valid,risk_unit_rb050_sw03_cap20,SH600845,2023-02-20,2023-02-21,pullback,executed,,32.54999923706055,30.56375026702881,1.9862489700317383,0.06102147516397632,1006034.5231619357,785811.5216818332,5030.172615809679,82432.82553056358,30181.03569485807,30181.03569485807,30181.03569485807,30181.03569485807,29294.999313354492,900,14.647499656677246,756501.874868822,none,计算机,55355.99899291992,51273.9990234375
valid,risk_unit_rb050_sw03_cap20,SZ000568,2023-02-23,2023-02-24,pullback,executed,,220.35000610351562,214.6659927368164,5.684013366699219,0.025795385565040525,998940.8733772754,756501.874868822,4994.704366886377,193627.82363894975,29968.226201318263,29968.226201318263,29968.226201318263,29968.226201318263,22035.000610351562,100,11.017500305175782,734455.8567581653,none,食品饮料,17696.00067138672,0.0
valid,risk_unit_rb050_sw03_cap20,SZ002236,2023-02-27,2023-02-28,breakout,executed,,12.930000305175781,11.190500068664551,1.7395002365112298,0.13453211101742363,997387.7360676287,779800.736222124,4986.938680338144,37068.76107587631,29921.63208202886,29921.63208202886,29921.63208202886,29921.63208202886,29739.000701904297,2300,14.86950035095215,750046.8660198688,none,计算机,55337.9997253418,0.0
valid,risk_unit_rb050_sw03_cap20,SZ002415,2023-02-28,2023-03-01,pullback,executed,,35.31999969482422,33.57900142669678,1.7409982681274414,0.04929213712259932,1008286.8686806201,780001.8660198688,5041.434343403101,102276.64365340974,30248.606060418602,30248.606060418602,30248.606060418602,30248.606060418602,28255.999755859375,800,14.127999877929687,751731.7382641315,none,计算机,90008.99991989136,0.0
valid,risk_unit_rb050_sw03_cap20,SZ000338,2023-03-01,2023-03-02,pullback,executed,,11.020000457763672,10.70524959564209,0.3147508621215813,0.02856178303512111,1010285.7317753314,751731.7382641315,5051.428658876657,176859.7097970091,30308.571953259943,30308.571953259943,30308.571953259943,30308.571953259943,29754.001235961914,2700,14.877000617980958,721962.8600275515,none,汽车,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SZ000858,2023-03-01,2023-03-02,pullback,executed,,181.36000061035156,172.18125267028807,9.178747940063488,0.05061065234436037,1010594.8544657229,721962.8600275515,5052.9742723286145,99840.13321835152,30317.845633971687,30317.845633971687,30317.845633971687,30317.845633971687,18136.000061035156,100,9.06800003051758,703817.7919664859,none,食品饮料,22553.99932861328,29754.001235961914
valid,risk_unit_rb050_sw03_cap20,SZ002415,2023-04-12,2023-04-13,pullback,executed,,42.08000183105469,37.56225175857544,4.517750072479245,0.1073609761381993,1026511.9359566926,911405.939252591,5132.559679783463,47806.56682160406,30795.358078700774,30795.358078700774,30795.358078700774,30795.358078700774,29456.00128173828,700,14.72800064086914,881935.2099702118,none,计算机,115105.99670410156,0.0
valid,risk_unit_rb050_sw03_cap20,SH600584,2023-04-14,2023-04-17,pullback,executed,,35.63999938964844,33.18175163269043,2.4582477569580092,0.06897440513626951,1023592.210321164,881935.2099702118,5117.96105160582,74200.87264970977,30707.766309634917,30707.766309634917,30707.766309634917,30707.766309634917,28511.99951171875,800,14.255999755859376,853408.9544587373,none,电子,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH601728,2023-04-18,2023-04-19,pullback,executed,,6.260000228881836,5.617499947547913,0.6425002813339233,0.10263582393649322,1024546.9505601167,853408.9544587373,5122.734752800584,49911.76137456956,30736.408516803498,30736.408516803498,30736.408516803498,30736.408516803498,30674.001121520996,4900,15.3370005607605,822719.6163366556,none,通信,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH600741,2023-08-07,2023-08-08,pullback,executed,,17.790000915527344,17.221000337600707,0.5690005779266372,0.031984291660716334,1012324.7837743998,1012324.7837743998,5061.623918871999,158253.431795983,30369.74351323199,30369.74351323199,30369.74351323199,30369.74351323199,30243.001556396484,1700,15.121500778198243,982066.660717225,none,汽车,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH601100,2023-08-07,2023-08-08,pullback,executed,,67.4000015258789,65.99000196456909,1.4099995613098173,0.02091987432327333,1012377.6605875253,982066.660717225,5061.888302937627,241965.52162391736,30371.32981762576,30371.32981762576,30371.32981762576,30371.32981762576,26960.000610351562,400,13.480000305175782,955093.1801065683,none,机械设备,0.0,30243.001556396484
valid,risk_unit_rb050_sw03_cap20,SZ002475,2023-08-07,2023-08-08,pullback,executed,,33.529998779296875,30.569749736785887,2.9602490425109877,0.08828658366485823,1012104.1799768686,955093.1801065683,5060.520899884343,57319.251576144554,30363.125399306056,30363.125399306056,30363.125399306056,30363.125399306056,30176.998901367188,900,15.088499450683594,924901.0927057504,none,电子,0.0,57203.00216674805
valid,risk_unit_rb050_sw03_cap20,SH603993,2023-08-08,2023-08-09,pullback,executed,,5.800000190734863,5.653249764442444,0.14675042629241908,0.025301796804566262,1011945.0935220956,924901.0927057504,5059.725467610478,199974.94670802745,30358.352805662867,30358.352805662867,30358.352805662867,30358.352805662867,30160.00099182129,5200,15.080000495910644,894726.0117134332,none,有色金属,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH600519,2023-08-09,2023-08-10,pullback,skipped,zero_lot,1730.739990234375,1687.10302734375,43.636962890625,0.02521289340793225,1011710.0123008966,894726.0117134332,5058.550061504483,200633.4608114834,30351.300369026896,30351.300369026896,30351.300369026896,30351.300369026896,0.0,0,0.0,894726.0117134332,round_lot,食品饮料,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH600104,2023-08-09,2023-08-10,pullback,executed,,14.789999961853027,14.48599989414215,0.3040000677108772,0.02055443329918638,1011710.0123008966,894726.0117134332,5058.550061504483,246105.0610285966,30351.300369026896,30351.300369026896,30351.300369026896,30351.300369026896,29579.999923706055,2000,14.789999961853027,865131.2217897653,none,汽车,30039.000129699707,0.0
valid,risk_unit_rb050_sw03_cap20,SH601211,2023-08-09,2023-08-10,pullback,executed,,14.899999618530273,14.31524965763092,0.5847499608993534,0.039244964823497944,1011595.221919465,865131.2217897653,5057.976109597325,128882.16698231972,30347.85665758395,30347.85665758395,30347.85665758395,30347.85665758395,29799.999237060547,2000,14.899999618530273,835316.3225530862,none,非银金融,0.0,29579.999923706055
valid,risk_unit_rb050_sw03_cap20,SZ000166,2023-08-10,2023-08-11,pullback,executed,,4.949999809265137,4.686749994754791,0.26324981451034546,0.05318178275837687,1006963.3221029519,835316.3225530862,5034.81661051476,94671.82838510066,30208.899663088556,30208.899663088556,30208.899663088556,30208.899663088556,30194.998836517334,6100,15.097499418258668,805106.2262171506,none,非银金融,29079.999923706055,0.0
valid,risk_unit_rb050_sw03_cap20,SH601088,2024-03-05,2024-03-06,pullback,executed,,34.70000076293945,32.6584990978241,2.041501665115355,0.05883289971842694,1001049.869323802,1001049.869323802,5005.24934661901,85075.6867428604,30031.496079714056,30031.496079714056,30031.496079714056,30031.496079714056,27760.000610351562,800,13.880000305175782,973275.9887131453,none,煤炭,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH601009,2024-03-05,2024-03-06,breakout,executed,,7.75,6.979999995231628,0.7700000047683719,0.09935483932495122,1000947.9888352156,973275.9887131453,5004.739944176078,50372.38224307838,30028.439665056467,30028.439665056467,30028.439665056467,30028.439665056467,29450.0,3800,14.725,943811.2637131453,none,银行,0.0,27760.000610351562
valid,risk_unit_rb050_sw03_cap20,SH601898,2024-03-06,2024-03-07,pullback,executed,,11.59000015258789,10.728249502182006,0.8617506504058845,0.07435294556173644,1001671.2646095991,943811.2637131453,5008.356323047996,67359.21872643872,30050.13793828797,30050.13793828797,30050.13793828797,30050.13793828797,28975.000381469727,2500,14.487500190734863,914821.7758314848,none,煤炭,28144.000244140625,0.0
valid,risk_unit_rb050_sw03_cap20,SH600690,2024-03-07,2024-03-08,pullback,executed,,23.100000381469727,21.684499406814574,1.4155009746551528,0.06127709745799979,1001206.777014041,914821.7758314848,5006.033885070205,81695.02298148852,30036.203310421228,30036.203310421228,30036.203310421228,30036.203310421228,30030.000495910645,1300,15.015000247955323,884776.7603353262,none,家用电器,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH600027,2024-03-07,2024-03-08,breakout,executed,,6.079999923706055,5.125249779224395,0.9547501444816593,0.15703127573391362,1000931.7610219717,884776.7603353262,5004.658805109859,31870.458809684216,30027.95283065915,30027.95283065915,30027.95283065915,30027.95283065915,29791.999626159668,4900,14.895999813079834,854969.8647093534,none,公用事业,0.0,30030.000495910645
valid,risk_unit_rb050_sw03_cap20,SH601857,2024-03-08,2024-03-11,pullback,executed,,8.1899995803833,7.714499926567077,0.4754996538162235,0.058058568764171974,998682.8639578581,854969.8647093534,4993.414319789291,86006.5004370334,29960.48591873574,29960.48591873574,29960.48591873574,29960.48591873574,29483.998489379883,3600,14.741999244689941,825471.1242207289,none,石油石化,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SZ000651,2024-03-13,2024-03-14,pullback,executed,,33.959999084472656,33.20950016975403,0.7504989147186265,0.02209949749562193,993768.9182916402,877530.9178987264,4968.844591458202,224839.70924870874,29813.067548749204,29813.067548749204,29813.067548749204,29813.067548749204,27167.999267578125,800,13.583999633789062,850349.3346315145,none,家用电器,29380.000495910645,0.0
valid,risk_unit_rb050_sw03_cap20,SZ000933,2024-03-13,2024-03-14,pullback,executed,,17.729999542236328,16.86200020313263,0.8679993391036973,0.04895653477237566,993907.3362451314,850349.3346315145,4969.536681225657,101509.15918235661,29817.22008735394,29817.22008735394,29817.22008735394,29817.22008735394,28367.999267578125,1600,14.183999633789062,821967.1513643026,none,有色金属,0.0,27167.999267578125
valid,risk_unit_rb050_sw03_cap20,SH601169,2024-03-15,2024-03-18,breakout,executed,,4.900000095367432,4.327250111103058,0.572749984264374,0.11688774961573255,994209.1512288809,821967.1513643026,4971.045756144405,42528.37249828724,29826.274536866425,29826.274536866425,29826.274536866425,29826.274536866425,29400.00057220459,6000,14.700000286102295,792552.4507918119,none,银行,29868.000507354736,0.0
valid,risk_unit_rb050_sw03_cap20,SZ000975,2024-03-18,2024-03-19,pullback,executed,,15.770000457763672,14.546999645233154,1.2230008125305183,0.07755236379390383,992832.22697227,847286.2260147809,4964.16113486135,64010.44264819131,29784.966809168098,29784.966809168098,29784.966809168098,29784.966809168098,28386.00082397461,1800,14.193000411987304,818886.0321903944,none,有色金属,28383.999633789062,0.0
valid,risk_unit_rb050_sw03_cap20,SH600406,2024-03-20,2024-03-21,pullback,executed,,23.510000228881836,22.258750629425048,1.2512495994567878,0.053222015622085714,995738.5377703189,877794.5377169132,4978.6926888515945,93545.73724159312,29872.156133109565,29872.156133109565,29872.156133109565,29872.156133109565,28212.000274658203,1200,14.106000137329103,849568.4314421177,none,电力设备,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH600489,2024-03-26,2024-03-27,pullback,executed,,11.5,11.06574981212616,0.4342501878738396,0.03776088590207301,993678.4778206348,878828.4766762257,4968.3923891031745,131575.10133602077,29810.354334619045,29810.354334619045,29810.354334619045,29810.354334619045,28750.0,2500,14.375,850064.1016762257,none,有色金属,56674.000549316406,0.0
valid,risk_unit_rb050_sw03_cap20,SH600795,2024-03-26,2024-03-27,pullback,executed,,4.679999828338623,4.4995001912117,0.18049963712692296,0.038568299946070604,993639.1022484303,850064.1016762257,4968.195511242151,128815.51735982901,29809.173067452906,29809.173067452906,29809.173067452906,29809.173067452906,29483.998918533325,6300,14.741999459266664,820565.3607582331,none,公用事业,0.0,28750.0
valid,risk_unit_rb050_sw03_cap20,SZ000630,2024-03-27,2024-03-28,pullback,executed,,3.5199999809265137,3.3892500400543213,0.13074994087219238,0.03714486976723709,994222.3624519587,848523.3607582331,4971.111812259794,133830.37397655562,29826.67087355876,29826.67087355876,29826.67087355876,29826.67087355876,29567.999839782715,8400,14.783999919891357,818940.5769185305,none,有色金属,58369.00100708008,0.0
valid,risk_unit_rb050_sw03_cap20,SH600362,2024-03-28,2024-03-29,pullback,executed,,21.100000381469727,20.11849961280823,0.9815007686614976,0.046516623266199715,1000588.576395917,818940.5769185305,5002.942881979585,107551.7208837225,30017.65729187751,30017.65729187751,30017.65729187751,30017.65729187751,29540.000534057617,1400,14.77000026702881,789385.8063842058,none,有色金属,93742.00134277344,0.0
valid,risk_unit_rb050_sw03_cap20,SH601168,2024-03-28,2024-03-29,pullback,executed,,17.06999969482422,15.812250208854675,1.2577494859695442,0.07368186927097048,1001483.8058615923,789385.8063842058,5007.419029307962,67959.98905636896,30044.51417584777,30044.51417584777,30044.51417584777,30044.51417584777,29018.999481201172,1700,14.509499740600587,760352.2974032641,none,有色金属,124192.00134277344,29540.000534057617
valid,risk_unit_rb050_sw03_cap20,SZ000426,2024-03-28,2024-03-29,pullback,executed,,10.8100004196167,10.14800021648407,0.6620002031326297,0.06123960938348446,1002421.2954539538,760352.2974032641,5012.106477269769,81844.19410456708,30072.638863618613,30072.638863618613,30072.638863618613,30072.638863618613,29187.001132965088,2700,14.593500566482545,731150.7027697326,none,有色金属,154162.99991607666,58559.00001525879
valid,risk_unit_rb050_sw03_cap20,SH600027,2024-03-29,2024-04-01,pullback,executed,,6.349999904632568,5.7537498593330385,0.5962500452995299,0.09389764633926098,1004602.7050566436,731150.7027697326,5023.013525283218,53494.56265532578,30138.081151699305,30138.081151699305,30138.081151699305,30138.081151699305,29844.99955177307,4700,14.922499775886536,701290.7807181836,none,公用事业,29043.000841140747,0.0
valid,risk_unit_rb050_sw03_cap20,SZ000408,2024-03-29,2024-04-01,breakout,executed,,28.989999771118164,26.17425055503845,2.8157492160797126,0.09712829383617161,1003976.7820189954,701290.7807181836,5019.883910094977,51683.02367755089,30119.30346056986,15018.353973836929,15018.353973836929,15018.353973836929,14494.999885559082,500,7.247499942779541,686788.5333326817,none,有色金属,185777.00242996216,29844.99955177307
valid,risk_unit_rb050_sw03_cap20,SH600219,2024-03-29,2024-04-01,pullback,executed,,2.990000009536743,2.8082498967647553,0.18175011277198783,0.060785990699761684,1004199.5350149632,686788.5333326817,5020.9976750748165,82601.23125861138,30125.986050448897,337.9041915607813,337.9041915607813,337.9041915607813,299.0000009536743,100,5.0,686484.5333317281,none,有色金属,200502.00281143188,44339.99943733215
valid,risk_unit_rb050_sw03_cap20,SH601872,2024-04-02,2024-04-03,breakout,executed,,7.650000095367432,6.4727499127388,1.1772501826286312,0.1538889108434825,1013733.9133810521,714186.9183372975,5068.669566905261,32937.198262846294,30412.01740143156,30412.01740143156,30412.01740143156,30412.01740143156,29835.000371932983,3900,14.917500185966492,684337.0004651785,none,交通运输,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH601958,2024-04-09,2024-04-10,breakout,skipped,zero_lot,11.029999732971191,9.467999935150146,1.561999797821045,0.14161376569682685,1019845.0031039953,684337.0004651785,5099.225015519977,36007.9755695264,30595.350093119858,0.0,0.0,0.0,0.0,0,0.0,684337.0004651785,industry_cap,有色金属,213911.00280284882,0.0
valid,risk_unit_rb050_sw03_cap20,SH600938,2024-04-10,2024-04-11,pullback,executed,,26.610000610351562,25.87049980163574,0.739500808715821,0.02779033415084356,1020756.0005185843,684337.0004651785,5103.780002592922,183653.06350366425,30622.680015557526,30622.680015557526,30622.680015557526,30622.680015557526,29271.00067138672,1100,14.63550033569336,655051.3642934561,none,石油石化,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH600023,2024-04-11,2024-04-12,pullback,executed,,6.090000152587891,5.8057498097419735,0.2842503428459171,0.04667493197436579,1028600.3662017584,655051.3642934561,5143.001831008792,110187.66634375311,30858.010986052752,30858.010986052752,30858.010986052752,30858.010986052752,30450.000762939453,5000,15.225000381469727,624586.1385301352,none,公用事业,63520.0008392334,0.0
valid,risk_unit_rb050_sw03_cap20,SH601600,2024-04-15,2024-04-16,breakout,skipped,zero_lot,7.050000190734863,5.878749978542328,1.1712502121925352,0.16613477737657323,1014416.1416009665,624586.1385301352,5072.080708004833,30529.915458387644,30432.48424802899,0.0,0.0,0.0,0.0,0,0.0,624586.1385301352,industry_cap,有色金属,206909.0006828308,0.0
valid,risk_unit_rb050_sw03_cap20,SH601958,2024-04-15,2024-04-16,breakout,skipped,zero_lot,11.1899995803833,9.57199981212616,1.6179997682571408,0.14459337166496283,1014416.1416009665,624586.1385301352,5072.080708004833,35078.2380243359,30432.48424802899,0.0,0.0,0.0,0.0,0,0.0,624586.1385301352,industry_cap,有色金属,206909.0006828308,0.0
valid,risk_unit_rb050_sw03_cap20,SH600489,2024-04-17,2024-04-18,pullback,executed,,12.520000457763672,12.173999810218811,0.3460006475448605,0.027635833458001587,1019734.3772300004,702309.3774445772,5098.671886150002,184494.95630006952,30592.03131690001,30592.03131690001,30592.03131690001,30592.03131690001,30048.001098632812,2400,15.024000549316407,672246.352345395,none,有色金属,136317.00274944305,0.0
valid,risk_unit_rb050_sw03_cap20,SH601600,2024-04-18,2024-04-19,pullback,executed,,6.960000038146973,6.537749838829041,0.42225019931793195,0.0606681317533946,1021171.3155432938,701560.3143855332,5105.8565777164695,84160.43860508,30635.139466298813,30635.139466298813,30635.139466298813,30635.139466298813,30624.00016784668,4400,15.31200008392334,670921.0022176026,none,有色金属,166094.99969482422,0.0
valid,risk_unit_rb050_sw03_cap20,SH603993,2024-04-24,2024-04-25,pullback,executed,,8.350000381469727,7.924749553203583,0.4252508282661438,0.05092824057946848,1001308.5721276996,939760.5710290668,5006.5428606384985,98305.8280371238,30039.25716383099,30039.25716383099,30039.25716383099,30039.25716383099,29225.001335144043,3500,14.612500667572021,910520.9571932552,none,有色金属,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH601899,2024-04-24,2024-04-25,pullback,executed,,16.649999618530273,15.9775000333786,0.6724995851516731,0.04039036639996247,1001643.957624316,910520.9571932552,5008.21978812158,123995.40371899755,30049.31872872948,30049.31872872948,30049.31872872948,30049.31872872948,29969.999313354492,1800,14.984999656677246,880535.972880244,none,有色金属,29574.99933242798,29225.001335144043
valid,risk_unit_rb050_sw03_cap20,SH600362,2024-04-24,2024-04-25,pullback,executed,,23.360000610351562,22.41024980545044,0.9497508049011216,0.04065713955847487,1001754.9720753429,880535.972880244,5008.774860376715,123195.45631519101,30052.649162260284,30052.649162260284,30052.649162260284,30052.649162260284,28032.000732421875,1200,14.016000366210937,852489.956147456,none,有色金属,59670.998096466064,59195.000648498535
valid,risk_unit_rb050_sw03_cap20,SZ000426,2024-04-24,2024-04-25,pullback,executed,,12.800000190734863,11.866250348091125,0.9337498426437385,0.0729492053695142,1002448.9562580822,852489.956147456,5012.244781290411,68708.69608382398,30073.468687742465,30073.468687742465,30073.468687742465,30073.468687742465,29440.000438690186,2300,14.720000219345094,823035.2357085465,none,有色金属,88410.99901199341,87227.00138092041
valid,risk_unit_rb050_sw03_cap20,SH601857,2024-04-24,2024-04-25,pullback,executed,,9.329999923706055,9.037999844551086,0.2920000791549686,0.03129690048689524,1002986.2357314347,823035.2357085465,5014.931178657173,160237.31106398362,30089.58707194304,30089.58707194304,30089.58707194304,30089.58707194304,29855.999755859375,3200,14.927999877929688,793164.3079528091,none,石油石化,0.0,116667.0018196106
valid,risk_unit_rb050_sw03_cap20,SH601168,2024-04-25,2024-04-26,pullback,executed,,18.229999542236328,17.03300075531006,1.1969987869262688,0.06566093346042012,1007604.3060073135,793164.3079528091,5038.021530036568,76727.8389831824,30228.129180219406,30228.129180219406,30228.129180219406,30228.129180219406,29167.999267578125,1600,14.583999633789062,763981.7246855972,none,有色金属,122951.00030899048,0.0
valid,risk_unit_rb050_sw03_cap20,SZ000975,2024-04-26,2024-04-29,pullback,executed,,17.780000686645508,16.436499166488648,1.3435015201568596,0.07556251227627672,1003249.7231902359,763981.7246855972,5016.24861595118,66385.41341254557,30097.491695707075,30097.491695707075,30097.491695707075,30097.491695707075,28448.001098632812,1600,14.224000549316406,735519.4995864151,none,有色金属,150034.99870300293,0.0
valid,risk_unit_rb050_sw03_cap20,SH600346,2024-04-29,2024-04-30,pullback,executed,,14.430000305175781,13.549999928474426,0.8800003767013553,0.060984085799756706,1002749.5036586045,735519.4995864151,5013.747518293022,82214.0309646656,30082.485109758134,30082.485109758134,30082.485109758134,30082.485109758134,28860.000610351562,2000,14.430000305175781,706645.0689757584,none,石油石化,29600.0,0.0
valid,risk_unit_rb050_sw03_cap20,SH601058,2024-05-07,2024-05-08,pullback,executed,,15.319999694824219,14.43675000667572,0.8832496881484992,0.057653375048493015,1001981.9595023392,763966.9586821793,5009.9097975116965,86897.07746160212,30059.458785070176,30059.458785070176,30059.458785070176,30059.458785070176,29107.999420166016,1900,14.553999710083009,734844.4052623032,none,汽车,0.0,0.0
valid,risk_unit_rb050_sw03_cap20,SZ002837,2024-05-09,2024-05-10,pullback,executed,,18.719999313354492,18.25824909210205,0.4617502212524407,0.024666145202421927,1012054.4080661057,734844.4052623032,5060.272040330528,205150.50076951904,30361.63224198317,30361.63224198317,30361.63224198317,30361.63224198317,29951.998901367188,1600,14.975999450683593,704877.4303614853,none,机械设备,0.0,0.0
