version,period,stage,instrument,signal_date,order_date,deal_date,entry_type,amount,entry_price,entry_value,entry_cost,exit_signal_date,exit_date,exit_price,exit_value,exit_cost,gross_pnl,net_pnl,initial_stop,current_stop,R,exit_reason,holding_days,cost_before_return,cost_after_return,risk_budget_per_trade,target_loss_budget,initial_risk_per_share,risk_budget_loss_ratio,diagnostic_scope
pullback_strict_money,valid,diagnostic_only,SZ002001,2024-05-20,2024-05-21,2024-05-21,pullback,1600,18.579999923706055,29727.999877929688,14.863999938964843,2024-05-31,2024-06-03,18.239999771118164,29183.999633789062,43.77599945068359,-544.000244140625,-602.6402435302749,17.991999673843384,17.991999673843384,0.5880002498626702,time_stop,13,-0.018299254789236434,-0.020261675069517874,0.005,5096.3887934824215,0.5880002498626702,0.11824848298484776,diagnostic_only
pullback_strict_money,valid,diagnostic_only,SZ000807,2024-05-20,2024-05-21,2024-05-21,breakout,2000,15.0,30000.0,15.0,2024-05-31,2024-06-03,13.65999984741211,27319.99969482422,40.97999954223633,-2680.0003051757812,-2735.9803047180176,12.493500471115112,12.493500471115112,2.5064995288848877,time_stop,13,-0.08933334350585938,-0.09115376660729693,0.005,5097.434468599914,2.5064995288848877,0.5367367293432799,diagnostic_only
pullback_strict_money,valid,diagnostic_only,SH600690,2024-05-21,2024-05-22,2024-05-22,pullback,1000,28.190000534057617,28190.000534057617,14.095000267028809,2024-05-31,2024-06-03,27.399999618530273,27399.999618530273,41.09999942779541,-790.0009155273438,-845.195915222168,27.59675087928772,27.59675087928772,0.5932496547698989,stop_loss,12,-0.028024153975197974,-0.029967134177146602,0.005,5069.444443127273,0.5932496547698989,0.16672357784056863,diagnostic_only
pullback_strict_money,valid,diagnostic_only,SZ000426,2024-04-24,2024-04-25,2024-04-25,pullback,2300,12.800000190734863,29440.000438690186,14.720000219345094,2024-06-03,2024-06-04,13.829999923706055,31808.999824523926,47.71349973678589,2368.9993858337402,2306.5658858776087,11.866250348091125,14.07299976348877,0.9337498426437385,trailing_stop,40,0.08046872793929684,0.07830887041218179,0.005,5031.13846142721,0.9337498426437385,0.0,diagnostic_only
pullback_strict_money,valid,diagnostic_only,SH600926,2024-05-27,2024-05-28,2024-05-28,pullback,2400,12.579999923706055,30191.99981689453,15.095999908447267,2024-06-03,2024-06-04,12.069999694824219,28967.999267578125,43.45199890136719,-1224.0005493164062,-1282.5485481262215,12.151249933242799,12.151249933242799,0.4287499904632561,stop_loss,7,-0.04054055898051154,-0.042458518882599494,0.005,5074.141898464321,0.4287499904632561,0.25276166370404074,diagnostic_only
pullback_strict_money,valid,diagnostic_only,SZ000933,2024-05-27,2024-05-28,2024-05-28,pullback,800,22.989999771118164,18391.99981689453,9.195999908447266,2024-06-03,2024-06-04,21.530000686645508,17224.000549316406,25.83600082397461,-1167.999267578125,-1203.0312683105483,21.49599919319153,21.49599919319153,1.4940005779266343,stop_loss,7,-0.06350583292770717,-0.06537788523569785,0.005,5068.080454758762,1.4940005779266343,0.23737414570460127,diagnostic_only
pullback_strict_money,valid,diagnostic_only,SZ002142,2024-05-30,2024-05-31,2024-05-31,pullback,1300,23.059999465942383,29977.999305725098,14.98899965286255,2024-06-04,2024-06-05,22.579999923706055,29353.99990081787,44.03099985122681,-623.9994049072266,-683.0194044113166,22.583750772476197,22.583750772476197,0.4762486934661858,stop_loss,5,-0.020815245158407127,-0.022772635972683197,0.005,5017.38836343491,0.4762486934661858,0.1361304636868334,diagnostic_only
pullback_strict_money,valid,diagnostic_only,SH601838,2024-05-31,2024-06-03,2024-06-03,pullback,2100,14.199999809265137,29819.999599456787,14.909999799728395,2024-06-05,2024-06-06,13.829999923706055,29042.999839782715,43.56449975967407,-776.9997596740723,-835.4742592334762,13.8964998960495,13.8964998960495,0.30349991321563685,stop_loss,3,-0.02605633031893892,-0.02800324420135988,0.005,5005.318968635677,0.30349991321563685,0.16691728628459523,diagnostic_only
pullback_strict_money,valid,diagnostic_only,SH601229,2024-06-04,2024-06-05,2024-06-05,pullback,4400,6.679999828338623,29391.99924468994,14.69599962234497,2024-06-05,2024-06-06,6.519999980926514,28687.99991607666,43.031999874114994,-703.9993286132812,-761.7273281097405,6.5312501907348635,6.5312501907348635,0.1487496376037596,stop_loss,1,-0.023952073581400495,-0.025903193874091325,0.005,4989.849256464362,0.1487496376037596,0.1526553787417367,diagnostic_only
pullback_strict_money,valid,diagnostic_only,SH601899,2024-05-27,2024-05-28,2024-05-28,pullback,1700,17.65999984741211,30021.999740600586,15.010999870300294,2024-06-07,2024-06-11,16.6200008392334,28254.001426696777,42.38100214004517,-1767.9983139038086,-1825.3903159141548,16.35100030899048,16.35100030899048,1.3089995384216309,time_stop,14,-0.05889009157217587,-0.0607713707494429,0.005,5073.106419380306,1.3089995384216309,0.3598170755773602,diagnostic_only
pullback_strict_money,valid,diagnostic_only,SZ002714,2024-05-27,2024-05-28,2024-05-28,pullback,600,46.040000915527344,27624.000549316406,13.812000274658203,2024-06-07,2024-06-11,45.380001068115234,27228.00064086914,40.84200096130371,-395.9999084472656,-450.65390968322754,44.36275005340576,44.36275005340576,1.677250862121582,time_stop,14,-0.014335356956726717,-0.01630570107075625,0.005,5066.394475369572,1.677250862121582,0.08894962914437377,diagnostic_only
pullback_strict_money,valid,diagnostic_only,SH600219,2024-05-23,2024-05-24,2024-05-24,pullback,9100,3.2899999618530273,29938.99965286255,14.969499826431274,2024-06-11,2024-06-12,3.380000114440918,30758.001041412354,46.137001562118535,819.0013885498047,757.8948871612556,3.2424999713897704,3.3865714032389365,0.047499990463256925,trailing_stop,19,0.027355669796786206,0.02530198529944133,0.005,5031.593131623863,0.047499990463256925,0.0,diagnostic_only
