datetime,n,ic,rank_ic,variant,seed,split,label_lane
2025-07-17,323,0.10368182729615358,0.05042393565706781,flattened_mlp,20260724,historical_test,executable_bridge
2025-07-18,326,0.028337781716956716,0.020281311870262088,flattened_mlp,20260724,historical_test,executable_bridge
2025-07-21,326,0.15611470826985735,0.11400787897228445,flattened_mlp,20260724,historical_test,executable_bridge
2025-07-22,326,-0.1620070602722406,-0.10004064609365104,flattened_mlp,20260724,historical_test,executable_bridge
2025-07-23,333,0.004086180757657643,-0.0909203986466988,flattened_mlp,20260724,historical_test,executable_bridge
2025-07-24,331,-0.04657486792551466,-0.05158286031266438,flattened_mlp,20260724,historical_test,executable_bridge
2025-07-25,340,-0.1764746073280307,-0.14567132282032533,flattened_mlp,20260724,historical_test,executable_bridge
2025-07-28,341,-0.11307243355004509,-0.05627324506499644,flattened_mlp,20260724,historical_test,executable_bridge
2025-07-29,341,0.049627147009967065,0.10136094119963038,flattened_mlp,20260724,historical_test,executable_bridge
2025-07-30,345,0.015251928692207773,0.05939761053601735,flattened_mlp,20260724,historical_test,executable_bridge
2025-07-31,345,0.0595420596929297,0.04833208585368116,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-01,340,-0.08463348051840833,-0.04653726731429568,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-04,344,0.19782963721489824,0.2100172652161474,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-05,342,-0.036175380063315214,-0.028274265567381426,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-06,351,0.11197975095683198,0.18523059994027563,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-07,353,-0.0015761926404823392,0.0015874847601204988,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-08,350,0.026907700272003437,-0.038492686629139204,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-11,350,0.017774963685534773,0.05628786132242063,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-12,357,-0.17636408897138467,-0.15541529533933374,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-13,361,0.04118080828926392,0.06562479355084748,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-14,363,-0.15412532503317894,-0.20408371648924217,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-15,361,-0.09468561301824782,-0.03549059571306179,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-18,369,0.06693837579620446,0.13838483198932602,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-19,381,0.05575161255436098,0.03217818613486676,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-20,380,0.17888140408259345,0.1122433743630238,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-21,382,-0.0919485133636665,-0.1049169200568416,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-22,381,-0.08759755207148587,-0.11681590469162469,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-25,389,0.09203213674448071,0.07826676163331571,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-26,395,0.031758268447206826,0.030800908915668286,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-27,401,-0.17019363651831543,-0.14097414308683326,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-28,385,0.05556374109882696,0.06911790736309543,flattened_mlp,20260724,historical_test,executable_bridge
2025-08-29,394,-0.07935321036997688,-0.10055742502955958,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-01,395,0.16127529761887263,0.20003383149012835,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-02,402,-0.05751628325275103,-0.017699817947975583,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-03,392,0.2610889389993257,0.31168843846417893,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-04,385,-0.15976318604960235,-0.23407853828672923,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-05,367,0.1900136198107391,0.13576459365915233,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-08,380,-0.02035903696325314,0.04737672136493974,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-09,386,-0.10021850855702387,-0.06819649261498487,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-10,381,-0.23721142664974987,-0.39662191281627474,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-11,380,-0.12957366190526567,-0.12896850216683234,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-12,393,-0.016503536666981837,-0.0026132258231120874,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-15,391,-0.21373415787656252,-0.21924761578577714,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-16,397,-0.13908135697410132,-0.1134500323680524,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-17,400,-0.17083236007572986,-0.1509117951886405,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-18,404,0.1500508332164848,0.18828413848364323,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-19,400,-0.3244938262945897,-0.3719074579513759,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-22,398,0.1533792466951189,0.20796992126452155,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-23,398,-0.14603694893731067,-0.1712214367512419,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-24,393,-0.06743746450000425,-0.06991082524534713,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-25,398,0.11377168852965004,0.15280535983082463,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-26,400,-0.16736998538319295,-0.2565626060702276,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-29,393,-0.13723133414506175,-0.12232910820037934,flattened_mlp,20260724,historical_test,executable_bridge
2025-09-30,393,0.005490186113910794,0.0458998775396421,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-09,397,0.3482241351068151,0.347319059866751,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-10,405,-0.18821536257519933,-0.24224765662116296,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-13,399,0.295045173908768,0.33703376531274154,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-14,398,-0.0015303266355451177,-0.00016617306483322972,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-15,389,0.005793994906587303,0.08584462337646076,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-16,397,0.13591012223998286,0.1923244881807139,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-17,392,-0.013763343600458626,0.006518465216869836,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-20,375,-0.10338461737233086,-0.12870288797248178,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-21,379,0.03661748432170645,0.08100683021505696,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-22,385,-0.026032268545781785,-0.011698562637737086,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-23,387,-0.32785845519553164,-0.3626807313438693,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-24,390,0.06477350864891858,0.14226156715016683,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-27,395,-0.10263725089226276,-0.0732364802866249,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-28,399,-0.2463795866873616,-0.28968537702724156,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-29,401,0.07723378117534213,0.15694616319107538,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-30,408,0.19142897810629364,0.22589000743567736,flattened_mlp,20260724,historical_test,executable_bridge
2025-10-31,405,0.06644797055739834,0.14438608645784537,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-03,405,0.13512629670841747,0.19873880045844752,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-04,404,-0.18506747181068295,-0.22196883501251477,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-05,400,0.06858342350381355,0.060069739168905706,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-06,402,-0.0015988906867904354,0.056011517565316915,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-07,406,0.15748877487879714,0.1557767907205207,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-10,403,0.12365693957050805,0.14379434291696733,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-11,410,0.07380624272625011,0.17471455012537088,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-12,404,0.002172221507248291,0.0419285025743213,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-13,402,0.015345341979119477,0.058133283439717694,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-14,406,0.06176846114838382,0.014500113190587046,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-17,401,0.06070892714529296,0.06506338967929959,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-18,400,-0.05630978225903497,-0.04471637742802455,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-19,393,0.23878579934713082,0.2357393844276409,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-20,392,0.029756168278460848,0.12133065526072837,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-21,397,-0.04649387642940223,-0.008168488108619398,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-24,379,-0.02401491732635703,0.00556953029551766,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-25,383,-0.03436728949411219,-0.00679056060573726,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-26,391,-0.00581204245945835,0.05371865041282468,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-27,384,-0.051858075503972444,-0.09475101070498465,flattened_mlp,20260724,historical_test,executable_bridge
2025-11-28,381,0.06946291528947109,0.12830104222798294,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-01,388,-0.03420271956782154,0.06811642772478445,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-02,392,0.07018769487290931,0.04944147522580794,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-03,388,0.010466362399011157,0.01759098241479649,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-04,382,0.03868526807665237,-0.009267712804559498,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-05,383,-0.13298690431312057,-0.12810610428969532,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-08,390,-0.07660326862464002,-0.11452957537890857,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-09,397,-0.040450246949863704,-0.02471123028256395,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-10,397,0.10400311609737617,0.14262942606505422,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-11,394,-0.039552971462537584,-0.08144335889143692,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-12,393,-0.007988582106084406,0.003006242213102648,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-15,396,0.017118518240386214,-0.002192227289030305,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-16,393,-0.012812637092856884,0.029748723155411834,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-17,389,-0.12851857151295507,-0.06898490174608181,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-18,393,0.07511397596535122,0.1085909098544962,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-19,395,0.07958845626523291,0.06662858408547487,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-22,400,-0.012470288059136782,-0.07839971972288007,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-23,401,0.03374377385253312,0.11361017916358233,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-24,402,-0.14666334854826485,-0.1043959189854843,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-25,407,-0.0076943082141370835,0.028298811369885546,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-26,410,-0.06242713055306035,-0.052892195624814946,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-29,408,-0.010413979102050828,-0.01932236127943194,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-30,407,-0.09188904762048113,0.0049020897012987934,flattened_mlp,20260724,historical_test,executable_bridge
2025-12-31,409,-0.008417658173312415,0.00885194745606588,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-05,412,0.011806600729316838,0.01743229280660386,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-06,421,-0.006276990979527921,0.049593844932416906,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-07,428,-0.11049127574015226,-0.0539576278987679,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-08,433,-0.11249042263627083,-0.14014102807081058,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-09,438,-0.26137196495136816,-0.20954649419055396,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-12,441,0.20577581801276415,0.19914102595868588,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-13,453,-0.029717237882901076,0.006006124240686378,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-14,451,0.034895666587918296,0.029497569042801,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-15,454,-0.012362923723148752,0.025499567053269848,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-16,450,-0.014500005705079531,-0.023886500030712788,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-19,448,0.22115110367050697,0.23896629311446804,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-20,452,-0.1371435330564404,-0.15875638753858531,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-21,451,-0.13206903582028542,-0.09634826878538333,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-22,454,-0.11043771354631578,-0.12296103245942039,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-23,456,0.19832596788669912,0.1883772683624682,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-26,469,-0.11972850340654485,-0.17107285797091973,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-27,461,0.11448424245480898,0.1656692305400531,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-28,458,0.005935126854502024,0.07483466123647096,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-29,456,0.07327340769270754,0.09537543166139838,flattened_mlp,20260724,historical_test,executable_bridge
2026-01-30,457,-0.035514973978145216,-0.06094976782253509,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-02,448,-0.11369681664832144,-0.12511734185663284,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-03,433,0.3195511662247258,0.3885324893266175,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-04,446,0.13135457378916304,0.17460795711622998,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-05,451,-0.18954108886936735,-0.21947722233199413,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-06,443,-0.10947657588596013,-0.06068125961734869,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-09,438,0.027174119398547386,0.11690196330180462,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-10,451,-0.06180683352652646,-0.019694646479825884,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-11,455,-0.04175616375556459,-0.06591528718924447,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-12,454,-0.013525766753692445,-0.035408161887218514,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-13,454,-0.051150919345456874,-0.048535094879995445,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-24,454,0.006876932523368832,-0.004590622377134297,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-25,451,-0.014515685145842217,0.083527104625374,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-26,459,-0.05682042430169048,-0.018185887853536833,flattened_mlp,20260724,historical_test,executable_bridge
2026-02-27,462,0.008720956275720887,0.01263964989914523,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-02,465,0.3862184852398017,0.42877875751311667,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-03,465,-0.09903067507794631,-0.1463486870412632,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-04,442,0.115012500468192,0.15568102274362666,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-05,441,0.08312053305285763,0.13824049920168324,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-06,445,-0.07922033403080968,-0.20795275135988645,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-09,449,-0.06903512352575812,-0.020705420291152254,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-10,447,0.16268340994242464,0.2301307232014731,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-11,452,0.1643632526047872,0.20825970295873633,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-12,454,0.1404847773159771,0.14848091828580323,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-13,454,-0.09671023787260156,-0.07431277416185739,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-16,447,0.2302323168885563,0.25022932266041276,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-17,443,-0.06144311851807441,-0.026640210978365667,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-18,432,-0.0747373619265919,0.0023795010594188483,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-19,435,0.2479477117010894,0.3144531224373587,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-20,426,-0.03301095340523793,-0.03259900225224448,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-23,418,-0.0860972678733532,-0.0490221699110045,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-24,407,0.08044993853816938,0.0030112714874930614,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-25,415,0.2290110268668843,0.24005111753715963,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-26,420,-0.0952169012638454,-0.12176489724812814,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-27,418,-0.06771169698786965,-0.0984598958964258,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-30,422,0.11118174291788453,0.16225969335263157,flattened_mlp,20260724,historical_test,executable_bridge
2026-03-31,420,0.09710530236343394,0.11323636154308461,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-01,418,0.008853922905039583,0.06599909705293323,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-02,423,-0.14769657845958697,-0.07639186855898997,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-03,418,-0.16155849552702234,-0.16538759186859006,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-07,404,0.05513707320896718,0.043980310254723924,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-08,407,-0.15445271081096532,-0.14322411856763614,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-09,430,0.028893603579580603,0.05190138670143654,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-10,424,-0.09038535705296878,-0.1067379711495144,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-13,428,-0.10090134075889537,-0.07002954242559045,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-14,428,0.07217205606094387,0.07183693511423549,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-15,431,-0.12162289200137726,-0.1394765643962699,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-16,430,0.04690168527737516,0.024054876621393013,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-17,436,0.0353304634021977,0.08343282566688881,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-20,439,0.062328028073974674,0.07654199252645394,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-21,441,-0.09094996738193578,-0.026096764348652445,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-22,440,-0.012453699622211236,-0.0608940427627288,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-23,444,0.008632101859822813,0.056185917408786964,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-24,441,0.03591215239035752,0.06676563032899836,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-27,434,0.05045752123181737,0.053731318963638974,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-28,441,-0.06547373740153344,-0.07621253236566101,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-29,438,-0.04803484593861067,0.007655920099566906,flattened_mlp,20260724,historical_test,executable_bridge
2026-04-30,446,-0.19308367133983764,-0.1489339980856245,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-06,451,-0.06024150859766624,-0.04294583420088521,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-07,462,-0.044446564665685785,-0.04990741886062915,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-08,474,-0.016493875979074802,-0.041568652042133135,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-11,477,0.06256486563036745,0.11546511826870029,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-12,484,-0.18039848405637052,-0.20052617888556695,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-13,480,0.0034902744310658534,0.06864406726794764,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-14,489,0.14158096362228326,0.17951640087902665,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-15,472,-0.12149063791967697,-0.11986001387855959,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-18,468,-0.046421098773692465,-0.028213685436843803,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-19,471,-0.09942153940894155,-0.09862905789278613,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-20,472,0.15687867158762311,0.2005727917229869,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-21,474,-0.09809909516045043,-0.11346313928173116,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-22,461,-0.03675959548817803,0.038573236524580244,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-25,471,0.160986855542391,0.18485609796603464,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-26,478,0.14328553043735265,0.21620138454846946,flattened_mlp,20260724,historical_test,executable_bridge
2026-05-27,472,-0.13486442228530185,-0.15404895186098108,flattened_mlp,20260724,historical_test,executable_bridge
2022-01-04,263,-0.062065481401386215,-0.08889624799801192,flattened_mlp,20260725,validation,paper_proxy
2022-01-05,251,0.059574610094723604,-0.019643405970188717,flattened_mlp,20260725,validation,paper_proxy
2022-01-06,250,0.007125546554305294,0.020938656719886387,flattened_mlp,20260725,validation,paper_proxy
2022-01-07,247,-0.09179231677221,-0.13263924884521588,flattened_mlp,20260725,validation,paper_proxy
2022-01-10,248,-0.04566987972203015,0.006120671125232994,flattened_mlp,20260725,validation,paper_proxy
2022-01-11,250,0.00969229895812866,-0.04604520153713799,flattened_mlp,20260725,validation,paper_proxy
2022-01-12,243,-0.025885262133349383,-0.0005594947152211746,flattened_mlp,20260725,validation,paper_proxy
2022-01-13,252,0.05628091569343665,0.06350875320470299,flattened_mlp,20260725,validation,paper_proxy
2022-01-14,244,0.18849500103579178,0.16366429996406576,flattened_mlp,20260725,validation,paper_proxy
2022-01-17,246,-0.05343438058826089,-0.06888561521206758,flattened_mlp,20260725,validation,paper_proxy
2022-01-18,252,0.07753230315243834,0.03712280020298066,flattened_mlp,20260725,validation,paper_proxy
2022-01-19,252,0.19259568096818017,0.14311338539556695,flattened_mlp,20260725,validation,paper_proxy
2022-01-20,251,0.0025139906213928294,0.0035537122005018895,flattened_mlp,20260725,validation,paper_proxy
2022-01-21,248,0.13505883587910056,0.18972953325644223,flattened_mlp,20260725,validation,paper_proxy
2022-01-24,242,-0.04931631762315467,-0.05091873452063853,flattened_mlp,20260725,validation,paper_proxy
2022-01-25,244,0.017030232176982074,0.03354116026499407,flattened_mlp,20260725,validation,paper_proxy
2022-01-26,234,-0.051511864753316615,-0.009027038741378285,flattened_mlp,20260725,validation,paper_proxy
2022-01-27,237,-0.058454660338052196,-0.07175489805448032,flattened_mlp,20260725,validation,paper_proxy
2022-01-28,226,-0.18138378473996172,-0.256850285239042,flattened_mlp,20260725,validation,paper_proxy
2022-02-07,230,0.12644700599723227,0.15611458111566912,flattened_mlp,20260725,validation,paper_proxy
2022-02-08,238,-0.18882753492530852,-0.19810876314332418,flattened_mlp,20260725,validation,paper_proxy
2022-02-09,232,-0.008861260304781335,-0.06211625121272817,flattened_mlp,20260725,validation,paper_proxy
2022-02-10,235,0.12866233571511088,0.15385269764890994,flattened_mlp,20260725,validation,paper_proxy
2022-02-11,231,0.1872639731198732,0.19127167383985408,flattened_mlp,20260725,validation,paper_proxy
2022-02-14,230,-0.04766945171132224,-0.08595538628603615,flattened_mlp,20260725,validation,paper_proxy
2022-02-15,230,0.04711060837844644,0.0638500593305728,flattened_mlp,20260725,validation,paper_proxy
2022-02-16,235,-0.16977519272871736,-0.13366889954817784,flattened_mlp,20260725,validation,paper_proxy
2022-02-17,235,-0.011138345193889194,-0.04395328012571996,flattened_mlp,20260725,validation,paper_proxy
2022-02-18,234,0.001187174985855663,-0.10186825272209414,flattened_mlp,20260725,validation,paper_proxy
2022-02-21,236,0.09691795748879417,0.12645141030376328,flattened_mlp,20260725,validation,paper_proxy
2022-02-22,239,-0.01623932677507379,-0.010625947273730804,flattened_mlp,20260725,validation,paper_proxy
2022-02-23,233,0.11661988552061338,0.08339968456672166,flattened_mlp,20260725,validation,paper_proxy
2022-02-24,242,-0.0877066441013174,-0.11378899533027467,flattened_mlp,20260725,validation,paper_proxy
2022-02-25,233,-0.008640661323546727,0.022098697999319575,flattened_mlp,20260725,validation,paper_proxy
2022-02-28,238,-0.030580044731925306,-0.05763007011076447,flattened_mlp,20260725,validation,paper_proxy
2022-03-01,238,-0.20082572644512514,-0.22467539923910815,flattened_mlp,20260725,validation,paper_proxy
2022-03-02,240,-0.1364657899367873,-0.0682161121662254,flattened_mlp,20260725,validation,paper_proxy
2022-03-03,241,-0.015611121864791614,0.029619183155584514,flattened_mlp,20260725,validation,paper_proxy
2022-03-04,239,-0.025053307738794113,-0.03596923101266378,flattened_mlp,20260725,validation,paper_proxy
2022-03-07,238,-0.008158645937824656,0.03469098232516476,flattened_mlp,20260725,validation,paper_proxy
2022-03-08,229,0.06281558445231998,0.1382382956345617,flattened_mlp,20260725,validation,paper_proxy
2022-03-09,218,-0.052396089740120534,-0.03567690973882682,flattened_mlp,20260725,validation,paper_proxy
2022-03-10,218,-0.03045650101427773,-0.06382057012664268,flattened_mlp,20260725,validation,paper_proxy
2022-03-11,221,0.1671216801927708,0.0987276114622014,flattened_mlp,20260725,validation,paper_proxy
2022-03-14,222,0.13115214459781802,0.10194020085869204,flattened_mlp,20260725,validation,paper_proxy
2022-03-15,215,-0.0055845863780177715,0.16954637404503384,flattened_mlp,20260725,validation,paper_proxy
2022-03-16,204,0.077768302098125,0.02818488134387743,flattened_mlp,20260725,validation,paper_proxy
2022-03-17,213,-0.0470600847831845,0.07874521278578459,flattened_mlp,20260725,validation,paper_proxy
2022-03-18,222,0.260251908295342,0.13793604579630836,flattened_mlp,20260725,validation,paper_proxy
2022-03-21,221,0.26578043932375883,0.24742815952241407,flattened_mlp,20260725,validation,paper_proxy
2022-03-22,226,-0.038861519467798256,-0.06155997366069164,flattened_mlp,20260725,validation,paper_proxy
2022-03-23,226,-0.033180926091559926,-0.14722610922997056,flattened_mlp,20260725,validation,paper_proxy
2022-03-24,226,-0.05642916377795911,-0.10497077895382492,flattened_mlp,20260725,validation,paper_proxy
2022-03-25,223,0.10309153347689527,0.037803360092753695,flattened_mlp,20260725,validation,paper_proxy
2022-03-28,218,0.18039284348179696,0.21026441739766522,flattened_mlp,20260725,validation,paper_proxy
2022-03-29,215,-0.021165624710197728,-0.05287821642728828,flattened_mlp,20260725,validation,paper_proxy
2022-03-30,216,0.014923764047820726,-0.00454757087792613,flattened_mlp,20260725,validation,paper_proxy
2022-03-31,220,0.0934861732945132,0.07248442562236518,flattened_mlp,20260725,validation,paper_proxy
2022-04-01,214,0.04287463374513279,0.0851044941531674,flattened_mlp,20260725,validation,paper_proxy
2022-04-06,214,0.006699345213074933,-0.13829008896315498,flattened_mlp,20260725,validation,paper_proxy
2022-04-07,214,-0.14670334060641632,-0.13628329420119936,flattened_mlp,20260725,validation,paper_proxy
2022-04-08,210,0.1541528198956217,0.23990937113787725,flattened_mlp,20260725,validation,paper_proxy
2022-04-11,212,0.03024839618902534,0.08150910841180964,flattened_mlp,20260725,validation,paper_proxy
2022-04-12,204,0.017235869673475988,-0.007499468148605773,flattened_mlp,20260725,validation,paper_proxy
