epoch,train_loss,valid_loss,variant,seed
8,0.834226535849793,1.0342847685618648,flattened_mlp,20260725
9,0.7997209809943291,1.050359335920677,flattened_mlp,20260725
10,0.7789258667301894,1.0551305412603864,flattened_mlp,20260725
11,0.7524002713717496,1.063250973692228,flattened_mlp,20260725
12,0.731362618382191,1.073281648954184,flattened_mlp,20260725
0,0.992175705310118,0.9944182701794236,last_state_gru,20260723
1,0.9932027275974172,0.996904875601417,last_state_gru,20260723
2,0.9917425581585132,0.9933141731046912,last_state_gru,20260723
3,0.9914583165780254,0.993684880050092,last_state_gru,20260723
4,0.9917270503566906,0.9932478720579168,last_state_gru,20260723
5,0.9915944923990192,0.9934423554303318,last_state_gru,20260723
6,0.9917506454790944,0.99359651671016,last_state_gru,20260723
7,0.9919894729737824,0.99382091429213,last_state_gru,20260723
8,0.9919275765205142,0.9936793996021152,last_state_gru,20260723
9,0.9914409518241882,0.9933085658362714,last_state_gru,20260723
10,0.9916843884807092,0.993314896935019,last_state_gru,20260723
11,0.9912566276285736,0.9933721281844994,last_state_gru,20260723
12,0.9917410508144734,0.9937524403734452,last_state_gru,20260723
13,0.9907037593993634,0.993147887450097,last_state_gru,20260723
14,0.9912375613700511,0.9938206179388638,last_state_gru,20260723
15,0.9898057754253629,0.993310305000893,last_state_gru,20260723
16,0.9906889581403068,0.9938404755987996,last_state_gru,20260723
17,0.9905619443056988,0.9931688401526932,last_state_gru,20260723
18,0.9911302686529698,0.9940127453863108,last_state_gru,20260723
19,0.9898656811627042,0.9939223490976568,last_state_gru,20260723
20,0.9895168167610106,0.993513202615853,last_state_gru,20260723
21,0.9897202727604546,0.99433698819886,last_state_gru,20260723
22,0.989191352429976,0.9938923302267132,last_state_gru,20260723
23,0.989175058381502,0.9938801753431044,last_state_gru,20260723
24,0.9891202432966708,0.9937482611757928,last_state_gru,20260723
25,0.9891485589683254,0.994455873901988,last_state_gru,20260723
0,0.9906745556977103,0.9933070114910088,last_state_gru,20260724
1,0.991992167757199,0.9935765155623184,last_state_gru,20260724
2,0.9905800621374896,0.9937123068897374,last_state_gru,20260724
3,0.9907415007237976,0.9935872345713193,last_state_gru,20260724
4,0.9911610146495592,0.9932938738693964,last_state_gru,20260724
5,0.9913005108057068,0.9933067579785811,last_state_gru,20260724
6,0.9921805573460272,0.9937992165957032,last_state_gru,20260724
7,0.9918310800660092,0.993786120562461,last_state_gru,20260724
8,0.9912279906661012,0.9934127702024476,last_state_gru,20260724
9,0.9920657718696468,0.9941050523956274,last_state_gru,20260724
10,0.9918920917566432,0.99404868438583,last_state_gru,20260724
11,0.9924046102156274,0.9953426573232844,last_state_gru,20260724
12,0.9909023058374856,0.9940654565740762,last_state_gru,20260724
13,0.9905647619618134,0.9932480582903171,last_state_gru,20260724
14,0.9902147393289992,0.993319029855574,last_state_gru,20260724
15,0.99070724983548,0.993354125879705,last_state_gru,20260724
16,0.9895976261047034,0.993378848961458,last_state_gru,20260724
17,0.9899441442418336,0.9933722211240694,last_state_gru,20260724
18,0.9893997662091176,0.9936196593053896,last_state_gru,20260724
19,0.9885995063274802,0.993190787218768,last_state_gru,20260724
20,0.9885107377834892,0.993446480386473,last_state_gru,20260724
21,0.9895104739159049,0.9946381400885254,last_state_gru,20260724
22,0.9894859965061428,0.9940720488606342,last_state_gru,20260724
23,0.988358796236919,0.9942770520674772,last_state_gru,20260724
24,0.9881879157600212,0.9937664888285356,last_state_gru,20260724
25,0.988363446686355,0.993787220647109,last_state_gru,20260724
26,0.9870640969157616,0.9936418685548264,last_state_gru,20260724
27,0.9876454203231786,0.9940904499962926,last_state_gru,20260724
28,0.9868252305097358,0.9942315264187496,last_state_gru,20260724
29,0.9880866570726186,0.993893852842779,last_state_gru,20260724
30,0.9867196605847128,0.9937854223595612,last_state_gru,20260724
31,0.986919442383554,0.99376491036523,last_state_gru,20260724
0,0.9915767292247658,0.9934812633577604,last_state_gru,20260725
1,0.9917677598340172,0.993716672191332,last_state_gru,20260725
2,0.9917819717793764,0.9939420262094716,last_state_gru,20260725
3,0.9920964561823594,0.9933823664383642,last_state_gru,20260725
4,0.9917096197605132,0.9933310724024116,last_state_gru,20260725
5,0.9917536211568256,0.993928785018366,last_state_gru,20260725
6,0.9913354141767636,0.9939186288814608,last_state_gru,20260725
7,0.9920947854701072,0.9933866374515768,last_state_gru,20260725
8,0.9915747448455456,0.9932988909683352,last_state_gru,20260725
9,0.99151808142266,0.9929525921249698,last_state_gru,20260725
10,0.9914298642711386,0.9938395074729262,last_state_gru,20260725
11,0.9913206229178216,0.9940671591923156,last_state_gru,20260725
12,0.9916765436381596,0.9939779571161188,last_state_gru,20260725
13,0.991624038183808,0.9935016493023984,last_state_gru,20260725
14,0.9913743041282476,0.99316521191263,last_state_gru,20260725
15,0.990717306980659,0.9936016696537364,last_state_gru,20260725
16,0.9906451249637476,0.9936572918989536,last_state_gru,20260725
17,0.9904274350384936,0.993657364413656,last_state_gru,20260725
18,0.9905802452088986,0.9940190036170956,last_state_gru,20260725
19,0.9907260417344166,0.9940772804849106,last_state_gru,20260725
20,0.9906336361189616,0.9941634960344126,last_state_gru,20260725
21,0.9911329440302232,0.9945523458179728,last_state_gru,20260725
0,0.9905557254224124,0.9944887200755804,attentive_gru,20260723
1,0.9927391602945488,0.9970696549220333,attentive_gru,20260723
2,0.9910750852470778,0.9937846202660224,attentive_gru,20260723
3,0.9896811518162192,0.9935851353060068,attentive_gru,20260723
4,0.989701967302747,0.9939793639912688,attentive_gru,20260723
5,0.9917127732620684,0.9938837219158124,attentive_gru,20260723
6,0.9909760843083708,0.993608014690208,attentive_gru,20260723
7,0.993332619979928,0.9945783556021494,attentive_gru,20260723
8,0.9909226168627756,0.993672063413622,attentive_gru,20260723
9,0.991930857647297,0.9933946259833616,attentive_gru,20260723
10,0.9917062390286264,0.9935574229999348,attentive_gru,20260723
11,0.99153414230014,0.9936025113766564,attentive_gru,20260723
12,0.991840909188768,0.9935239249326544,attentive_gru,20260723
13,0.9914254567947894,0.9934727799083138,attentive_gru,20260723
14,0.9920502653549677,0.9937154960593788,attentive_gru,20260723
15,0.991887492693936,0.9934363596077108,attentive_gru,20260723
16,0.9912379838501496,0.9939881756516368,attentive_gru,20260723
17,0.9912497527971617,0.9934640830575392,attentive_gru,20260723
18,0.9920737900805237,0.99424818399009,attentive_gru,20260723
19,0.9909204260455412,0.9939559686543612,attentive_gru,20260723
20,0.9908632204382126,0.9937225579573162,attentive_gru,20260723
21,0.9906948510792564,0.994194680600074,attentive_gru,20260723
0,0.988675843144572,0.9939928172670048,attentive_gru,20260724
1,0.9910448492563444,0.9954431470612,attentive_gru,20260724
2,0.9886906980676112,0.9943925884455956,attentive_gru,20260724
3,0.9906185300049196,0.9937488223779304,attentive_gru,20260724
4,0.9934071521228334,0.9945413895465176,attentive_gru,20260724
5,0.9911796775371132,0.9937207774933556,attentive_gru,20260724
6,0.990781943366377,0.9942808263967264,attentive_gru,20260724
7,0.9911289566577076,0.99433787488218,attentive_gru,20260724
8,0.9906741244056296,0.9935603444625076,attentive_gru,20260724
9,0.990435836521098,0.993616061285138,attentive_gru,20260724
10,0.9916594960166768,0.994494626137974,attentive_gru,20260724
11,0.9916580508515684,0.9950730546923549,attentive_gru,20260724
12,0.9908651533316932,0.9940340362874598,attentive_gru,20260724
13,0.9909789513709932,0.9951974221922714,attentive_gru,20260724
14,0.9897216959451124,0.9935061270692224,attentive_gru,20260724
15,0.9910171877506168,0.9936924559096324,attentive_gru,20260724
16,0.989928050294667,0.9935809461207226,attentive_gru,20260724
17,0.9894006886949572,0.9939036666062372,attentive_gru,20260724
18,0.989155152806412,0.9938686620122914,attentive_gru,20260724
19,0.9905261768653147,0.993947838497316,attentive_gru,20260724
20,0.9895109433272352,0.9941432202748698,attentive_gru,20260724
21,0.986710873157083,0.9942390111050216,attentive_gru,20260724
22,0.9871138916459196,0.9944426868881644,attentive_gru,20260724
23,0.9863721251091688,0.9946715748258704,attentive_gru,20260724
24,0.9867127777334068,0.993836084220173,attentive_gru,20260724
25,0.986223434392004,0.9946066779566224,attentive_gru,20260724
26,0.9860361505584464,0.9937630613687736,attentive_gru,20260724
0,0.9902376913747122,0.9943462444533562,attentive_gru,20260725
1,0.9894044216091056,0.9949106895204248,attentive_gru,20260725
2,0.9903295749049646,0.9947781159767304,attentive_gru,20260725
3,0.9913036896540872,0.9935290265571456,attentive_gru,20260725
4,0.9908772362427062,0.9935603888448457,attentive_gru,20260725
5,0.9922248369633556,0.9937456599276128,attentive_gru,20260725
6,0.9930567923574352,0.9937831326869542,attentive_gru,20260725
7,0.991398908173127,0.9936507805732304,attentive_gru,20260725
8,0.991579035389859,0.993806581815769,attentive_gru,20260725
9,0.9919244912375644,0.9937610792253038,attentive_gru,20260725
10,0.9917754809127692,0.993959872019959,attentive_gru,20260725
11,0.991219971663136,0.9938003869791484,attentive_gru,20260725
12,0.9915988969050372,0.9942998441642728,attentive_gru,20260725
13,0.990238423660348,0.9941027516756078,attentive_gru,20260725
14,0.9890588967507068,0.9940009536221625,attentive_gru,20260725
15,0.9889828678579424,0.9944810798263242,attentive_gru,20260725
