variant,validation_paper_proxy_ic_median,validation_paper_proxy_ic_min,validation_paper_proxy_ic_max,validation_paper_proxy_icir_median,validation_paper_proxy_icir_min,validation_paper_proxy_icir_max,validation_paper_proxy_rank_ic_median,validation_paper_proxy_rank_ic_min,validation_paper_proxy_rank_ic_max,validation_paper_proxy_rank_icir_median,validation_paper_proxy_rank_icir_min,validation_paper_proxy_rank_icir_max,historical_test_paper_proxy_ic_median,historical_test_paper_proxy_ic_min,historical_test_paper_proxy_ic_max,historical_test_paper_proxy_icir_median,historical_test_paper_proxy_icir_min,historical_test_paper_proxy_icir_max,historical_test_paper_proxy_rank_ic_median,historical_test_paper_proxy_rank_ic_min,historical_test_paper_proxy_rank_ic_max,historical_test_paper_proxy_rank_icir_median,historical_test_paper_proxy_rank_icir_min,historical_test_paper_proxy_rank_icir_max,historical_test_paper_proxy_gross_arr_median,historical_test_paper_proxy_gross_arr_min,historical_test_paper_proxy_gross_arr_max,historical_test_paper_proxy_net_arr_median,historical_test_paper_proxy_net_arr_min,historical_test_paper_proxy_net_arr_max,historical_test_paper_proxy_active_ir_vs_universe_equal_weight_median,historical_test_paper_proxy_active_ir_vs_universe_equal_weight_min,historical_test_paper_proxy_active_ir_vs_universe_equal_weight_max,historical_test_paper_proxy_mdd_median,historical_test_paper_proxy_mdd_min,historical_test_paper_proxy_mdd_max,historical_test_paper_proxy_mean_one_way_turnover_median,historical_test_paper_proxy_mean_one_way_turnover_min,historical_test_paper_proxy_mean_one_way_turnover_max,historical_test_executable_bridge_ic_median,historical_test_executable_bridge_ic_min,historical_test_executable_bridge_ic_max,historical_test_executable_bridge_rank_ic_median,historical_test_executable_bridge_rank_ic_min,historical_test_executable_bridge_rank_ic_max,historical_test_executable_bridge_gross_arr_median,historical_test_executable_bridge_gross_arr_min,historical_test_executable_bridge_gross_arr_max,historical_test_executable_bridge_net_arr_median,historical_test_executable_bridge_net_arr_min,historical_test_executable_bridge_net_arr_max,historical_test_executable_bridge_active_ir_vs_universe_equal_weight_median,historical_test_executable_bridge_active_ir_vs_universe_equal_weight_min,historical_test_executable_bridge_active_ir_vs_universe_equal_weight_max,historical_test_executable_bridge_mdd_median,historical_test_executable_bridge_mdd_min,historical_test_executable_bridge_mdd_max,historical_test_executable_bridge_mean_one_way_turnover_median,historical_test_executable_bridge_mean_one_way_turnover_min,historical_test_executable_bridge_mean_one_way_turnover_max
attentive_gru,0.012212201490646047,0.011900352906837592,0.018865167521555058,0.09540857242702448,0.0868548847275456,0.10171291139582771,0.020197247523654344,-0.00500410794315464,0.0345737901162271,0.15765512814069876,-0.035753821651307874,0.21313459012363956,0.012455064242727328,0.008701654359237134,0.014913261598934078,0.05610485339053739,0.04721873092957784,0.12263281104684681,0.02517191073403429,0.01137417578176427,0.03267781745430974,0.12274055871885522,0.07859917888766986,0.12340497249999738,0.1681621714264394,0.14660377888094822,0.23933867635932837,0.11408861634171319,0.10763258744063764,0.17869166802801817,-0.6689702701372943,-0.801748099987624,-0.25503330211590414,-0.16056543585937377,-0.19666669505367895,-0.1146288066592257,0.09453287197231833,0.06906574394463669,0.10006920415224914,0.012085567833904758,0.009663209859265347,0.014210503272337067,0.02415698753437028,0.0131720825379594,0.03052102421016153,0.15268742630191734,0.13924210394092817,0.27208481241406735,0.10051954000438323,0.09931676270158629,0.20984702946792555,-0.7796210560296782,-0.9962498302032421,-0.0913217807967379,-0.18995586509323115,-0.24405065541294024,-0.1577849258138201,0.09453287197231833,0.06906574394463669,0.10006920415224914
flattened_mlp,0.006267615164282201,0.0008429800764155211,0.013455214711119766,0.05187722586866059,0.008024593074006499,0.11804174265039123,0.004857490637783756,0.0029483175462749886,0.010481714646943793,0.04217179816712132,0.024570999261856862,0.0969069476715848,0.005259711676092447,0.0008761736086787019,0.006771346774227081,0.04218717326588173,0.00687148365762061,0.059641831940234494,0.012580211586186723,0.009302318995909298,0.013158298237395227,0.08835555735770136,0.0647488046055172,0.0936788567999893,0.16626382629732772,0.14105355292437816,0.24363444891838104,0.10617506681039379,0.08242693361808162,0.1800892701820267,-1.0370424543142254,-1.0803140268909561,-0.3370434378042517,-0.17253559560280018,-0.1890085390391012,-0.17068355063870777,0.10512110726643598,0.1045674740484429,0.1054325259515571,0.005018487491945374,0.00473716906252403,0.006686933037590675,0.010966226467263003,0.010227663530049216,0.01173608506197954,0.17955280971083698,0.16438604374990073,0.2511764473136575,0.11878120550936866,0.10456770847164698,0.18724679253639231,-0.9663149733272259,-0.9914188333300437,-0.39528949848229616,-0.16923854126945226,-0.21966100096351027,-0.16613831689317848,0.10512110726643598,0.1045674740484429,0.1054325259515571
last_state_gru,0.023038484257725544,0.02281508324269189,0.027055999066250537,0.14156064572594812,0.13585146952692956,0.17475733506411936,0.019448841536868794,0.018304776409900872,0.04151999295203619,0.1456180980418537,0.13314318047076082,0.25729367034447687,0.015957124933078177,0.012685617796728426,0.018426269327369797,0.09577668417083227,0.05927513524002715,0.12264969442663776,0.028426314729002387,0.0233811016356549,0.03348742140264895,0.1529822449412594,0.14329771270321146,0.17488024998275759,0.3543860660143099,0.16670067236675723,0.3865263125207645,0.2809452480836412,0.10603267875122069,0.3128497637116203,0.7459198024469293,-0.7185729305891572,0.9605129145464463,-0.15582824577202703,-0.16585575994644453,-0.13369913505384512,0.10889273356401384,0.10643598615916955,0.11117647058823528,0.01722018576895485,0.013994611639320304,0.01951326760417509,0.029253232266411255,0.024862643849371317,0.03128234981795909,0.36391819964779293,0.1402453830558199,0.41556761291781696,0.2899653775193054,0.08094874191062273,0.3403582667947156,0.6537076585954393,-0.965266096281828,1.0029526002127267,-0.16425691241394813,-0.17594774714695505,-0.16384369131257392,0.10889273356401384,0.10643598615916955,0.11117647058823528
