canonical_unit_id,horizon,split,decomposition_axis,decomposition_value,complete_event_count,mean_net_return,median_net_return,p10_net_return,loss_rate,relative_comparable_event_share,mean_matched_delta_return,median_matched_delta_return,p10_matched_delta_return,matched_loss_rate_delta,event_share,net_return_contribution_share,matched_delta_contribution_share
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,robustness,ret5_value_bucket_at_D,ret5_le_neg_150,3,0.001787281632421256,0.04553274839490462,-0.08961706258455737,0.3333333333333333,1.0,0.004562503229824544,0.04173493216407076,-0.05571061211307278,-0.3333333333333333,0.05263157894736842,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,robustness,ret5_value_bucket_at_D,ret5_neg_100_neg_050,48,-0.005497221650902648,-0.03176496622413799,-0.09863550983108968,0.625,1.0,-0.00208544006784854,-0.01434716262434721,-0.07375335152882774,0.04166666666666663,0.8421052631578947,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,robustness,ret5_value_bucket_at_D,ret5_neg_150_neg_100,6,-0.032743968834771396,-0.031180614614360502,-0.09938318649626371,0.5,1.0,-0.02676107368585336,-0.027416210095731808,-0.080905460101728,-0.16666666666666663,0.10526315789473684,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,train,ret5_value_bucket_at_D,ret5_le_neg_150,7,0.0033903690765530064,-0.018526518805757286,-0.04465241564325184,0.5714285714285714,1.0,0.02236049012401255,0.04491287564595414,-0.04359425752052388,0.0,0.056451612903225805,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,train,ret5_value_bucket_at_D,ret5_neg_100_neg_050,90,0.0016901033793709109,0.004699428655806637,-0.13003472455324996,0.4888888888888889,1.0,0.003082182858457848,-0.009908667051418074,-0.11405086963955133,-0.06666666666666671,0.7258064516129032,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,train,ret5_value_bucket_at_D,ret5_neg_150_neg_100,27,0.0030728412613286573,-0.016175550462670163,-0.09529510302489375,0.5925925925925926,1.0,0.00625706549446341,-0.0031217264465235317,-0.11469481079024513,0.07407407407407407,0.21774193548387097,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,validation,ret5_value_bucket_at_D,ret5_le_neg_150,4,0.07121338598035876,0.08270441428544145,-0.07054824614125285,0.5,1.0,0.09809368908709515,0.07817598236510676,-0.07231578465244715,-0.25,0.06153846153846154,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,validation,ret5_value_bucket_at_D,ret5_neg_100_neg_050,49,-0.007647998804382105,-0.010321922224184932,-0.15585601550001785,0.5714285714285714,1.0,0.009112161080577507,0.002577690893298956,-0.12546508279702487,-0.04081632653061229,0.7538461538461538,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,validation,ret5_value_bucket_at_D,ret5_neg_150_neg_100,12,0.013611072170798091,-0.006956367361164284,-0.09078926453158026,0.5,1.0,0.014356386577029137,0.03059025413013078,-0.05346319009052285,0.0,0.18461538461538463,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,robustness,ret5_value_bucket_at_D,ret5_le_neg_150,3,-0.011573256461930229,0.028982340911080096,-0.07210539879087788,0.3333333333333333,1.0,-0.03737337282211776,-0.05019564919254649,-0.06264264297646245,0.0,0.05357142857142857,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,robustness,ret5_value_bucket_at_D,ret5_neg_100_neg_050,47,0.010385163726189781,-0.008858338862454351,-0.12582003973480027,0.5531914893617021,1.0,-0.00436281125677096,-0.03320843106042615,-0.10254359901025682,0.17021276595744683,0.8392857142857143,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,robustness,ret5_value_bucket_at_D,ret5_neg_150_neg_100,6,-0.0493635957978529,-0.10287646075711554,-0.15263361509584844,0.6666666666666666,1.0,-0.05274226840074978,-0.09740405746392844,-0.1359684502896113,0.3333333333333333,0.10714285714285714,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,train,ret5_value_bucket_at_D,ret5_le_neg_150,7,0.003442308537173438,0.004595250819790175,-0.12067077725035459,0.42857142857142855,1.0,0.029673509171010082,0.04602750772695141,-0.09922383648184449,-0.28571428571428575,0.05785123966942149,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,train,ret5_value_bucket_at_D,ret5_neg_100_neg_050,87,0.0057289030584319915,-0.029770076481846708,-0.13465090144633526,0.5747126436781609,1.0,-0.001197487657314282,-0.02387636022632189,-0.14813014136633512,0.10344827586206895,0.71900826446281,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,train,ret5_value_bucket_at_D,ret5_neg_150_neg_100,27,0.0022701843633071623,0.0048851739552593365,-0.1959068894888608,0.48148148148148145,1.0,-0.002915023873168106,0.027219116137759736,-0.22194210152329483,0.037037037037037035,0.2231404958677686,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,validation,ret5_value_bucket_at_D,ret5_le_neg_150,4,0.03704592133187029,0.01746431324384118,-0.03813687638394183,0.5,1.0,0.0535805403361031,0.023016225076140262,-0.04339228891549281,0.0,0.06557377049180328,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,validation,ret5_value_bucket_at_D,ret5_neg_100_neg_050,45,-0.005167447649697002,-0.022859870609986843,-0.14171293264920462,0.6,1.0,0.008566531191446347,-8.544127558929304e-05,-0.13133790224982372,-0.0888888888888889,0.7377049180327869,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,validation,ret5_value_bucket_at_D,ret5_neg_150_neg_100,12,-0.007070798508323946,0.01199054697947527,-0.10233903795514575,0.5,1.0,0.0006951303570864412,0.01317555763312539,-0.05096096623563437,0.0,0.19672131147540983,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,robustness,ret5_value_bucket_at_D,ret5_le_neg_150,3,-0.005537554670584144,0.016101194002285935,-0.09549666408562038,0.3333333333333333,1.0,0.003998144170431354,0.06116939394882803,-0.07958727184516373,-0.3333333333333333,0.05263157894736842,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,robustness,ret5_value_bucket_at_D,ret5_neg_100_neg_050,48,-0.004498360132623888,-0.0040725939798115784,-0.09111069653724461,0.5416666666666666,1.0,0.0018289436474539904,0.0007110140395403808,-0.06727326315437585,-0.08333333333333337,0.8421052631578947,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,robustness,ret5_value_bucket_at_D,ret5_neg_150_neg_100,6,-0.049480308410562945,-0.04362479267471403,-0.08650639220212464,1.0,1.0,-0.03231279711146565,-0.018689165406406916,-0.08246124201758642,0.0,0.10526315789473684,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,train,ret5_value_bucket_at_D,ret5_le_neg_150,7,0.03467276881695009,0.031223197377224343,-0.03266129373353248,0.2857142857142857,1.0,0.027316904307941266,0.03572224145771785,-0.03382412086867585,-0.14285714285714285,0.056910569105691054,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,train,ret5_value_bucket_at_D,ret5_neg_100_neg_050,89,0.01085511272590938,0.013005332237869371,-0.0725369866183913,0.4044943820224719,1.0,0.015163380912752317,0.018078023020157152,-0.05780383435524208,-0.1797752808988764,0.7235772357723578,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,train,ret5_value_bucket_at_D,ret5_neg_150_neg_100,27,0.006660287590137428,0.001303710111423051,-0.11595403265444897,0.48148148148148145,1.0,0.013695030484409438,-0.0033435988806276296,-0.09770651030932213,0.0,0.21951219512195122,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,validation,ret5_value_bucket_at_D,ret5_le_neg_150,4,0.045532655237625674,0.03412448733356099,-0.05280097293434225,0.5,1.0,0.05982055143002546,0.04245630793515842,-0.04666792799252577,0.0,0.05970149253731343,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,validation,ret5_value_bucket_at_D,ret5_neg_100_neg_050,51,-0.01409781453763724,-0.018381119504056853,-0.08495330222345832,0.6274509803921569,1.0,-0.0019011327649680848,-0.002147355155832753,-0.08437816271181608,-0.07843137254901966,0.7611940298507462,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,validation,ret5_value_bucket_at_D,ret5_neg_150_neg_100,12,-0.002984674236558719,-0.017900780648584025,-0.06602984107745896,0.5833333333333334,1.0,-0.009021175614379687,-0.014014732196407864,-0.04006867340851113,0.08333333333333337,0.1791044776119403,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,robustness,rank_pct_realized_vol10_bucket_at_D,bucket_080_085,7,-0.03851387209387935,-0.03417492375912612,-0.10382082544992832,0.8571428571428571,1.0,-0.03366225261370159,-0.02656873005316951,-0.06340921789015475,0.2857142857142857,0.12280701754385964,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,robustness,rank_pct_realized_vol10_bucket_at_D,bucket_085_090,13,0.031052612469375927,0.01691168684218569,-0.07722450226600228,0.46153846153846156,1.0,0.019893700015557576,0.02767749640796824,-0.07005587931869955,0.0,0.22807017543859648,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,robustness,rank_pct_realized_vol10_bucket_at_D,bucket_090_095,10,0.0008795521557283914,-0.0118749669849747,-0.05212393130808489,0.6,1.0,0.009855476777064553,0.003039055007371838,-0.04050271957943191,-0.09999999999999998,0.17543859649122806,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,robustness,rank_pct_realized_vol10_bucket_at_D,bucket_095_100,27,-0.02214262912432249,-0.042953643991385015,-0.11734612364774186,0.5925925925925926,1.0,-0.013648783531828124,-0.022251847344443965,-0.08442408520751916,-0.03703703703703709,0.47368421052631576,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,train,rank_pct_realized_vol10_bucket_at_D,bucket_080_085,18,9.79074020212763e-05,-0.01562072704959061,-0.1454817043122456,0.5555555555555556,1.0,0.008502064629961305,0.01702979925260617,-0.1223732958984182,0.0,0.14516129032258066,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,train,rank_pct_realized_vol10_bucket_at_D,bucket_085_090,32,-0.016383331747972036,-0.007776684011365331,-0.10672486726436052,0.53125,1.0,-0.01702582375456309,-0.01524256224532744,-0.11952187076733901,0.0,0.25806451612903225,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,train,rank_pct_realized_vol10_bucket_at_D,bucket_090_095,34,0.010192804459112022,0.012378132866445513,-0.12327098385865465,0.4411764705882353,1.0,0.017876868931740342,0.012676903537741313,-0.08587989785056076,-0.11764705882352944,0.27419354838709675,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,train,rank_pct_realized_vol10_bucket_at_D,bucket_095_100,40,0.010868938320601004,-0.012137629650708748,-0.10031784235470881,0.55,1.0,0.00967090774018375,-0.015147434224079603,-0.10743948700340086,0.0,0.3225806451612903,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,validation,rank_pct_realized_vol10_bucket_at_D,bucket_080_085,13,-0.0214137006577523,-0.005296052879207758,-0.09960965830449031,0.6153846153846154,1.0,-0.007792639262185106,0.0021158923742325975,-0.110294276658334,0.07692307692307698,0.2,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,validation,rank_pct_realized_vol10_bucket_at_D,bucket_085_090,9,0.059749228682760926,0.0537236748195804,-0.04370317773142476,0.4444444444444444,1.0,0.04812786284169674,0.06707147843461403,-0.05159174773194708,0.1111111111111111,0.13846153846153847,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,validation,rank_pct_realized_vol10_bucket_at_D,bucket_090_095,14,-0.018226759925570508,-0.016326847182812854,-0.11466718237245402,0.6428571428571429,1.0,0.009586202461452722,0.018297422166638766,-0.05147689573493053,-0.2142857142857142,0.2153846153846154,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,validation,rank_pct_realized_vol10_bucket_at_D,bucket_095_100,29,0.0023877295834554366,-0.010321922224184932,-0.15585601550001785,0.5172413793103449,1.0,0.01879634477909744,0.008315647224053646,-0.1275100457195813,-0.06896551724137923,0.4461538461538462,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,robustness,rank_pct_realized_vol10_bucket_at_D,bucket_080_085,7,-0.03490603430825973,-0.008858338862454351,-0.1141998811482408,0.7142857142857143,1.0,-0.04764876629456102,-0.048136202749142654,-0.1030507519660763,0.28571428571428575,0.125,1.0,1.0
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,robustness,rank_pct_realized_vol10_bucket_at_D,bucket_085_090,12,0.06940687414452933,0.014453608147800723,-0.08950427112231937,0.4166666666666667,1.0,0.02191537521275259,-0.05327656647751294,-0.08379006354971887,0.16666666666666669,0.21428571428571427,1.0,1.0
