canonical_unit_id,horizon,split,baseline_comparable_observation_date_count,min_year_baseline_comparable_observation_date_count,baseline_lift_evaluable,baseline_executable_constituent_count_min,baseline_executable_constituent_count_p10,baseline_executable_constituent_count_median,baseline_executable_constituent_count_mean,selection_lift_vs_baseline_mean,selection_lift_vs_baseline_median,selection_lift_vs_baseline_p10,selection_lift_loss_rate_delta,broad_liquid_baseline_date_weighted_mean_net_return,baseline_lift_gate
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,train,1,1,False,0,0.7000000000000002,6.0,8.14102564102564,0.048264069261953105,0.048264069261953105,0.048264069261953105,-1.0,-0.0033004973784425034,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,validation,1,1,False,0,1.0,7.0,9.044444444444444,0.052607195859622334,0.052607195859622334,0.052607195859622334,-1.0,-0.010974116542640381,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,robustness,0,0,False,0,1.0,6.0,6.861111111111111,,,,,-0.008112770284353579,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,train,1,1,False,0,0.7000000000000002,6.0,8.08974358974359,0.048369754542887396,0.048369754542887396,0.048369754542887396,0.0,-0.0004822188868740125,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,validation,1,1,False,0,0.40000000000000036,7.0,8.8,0.10440290011031106,0.10440290011031106,0.10440290011031106,-1.0,-0.014505424274734044,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,robustness,0,0,False,0,1.0,6.0,6.777777777777778,,,,,-0.00661320749570926,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,train,0,0,False,0,0.7000000000000002,6.0,7.884615384615385,,,,,0.004984205117895822,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,validation,1,1,False,0,0.0,7.0,8.688888888888888,-0.012632272146537633,-0.012632272146537633,-0.012632272146537633,0.0,-0.01656804297124378,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,robustness,0,0,False,0,0.5,5.0,6.388888888888889,,,,,0.009744761998235983,False
