canonical_unit_id,horizon,split,complete_event_count,complete_event_share,year_count,min_year_complete_event_count,decision_observation_date_count,min_year_decision_observation_date_count,sample_status,sample_gate_pass
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,train,123,0.9761904761904762,5,6,77,6,blocked_insufficient_sample,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,validation,67,0.9852941176470589,2,21,44,16,blocked_insufficient_sample,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H5,robustness,57,0.9827586206896551,2,26,35,14,blocked_insufficient_sample,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,train,124,0.9841269841269841,5,6,77,6,blocked_insufficient_sample,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,validation,65,0.9558823529411765,2,19,43,15,blocked_insufficient_sample,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H10,robustness,57,0.9827586206896551,2,26,35,14,blocked_insufficient_sample,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,train,121,0.9603174603174603,5,6,74,6,blocked_insufficient_sample,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,validation,61,0.8970588235294118,2,16,42,14,blocked_insufficient_sample,False
r03_downside_volatility_shock_rebound_natural_exit_v0,H20,robustness,56,0.9655172413793104,2,25,34,13,blocked_insufficient_sample,False
