instrument,signal_date,order_date,deal_date,entry_type,entry_price,exit_signal_date,exit_date,exit_price,initial_stop,current_stop,R,exit_reason,holding_days,cost_before_return,cost_after_return
SH603986,2025-10-23,2025-10-24,2025-10-24,pullback,214.0,2025-11-12,2025-11-13,212.0,190.98525009155273,190.98525009155273,23.01474990844727,time_stop,20,-0.009345794392523364,-0.011326112644612238
SH603659,2025-10-29,2025-10-30,2025-10-30,pullback,28.65999984741211,2025-11-12,2025-11-13,28.68000030517578,24.664750051498412,24.664750051498412,3.995249795913697,time_stop,14,0.0006978526821408145,-0.0013025428254696619
SZ002202,2025-10-21,2025-10-22,2025-10-22,pullback,14.9399995803833,2025-11-17,2025-11-18,14.970000267028809,13.869500207901002,13.869500207901002,1.070499372482299,time_stop,27,0.0020080781451225524,5.063496156837844e-06
SH603993,2025-11-06,2025-11-07,2025-11-07,pullback,16.5,2025-11-17,2025-11-18,15.899999618530273,14.613500380516053,14.613500380516053,1.8864996194839474,time_stop,11,-0.03636365948301373,-0.038289969009284504
SZ002532,2025-11-05,2025-11-06,2025-11-06,pullback,13.029999732971191,2025-11-18,2025-11-19,12.960000038146973,12.213499999046325,12.213499999046325,0.8164997339248661,time_stop,13,-0.005372194647640022,-0.00736045612760476
SZ000933,2025-11-05,2025-11-06,2025-11-06,pullback,24.969999313354492,2025-11-18,2025-11-19,24.579999923706055,22.584999561309814,22.584999561309814,2.3849997520446777,time_stop,13,-0.015618718477090924,-0.017586497150799938
SH600183,2025-07-04,2025-07-07,2025-07-07,breakout,30.530000686645508,2025-11-21,2025-11-24,53.27000045776367,26.158499002456665,26.158499002456665,4.371501684188843,ema60_exit,140,0.7448411156133756,0.7413531773512799
SZ000776,2025-07-17,2025-07-18,2025-07-18,pullback,17.530000686645508,2025-11-21,2025-11-24,21.200000762939453,16.806999564170837,16.806999564170837,0.7230011224746704,ema60_exit,129,0.20935538691049682,0.20693788488768727
SH601138,2025-10-16,2025-10-17,2025-10-17,pullback,62.65999984741211,2025-11-21,2025-11-24,60.66999816894531,55.82975025177002,55.82975025177002,6.830249595642087,time_stop,38,-0.031758724598033736,-0.033694239391440964
SH600549,2025-11-13,2025-11-14,2025-11-14,pullback,34.150001525878906,2025-11-21,2025-11-24,31.8799991607666,32.999499559402466,32.999499559402466,1.1505019664764404,stop_loss,10,-0.06647151577407967,-0.0683376396805783
SH601898,2025-11-13,2025-11-14,2025-11-14,pullback,14.75,2025-11-21,2025-11-24,13.960000038146973,13.991500163078308,13.991500163078308,0.7584998369216915,stop_loss,10,-0.05355931944766287,-0.05545125484107088
SZ002460,2025-11-12,2025-11-13,2025-11-13,pullback,67.8499984741211,2025-11-24,2025-11-25,59.02000045776367,61.57549962997437,61.57549962997437,6.274498844146727,stop_loss,12,-0.1301399884294073,-0.13187883902724953
SH601857,2025-12-01,2025-12-02,2025-12-02,pullback,9.9399995803833,2025-12-12,2025-12-15,9.529999732971191,9.470500230789185,9.470500230789185,0.4694993495941162,time_stop,13,-0.04124747129982265,-0.043164018083830955
SZ002466,2025-07-17,2025-07-18,2025-07-18,breakout,34.66999816894531,2025-12-15,2025-12-16,50.4900016784668,28.657999134063722,28.657999134063722,6.01199903488159,ema60_exit,151,0.45630240395258553,0.45339125471929714
SH603799,2025-09-19,2025-09-22,2025-09-22,pullback,53.97999954223633,2025-12-15,2025-12-16,58.97999954223633,48.72599983215332,48.72599983215332,5.253999710083008,ema60_exit,85,0.09262689963692533,0.09044273791851064
SZ002028,2025-12-01,2025-12-02,2025-12-02,pullback,144.67999267578125,2025-12-18,2025-12-19,145.1300048828125,129.725,129.725,14.954992675781256,time_stop,17,0.003110396943685911,0.0011051787588909367
SZ002028,2025-12-25,2025-12-26,2025-12-26,pullback,154.3300018310547,2026-01-05,2026-01-06,151.0399932861328,141.02424659729004,141.02424659729004,13.305755233764643,time_stop,11,-0.021318010146358014,-0.02327439593317185
SZ000975,2025-12-26,2025-12-29,2025-12-29,pullback,24.610000610351562,2026-01-08,2026-01-09,24.079999923706055,23.13625020980835,23.13625020980835,1.4737504005432136,time_stop,11,-0.021535988358430867,-0.023491938406689877
SH601628,2026-01-05,2026-01-06,2026-01-06,breakout,48.27000045776367,2026-01-16,2026-01-19,47.5,42.22474899291992,42.22474899291992,6.045251464843751,time_stop,13,-0.015951946353044342,-0.017919058904062743
SH601100,2026-01-07,2026-01-08,2026-01-08,breakout,117.2300033569336,2026-01-19,2026-01-20,117.87999725341797,101.6674976348877,101.6674976348877,15.562505722045898,time_stop,12,0.005544603581604615,0.003534519416523946
SZ002812,2026-01-19,2026-01-20,2026-01-20,pullback,55.70000076293945,2026-01-27,2026-01-28,49.560001373291016,50.48099813461304,50.48099813461304,5.219002628326415,stop_loss,8,-0.11023338071000076,-0.1120120246266225
SH600601,2025-10-21,2025-10-22,2025-10-22,pullback,10.050000190734863,2026-01-28,2026-01-29,11.550000190734863,9.17650043964386,9.17650043964386,0.8734997510910034,ema60_exit,99,0.14925372851065777,0.14695636973302537
SH600115,2026-01-20,2026-01-21,2026-01-21,breakout,6.389999866485596,2026-01-28,2026-01-29,5.409999847412109,5.358500015735626,5.358500015735626,1.0314998507499693,ema60_exit,8,-0.15336463842721043,-0.15816858067501616
SH600875,2026-01-07,2026-01-08,2026-01-08,breakout,25.399999618530273,2026-01-29,2026-01-30,25.299999237060547,20.386000633239746,20.386000633239746,5.013998985290527,time_stop,22,-0.003937022951637072,-0.005928153340539432
SH605117,2025-09-19,2025-09-22,2025-09-22,pullback,68.62999725341797,2026-01-30,2026-02-02,83.5,66.04899749755859,66.04899749755859,2.5809997558593807,ema60_exit,133,0.21666914383916083,0.21423702161259586
SZ000408,2025-08-19,2025-08-20,2025-08-20,pullback,48.08000183105469,2026-03-03,2026-03-04,78.69000244140625,47.11899833679199,47.11899833679199,0.9610034942626982,ema60_exit,196,0.6366472430244519,0.6333755843677312
SZ002738,2025-11-05,2025-11-06,2025-11-06,pullback,54.970001220703125,2026-03-06,2026-03-09,76.5,50.178749084472656,50.178749084472656,4.791252136230469,ema60_exit,123,0.3916681517407011,0.38888620640988497
SH603993,2025-12-25,2025-12-26,2025-12-26,pullback,19.040000915527344,2026-03-09,2026-03-10,21.6200008392334,17.180249285697936,17.180249285697936,1.8597516298294074,ema60_exit,74,0.13550419115799697,0.13323431771240374
SH600372,2025-12-25,2025-12-26,2025-12-26,breakout,13.350000381469727,2026-03-12,2026-03-13,14.449999809265137,11.734999632835388,11.734999632835388,1.6150007486343387,ema60_exit,77,0.0823969585290985,0.08023324646807091
SZ000426,2025-07-10,2025-07-11,2025-07-11,pullback,17.149999618530273,2026-03-13,2026-03-16,46.209999084472656,16.014250612258913,16.014250612258913,1.1357490062713609,ema60_exit,248,1.6944606479491442,1.689074419767337
SH601899,2025-09-19,2025-09-22,2025-09-22,pullback,25.309999465942383,2026-03-13,2026-03-16,35.040000915527344,23.40300049781799,23.40300049781799,1.906998968124391,ema60_exit,175,0.38443309580775914,0.3816656133573689
SH601168,2025-12-25,2025-12-26,2025-12-26,pullback,26.329999923706055,2026-03-13,2026-03-16,29.549999237060547,24.229500150680543,24.229500150680543,2.1004997730255113,ema60_exit,80,0.12229393553683171,0.12005046939882706
SH600309,2025-12-30,2025-12-31,2025-12-31,pullback,76.80000305175781,2026-03-16,2026-03-17,79.95999908447266,73.40599994659424,73.40599994659424,3.394003105163577,ema60_exit,76,0.04114578004098812,0.0390645291063735
SZ002493,2026-01-19,2026-01-20,2026-01-20,breakout,12.289999961853027,2026-03-16,2026-03-17,13.010000228881836,9.18400011062622,9.18400011062622,3.105999851226807,ema60_exit,56,0.05858423671795117,0.056468126299724336
SH601600,2025-11-05,2025-11-06,2025-11-06,pullback,9.869999885559082,2026-03-18,2026-03-19,12.289999961853027,9.113000082969666,9.113000082969666,0.7569998025894158,ema60_exit,133,0.24518744724958683,0.24269831692025234
SH600489,2025-09-19,2025-09-22,2025-09-22,pullback,18.899999618530273,2026-03-19,2026-03-20,26.700000762939453,17.502749300003053,17.502749300003053,1.3972503185272203,ema60_exit,179,0.41269848157889716,0.4098744966082247
SH600549,2025-12-30,2025-12-31,2025-12-31,pullback,40.70000076293945,2026-03-19,2026-03-20,56.08000183105469,39.03549909591675,39.03549909591675,1.664501667022705,ema60_exit,79,0.377886997046937,0.37513260025124096
SZ000933,2025-12-31,2026-01-05,2026-01-05,breakout,28.549999237060547,2026-03-20,2026-03-23,30.469999313354492,23.96999897956848,23.96999897956848,4.580000257492067,ema60_exit,77,0.06725044229779198,0.06511700813028015
SH600426,2026-01-14,2026-01-15,2026-01-15,breakout,33.150001525878906,2026-03-20,2026-03-23,35.5,26.814499855041504,26.814499855041504,6.335501670837402,ema60_exit,67,0.07088984512675035,0.06874913579116461
SZ002353,2026-01-07,2026-01-08,2026-01-08,pullback,73.0,2026-03-30,2026-03-31,98.0,68.26400337219238,68.26400337219238,4.735996627807623,ema60_exit,82,0.3424657534246575,0.3397821637126642
