dominance_id,factor_family,feature,shared_axis,anchor_family,relative_day,relative_window,split,regime_bucket,duration_bucket,winner_count,control_count,winner_total,control_total,winner_mean,control_mean,winner_std,control_std,standardized_mean_difference,winner_rate,control_rate,lift,odds_ratio,absolute_rate_difference,feature_non_missing_coverage,claim_status,missing_reason_policy,multiple_test_family
shared_axis_low_0_close_to_ema20_robustness_transition_all,price_structure,close_to_ema20,shared_axis_low,,0,0,robustness,transition,all,100,451,100,451,-0.08110754862244336,-0.06585708178736846,0.04079691448787821,0.039275230855156364,-0.3855610670642358,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_risk_off_all,price_structure,close_to_ema20,shared_axis_low,,0,0,train,risk_off,all,759,3784,759,3784,-0.1172183849713245,-0.10803001541805622,0.05252066069303759,0.04960789500110801,-0.18337907161989495,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_risk_on_all,price_structure,close_to_ema20,shared_axis_low,,0,0,train,risk_on,all,221,1004,221,1004,-0.08035811985451914,-0.07169010581523681,0.047791614718727934,0.039466487856040976,-0.21095874197050923,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_transition_all,price_structure,close_to_ema20,shared_axis_low,,0,0,train,transition,all,301,1464,301,1464,-0.08199413472306419,-0.07344070529281735,0.04432805458147434,0.040323969366271646,-0.20845286361681958,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_risk_off_all,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,risk_off,all,341,1671,341,1671,-0.10737466482447094,-0.10425833790161805,0.05510343219228618,0.055648409437834626,-0.05609283017430642,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_risk_on_all,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,risk_on,all,21,86,21,86,-0.040063049646780834,-0.05487517337687069,0.039540592815927235,0.0315916480870761,0.445443165911562,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_transition_all,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,transition,all,81,429,81,429,-0.07301629002411486,-0.07053466238863444,0.04276632170671593,0.03778021438290005,-0.06427726538130919,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_robustness_all_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,robustness,all,fast,147,703,147,703,-0.09502173611292228,-0.09467216990055706,0.059576668710143645,0.06340995148131623,-0.005569297531993533,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_robustness_all_long,price_structure,close_to_ema20,shared_axis_low,,0,0,robustness,all,long,464,2261,464,2261,-0.09206414970152539,-0.0825936111333782,0.05745622202130792,0.05075570382759471,-0.18227989701810696,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_robustness_all_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,robustness,all,medium,147,692,147,692,-0.07835658233145598,-0.0711070944186129,0.04282927731388902,0.04760050636189315,-0.15489272045569188,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_all_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,train,all,fast,102,483,102,483,-0.10598846770158961,-0.09647360816051326,0.055995529729544524,0.046429850863242986,-0.19730914044388845,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_all_long,price_structure,close_to_ema20,shared_axis_low,,0,0,train,all,long,878,4321,878,4321,-0.10529472848884043,-0.09729631157039621,0.05284871110794255,0.0496299328328179,-0.15937042367984733,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_all_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,train,all,medium,301,1448,301,1448,-0.09351673725568868,-0.08374690752202842,0.05111028760982238,0.04726348870607764,-0.20376724432100538,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_all_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,all,fast,74,364,74,364,-0.12602791290387422,-0.11567300626282347,0.060103446980902385,0.05127623654130548,-0.19590404137623493,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_all_long,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,all,long,231,1138,231,1138,-0.07939862464464723,-0.07791970091948457,0.04578065555669136,0.04469220811250957,-0.03295491044676803,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_all_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,all,medium,138,684,138,684,-0.11379171298463833,-0.11464433301563985,0.056848159965876346,0.0596328770643902,0.014408025369962846,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_all_risk_off_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,all,risk_off,fast,231,1113,231,1113,-0.11327587057410793,-0.11068447949682365,0.06284337189161171,0.058458214056703414,-0.04374924000356576,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_all_risk_off_long,price_structure,close_to_ema20,shared_axis_low,,0,0,all,risk_off,long,1024,5071,1024,5071,-0.1106827040041063,-0.10313924288090205,0.0539195424295627,0.05002691309620585,-0.14878223332788126,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_all_risk_off_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,all,risk_off,medium,322,1592,322,1592,-0.10976576560160718,-0.10306494435516113,0.05509798375574469,0.057567676526999914,-0.11722817532924312,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_all_risk_on_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,all,risk_on,fast,40,190,40,190,-0.0749929005017493,-0.062132461229281774,0.033273624156488775,0.035137453781451895,-0.3692799941475862,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_all_risk_on_long,price_structure,close_to_ema20,shared_axis_low,,0,0,all,risk_on,long,266,1257,266,1257,-0.0687911454381641,-0.06079918880061338,0.046122502769500695,0.03808074924936354,-0.20181964960560198,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_all_risk_on_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,all,risk_on,medium,117,527,117,527,-0.06947909919859081,-0.06447928290380218,0.04469676160692683,0.038472073400985164,-0.1260379066656079,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_all_transition_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,all,transition,fast,52,247,52,247,-0.09497389127614433,-0.08202133258202027,0.05191966515965295,0.04125432367213368,-0.29932134056545545,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_all_transition_long,price_structure,close_to_ema20,shared_axis_low,,0,0,all,transition,long,283,1392,283,1392,-0.07727945505606602,-0.0692460170568953,0.044238637526238966,0.039742928338304694,-0.19818191258688703,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_all_transition_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,all,transition,medium,147,705,147,705,-0.0809291209429508,-0.0720969953312832,0.037251925918221344,0.038688934790389054,-0.2297285055136159,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_robustness_risk_off_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,robustness,risk_off,fast,129,604,129,604,-0.09898888284954106,-0.10203706842274277,0.061017157511892434,0.06415953438005656,0.04791199796572105,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_robustness_risk_off_long,price_structure,close_to_ema20,shared_axis_low,,0,0,robustness,risk_off,long,256,1270,256,1270,-0.1125587923847636,-0.10305572381572684,0.06062198532433195,0.050788247432717974,-0.18079739468265277,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_robustness_risk_off_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,robustness,risk_off,medium,92,447,92,447,-0.08350282489207769,-0.0778029042362355,0.04679087186084282,0.05203536367580618,-0.11136037173654421,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_robustness_risk_on_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,robustness,risk_on,fast,8,49,8,49,-0.05825729639605785,-0.04578943912908382,0.026970636506262184,0.02401856221205262,-0.5106823752674396,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_robustness_risk_on_long,price_structure,close_to_ema20,shared_axis_low,,0,0,robustness,risk_on,long,141,689,141,689,-0.05876196557777814,-0.05105681123308178,0.037956309570060534,0.03428775391987548,-0.22055615780663848,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_robustness_risk_on_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,robustness,risk_on,medium,32,146,32,146,-0.06485160202470128,-0.0554272153452823,0.03465768215500793,0.03262481605362194,-0.2856570086334269,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_robustness_transition_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,robustness,transition,fast,10,50,10,50,-0.07325709498403167,-0.05360927190859744,0.04592421465751068,0.040038945961129654,-0.4791266412719979,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_robustness_transition_long,price_structure,close_to_ema20,shared_axis_low,,0,0,robustness,transition,long,67,302,67,302,-0.08383996215733701,-0.06849418075166112,0.042853415016907724,0.03921465543002047,-0.3846685086243448,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_robustness_transition_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,robustness,transition,medium,23,99,23,99,-0.0765611499070626,-0.06399836064314791,0.03233194581463653,0.03816916318595222,-0.3380028852528508,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_risk_off_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,train,risk_off,fast,48,241,48,241,-0.12225416857715819,-0.11490115740509446,0.06194757172223391,0.04545073429270605,-0.15149055208709833,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_risk_off_long,price_structure,close_to_ema20,shared_axis_low,,0,0,train,risk_off,long,597,2979,597,2979,-0.11701542797466638,-0.10875007289245146,0.050770707686901936,0.049305660679362893,-0.16679834150242848,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_risk_off_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,train,risk_off,medium,114,564,114,564,-0.11616090877768313,-0.10129066003667378,0.05744270900667371,0.05222854469416294,-0.2798538237609661,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_risk_on_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,train,risk_on,fast,29,131,29,131,-0.08092646898241959,-0.06799189050030256,0.034828879395561986,0.03718069868831781,-0.3517231299411475,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_risk_on_long,price_structure,close_to_ema20,shared_axis_low,,0,0,train,risk_on,long,116,532,116,532,-0.08304763079319406,-0.0742042184136598,0.05227082532269449,0.03912767821831784,-0.21171140292849555,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_risk_on_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,train,risk_on,medium,76,341,76,341,-0.07603620678089533,-0.06918851726361028,0.04502554506497354,0.04066823484802716,-0.1650459597065679,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_transition_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,train,transition,fast,25,111,25,111,-0.10383024053473516,-0.09007780316540988,0.05451546806013452,0.03941836537503063,-0.3234479452644437,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_transition_long,price_structure,close_to_ema20,shared_axis_low,,0,0,train,transition,long,165,810,165,810,-0.0785274905473671,-0.07033858142345933,0.045619596291892175,0.04046964015483112,-0.19788289406057952,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_train_transition_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,train,transition,medium,111,543,111,543,-0.08222921259421954,-0.07466722917923027,0.038488348454314376,0.039452968132941066,-0.19245661486854715,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_risk_off_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,risk_off,fast,54,268,54,268,-0.139425187468973,-0.12638155752985195,0.058968016763599446,0.05144432320501963,-0.2472041188117528,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_risk_off_long,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,risk_off,long,171,822,171,822,-0.08576507338496818,-0.08293414143122653,0.04663696320859981,0.04611984297345296,-0.061263697975581524,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_risk_off_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,risk_off,medium,116,581,116,581,-0.1243101123533663,-0.124222996487324,0.05189744325180564,0.05845887647900603,-0.0015170383812261733,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_risk_on_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,risk_on,fast,3,10,3,10,-0.062263349470446726,-0.06545474606987914,0.013658707536438313,0.03027305922842973,0.11399666910159265,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_risk_on_long,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,risk_on,long,9,36,9,36,-0.042164707563824275,-0.04916092185307389,0.02147056162205216,0.031037121412190803,0.23721454522818314,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_risk_on_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,risk_on,medium,9,40,9,40,-0.030561291788515424,-0.05737310657503569,0.05576435424879196,0.032155335399570245,0.719854628436302,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_transition_fast,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,transition,fast,17,86,17,86,-0.09472443430298878,-0.08814150466242597,0.05030677027876677,0.03732408038477698,-0.1659630800768901,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_transition_long,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,transition,long,51,280,51,280,-0.06462298776489284,-0.06689629358283772,0.039514121888121145,0.038173033591086473,0.059231728555125776,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema20_validation_transition_medium,price_structure,close_to_ema20,shared_axis_low,,0,0,validation,transition,medium,13,63,13,63,-0.07755628713792,-0.06267045334223785,0.03638236532857065,0.028869789020859037,-0.49266038544495355,,,,,,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_all_all,price_structure,close_to_ema60,shared_axis_low,,0,0,all,all,all,2482,12094,2482,12094,-0.12280212384991955,-0.11733221953642631,0.09400351935090083,0.08180811373178287,-0.06511068071753968,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_all_all,price_structure,close_to_ema60,shared_axis_low,,0,0,train,all,all,1281,6252,1281,6252,-0.12056664073777842,-0.11591220033057027,0.09385844119768781,0.076896532319613,-0.05815620725347855,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_validation_all_all,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,all,all,443,2186,443,2186,-0.1491848774835932,-0.14751763422712194,0.09748560639713111,0.0871354732250158,-0.018741238458317027,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_all_all,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,all,all,758,3656,758,3656,-0.11116108691975507,-0.10171204545577839,0.08924846597740305,0.08184657089644139,-0.11362018730867075,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_risk_off_all,price_structure,close_to_ema60,shared_axis_low,,0,0,all,risk_off,all,1577,7776,1577,7776,-0.14812834658452675,-0.13896214394407388,0.08530773238956278,0.0768927207893828,-0.11695418405364949,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_risk_on_all,price_structure,close_to_ema60,shared_axis_low,,0,0,all,risk_on,all,423,1974,423,1974,-0.0603870476294027,-0.06153933869148499,0.09471444102996898,0.08341372414158721,0.01347498118358395,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_transition_all,price_structure,close_to_ema60,shared_axis_low,,0,0,all,transition,all,482,2344,482,2344,-0.09471524415863958,-0.09256295955095123,0.08686338012204245,0.06537882939385967,-0.030964110077433826,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_all_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,all,all,fast,323,1550,323,1550,-0.13597130524762568,-0.13977318681699508,0.11360574857268782,0.08811931368941832,0.04087849621021627,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_all_long,price_structure,close_to_ema60,shared_axis_low,,0,0,all,all,long,1573,7720,1573,7720,-0.11782707970149485,-0.11015522001977285,0.08548088216093093,0.07703780643997231,-0.0976931532890741,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_all_all_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,all,all,medium,586,2824,586,2824,-0.12889785568270612,-0.12463495926152655,0.10265401509054506,0.0878069038216492,-0.04708886110213866,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_risk_off_all,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,risk_off,all,477,2321,477,2321,-0.14492533153562115,-0.12947724934593352,0.0783364146070416,0.0766821716533702,-0.20071227112973666,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_risk_on_all,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,risk_on,all,181,884,181,884,-0.03433264578942395,-0.03370395167473655,0.07294945481376093,0.06469628576809955,-0.009501733795164303,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_transition_all,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,transition,all,100,451,100,451,-0.08916511854797322,-0.09212472100653438,0.07037178436992074,0.05222102893665522,0.05291510728723913,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_risk_off_all,price_structure,close_to_ema60,shared_axis_low,,0,0,train,risk_off,all,759,3784,759,3784,-0.1399881903207133,-0.1318885799601464,0.08739135245744736,0.07132786814733283,-0.10908380222742434,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_risk_on_all,price_structure,close_to_ema60,shared_axis_low,,0,0,train,risk_on,all,221,1004,221,1004,-0.08317591815071479,-0.08667661783904872,0.10551937902599126,0.09136692888493486,0.037213798719465604,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_transition_all,price_structure,close_to_ema60,shared_axis_low,,0,0,train,transition,all,301,1464,301,1464,-0.09904635355602923,-0.09466759944475849,0.08761254008746754,0.06846780965572248,-0.06074393727783255,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_validation_risk_off_all,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,risk_off,all,341,1671,341,1671,-0.1707272227797243,-0.16815472711431056,0.08625893623650276,0.08210859332665453,-0.03105931401913659,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_validation_risk_on_all,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,risk_on,all,21,86,21,86,-0.04512544514493491,-0.05419810448975997,0.08237389831851998,0.06277955230156919,0.13550307959872063,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_validation_transition_all,price_structure,close_to_ema60,shared_axis_low,,0,0,validation,transition,all,81,429,81,429,-0.08547263468274263,-0.08584140425724075,0.10127707979663478,0.06668849492647262,0.0050359434921029966,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_all_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,all,fast,147,703,147,703,-0.15168489321085138,-0.150448985674992,0.09903813570927543,0.0874660084313487,-0.013799002116501013,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_all_long,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,all,long,464,2261,464,2261,-0.10365563094447425,-0.08787470692386572,0.08140130716100771,0.07350085556948736,-0.2106847626672155,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_robustness_all_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,robustness,all,medium,147,692,147,692,-0.09432797159825268,-0.09741168916466193,0.09143324514264269,0.08324907462700451,0.03639309201919415,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_all_fast,price_structure,close_to_ema60,shared_axis_low,,0,0,train,all,fast,102,483,102,483,-0.10428923747798369,-0.10503961755985708,0.11745317508789543,0.07941946829165109,0.008604816925449095,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_all_long,price_structure,close_to_ema60,shared_axis_low,,0,0,train,all,long,878,4321,878,4321,-0.12324045676064013,-0.119765979194925,0.08942079820693884,0.07660363036770902,-0.04402939003790837,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_close_to_ema60_train_all_medium,price_structure,close_to_ema60,shared_axis_low,,0,0,train,all,medium,301,1448,301,1448,-0.11828320108471023,-0.1080387742293118,0.09721604164922178,0.07601492566118034,-0.12796585018196832,,,,,,1.0,no_claim,missing reasons retained in aligned panels,price_structure
