episode_id,instrument,stage,stage_status,split,duration_bucket,start_date,end_date,session_count,return_20d_mean,amount_ratio_20d_mean,close_to_ema60_mean,close_to_derived_daily_vwap_mean,atr_20_pct_mean,stock_vs_market_20d_mean
SH600000_20250407_0000,SH600000,pre_low_60d,descriptive_only,robustness,medium,2025-01-02,2025-04-07,61.0,0.017934812430616138,0.9833116197858381,0.025180491040927074,-0.00026951000902742013,0.02090408331759463,0.020853040427323784
SH600000_20250407_0000,SH600000,low_to_high,descriptive_only,robustness,medium,2025-04-07,2025-07-07,62.0,0.08345809688469322,1.1312961183953434,0.10183501542092287,0.0018135068153247043,0.02357778735726972,0.0851265646580244
SH600000_20250407_0000,SH600000,post_high_30d,descriptive_only,robustness,medium,2025-07-08,2025-08-18,30.0,0.029905222170672065,1.0470210096659913,0.07974497470189626,-0.0012753695562296257,0.024396808739553563,-0.008162121652778116
SH600004_20181030_0000,SH600004,pre_low_60d,descriptive_only,train,long,2018-07-30,2018-10-30,61.0,-0.061960187271439274,0.96138797184551,-0.10573554869482747,-0.0005282960603944063,0.03503931590968903,-0.03759182041722618
SH600004_20181030_0000,SH600004,low_to_high,descriptive_only,train,long,2018-10-30,2019-04-04,106.0,0.047841102997520604,1.1243512713951536,0.03936159270692062,0.000774288653620153,0.03471209745750768,0.012835094703553646
SH600004_20181030_0000,SH600004,post_high_30d,descriptive_only,train,long,2019-04-08,2019-05-22,30.0,0.06341858230020579,1.0358323987664078,0.11971712552220162,0.0018440870802224525,0.03975331215166254,0.06757645543381142
SH600009_20180209_0000,SH600009,pre_low_60d,descriptive_only,train,long,2017-11-16,2018-02-09,61.0,0.032669920128589616,1.008345923976932,0.04928051227094237,0.0024707522775442884,0.029244419210066163,0.014157266245814861
SH600009_20180209_0000,SH600009,low_to_high,descriptive_only,train,long,2018-02-09,2018-07-23,107.0,0.0466840171550696,1.011780661015533,0.06723541914275726,0.001258092714382514,0.03398787759265766,0.08470764805913716
SH600009_20180209_0000,SH600009,post_high_30d,descriptive_only,train,long,2018-07-24,2018-09-03,30.0,-0.013078357546809253,0.9491249986236201,0.013234171349977286,0.001396042767001704,0.041601493263470686,0.0069936216774376895
SH600009_20181029_0001,SH600009,pre_low_60d,descriptive_only,train,long,2018-07-27,2018-10-29,61.0,-0.029175796145341895,0.998428242393044,-0.029968160719326512,0.0012953211881061668,0.03921939326254784,-0.0061626457569611635
SH600009_20181029_0001,SH600009,low_to_high,descriptive_only,train,long,2018-10-29,2019-04-23,119.0,0.027157036339658606,1.0344637323267059,0.025989477848786625,0.0015828432338541186,0.033832141449014294,-0.010678333480522101
SH600009_20181029_0001,SH600009,post_high_30d,descriptive_only,train,long,2019-04-24,2019-06-10,30.0,0.08245669106035987,1.037636263108301,0.12750553064770065,0.002175485870103607,0.04090852698227384,0.13914379464607343
SH600009_20210802_0002,SH600009,pre_low_60d,descriptive_only,train,long,2021-04-20,2021-08-02,61.0,-0.08541618733238893,1.0061239051920614,-0.12278047183097934,0.000543766544168834,0.031125164212181648,-0.08669365402993363
SH600009_20210802_0002,SH600009,low_to_high,descriptive_only,train,long,2021-08-02,2022-01-21,117.0,0.024008039966128873,1.0384444522808849,0.011575740779940008,0.0006942826184637741,0.03417947925574594,0.030361174400829433
SH600009_20210802_0002,SH600009,post_high_30d,descriptive_only,train,long,2022-01-24,2022-03-11,30.0,0.07649300151607072,1.006466230833533,0.09824120481589022,0.0010074017984604536,0.038034005213411895,0.12285510826079553
SH600010_20201102_0000,SH600010,pre_low_60d,descriptive_only,train,long,2020-07-31,2020-11-02,61.0,-0.00720418795183391,0.8437319913677249,0.009496041830538716,0.00010002655105618053,0.025793908131730277,-0.01219834581966276
SH600010_20201102_0000,SH600010,low_to_high,descriptive_only,train,long,2020-11-02,2021-03-08,85.0,0.060926636851835816,1.4491824175478432,0.051876927502966706,0.0015728548579936003,0.02737624068570246,0.024246398304619162
SH600010_20201102_0000,SH600010,post_high_30d,descriptive_only,train,long,2021-03-09,2021-04-20,30.0,0.11663541752405886,0.717918045066312,0.18841860254666393,1.6745079826778012e-06,0.07757791392894366,0.17135378848946153
SH600010_20210428_0001,SH600010,pre_low_60d,descriptive_only,train,long,2021-01-26,2021-04-28,61.0,0.136782412828056,1.1877482798657282,0.1624726221125579,0.001968582161488035,0.058090357877006796,0.15674103210139728
SH600010_20210428_0001,SH600010,low_to_high,descriptive_only,train,long,2021-04-28,2021-09-01,87.0,0.17311030349115902,1.260930235376452,0.17972783076663484,0.0032825391513380277,0.05253519000881804,0.18031771563896817
SH600010_20210428_0001,SH600010,post_high_30d,descriptive_only,train,long,2021-09-02,2021-10-22,30.0,0.08480894264735034,0.8320450223924237,0.222389525741331,-0.00027631268467289696,0.07723364990119122,0.08533649948914339
SH600010_20220427_0002,SH600010,pre_low_60d,descriptive_only,validation,fast,2022-01-24,2022-04-27,61.0,-0.07131100896925203,0.9186386627921663,-0.10095310050402166,-0.0005445005920285197,0.03640694354889816,-0.01938004049840654
SH600010_20220427_0002,SH600010,low_to_high,descriptive_only,validation,fast,2022-04-27,2022-06-27,40.0,0.01878378869343105,1.3190135396033231,-0.051537802476363526,0.0034996757791975032,0.0381691965869276,0.0042384720693230595
SH600010_20220427_0002,SH600010,post_high_30d,descriptive_only,validation,fast,2022-06-28,2022-08-08,30.0,0.008291975199870672,0.7000630428810164,0.06361056970325377,-0.0020866001651213884,0.048057322803411025,0.008415030403818077
SH600010_20240624_0003,SH600010,pre_low_60d,descriptive_only,robustness,long,2024-03-22,2024-06-24,61.0,-0.01761521772785011,0.8263674247954242,0.0046123522419180525,-0.0016213143998657427,0.023895939561211978,-0.01945446187970184
SH600010_20240624_0003,SH600010,low_to_high,descriptive_only,robustness,long,2024-06-24,2024-11-08,93.0,0.04368296992042804,1.3142030806530725,0.027734211705714905,0.00017647095185610256,0.02432600357182458,0.017334823680540797
SH600010_20240624_0003,SH600010,post_high_30d,descriptive_only,robustness,long,2024-11-11,2024-12-20,30.0,0.0907158006940632,0.8115166997564663,0.16511550705630965,-0.0016570642068272376,0.05102555230833266,0.09242663306027729
SH600010_20250407_0004,SH600010,pre_low_60d,descriptive_only,robustness,long,2025-01-02,2025-04-07,61.0,-0.019119058404201066,0.9843748673849714,-0.027085608752715925,-0.0020609827531231275,0.029792130833142413,-0.016200830407493417
SH600010_20250407_0004,SH600010,low_to_high,descriptive_only,robustness,long,2025-04-07,2025-08-25,97.0,0.08410979136374717,1.2485663353127732,0.0800042981731003,0.0007669826116146372,0.032527654440572394,0.07095897756594868
SH600010_20250407_0004,SH600010,post_high_30d,descriptive_only,robustness,long,2025-08-26,2025-10-14,30.0,-0.038223173008028154,1.0313506041270997,0.07489375734112119,-0.0028738228493863094,0.0476124388963918,-0.0969321883236321
SH600010_20250929_0005,SH600010,pre_low_60d,descriptive_only,robustness,long,2025-07-07,2025-09-29,61.0,0.12200504051274662,1.2864956708539506,0.17613291516021182,-0.0003898760422771611,0.04815180241334321,0.07335142604735957
SH600010_20250929_0005,SH600010,low_to_high,descriptive_only,robustness,long,2025-09-29,2026-03-02,97.0,0.020287640442945728,1.1611820188324224,0.008796452183555637,0.0006424422537265983,0.035488918793915455,0.01108788179694521
SH600010_20250929_0005,SH600010,post_high_30d,descriptive_only,robustness,long,2026-03-03,2026-04-14,30.0,0.016143212621814493,0.9156084506825753,0.06006082896298461,-0.0009405218215320994,0.051283467334832314,0.03875505453260772
SH600011_20200428_0000,SH600011,pre_low_60d,descriptive_only,train,medium,2020-02-03,2020-04-28,61.0,-0.08090681583853031,0.9274227060304696,-0.11111327035153643,0.0003750786748351636,0.025083530583883882,-0.055149461747944814
SH600011_20200428_0000,SH600011,low_to_high,descriptive_only,train,medium,2020-04-28,2020-08-21,79.0,0.04272878079729991,1.2423485496304727,0.034091350851819725,0.0015936534657883573,0.02291483852417144,-0.015889662825130137
SH600011_20200428_0000,SH600011,post_high_30d,descriptive_only,train,medium,2020-08-24,2020-10-12,30.0,0.09844360187789754,0.6555427438315721,0.14014365403083584,0.0016006602980156474,0.045302104658703345,0.10644443095260832
SH600011_20210427_0001,SH600011,pre_low_60d,descriptive_only,train,long,2021-01-25,2021-04-27,61.0,-0.017949886797570574,0.9521984747176687,-0.04114765753581749,1.5616256509514622e-05,0.03389669298989524,0.00018910559964432962
SH600011_20210427_0001,SH600011,low_to_high,descriptive_only,train,long,2021-04-27,2021-09-27,104.0,0.1255254547008333,1.2842597745322604,0.10450470506251061,0.0018684042894763935,0.02715596456088299,0.13170290816894253
SH600011_20210427_0001,SH600011,post_high_30d,descriptive_only,train,long,2021-09-28,2021-11-15,30.0,0.02918881758347521,0.7701727027088712,0.2107297387024201,0.002749831966688306,0.08844218865550242,0.02884497206354277
SH600011_20211129_0002,SH600011,pre_low_60d,descriptive_only,train,fast,2021-08-26,2021-11-29,61.0,0.17845423284149894,1.0734577026599796,0.253610226014158,0.0025882125655264814,0.07439789952294965,0.18123080679143513
SH600011_20211129_0002,SH600011,low_to_high,descriptive_only,train,fast,2021-11-29,2021-12-24,20.0,0.3354832043859555,1.495613548301942,0.17743230018571174,0.006471308518951347,0.05934148146631361,0.32014992722641633
SH600011_20211129_0002,SH600011,post_high_30d,descriptive_only,train,fast,2021-12-27,2022-02-14,30.0,0.013517267229982869,0.9457807483865855,0.10178818947125887,-0.00389986618624516,0.0772609968636983,0.0457197051554906
SH600011_20220415_0003,SH600011,pre_low_60d,descriptive_only,validation,long,2022-01-12,2022-04-15,61.0,-0.06793881017052995,0.91461026226346,-0.02535089219526895,-0.0006730632150300194,0.07107624438368422,-0.019129269476755834
SH600011_20220415_0003,SH600011,low_to_high,descriptive_only,validation,long,2022-04-15,2022-09-08,101.0,0.03437193913464131,1.05306201819495,0.0013849686176219905,0.00016548661587414393,0.05301293296066705,0.0376680474824274
SH600011_20220415_0003,SH600011,post_high_30d,descriptive_only,validation,long,2022-09-09,2022-10-28,30.0,-0.0011926039659003074,0.8870738277394767,0.05904635744184397,-0.0030483215729971815,0.06011051374278837,0.057702247556479486
SH600011_20221102_0004,SH600011,pre_low_60d,descriptive_only,validation,long,2022-08-02,2022-11-02,61.0,0.030799828813772523,0.9998096992456589,0.051517909053040316,-0.0011066130940753354,0.05590306554189303,0.0770002743633302
SH600011_20221102_0004,SH600011,low_to_high,descriptive_only,validation,long,2022-11-02,2023-04-26,119.0,0.023124430095854537,0.9849465723141704,0.020349277581806772,0.0017019359523694107,0.04078824925486653,0.007346836344919547
SH600011_20221102_0004,SH600011,post_high_30d,descriptive_only,validation,long,2023-04-27,2023-06-12,30.0,0.06386602076769243,1.108977843981888,0.08910134643841344,-0.003072457137306091,0.043977120542596664,0.09754920846312762
SH600016_20250407_0000,SH600016,pre_low_60d,descriptive_only,robustness,medium,2025-01-02,2025-04-07,61.0,-0.0012765605228323516,0.9737574106390314,0.011630591680244717,-0.0005366641094048995,0.015721214357691055,0.0016416674738752965
SH600016_20250407_0000,SH600016,low_to_high,descriptive_only,robustness,medium,2025-04-07,2025-07-10,65.0,0.06214867558052173,1.1057697426030144,0.06146712435857129,0.0018921468962817827,0.018682263452782153,0.06236283197806148
SH600016_20250407_0000,SH600016,post_high_30d,descriptive_only,robustness,medium,2025-07-11,2025-08-21,30.0,0.007402889514351585,0.9642496702550221,0.0758018254304061,-0.002742404672302897,0.026317072159349232,-0.030869119063779156
SH600018_20181012_0000,SH600018,pre_low_60d,descriptive_only,train,long,2018-07-12,2018-10-12,61.0,-0.045253728556510185,1.0024503336079482,-0.06437500870708521,-0.0006541896079929656,0.020333522350486088,-0.023173886888514444
SH600018_20181012_0000,SH600018,low_to_high,descriptive_only,train,long,2018-10-12,2019-04-04,118.0,0.06355413931795088,1.214258292207111,0.05173500936428427,7.841492715048567e-05,0.02668124542422531,0.03571327463704314
SH600018_20181012_0000,SH600018,post_high_30d,descriptive_only,train,long,2019-04-08,2019-05-22,30.0,0.049562952332981275,1.1036660808376295,0.16201630404355277,-0.003446500228321629,0.06009103894449892,0.0537208254665869
SH600019_20201215_0000,SH600019,pre_low_60d,descriptive_only,train,medium,2020-09-14,2020-12-15,61.0,0.07859188229073441,1.1427213145731168,0.09130624101998039,0.001646880963775552,0.027191914274363047,0.06230264456481642
SH600019_20201215_0000,SH600019,low_to_high,descriptive_only,train,medium,2020-12-15,2021-03-15,59.0,0.09315220036061397,1.2262598201514692,0.10921325410792271,0.0013550308735292705,0.0417864531130694,0.06468394273921015
SH600019_20201215_0000,SH600019,post_high_30d,descriptive_only,train,medium,2021-03-16,2021-04-27,30.0,0.03634199037908482,0.827050493169595,0.12228578132298103,0.0008498401839559966,0.0579310722082004,0.07395436859882006
SH600019_20210618_0001,SH600019,pre_low_60d,descriptive_only,train,medium,2021-03-19,2021-06-18,61.0,-0.01673162773396379,0.8685820679166194,0.03334884071171337,0.00032321828063773653,0.04875072444529289,-0.015286551836000731
SH600019_20210618_0001,SH600019,low_to_high,descriptive_only,train,medium,2021-06-18,2021-09-13,62.0,0.09145146695353036,1.1748383842993761,0.06678626839958823,0.002471461605829706,0.03897978314844156,0.11377595183702532
SH600019_20210618_0001,SH600019,post_high_30d,descriptive_only,train,medium,2021-09-14,2021-11-03,30.0,-0.10055103739275197,0.8068241411322059,-0.01330454552929146,-0.003389366611526127,0.05933176241805942,-0.10392181420209375
SH600021_20181019_0000,SH600021,pre_low_60d,descriptive_only,train,long,2018-07-19,2018-10-19,61.0,0.012700301127505729,0.969273879132327,-0.0038495953030555415,-0.0010882412431792179,0.028517866242057516,0.032576180544134525
SH600021_20181019_0000,SH600021,low_to_high,descriptive_only,train,long,2018-10-19,2019-04-15,119.0,0.04578636571868611,1.1248603363137593,0.05711578323623625,-0.00018316518237829042,0.029110975215831534,0.012299336053431389
SH600021_20181019_0000,SH600021,post_high_30d,descriptive_only,train,long,2019-04-16,2019-05-30,30.0,-0.06440202791985487,0.6129042537616441,-0.04165971633017937,-1.2593046266258975e-05,0.028148177429146395,-0.02660939600821149
SH600021_20220427_0001,SH600021,pre_low_60d,descriptive_only,validation,long,2022-01-24,2022-04-27,61.0,-0.11716731562007648,0.9037258114776228,-0.11924427971481648,-0.0014674404036457808,0.06856529922998536,-0.06523634714923102
SH600021_20220427_0001,SH600021,low_to_high,descriptive_only,validation,long,2022-04-27,2022-09-09,94.0,0.03282834435965182,1.1203633026123492,0.006408363662533782,0.001829839570898242,0.04660168348872817,0.03233483923791891
SH600021_20220427_0001,SH600021,post_high_30d,descriptive_only,validation,long,2022-09-13,2022-10-31,30.0,-0.02827366249279496,0.7734966376506532,-0.00063683866238247,-0.004681032353059,0.06246576402869188,0.03269628194765184
SH600023_20221226_0000,SH600023,pre_low_60d,descriptive_only,validation,long,2022-09-26,2022-12-26,61.0,-0.00761923523051862,0.9180119652668075,-0.01537999766123867,0.00091408465315776,0.02387579300596689,6.892541271959549e-05
SH600023_20221226_0000,SH600023,low_to_high,descriptive_only,validation,long,2022-12-26,2023-06-26,119.0,0.06830597805718458,1.129548640149635,0.08556465305121648,0.00013708430652896767,0.029104892633671144,0.06967043844841049
SH600023_20221226_0000,SH600023,post_high_30d,descriptive_only,validation,long,2023-06-27,2023-08-07,30.0,-0.008904784581943515,0.8708832628695843,0.03665659646004953,0.001533733778186234,0.035197829458000526,-0.019123422668363043
SH600023_20231019_0001,SH600023,pre_low_60d,descriptive_only,validation,long,2023-07-19,2023-10-19,61.0,-0.05100724335949242,0.9940563751375566,-0.05885247484061692,-0.0012023019430834779,0.03046924347263692,-0.03550306830792167
SH600023_20231019_0001,SH600023,low_to_high,descriptive_only,validation,long,2023-10-19,2024-04-08,114.0,0.06773683030085882,1.0420322693884045,0.07675544412915357,0.0017179820646506094,0.030330575497534266,0.07281799427746731
SH600023_20231019_0001,SH600023,post_high_30d,descriptive_only,validation,long,2024-04-09,2024-05-23,30.0,0.010756314737365495,1.1173865161711052,0.07593650265174429,0.0003682987361702028,0.03583994598766897,-0.002229130210426115
SH600025_20200925_0000,SH600025,pre_low_60d,descriptive_only,train,long,2020-07-03,2020-09-25,61.0,0.054996163577233144,1.0730775890763475,0.07455834280141979,-0.0007990100021462093,0.025669607320279144,0.0051636387262520055
SH600025_20200925_0000,SH600025,low_to_high,descriptive_only,train,long,2020-09-25,2021-03-15,110.0,0.022576139237082914,1.0936811220206453,0.03280095772306908,0.0008986041246242673,0.02256629989042827,-0.0031837390107260378
