policy_id,split,policy_role,episode_count,exposed_episode_count,action_count,partial_exit_count,full_exit_count,tighten_stop_count,blocked_exit_count,blocked_exit_retry_count,terminal_blocked_exit_count,mean_after_cost_return,median_after_cost_return,p05_after_cost_return,p95_after_cost_return,max_adverse_excursion_mean,max_adverse_excursion_p95,strict_big_winner_capture_rate_50h120,strict_big_winner_capture_count_50h120,exposure_weighted_big_winner_capture_rate_50h120,partial_capture_rate_50h120,actionable_big_winner_episode_count_50h120,baseline_strict_captured_big_winner_count_50h120,actionable_uncaptured_big_winner_count_50h120,big_winner_episode_count_50h120,mean_exposure_days,median_exposure_days,capital_occupancy_proxy,turnover_proxy,turnover_ratio_vs_R03,exposure_day_multiple_vs_R03,top1_instrument_year_exposure_share,top5_instrument_exposure_share,matched_random_real_minus_p50,matched_random_real_minus_p95,track_B_one_capture_loss_exception_used,sample_power_stage,promotion_eligible_stage,r03_replay_match
R03_original_H10_replay,robustness,baseline,770,149,0,0,0,0,0,0,0,0.0057689560113419885,0.0,-0.018225416373091,0.0577714054833266,-0.003979754091699815,0.0,0.023622047244094488,3,0.01811023622047244,0.36220472440944884,46,3,43,127,1.7727272727272727,0.0,1.3490909090909093,8.044363636363636,1.0,1.0,0.020134228187919462,0.0738255033557047,,,False,deterministic_prephase_only,False,True
R03_original_H10_replay,train,baseline,1142,236,0,0,0,0,0,0,0,0.01285184640046513,0.0,-0.0026947702231088916,0.1076653064005026,-0.0032681475496267316,0.0,0.032432432432432434,6,0.024864864864864864,0.3945945945945946,73,6,67,185,1.9457092819614712,0.0,1.3781085814360772,7.979264448336252,1.0,1.0,0.01694915254237288,0.05084745762711864,,,False,deterministic_prephase_only,False,True
R03_original_H10_replay,validation,baseline,532,104,0,0,0,0,0,0,0,0.008591669687090502,0.0,-0.007542595729666961,0.08088874687186459,-0.003362382856446901,0.0,0.046511627906976744,2,0.030232558139534883,0.37209302325581395,16,2,14,43,1.887218045112782,0.0,1.39906015037594,7.92,1.0,1.0,0.019230769230769232,0.09615384615384616,,,False,deterministic_prephase_only,False,True
