family,split,H3_mean_spread,H5_mean_spread,H10_mean_spread,H5_minus_H3,H10_minus_H3,H10_minus_H5,sign_pattern
volume_surge_money_flow,validation_oof_unseen,0.0005546964542148591,0.0013210461454411023,0.002947596727542909,0.0007663496912262432,0.0023929002733280498,0.0016265505821018067,+/+/+
volume_surge_money_flow,robustness_oof_unseen,0.0003375576697535483,0.0011324740720411424,0.0012660760096009055,0.0007949164022875942,0.0009285183398473572,0.00013360193755976302,+/+/+
volume_price_correlation,validation_oof_unseen,-0.002296996908798205,-0.004208475524422886,-0.0051627201788826665,-0.0019114786156246809,-0.0028657232700844614,-0.0009542446544597806,-/-/-
volume_price_correlation,robustness_oof_unseen,0.0005376791620570199,0.0003189074137920608,-0.0022598052763338045,-0.00021877174826495915,-0.0027974844383908243,-0.0025787126901258652,+/+/-
rank_ts_rank_structure,validation_oof_unseen,0.0015961070632298747,0.0021744215494627537,0.0042980292949806155,0.000578314486232879,0.002701922231750741,0.002123607745517862,+/+/+
rank_ts_rank_structure,robustness_oof_unseen,-0.00020278834492758264,-0.0002642938117860456,0.002344373110110878,-6.150546685846294e-05,0.002547161455038461,0.0026086669218969238,-/-/+
