horizon,split,fold_id,h3_full_daily_mean_spread,h3_full_daily_median_spread,h3_full_daily_pooled_high_minus_low_spread,h3_full_daily_positive_date_share,h3_full_daily_valid_signal_date_count,h3_full_daily_event_count,h3_full_daily_raw_full_valid_instrument_count,h3_full_daily_valid_instrument_count,h3_full_daily_full_valid_instrument_count,h3_full_daily_partial_event_only_instrument_count,h3_full_daily_positive_instrument_count,h3_full_daily_positive_instrument_share,h3_full_daily_within_stock_rankIC_median,h3_full_daily_decile_monotonicity_score,h3_full_daily_middle_state_violently_inverted_flag,family,h5_full_daily_mean_spread,h5_full_daily_median_spread,h5_full_daily_pooled_high_minus_low_spread,h5_full_daily_positive_date_share,h5_full_daily_valid_signal_date_count,h5_full_daily_event_count,h5_full_daily_raw_full_valid_instrument_count,h5_full_daily_valid_instrument_count,h5_full_daily_full_valid_instrument_count,h5_full_daily_partial_event_only_instrument_count,h5_full_daily_positive_instrument_count,h5_full_daily_positive_instrument_share,h5_full_daily_within_stock_rankIC_median,h5_full_daily_decile_monotonicity_score,h5_full_daily_middle_state_violently_inverted_flag,h10_full_daily_mean_spread,h10_full_daily_median_spread,h10_full_daily_pooled_high_minus_low_spread,h10_full_daily_positive_date_share,h10_full_daily_valid_signal_date_count,h10_full_daily_event_count,h10_full_daily_raw_full_valid_instrument_count,h10_full_daily_valid_instrument_count,h10_full_daily_full_valid_instrument_count,h10_full_daily_partial_event_only_instrument_count,h10_full_daily_positive_instrument_count,h10_full_daily_positive_instrument_share,h10_full_daily_within_stock_rankIC_median,h10_full_daily_decile_monotonicity_score,h10_full_daily_middle_state_violently_inverted_flag
H10,train_oof_unseen,aggregate,,,,,,,,,,,,,,,,volume_surge_money_flow,,,,,,,,,,,,,,,,0.0021412054423836655,0.0017474520415179861,0.007154167036430298,0.5306666666666666,750.0,159806.0,200.0,200.0,200.0,70.0,137.0,0.685,0.05714987945139975,0.9636363636363635,False
H10,validation_oof_unseen,aggregate,,,,,,,,,,,,,,,,volume_surge_money_flow,,,,,,,,,,,,,,,,0.0028708865462454547,0.001616326744368136,0.002377567059656558,0.5269058295964125,446.0,102472.0,239.0,237.0,237.0,16.0,143.0,0.6033755274261603,0.04685523961638737,0.4787878787878787,False
H10,robustness_oof_unseen,aggregate,,,,,,,,,,,,,,,,volume_surge_money_flow,,,,,,,,,,,,,,,,0.0012727867274895763,0.00031189451268551216,0.004957252708621894,0.5012919896640827,387.0,100667.0,230.0,229.0,229.0,15.0,150.0,0.6550218340611353,0.04883504020575431,0.5636363636363636,False
H10,train_oof_unseen,aggregate,,,,,,,,,,,,,,,,volume_price_correlation,,,,,,,,,,,,,,,,-0.005754267634620432,-0.004118175429354838,-0.0013223397353939437,0.4431960049937578,801.0,159758.0,200.0,200.0,200.0,70.0,102.0,0.51,0.006261641905809145,-0.6727272727272726,False
H10,validation_oof_unseen,aggregate,,,,,,,,,,,,,,,,volume_price_correlation,,,,,,,,,,,,,,,,-0.005214890956068806,-0.0043713844723819945,-0.0026864561137392435,0.4189189189189189,444.0,102472.0,239.0,239.0,239.0,16.0,117.0,0.4895397489539749,-0.012011458439550376,-0.6242424242424242,False
H10,robustness_oof_unseen,aggregate,,,,,,,,,,,,,,,,volume_price_correlation,,,,,,,,,,,,,,,,-0.0022565498318724594,-0.00168432103313133,0.0028649944545266408,0.48106904231625836,449.0,100667.0,230.0,230.0,230.0,15.0,139.0,0.6043478260869565,0.020948532047766408,0.709090909090909,False
H10,train_oof_unseen,aggregate,,,,,,,,,,,,,,,,rank_ts_rank_structure,,,,,,,,,,,,,,,,0.003926118547232682,0.005290880865575651,0.006412257153420824,0.5618374558303887,849.0,160051.0,200.0,200.0,200.0,70.0,136.0,0.68,0.04736805758042249,0.4787878787878787,False
H10,validation_oof_unseen,aggregate,,,,,,,,,,,,,,,,rank_ts_rank_structure,,,,,,,,,,,,,,,,0.004275595188104664,0.0051611145521547955,0.004731541816722489,0.543046357615894,453.0,102472.0,239.0,239.0,239.0,16.0,138.0,0.5774058577405857,0.044201583729621186,0.6727272727272726,False
H10,robustness_oof_unseen,aggregate,,,,,,,,,,,,,,,,rank_ts_rank_structure,,,,,,,,,,,,,,,,0.002357922967322296,0.0017124297399251868,-0.0005439793600004069,0.5267665952890792,467.0,100667.0,230.0,230.0,230.0,15.0,102.0,0.4434782608695652,0.014881582819586073,0.16363636363636364,True
