family,horizon,split,fold_id,instrument_id,instrument_high_minus_low_spread,within_stock_rankIC,valid_signal_count
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002027,-0.004001148028910101,-0.013538527476749681,967
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002142,0.00036063820668637124,0.026546232865295723,958
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002466,0.030891963557105433,0.10148632036954604,344
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600406,0.008570452992050847,0.09254092728259532,937
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002032,0.0008558424193168017,0.013376708017835333,556
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600377,0.00815557284421884,0.19502741663761144,306
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH603160,-0.008258955188248557,-0.05881538013660684,530
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH603501,0.026391430082511873,0.1414072082713944,530
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002916,0.03284307495381063,0.1467974193434703,366
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002007,0.013466905806952334,0.11565537549745546,459
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002001,0.014559445653289052,0.1083983881314955,443
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002371,-0.006516083631524165,0.001212487522679994,440
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002271,-0.008934898655389947,-0.009414486475696487,392
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600150,0.00633679327874093,0.08747369501746585,390
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600926,0.0068282533036087105,0.05312914521432275,367
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002129,-0.001536581281208644,0.0015914693884601812,365
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002812,0.007459079157998465,0.041986417061666774,345
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH601658,0.003134023033833192,0.045653795246251024,344
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600763,0.019839824867394384,0.04275614747714628,332
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600584,0.019121478910452516,0.11151346210274772,331
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002049,-0.02349046674872466,0.009793394880493935,330
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH603195,0.018150376426606024,0.1576663236544226,309
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600009,0.010387977582404414,0.04459787042972567,953
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600018,0.003011859345736678,0.029460691606973458,967
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600029,-0.00015496229166847518,0.025636970257303743,967
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600276,0.009328797786250264,0.061796337289795326,967
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600340,0.006135189718245099,0.10028674338600668,723
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600547,0.003881914894370238,0.027262208480776744,866
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600688,0.01681679371557348,0.14349462309448638,380
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600690,0.004082036489206969,0.014530072605094174,965
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600886,-0.0013593438109275955,0.029946282553148355,810
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600887,-0.0014777636904834334,0.00983192225001987,967
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600919,0.002626121176896431,0.043794556003732006,958
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH601155,0.00187619754931624,0.02217022417784413,963
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH601166,0.004358270592756617,0.0664470062024612,967
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH601601,0.0033016116907015796,0.061066646912402725,967
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH601766,0.010057941975003495,0.14024751505285002,967
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH601800,0.010323924600722198,0.12708724348991557,967
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH601898,0.007546685468908101,0.10404781739277842,953
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH601901,0.016423394111098322,0.0988014078169491,828
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH601998,0.002610239902317507,0.08516243414220533,967
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ000333,0.0036424566124172216,0.043386855933018366,919
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ000568,-0.014150669893578029,-0.06547267831308508,967
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ000625,-0.004156788903071598,0.013771749944736449,458
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ000858,-0.013685195426652223,-0.028924345822703083,967
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ000938,0.003490313901063601,0.042459487580836106,912
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002236,0.0044746828515464096,0.08498065257709389,667
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002415,-0.002892546726400322,-0.011418727122705159,965
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002460,0.004726114500697124,0.05526890842707077,491
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ002714,-0.01627794313232226,-0.08245001405851649,913
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ000100,-0.0021358902542220537,-0.019461231291928227,521
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600050,0.006632751303580642,0.09856344502952359,933
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600588,-0.0016246515831159062,0.003549188655725791,759
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH601989,0.00021734746136394727,0.04343304397205097,883
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600436,0.00492502328372444,0.016862084584374038,846
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600309,0.0017170028218198097,0.027981831974301645,861
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600025,-0.004257706097395302,-0.042594813663484186,809
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SZ000876,0.0018157772012432685,0.013579640994973122,650
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600438,0.009960563734343515,0.0536351059914574,585
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH600989,0.01001089306500843,0.0774959865629109,485
volume_surge_money_flow,H3,train_oof_unseen,aggregate,SH603806,0.004394162526057746,0.12224937354272478,307
volume_surge_money_flow,H3,train_oof_unseen,0,SH600015,0.005163746725623707,0.08643813877063085,967
volume_surge_money_flow,H3,train_oof_unseen,0,SH600028,0.006184358523940519,0.07350834343502105,967
volume_surge_money_flow,H3,train_oof_unseen,0,SH600188,0.01745512054435477,0.12203197464654926,549
volume_surge_money_flow,H3,train_oof_unseen,0,SH600585,0.004927589899432989,0.032775511708168725,967
volume_surge_money_flow,H3,train_oof_unseen,0,SH601012,0.0005191196950486781,-0.005025847801464876,827
volume_surge_money_flow,H3,train_oof_unseen,0,SH601225,0.0075444989375113205,0.06477090317949338,967
volume_surge_money_flow,H3,train_oof_unseen,0,SH601238,0.0028852327905659995,0.08019654767164486,967
volume_surge_money_flow,H3,train_oof_unseen,0,SH601390,0.005999282883092103,0.09896922375038822,889
volume_surge_money_flow,H3,train_oof_unseen,0,SH601818,0.010217094968816561,0.10861847527562878,967
volume_surge_money_flow,H3,train_oof_unseen,0,SH601881,0.004484564003762371,0.14017709364217246,967
volume_surge_money_flow,H3,train_oof_unseen,0,SH601939,0.0023058234274493925,0.03095720450339888,967
volume_surge_money_flow,H3,train_oof_unseen,0,SH601988,0.005205821827839079,0.1080342566575216,967
volume_surge_money_flow,H3,train_oof_unseen,0,SH603288,0.0015544964838446716,-0.03045495191233367,967
volume_surge_money_flow,H3,train_oof_unseen,0,SZ000063,0.01075414084018317,0.1003586099519618,923
volume_surge_money_flow,H3,train_oof_unseen,0,SZ002120,0.003899632557642313,0.026215319748303465,768
volume_surge_money_flow,H3,train_oof_unseen,0,SZ002230,0.0021787996761268103,0.020341272624123295,944
volume_surge_money_flow,H3,train_oof_unseen,0,SH600600,-0.0029787672599808183,-0.04457651033254565,823
volume_surge_money_flow,H3,train_oof_unseen,0,SH601088,0.009652895999770605,0.13180409236747267,924
volume_surge_money_flow,H3,train_oof_unseen,0,SH600346,-0.0013301000665188766,-0.002404448547199528,908
volume_surge_money_flow,H3,train_oof_unseen,0,SH600760,0.007644479387526097,0.08258918047926785,382
volume_surge_money_flow,H3,train_oof_unseen,0,SZ002602,-0.01581003520329094,-0.10302509811386248,475
volume_surge_money_flow,H3,train_oof_unseen,0,SZ002607,0.004509488286450125,0.0004272653728070085,661
volume_surge_money_flow,H3,train_oof_unseen,0,SZ000596,0.01779040692999642,0.15015694809489624,640
volume_surge_money_flow,H3,train_oof_unseen,0,SZ002938,0.009261936605015507,-0.03456604813488315,640
volume_surge_money_flow,H3,train_oof_unseen,0,SZ002841,0.007413611228514086,0.09756363234506067,524
