horizon,split,fold_id,h3_full_daily_mean_spread,h3_full_daily_median_spread,h3_full_daily_pooled_high_minus_low_spread,h3_full_daily_positive_date_share,h3_full_daily_valid_signal_date_count,h3_full_daily_event_count,h3_full_daily_raw_full_valid_instrument_count,h3_full_daily_valid_instrument_count,h3_full_daily_full_valid_instrument_count,h3_full_daily_partial_event_only_instrument_count,h3_full_daily_positive_instrument_count,h3_full_daily_positive_instrument_share,h3_full_daily_within_stock_rankIC_median,h3_full_daily_decile_monotonicity_score,h3_full_daily_middle_state_violently_inverted_flag,family,h5_full_daily_mean_spread,h5_full_daily_median_spread,h5_full_daily_pooled_high_minus_low_spread,h5_full_daily_positive_date_share,h5_full_daily_valid_signal_date_count,h5_full_daily_event_count,h5_full_daily_raw_full_valid_instrument_count,h5_full_daily_valid_instrument_count,h5_full_daily_full_valid_instrument_count,h5_full_daily_partial_event_only_instrument_count,h5_full_daily_positive_instrument_count,h5_full_daily_positive_instrument_share,h5_full_daily_within_stock_rankIC_median,h5_full_daily_decile_monotonicity_score,h5_full_daily_middle_state_violently_inverted_flag,h10_full_daily_mean_spread,h10_full_daily_median_spread,h10_full_daily_pooled_high_minus_low_spread,h10_full_daily_positive_date_share,h10_full_daily_valid_signal_date_count,h10_full_daily_event_count,h10_full_daily_raw_full_valid_instrument_count,h10_full_daily_valid_instrument_count,h10_full_daily_full_valid_instrument_count,h10_full_daily_partial_event_only_instrument_count,h10_full_daily_positive_instrument_count,h10_full_daily_positive_instrument_share,h10_full_daily_within_stock_rankIC_median,h10_full_daily_decile_monotonicity_score,h10_full_daily_middle_state_violently_inverted_flag
H3,train_oof_unseen,aggregate,0.0004263366577727006,-8.161321794293293e-05,0.00325508644510939,0.4986842105263158,760.0,164385.0,204.0,204.0,204.0,75.0,156.0,0.7647058823529411,0.05257577339744435,0.9515151515151514,False,volume_surge_money_flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3,validation_oof_unseen,aggregate,0.0005526673771129919,0.0010127884295300753,0.000606685356589753,0.5252747252747253,455.0,105273.0,244.0,240.0,240.0,14.0,133.0,0.5541666666666667,0.029139693159840385,0.6121212121212121,False,volume_surge_money_flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3,robustness_oof_unseen,aggregate,0.000339217281303936,-0.0002552703217838496,0.0037091411013730545,0.4936708860759494,395.0,103655.0,234.0,232.0,232.0,19.0,173.0,0.7456896551724138,0.03512649336873666,0.9515151515151514,False,volume_surge_money_flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3,train_oof_unseen,aggregate,-0.0011737078885262202,-0.0014583270253096317,0.00014147177028070706,0.4610630407911001,809.0,164334.0,204.0,204.0,204.0,75.0,112.0,0.5490196078431373,0.021129962733851038,0.33333333333333326,False,volume_price_correlation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3,validation_oof_unseen,aggregate,-0.002300480618347389,-0.0022752340327951833,-0.000460277234992966,0.4446902654867257,452.0,105273.0,244.0,244.0,244.0,14.0,118.0,0.48360655737704916,-0.003656896341760589,-0.35757575757575755,False,volume_price_correlation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3,robustness_oof_unseen,aggregate,0.0005416775138455727,-0.0005797161242294892,0.0014212530302066201,0.47368421052631576,456.0,103655.0,234.0,234.0,234.0,19.0,135.0,0.5769230769230769,0.04189719325750995,0.406060606060606,False,volume_price_correlation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3,train_oof_unseen,aggregate,0.0003067637835048207,0.00016822694923129475,0.002219699267856104,0.5052264808362369,861.0,164648.0,204.0,204.0,204.0,75.0,125.0,0.6127450980392157,0.023571721157127516,0.5272727272727272,False,rank_ts_rank_structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3,validation_oof_unseen,aggregate,0.0016015613849267433,0.0015711781654230523,0.0020840090463669298,0.5283842794759825,458.0,105273.0,244.0,244.0,244.0,14.0,145.0,0.5942622950819673,0.022114025383056866,0.6,False,rank_ts_rank_structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3,robustness_oof_unseen,aggregate,-0.00020186703083435747,0.0005866990368552185,0.0021283703548471743,0.5210970464135021,474.0,103655.0,234.0,234.0,234.0,19.0,152.0,0.6495726495726496,0.012138459988969754,0.6,False,rank_ts_rank_structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
