candidate_scope_id,event_split,market_regime_bucket,event_count,executable_event_count,active_interval_definition,active_interval_horizon_trading_days,concurrency_scope,concurrency_mean,concurrency_p95,event_uniqueness_10d_mean,event_uniqueness_10d_median,event_uniqueness_10d_p10,event_uniqueness_10d_low_share,low_uniqueness_threshold,uniqueness_diagnostic_alert_flag
08_T7_gated,train,risk_on,267,267,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_T7_gated,train,transition,65,65,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R_core_event_regime_gated,all,all,47914,47849,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.8716032892265309,4.0,0.6152785103613672,0.5454545454545454,0.36363636363636365,0.3654672955712318,0.5,True
08_R_core_event_regime_gated,robustness,all,12955,12934,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.8582014666152065,4.0,0.6191782744465106,0.5606060606060606,0.36363636363636365,0.36179081435739097,0.5,True
08_R_core_event_regime_gated,train,all,24292,24254,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.896920796970196,4.0,0.6095646902085237,0.5454545454545454,0.36363636363636365,0.37629672320105384,0.5,True
08_R_core_event_regime_gated,validation,all,10667,10661,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.8302240554982656,4.0,0.6235543775620648,0.5606060606060606,0.36363636363636365,0.3452704602981157,0.5,True
08_R_core_event_regime_gated,all,risk_on,30790,30737,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.903312763884378,4.0,0.6025128682078991,0.5454545454545454,0.356060606060606,0.3922702176031179,0.5,True
08_R_core_event_regime_gated,all,transition,17124,17112,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.814587713151133,3.0,0.6382319162189519,0.5909090909090909,0.37878787878787873,0.3172740014015417,0.5,True
08_R_core_event_regime_gated,robustness,risk_on,9730,9711,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.88448098663926,4.0,0.605369366844187,0.5454545454545454,0.356060606060606,0.39116135662898255,0.5,True
08_R_core_event_regime_gated,robustness,transition,3225,3223,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.7789147286821705,3.0,0.6608404980032886,0.5909090909090909,0.393939393939394,0.2731782945736434,0.5,True
08_R_core_event_regime_gated,train,risk_on,16603,16571,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.920857676323556,4.0,0.5966773073139391,0.5454545454545454,0.356060606060606,0.40065048485213517,0.5,True
08_R_core_event_regime_gated,train,transition,7689,7683,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.845233450383665,3.0,0.6373926545990533,0.5757575757575757,0.37878787878787884,0.32370919495383016,0.5,True
08_R_core_event_regime_gated,validation,risk_on,4457,4455,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.879066636751178,4.0,0.6180152433013102,0.5606060606060606,0.36363636363636365,0.3634731882432129,0.5,True
08_R_core_event_regime_gated,validation,transition,6210,6206,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.7951690821256039,3.0,0.6275298882545258,0.5606060606060606,0.37121212121212116,0.3322061191626409,0.5,True
08_R1_event_regime_gated,all,all,14363,14322,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R1_event_regime_gated,robustness,all,3746,3734,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R1_event_regime_gated,train,all,7212,7185,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R1_event_regime_gated,validation,all,3405,3403,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R1_event_regime_gated,all,risk_on,8712,8679,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R1_event_regime_gated,all,transition,5651,5643,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R1_event_regime_gated,robustness,risk_on,2704,2694,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R1_event_regime_gated,robustness,transition,1042,1040,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R1_event_regime_gated,train,risk_on,4672,4650,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R1_event_regime_gated,train,transition,2540,2535,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R1_event_regime_gated,validation,risk_on,1336,1335,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R1_event_regime_gated,validation,transition,2069,2068,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R2_event_regime_gated,all,all,9537,9513,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R2_event_regime_gated,robustness,all,2725,2717,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R2_event_regime_gated,train,all,4805,4791,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R2_event_regime_gated,validation,all,2007,2005,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R2_event_regime_gated,all,risk_on,7083,7063,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R2_event_regime_gated,all,transition,2454,2450,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R2_event_regime_gated,robustness,risk_on,2304,2296,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R2_event_regime_gated,robustness,transition,421,421,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R2_event_regime_gated,train,risk_on,3700,3689,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R2_event_regime_gated,train,transition,1105,1102,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R2_event_regime_gated,validation,risk_on,1079,1078,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R2_event_regime_gated,validation,transition,928,927,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R6_event_regime_gated,all,all,16204,16168,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R6_event_regime_gated,robustness,all,4329,4321,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R6_event_regime_gated,train,all,7978,7953,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R6_event_regime_gated,validation,all,3897,3894,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R6_event_regime_gated,all,risk_on,9260,9230,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R6_event_regime_gated,all,transition,6944,6938,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R6_event_regime_gated,robustness,risk_on,3003,2996,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R6_event_regime_gated,robustness,transition,1326,1325,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R6_event_regime_gated,train,risk_on,4816,4794,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R6_event_regime_gated,train,transition,3162,3159,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
08_R6_event_regime_gated,validation,risk_on,1441,1440,"[event_window_anchor_pos,event_window_anchor_pos+10]",10,same_instrument_same_candidate_scope,1.0,1.0,1.0,1.0,1.0,0.0,0.5,False
