candidate_scope_id,event_split,market_regime_bucket,event_count,failure_10_complete_event_count,fast_fail_10d_count,fast_fail_10d_rate,false_repair_20d_count,false_repair_20d_rate,non_executable_event_count,horizon_incomplete_10d_count,label_source_column,fast_fail_definition_id,fast_fail_definition_comparable_to_failure_10_path,label_mapping_status,event_level_label_source_status
08_selected_T4_T7_union,validation,all,251,251,64,0.2549800796812749,81,0.32270916334661354,0,0,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_selected_T4_T7_union,all,risk_on,1596,1585,600,0.3785488958990536,668,0.41854636591478694,11,11,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_selected_T4_T7_union,all,transition,467,464,121,0.2607758620689655,138,0.2955032119914347,3,3,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_selected_T4_T7_union,robustness,risk_on,603,598,216,0.3612040133779264,234,0.3880597014925373,5,5,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_selected_T4_T7_union,robustness,transition,61,60,10,0.16666666666666666,15,0.2459016393442623,1,1,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_selected_T4_T7_union,train,risk_on,899,893,360,0.40313549832026874,400,0.44493882091212456,6,6,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_selected_T4_T7_union,train,transition,249,247,71,0.2874493927125506,76,0.30522088353413657,2,2,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_selected_T4_T7_union,validation,risk_on,94,94,24,0.2553191489361702,34,0.3617021276595745,0,0,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_selected_T4_T7_union,validation,transition,157,157,40,0.25477707006369427,47,0.29936305732484075,0,0,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T4_gated,all,all,1463,1452,477,0.3285123966942149,557,0.38072453861927547,11,11,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T4_gated,robustness,all,379,376,111,0.29521276595744683,127,0.33509234828496043,3,3,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T4_gated,train,all,833,825,302,0.3660606060606061,349,0.4189675870348139,8,8,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T4_gated,validation,all,251,251,64,0.2549800796812749,81,0.32270916334661354,0,0,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T4_gated,all,risk_on,1064,1056,374,0.3541666666666667,439,0.412593984962406,8,8,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T4_gated,all,transition,399,396,103,0.2601010101010101,118,0.2957393483709273,3,3,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T4_gated,robustness,risk_on,323,321,102,0.3177570093457944,114,0.35294117647058826,2,2,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T4_gated,robustness,transition,56,55,9,0.16363636363636364,13,0.23214285714285715,1,1,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T4_gated,train,risk_on,647,641,248,0.3868954758190328,291,0.44976816074188564,6,6,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T4_gated,train,transition,186,184,54,0.29347826086956524,58,0.3118279569892473,2,2,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T4_gated,validation,risk_on,94,94,24,0.2553191489361702,34,0.3617021276595745,0,0,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T4_gated,validation,transition,157,157,40,0.25477707006369427,47,0.29936305732484075,0,0,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T7_gated,all,all,629,626,254,0.4057507987220447,265,0.42130365659777425,3,3,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T7_gated,robustness,all,297,294,119,0.40476190476190477,128,0.43097643097643096,3,3,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T7_gated,train,all,332,332,135,0.4066265060240964,137,0.4126506024096386,0,0,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T7_gated,all,risk_on,558,555,235,0.42342342342342343,243,0.43548387096774194,3,3,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T7_gated,all,transition,71,71,19,0.2676056338028169,22,0.30985915492957744,0,0,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T7_gated,robustness,risk_on,291,288,118,0.4097222222222222,125,0.42955326460481097,3,3,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T7_gated,robustness,transition,6,6,1,0.16666666666666666,3,0.5,0,0,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T7_gated,train,risk_on,267,267,117,0.43820224719101125,118,0.4419475655430712,0,0,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_T7_gated,train,transition,65,65,18,0.27692307692307694,19,0.2923076923076923,0,0,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R_core_event_regime_gated,all,all,47914,47849,11578,0.24196952914376477,14907,0.3111199231957257,65,65,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R_core_event_regime_gated,robustness,all,12955,12934,2763,0.21362300912324106,3370,0.26013122346584333,21,21,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R_core_event_regime_gated,train,all,24292,24254,6656,0.2744289601715181,8404,0.34595751687798454,38,38,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R_core_event_regime_gated,validation,all,10667,10661,2159,0.20251383547509613,3133,0.29370957157588823,6,6,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R_core_event_regime_gated,all,risk_on,30790,30737,8151,0.26518528158245763,10377,0.3370250081195193,53,53,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R_core_event_regime_gated,all,transition,17124,17112,3427,0.20026881720430106,4530,0.26454099509460405,12,12,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R_core_event_regime_gated,robustness,risk_on,9730,9711,2343,0.24127278344145814,2724,0.27995889003083246,19,19,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R_core_event_regime_gated,robustness,transition,3225,3223,420,0.13031337263419174,646,0.20031007751937985,2,2,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R_core_event_regime_gated,train,risk_on,16603,16571,4938,0.29799046527065354,6352,0.38258146118171416,32,32,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R_core_event_regime_gated,train,transition,7689,7683,1718,0.22361056878823377,2052,0.2668747561451424,6,6,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R_core_event_regime_gated,validation,risk_on,4457,4455,870,0.19528619528619529,1301,0.2919003814224815,2,2,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R_core_event_regime_gated,validation,transition,6210,6206,1289,0.20770222365452787,1832,0.29500805152979065,4,4,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R1_event_regime_gated,all,all,14363,14322,3811,0.26609412093283064,4810,0.3348882545429228,41,41,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R1_event_regime_gated,robustness,all,3746,3734,906,0.24263524370648099,1115,0.297650827549386,12,12,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R1_event_regime_gated,train,all,7212,7185,2179,0.3032707028531663,2636,0.36550194120909596,27,27,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R1_event_regime_gated,validation,all,3405,3403,726,0.21334116955627389,1059,0.31101321585903086,2,2,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R1_event_regime_gated,all,risk_on,8712,8679,2574,0.2965779467680608,3167,0.3635215794306703,33,33,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R1_event_regime_gated,all,transition,5651,5643,1237,0.21920964026227185,1643,0.29074500088479915,8,8,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R1_event_regime_gated,robustness,risk_on,2704,2694,736,0.27319970304380103,848,0.3136094674556213,10,10,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R1_event_regime_gated,robustness,transition,1042,1040,170,0.16346153846153846,267,0.2562380038387716,2,2,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R1_event_regime_gated,train,risk_on,4672,4650,1540,0.3311827956989247,1893,0.4051797945205479,22,22,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R1_event_regime_gated,train,transition,2540,2535,639,0.25207100591715975,743,0.2925196850393701,5,5,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R1_event_regime_gated,validation,risk_on,1336,1335,298,0.22322097378277153,426,0.3188622754491018,1,1,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R1_event_regime_gated,validation,transition,2069,2068,428,0.20696324951644102,633,0.30594490091831805,1,1,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R2_event_regime_gated,all,all,9537,9513,2259,0.23746452223273415,2781,0.29160113243158226,24,24,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R2_event_regime_gated,robustness,all,2725,2717,634,0.2333456017666544,625,0.22935779816513763,8,8,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R2_event_regime_gated,train,all,4805,4791,1242,0.25923606762680024,1616,0.3363163371488033,14,14,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R2_event_regime_gated,validation,all,2007,2005,383,0.1910224438902743,540,0.26905829596412556,2,2,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R2_event_regime_gated,all,risk_on,7083,7063,1727,0.24451366274953987,2121,0.29944938585345193,20,20,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R2_event_regime_gated,all,transition,2454,2450,532,0.21714285714285714,660,0.26894865525672373,4,4,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R2_event_regime_gated,robustness,risk_on,2304,2296,585,0.2547909407665505,553,0.2400173611111111,8,8,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R2_event_regime_gated,robustness,transition,421,421,49,0.1163895486935867,72,0.171021377672209,0,0,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R2_event_regime_gated,train,risk_on,3700,3689,962,0.2607752778530767,1302,0.3518918918918919,11,11,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R2_event_regime_gated,train,transition,1105,1102,280,0.2540834845735027,314,0.2841628959276018,3,3,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R2_event_regime_gated,validation,risk_on,1079,1078,180,0.16697588126159554,266,0.24652455977757182,1,1,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R2_event_regime_gated,validation,transition,928,927,203,0.21898597626752966,274,0.2952586206896552,1,1,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R6_event_regime_gated,all,all,16204,16168,3749,0.23187778327560613,4910,0.3030116020735621,36,36,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R6_event_regime_gated,robustness,all,4329,4321,871,0.2015737097894006,1129,0.2607992607992608,8,8,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R6_event_regime_gated,train,all,7978,7953,2122,0.2668175531246071,2687,0.3368012033091,25,25,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R6_event_regime_gated,validation,all,3897,3894,756,0.1941448382126348,1094,0.2807287657172184,3,3,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R6_event_regime_gated,all,risk_on,9260,9230,2404,0.26045503791982666,3118,0.3367170626349892,30,30,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R6_event_regime_gated,all,transition,6944,6938,1345,0.19385990198904585,1792,0.25806451612903225,6,6,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R6_event_regime_gated,robustness,risk_on,3003,2996,680,0.22696929238985314,852,0.2837162837162837,7,7,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R6_event_regime_gated,robustness,transition,1326,1325,191,0.14415094339622642,277,0.20889894419306185,1,1,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R6_event_regime_gated,train,risk_on,4816,4794,1463,0.30517313308302046,1879,0.3901578073089701,22,22,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R6_event_regime_gated,train,transition,3162,3159,659,0.20861031972143082,808,0.25553447185325745,3,3,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R6_event_regime_gated,validation,risk_on,1441,1440,261,0.18125,387,0.2685634975711312,1,1,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R6_event_regime_gated,validation,transition,2456,2454,495,0.2017114914425428,707,0.28786644951140067,2,2,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R7_event_regime_gated,all,all,9786,9767,2276,0.23302958943380772,2899,0.29623952585325974,19,19,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R7_event_regime_gated,robustness,all,2666,2660,514,0.19323308270676692,645,0.24193548387096775,6,6,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R7_event_regime_gated,train,all,4659,4649,1279,0.27511292751129274,1552,0.3331186949989268,10,10,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R7_event_regime_gated,validation,all,2461,2458,483,0.1965012205044752,702,0.28524989841527837,3,3,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R7_event_regime_gated,all,risk_on,5568,5552,1449,0.2609870317002882,1811,0.32525143678160917,16,16,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R7_event_regime_gated,all,transition,4218,4215,827,0.19620403321470936,1088,0.2579421526789948,3,3,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R7_event_regime_gated,robustness,risk_on,1824,1819,401,0.22045079714128643,473,0.2593201754385965,5,5,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R7_event_regime_gated,robustness,transition,842,841,113,0.13436385255648037,172,0.2042755344418052,1,1,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R7_event_regime_gated,train,risk_on,2764,2755,859,0.3117967332123412,1056,0.38205499276411,9,9,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R7_event_regime_gated,train,transition,1895,1894,420,0.22175290390707497,496,0.2617414248021108,1,1,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R7_event_regime_gated,validation,risk_on,980,978,189,0.19325153374233128,282,0.28775510204081634,2,2,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R7_event_regime_gated,validation,transition,1481,1480,294,0.19864864864864865,420,0.2835921674544227,1,1,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R8_event_regime_gated,all,all,12896,12867,3388,0.2633092406932463,4346,0.33700372208436724,29,29,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R8_event_regime_gated,robustness,all,3722,3713,805,0.2168058173983302,1004,0.2697474476088125,9,9,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R8_event_regime_gated,train,all,6798,6779,2048,0.30210945567192804,2576,0.37893498087672844,19,19,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R8_event_regime_gated,validation,all,2376,2375,535,0.22526315789473683,766,0.3223905723905724,1,1,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R8_event_regime_gated,all,risk_on,9242,9219,2582,0.2800737607115739,3338,0.3611772343648561,23,23,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R8_event_regime_gated,all,transition,3654,3648,806,0.22094298245614036,1008,0.27586206896551724,6,6,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R8_event_regime_gated,robustness,risk_on,2863,2856,707,0.24754901960784315,863,0.3014320642682501,7,7,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R8_event_regime_gated,robustness,transition,859,857,98,0.11435239206534423,141,0.16414435389988358,2,2,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R8_event_regime_gated,train,risk_on,5149,5134,1608,0.3132060771328399,2087,0.40532142163526896,15,15,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R8_event_regime_gated,train,transition,1649,1645,440,0.2674772036474164,489,0.296543359611886,4,4,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R8_event_regime_gated,validation,risk_on,1230,1229,267,0.21724979658258747,388,0.3154471544715447,1,1,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
08_R8_event_regime_gated,validation,transition,1146,1146,268,0.2338568935427574,378,0.3298429319371728,0,0,failure_10_label,failure_10_path,True,direct_event_level_label,event_level_label_available
