candidate_scope_id,episode_split,market_regime_bucket,episode_window_metric_status,episode_event_count_mean,episode_event_count_median,episode_event_count_top10,episode_adjacent_gap_median,rolling_10d_duplicate_rate,event_uniqueness_10d_p10,executable_timing_alert_flag,episode_window_alert_flag,episode_window_used_as_hard_gate_flag,density_concept_mismatch_note
07_E1_only,all,all,pre_replay_capture_only,,,,,0.001906158357771261,1.0,False,False,False,episode-window event-count fields require full event-to-episode membership; rolling 10d metrics remain executable-timing audit metrics
07_E1_only,robustness,risk_off,pre_replay_capture_only,,,,,0.001906158357771261,1.0,False,False,False,episode-window event-count fields require full event-to-episode membership; rolling 10d metrics remain executable-timing audit metrics
07_E1_only,robustness,risk_on,pre_replay_capture_only,,,,,0.001906158357771261,1.0,False,False,False,episode-window event-count fields require full event-to-episode membership; rolling 10d metrics remain executable-timing audit metrics
07_E1_only,robustness,transition,pre_replay_capture_only,,,,,0.001906158357771261,1.0,False,False,False,episode-window event-count fields require full event-to-episode membership; rolling 10d metrics remain executable-timing audit metrics
07_E1_only,train,risk_off,pre_replay_capture_only,,,,,0.001906158357771261,1.0,False,False,False,episode-window event-count fields require full event-to-episode membership; rolling 10d metrics remain executable-timing audit metrics
07_E1_only,train,risk_on,pre_replay_capture_only,,,,,0.001906158357771261,1.0,False,False,False,episode-window event-count fields require full event-to-episode membership; rolling 10d metrics remain executable-timing audit metrics
07_E1_only,train,transition,pre_replay_capture_only,,,,,0.001906158357771261,1.0,False,False,False,episode-window event-count fields require full event-to-episode membership; rolling 10d metrics remain executable-timing audit metrics
07_E1_only,validation,risk_off,pre_replay_capture_only,,,,,0.001906158357771261,1.0,False,False,False,episode-window event-count fields require full event-to-episode membership; rolling 10d metrics remain executable-timing audit metrics
07_E1_only,validation,risk_on,pre_replay_capture_only,,,,,0.001906158357771261,1.0,False,False,False,episode-window event-count fields require full event-to-episode membership; rolling 10d metrics remain executable-timing audit metrics
07_E1_only,validation,transition,pre_replay_capture_only,,,,,0.001906158357771261,1.0,False,False,False,episode-window event-count fields require full event-to-episode membership; rolling 10d metrics remain executable-timing audit metrics
07_E1_plus_E3,all,all,scope_capture_not_available,,,,,0.0063371356147021544,1.0,False,False,False,episode-window event-count fields require full event-to-episode membership; rolling 10d metrics remain executable-timing audit metrics
07_full_union,all,all,pre_replay_capture_only,,,,,0.29595673108633996,0.7272727272727273,True,False,False,episode-window event-count fields require full event-to-episode membership; rolling 10d metrics remain executable-timing audit metrics
07_full_union,robustness,risk_off,pre_replay_capture_only,,,,,0.29595673108633996,0.7272727272727273,True,False,False,episode-window event-count fields require full event-to-episode membership; rolling 10d metrics remain executable-timing audit metrics
