candidate_scope_id,candidate_scope_type,source_experiment,event_count,executable_event_count,failure_10_complete_event_count,event_window_anchor_policy_id,non_executable_t0_fallback_event_count,denominator_source_id,instrument_years,denominator_compatibility_group,events_per_instrument_year_mean,events_per_instrument_year_p95,rolling_10d_window_count_self_included_mean,rolling_10d_neighbor_count_ex_self_mean,rolling_10d_duplicate_event_count,rolling_10d_duplicate_rate,rolling_20d_window_count_self_included_mean,rolling_20d_neighbor_count_ex_self_mean,rolling_20d_duplicate_event_count,rolling_20d_duplicate_rate,event_uniqueness_10d_mean,event_uniqueness_10d_median,event_uniqueness_10d_p10,event_uniqueness_10d_low_share,same_day_duplicate_rate,event_uniqueness_concurrency_scope,density_vs_07_E1_only,density_vs_07_E1_only_compatibility_flag,density_vs_08_E1_recomputed,density_vs_08_E1_recomputed_compatibility_flag,scope_status
08_R_compression_arm::event_regime_gated_only,r_series_compression_arm,08_r_series_density_compression,47929,47849,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,13.2311932615509,20.0,,,,,,,,,,,,,,aggregate_frontier_only,7.027712609970675,True,7.027712609970675,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::single_family_best_variant__R1_relative_strength_breakout,r_series_compression_arm,08_r_series_density_compression,14363,14322,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,3.96502386479283,6.0,,,,,,,,,,,,,,aggregate_frontier_only,2.1060117302052785,True,2.1060117302052785,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::single_family_best_variant__R6_market_breadth_thrust,r_series_compression_arm,08_r_series_density_compression,16204,16168,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,4.4732470030706,6.0,,,,,,,,,,,,,,aggregate_frontier_only,2.3759530791788857,True,2.3759530791788857,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::single_family_best_variant__R7_cross_sectional_momentum_rank_jump,r_series_compression_arm,08_r_series_density_compression,9786,9767,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,2.7015055030886748,4.0,,,,,,,,,,,,,,aggregate_frontier_only,1.4348973607038122,True,1.4348973607038122,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::single_family_best_variant__R8_persistent_distance_above_ema,r_series_compression_arm,08_r_series_density_compression,12896,12867,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,3.560046491705656,6.0,,,,,,,,,,,,,,aggregate_frontier_only,1.8909090909090909,True,1.8909090909090909,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::single_family_best_variant__R2_near_high_volume_expansion,r_series_compression_arm,08_r_series_density_compression,9537,9513,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,2.6327670123601767,4.0,,,,,,,,,,,,,,aggregate_frontier_only,1.3983870967741934,True,1.3983870967741934,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::family_score_quantile_cut__q07,r_series_compression_arm,08_r_series_density_compression,22044,21977,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,6.0854268659397865,10.0,,,,,,,,,,,,,,aggregate_frontier_only,3.232258064516129,True,3.232258064516129,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::family_score_quantile_cut__q08,r_series_compression_arm,08_r_series_density_compression,17789,17730,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,4.910799243249993,8.0,,,,,,,,,,,,,,aggregate_frontier_only,2.608357771260997,True,2.608357771260997,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::family_score_quantile_cut__q09,r_series_compression_arm,08_r_series_density_compression,13634,13581,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,3.7637774401298794,6.0,,,,,,,,,,,,,,aggregate_frontier_only,1.9991202346041053,True,1.9991202346041053,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::family_score_quantile_cut__q095,r_series_compression_arm,08_r_series_density_compression,11773,11730,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,3.250033137938174,5.0,,,,,,,,,,,,,,aggregate_frontier_only,1.7262463343108505,True,1.7262463343108505,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::family_score_quantile_cut__q0975,r_series_compression_arm,08_r_series_density_compression,10992,10954,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,3.03443168709899,5.0,,,,,,,,,,,,,,aggregate_frontier_only,1.6117302052785925,True,1.6117302052785925,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::consensus_family_count__min2,r_series_compression_arm,08_r_series_density_compression,11007,10967,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,3.0385725600344413,5.0,,,,,,,,,,,,,,aggregate_frontier_only,1.6139296187683283,True,1.6139296187683283,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::consensus_family_count__min3,r_series_compression_arm,08_r_series_density_compression,3094,3074,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,0.8541240574858328,2.0,,,,,,,,,,,,,,aggregate_frontier_only,0.45366568914956,True,0.45366568914956,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::top_k_per_instrument_month__k1,r_series_compression_arm,08_r_series_density_compression,28126,28074,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,7.764412812167593,11.0,,,,,,,,,,,,,,aggregate_frontier_only,4.124046920821114,True,4.124046920821114,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::top_k_per_instrument_month__k2,r_series_compression_arm,08_r_series_density_compression,40970,40897,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,11.310104277697016,16.0,,,,,,,,,,,,,,aggregate_frontier_only,6.00733137829912,True,6.00733137829912,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::top_k_per_instrument_month__k3,r_series_compression_arm,08_r_series_density_compression,46667,46588,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,12.882807818581565,19.0,,,,,,,,,,,,,,aggregate_frontier_only,6.84266862170088,True,6.84266862170088,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::cooldown_after_selected_event__10d,r_series_compression_arm,08_r_series_density_compression,24394,24356,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,6.734163625827216,9.0,,,,,,,,,,,,,,aggregate_frontier_only,3.57683284457478,True,3.57683284457478,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::cooldown_after_selected_event__20d,r_series_compression_arm,08_r_series_density_compression,20092,20054,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,5.5465612679396745,7.0,,,,,,,,,,,,,,aggregate_frontier_only,2.9460410557184757,True,2.9460410557184757,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::cooldown_after_selected_event__40d,r_series_compression_arm,08_r_series_density_compression,13954,13925,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,3.852116062752848,5.0,,,,,,,,,,,,,,aggregate_frontier_only,2.0460410557184754,True,2.0460410557184754,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::market_day_top_percentile__top5pct,r_series_compression_arm,08_r_series_density_compression,8734,8705,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,2.411092281215664,5.0,,,,,,,,,,,,,,aggregate_frontier_only,1.2806451612903225,True,1.2806451612903225,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::market_day_top_percentile__top10pct,r_series_compression_arm,08_r_series_density_compression,10846,10810,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,2.99412719052726,6.0,,,,,,,,,,,,,,aggregate_frontier_only,1.5903225806451613,True,1.5903225806451613,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::market_day_top_percentile__top20pct,r_series_compression_arm,08_r_series_density_compression,14954,14901,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,4.128174258449627,7.0,,,,,,,,,,,,,,aggregate_frontier_only,2.19266862170088,True,2.19266862170088,True,aggregate_frontier_only_no_event_membership
08_R_compression_arm::overlap_deconcentration,r_series_compression_arm,08_r_series_density_compression,47929,47849,,aggregate_frontier_only,,08_full_evaluated_universe_years_252,3622.4246031746034,07_08_topn_proxy_universe_years_252,13.2311932615509,20.0,,,,,,,,,,,,,,aggregate_frontier_only,7.027712609970675,True,7.027712609970675,True,aggregate_frontier_only_no_event_membership
