structure_candidate_id,split,action_time_denominator_n,effective_label_n,signal_n,signal_rate,winner_base_rate,winner_given_signal,signal_given_winner,signal_given_non_winner,primary_LR,primary_LR_ci90_lower,primary_LR_ci90_upper,precision_lift,failed_seed_rate_given_signal,continuation_h20_rate_given_signal,continuation_h60_rate_given_signal,executable_entry_available_rate,buyable_signal_n,EV_R,unit_return_R_p25,unit_return_R_p50,unit_return_R_p75,rank_score,profile_definition,action_time_definition,group,formula_hash,shared_feature_family,representative_id,r03_pool_status
r02v2_acceleration_and_gap_persistence_813ecf_312b95_23e5f3_4e0740_f5ca38,train,181227,149755,418,0.00230649958339541,0.14530399652766185,0.2507936507936508,0.003630514705882353,0.0018438220242978241,1.9690158041500498,1.624838163927637,2.4422307668033607,1.7259927929505134,0.39952153110047844,0.17942583732057416,0.15789473684210525,0.9521531100478469,398,0.22804870312566974,-2.0961601258127884,-1.0240960403368944,1.4281285661533787,4.173532220960853,gap_open_pct >= 0.01; rolling_days=3; required_days=3; window=continuation_window,gap_open_pct >= 0.01; rolling_days=3; required_days=3; window=continuation_window,acceleration_and_gap,201949e665c2e798,acceleration,r02v2_rep_01,audit_only_removed_after_robustness
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,181227,149755,3078,0.016984224205002566,0.14530399652766185,0.1701705672352241,0.019715073529411764,0.01634438845267393,1.2062288892911373,1.1296405740669864,1.2877948622510955,1.171134802220174,0.30344379467186483,0.16211825860948667,0.11630929174788823,0.9684860298895387,2981,-0.06306662169928044,-2.226324551638266,-0.9800966995434524,1.4178111571744851,1.3235651503103223,close_near_high20_pct >= 0.0; rolling_days=5; required_days=3; window=continuation_window,close_near_high20_pct >= 0.0; rolling_days=5; required_days=3; window=continuation_window,near_high_persistence,59f80ce78f34baf0,near_high,r02v2_rep_02,audit_only_removed_after_robustness
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,train,181227,149755,2336,0.01288991154739636,0.14530399652766185,0.1671018276762402,0.014705882352941176,0.012461424274385718,1.1801124838650194,1.1064996930345645,1.298502625343302,1.1500153586238673,0.3103595890410959,0.16481164383561644,0.11772260273972603,0.9738869863013698,2275,-0.05622618876939347,-2.1993332628844535,-0.985008142453972,1.4012613009150763,1.2808402508743237,close_near_high20_pct >= 0.0; rolling_days=3; required_days=3; window=continuation_window,close_near_high20_pct >= 0.0; rolling_days=3; required_days=3; window=continuation_window,near_high_persistence,92bc72efc046f23a,near_high,r02v2_rep_03,audit_only_removed_after_robustness
