version,period,direction,instrument,signal_date,order_date,status,reason,open,prev_close_for_limit,limit_threshold,entry_type,exit_reason,fold,candidate_type,train_start,train_end,valid_start,valid_end,valid_executable_end
frozen_fixed_weight,WF1,sell,SZ002415,2019-03-13,2019-03-14,executed,executed,29.15999984741211,29.170000076293945,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH601628,2019-03-13,2019-03-14,executed,executed,25.56999969482422,25.559999465942383,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002230,2019-03-15,2019-03-18,executed,executed,34.630001068115234,35.369998931884766,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ000425,2019-03-15,2019-03-18,executed,executed,3.740000009536743,3.6500000953674316,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH601012,2019-03-15,2019-03-18,executed,executed,11.029999732971191,10.850000381469727,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH601788,2019-03-18,2019-03-19,executed,executed,12.399999618530273,12.489999771118164,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ000063,2019-03-18,2019-03-19,executed,executed,26.760000228881836,26.940000534057617,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600845,2019-03-18,2019-03-19,executed,executed,9.109999656677246,9.119999885559082,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002463,2019-03-18,2019-03-19,executed,executed,9.319999694824219,9.350000381469727,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ000938,2019-03-18,2019-03-19,executed,executed,21.969999313354492,22.049999237060547,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002384,2019-03-19,2019-03-20,executed,executed,16.43000030517578,16.149999618530273,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ000725,2019-03-19,2019-03-20,executed,executed,3.509999990463257,3.509999990463257,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ000933,2019-03-20,2019-03-21,executed,executed,4.230000019073486,4.239999771118164,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002414,2019-03-21,2019-03-22,executed,executed,4.139999866485596,4.099999904632568,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600584,2019-03-21,2019-03-22,executed,executed,14.170000076293945,14.119999885559082,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600438,2019-03-22,2019-03-25,executed,executed,9.8100004196167,9.930000305175781,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH601628,2019-03-25,2019-03-26,executed,executed,24.549999237060547,24.299999237060547,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002074,2019-03-25,2019-03-26,executed,executed,17.229999542236328,17.459999084472656,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002709,2019-03-26,2019-03-27,executed,executed,5.679999828338623,5.650000095367432,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ000547,2019-03-26,2019-03-27,executed,executed,10.9399995803833,10.850000381469727,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002230,2019-03-26,2019-03-27,executed,executed,34.880001068115234,34.540000915527344,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH601788,2019-03-26,2019-03-27,executed,executed,11.460000038146973,11.34000015258789,0.095,,stop_loss,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ000938,2019-03-26,2019-03-27,executed,executed,20.790000915527344,20.56999969482422,0.095,,stop_loss,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002074,2019-03-26,2019-03-27,executed,executed,17.690000534057617,16.93000030517578,0.095,,stop_loss,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600031,2019-03-27,2019-03-28,executed,executed,10.479999542236328,10.649999618530273,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600276,2019-03-27,2019-03-28,executed,executed,41.95000076293945,42.029998779296875,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600183,2019-03-27,2019-03-28,executed,executed,10.75,10.859999656677246,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ000425,2019-03-28,2019-03-29,executed,executed,3.619999885559082,3.619999885559082,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH601012,2019-03-28,2019-03-29,executed,executed,10.0600004196167,10.09000015258789,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ000933,2019-03-28,2019-03-29,executed,executed,3.7899999618530273,3.7899999618530273,0.095,,stop_loss,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600118,2019-03-29,2019-04-01,executed,executed,25.110000610351562,24.690000534057617,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH603986,2019-03-29,2019-04-01,executed,executed,51.11000061035156,50.61000061035156,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002074,2019-03-29,2019-04-01,executed,executed,17.489999771118164,17.270000457763672,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002938,2019-03-29,2019-04-01,executed,executed,23.670000076293945,23.260000228881836,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ000425,2019-03-29,2019-04-01,executed,executed,3.809999942779541,3.759999990463257,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ001979,2019-03-29,2019-04-01,skipped,zero_lot,17.989999771118164,17.8700008392334,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002414,2019-04-01,2019-04-02,executed,executed,4.110000133514404,4.099999904632568,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600875,2019-04-01,2019-04-02,executed,executed,9.829999923706055,9.739999771118164,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600160,2019-04-01,2019-04-02,executed,executed,8.270000457763672,8.180000305175781,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002156,2019-04-03,2019-04-04,executed,executed,10.869999885559082,10.789999961853027,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600845,2019-04-08,2019-04-09,executed,executed,9.069999694824219,9.029999732971191,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ000725,2019-04-08,2019-04-09,executed,executed,3.430000066757202,3.450000047683716,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600584,2019-04-08,2019-04-09,executed,executed,13.6899995803833,13.789999961853027,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH601066,2019-04-09,2019-04-10,executed,executed,23.3799991607666,23.329999923706055,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH601319,2019-04-09,2019-04-10,executed,executed,8.149999618530273,8.220000267028809,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600809,2019-04-10,2019-04-11,executed,executed,40.0099983215332,40.04999923706055,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ000100,2019-04-11,2019-04-12,executed,executed,3.140000104904175,3.140000104904175,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600118,2019-04-11,2019-04-12,executed,executed,24.719999313354492,24.799999237060547,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002074,2019-04-11,2019-04-12,executed,executed,15.710000038146973,15.720000267028809,0.095,,stop_loss,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH603986,2019-04-12,2019-04-15,executed,executed,52.310001373291016,50.81999969482422,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600309,2019-04-12,2019-04-15,executed,executed,39.369998931884766,38.66999816894531,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600160,2019-04-15,2019-04-16,executed,executed,8.15999984741211,8.180000305175781,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002156,2019-04-15,2019-04-16,executed,executed,9.970000267028809,10.020000457763672,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ000568,2019-04-16,2019-04-17,executed,executed,57.11000061035156,57.66999816894531,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ000596,2019-04-16,2019-04-17,executed,executed,91.7300033569336,91.66999816894531,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH603019,2019-04-16,2019-04-17,executed,executed,29.190000534057617,29.65999984741211,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600585,2019-04-16,2019-04-17,executed,executed,30.860000610351562,31.059999465942383,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600875,2019-04-19,2019-04-22,executed,executed,12.25,12.260000228881836,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600031,2019-04-22,2019-04-23,executed,executed,10.59000015258789,10.5600004196167,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH601066,2019-04-22,2019-04-23,executed,executed,22.799999237060547,23.18000030517578,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH601319,2019-04-22,2019-04-23,executed,executed,7.96999979019165,8.0,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600809,2019-04-22,2019-04-23,executed,executed,37.61000061035156,37.959999084472656,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002241,2019-04-24,2019-04-25,executed,executed,10.670000076293945,10.4399995803833,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002463,2019-04-25,2019-04-26,executed,executed,9.920000076293945,10.0,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600309,2019-04-25,2019-04-26,executed,executed,37.849998474121094,37.970001220703125,0.095,,stop_loss,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600585,2019-04-25,2019-04-26,executed,executed,28.389999389648438,28.360000610351562,0.095,,stop_loss,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ000858,2019-04-26,2019-04-29,executed,executed,84.06999969482422,85.12999725341797,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH601318,2019-04-26,2019-04-29,executed,executed,62.95000076293945,62.369998931884766,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH603019,2019-04-29,2019-04-30,executed,executed,28.40999984741211,28.420000076293945,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ000063,2019-04-30,2019-05-06,executed,executed,27.040000915527344,29.670000076293945,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002475,2019-05-06,2019-05-07,executed,executed,13.369999885559082,13.479999542236328,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002384,2019-05-06,2019-05-07,executed,executed,14.869999885559082,15.449999809265137,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600183,2019-05-06,2019-05-07,executed,executed,10.09000015258789,10.029999732971191,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002938,2019-05-06,2019-05-07,executed,executed,23.18000030517578,22.979999542236328,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ000425,2019-05-06,2019-05-07,executed,executed,3.640000104904175,3.5799999237060547,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ000568,2019-05-06,2019-05-07,executed,executed,58.900001525878906,58.900001525878906,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002241,2019-05-06,2019-05-07,executed,executed,8.970000267028809,9.069999694824219,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ000858,2019-05-06,2019-05-07,executed,executed,77.66000366210938,76.68000030517578,0.095,,stop_loss,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH601318,2019-05-06,2019-05-07,executed,executed,61.369998931884766,60.939998626708984,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002311,2019-05-09,2019-05-10,executed,executed,27.510000228881836,27.34000015258789,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ000596,2019-05-09,2019-05-10,executed,executed,93.94999694824219,92.06999969482422,0.095,,trailing_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600276,2019-05-20,2019-05-21,executed,executed,40.9900016784668,40.97999954223633,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH603288,2019-07-01,2019-07-02,executed,executed,47.93000030517578,48.310001373291016,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ000651,2019-07-05,2019-07-08,executed,executed,37.95000076293945,38.209999084472656,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH603288,2019-07-12,2019-07-15,executed,executed,45.529998779296875,45.4900016784668,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ000651,2019-07-18,2019-07-19,executed,executed,35.97999954223633,35.779998779296875,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002179,2019-07-25,2019-07-26,executed,executed,18.889999389648438,18.969999313354492,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ000858,2019-07-26,2019-07-29,executed,executed,102.9000015258789,102.69000244140625,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600809,2019-07-26,2019-07-29,executed,executed,44.779998779296875,44.529998779296875,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002179,2019-08-07,2019-08-08,executed,executed,18.780000686645508,18.780000686645508,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ000858,2019-08-08,2019-08-09,executed,executed,102.9000015258789,102.06999969482422,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600809,2019-08-08,2019-08-09,executed,executed,43.2400016784668,42.869998931884766,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002475,2019-09-12,2019-09-16,executed,executed,18.84000015258789,18.600000381469727,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH603259,2019-09-16,2019-09-17,executed,executed,44.7599983215332,44.81999969482422,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002179,2019-09-16,2019-09-17,executed,executed,21.649999618530273,21.6299991607666,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600276,2019-09-16,2019-09-17,executed,executed,54.13999938964844,54.25,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600845,2019-09-18,2019-09-19,executed,executed,13.260000228881836,13.199999809265137,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600519,2019-09-18,2019-09-19,skipped,zero_lot,994.6400146484375,995.4199829101562,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH603228,2019-09-18,2019-09-19,executed,executed,32.599998474121094,32.5,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH600760,2019-09-19,2019-09-20,executed,executed,16.950000762939453,16.979999542236328,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002049,2019-09-20,2019-09-23,executed,executed,40.220001220703125,40.40999984741211,0.095,pullback,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002156,2019-09-20,2019-09-23,executed,executed,10.720000267028809,10.609999656677246,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600760,2019-09-23,2019-09-24,executed,executed,16.329999923706055,16.329999923706055,0.095,,stop_loss,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SZ002294,2019-09-23,2019-09-24,executed,executed,22.31999969482422,22.209999084472656,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002294,2019-09-24,2019-09-25,executed,executed,19.040000915527344,20.1200008392334,0.095,,ema60_exit,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,buy,SH601138,2019-09-24,2019-09-25,executed,executed,13.140000343322754,13.239999771118164,0.095,breakout,,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002179,2019-09-26,2019-09-27,executed,executed,20.43000030517578,20.350000381469727,0.095,,stop_loss,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH603228,2019-09-26,2019-09-27,executed,executed,29.690000534057617,29.709999084472656,0.095,,stop_loss,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002049,2019-09-26,2019-09-27,executed,executed,36.209999084472656,36.22999954223633,0.095,,stop_loss,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH600845,2019-09-30,2019-10-08,executed,executed,13.199999809265137,13.260000228881836,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SZ002156,2019-10-08,2019-10-09,executed,executed,10.75,10.710000038146973,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,sell,SH601138,2019-10-08,2019-10-09,executed,executed,12.170000076293945,12.399999618530273,0.095,,time_stop,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
