version,period,datetime,industry_name,exposure_value,exposure_weight,account_value,fold,candidate_type,train_start,train_end,valid_start,valid_end,valid_executable_end
frozen_fixed_weight,WF1,2019-02-25,UNKNOWN,0.0,0.0,1005349.0996196747,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-02-26,农林牧渔,49979.99954223633,0.04973010085864274,1005025.0990703583,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-02-26,电力设备,48887.99743652344,0.048643558734746545,1005025.0990703583,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-02-26,UNKNOWN,0.0,0.0,1005025.0990703583,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-02-27,农林牧渔,49759.9983215332,0.049569003855817924,1003853.1027629853,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-02-27,电力设备,47936.002349853516,0.04775200895222161,1003853.1027629853,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-02-27,UNKNOWN,0.0,0.0,1003853.1027629853,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-02-28,农林牧渔,49500.0,0.0492925227184655,1004209.1025188447,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-02-28,电力设备,48552.000427246094,0.04834849664822171,1004209.1025188447,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-02-28,UNKNOWN,0.0,0.0,1004209.1025188447,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-01,农林牧渔,50279.998779296875,0.050076217149510056,1004069.4293895722,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-01,电力设备,48328.00064086914,0.04813213033510076,1004069.4293895722,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-01,计算机,46672.00012207031,0.04648284148083737,1004069.4293895722,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-01,UNKNOWN,0.0,0.0,1004069.4293895722,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-04,农林牧渔,50880.001068115234,0.05058227027864337,1005886.0701157094,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-04,电力设备,95250.00133514404,0.094692633852845,1005886.0701157094,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-04,计算机,48367.999267578125,0.0480849677757385,1005886.0701157094,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-04,电子,47366.999673843384,0.0470898256582822,1005886.0701157094,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-04,UNKNOWN,0.0,0.0,1005886.0701157094,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-05,农林牧渔,50740.0016784668,0.050150429821309246,1011756.0678793432,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-05,电力设备,96711.99836730957,0.09558825633733975,1011756.0678793432,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-05,计算机,48127.99987792969,0.04756877809372247,1011756.0678793432,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-05,电子,52154.99918460846,0.051548985808334384,1011756.0678793432,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-05,UNKNOWN,0.0,0.0,1011756.0678793432,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-06,农林牧渔,50299.99923706055,0.04948668232490725,1016435.066445017,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-06,电力设备,98027.99892425537,0.09644295259028049,1016435.066445017,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-06,计算机,49023.9990234375,0.048231314170317834,1016435.066445017,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-06,电子,55062.000489234924,0.05417168524283046,1016435.066445017,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-06,UNKNOWN,0.0,0.0,1016435.066445017,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-07,农林牧渔,49680.00030517578,0.049159642207245904,1010585.0668264867,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-07,电力设备,95909.99717712402,0.0949054169960255,1010585.0668264867,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-07,计算机,47279.998779296875,0.0467847787695587,1010585.0668264867,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-07,电子,53694.00179386139,0.0531316002545686,1010585.0668264867,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-07,UNKNOWN,0.0,0.0,1010585.0668264867,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-08,农林牧渔,49319.99969482422,0.049238654154382895,1001652.066691065,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-08,电力设备,92277.99663543701,0.09212579867206314,1001652.066691065,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-08,计算机,46272.00012207031,0.0461956817749389,1001652.066691065,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-08,电子,49761.00146770477,0.04967892856457544,1001652.066691065,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-08,UNKNOWN,0.0,0.0,1001652.066691065,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-11,农林牧渔,50659.99984741211,0.04995012448164582,1014211.6836170675,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-11,计算机,47760.00061035156,0.04709076160513267,1014211.6836170675,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-11,电力设备,48207.99789428711,0.04753248130839798,1014211.6836170675,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-11,电子,102443.00012588501,0.10100751330386376,1014211.6836170675,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-11,UNKNOWN,0.0,0.0,1014211.6836170675,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-12,农林牧渔,54240.0016784668,0.05319041078070898,1019732.7090043547,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-12,计算机,48576.0009765625,0.04763601338628343,1019732.7090043547,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-12,电力设备,96793.00036430359,0.0949199721746792,1019732.7090043547,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-12,电子,102958.99746417999,0.10096665190303346,1019732.7090043547,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-12,UNKNOWN,0.0,0.0,1019732.7090043547,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-13,农林牧渔,50919.99816894531,0.05045340774457477,1009247.9466745378,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-13,计算机,46672.00012207031,0.046244334978192525,1009247.9466745378,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-13,电力设备,96595.99919319153,0.09571087016968863,1009247.9466745378,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-13,电子,99467.0007944107,0.0985555641922815,1009247.9466745378,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-13,国防军工,45966.99819564819,0.04554579312953671,1009247.9466745378,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-13,UNKNOWN,0.0,0.0,1009247.9466745378,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-14,农林牧渔,49540.000915527344,0.049270003514988496,1005479.9549680712,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-14,电力设备,95280.00154495239,0.09476071708259762,1005479.9549680712,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-14,电子,100430.99892139435,0.09988364106630401,1005479.9549680712,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-14,国防军工,44634.00049209595,0.04439074122916085,1005479.9549680712,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-14,非银金融,45431.999588012695,0.04518439115920056,1005479.9549680712,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-14,UNKNOWN,0.0,0.0,1005479.9549680712,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-15,农林牧渔,52240.0016784668,0.051627240301204205,1011868.9547163012,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-15,电力设备,95989.99919891357,0.09486406194350176,1011868.9547163012,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-15,电子,103031.00121021271,0.10182247486691558,1011868.9547163012,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-15,国防军工,44418.999671936035,0.043897976575820376,1011868.9547163012,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-15,非银金融,46025.999450683594,0.04548612667298203,1011868.9547163012,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-15,UNKNOWN,0.0,0.0,1011868.9547163012,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-18,农林牧渔,51500.0,0.05053500331507373,1019095.6094117525,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-18,电力设备,143511.00277900696,0.14082192235313926,1019095.6094117525,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-18,电子,105590.99876880646,0.10361245578298214,1019095.6094117525,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-18,国防军工,44934.99917984009,0.04409301616536028,1019095.6094117525,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-18,非银金融,47375.999450683594,0.04648827746204324,1019095.6094117525,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-18,计算机,46345.00198364258,0.045476598619038376,1019095.6094117525,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-18,机械设备,50439.00110721588,0.049493885207032275,1019095.6094117525,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-18,UNKNOWN,0.0,0.0,1019095.6094117525,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-19,农林牧渔,51700.00076293945,0.05066050072833531,1020518.9451280478,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-19,电力设备,141072.00093269348,0.1382355532018004,1020518.9451280478,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-19,电子,154716.9956922531,0.15160619646589732,1020518.9451280478,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-19,国防军工,45580.001640319824,0.04466355265418493,1020518.9451280478,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-19,非银金融,94958.99877548218,0.09304971674344308,1020518.9451280478,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-19,计算机,108763.99984359741,0.10657714916791715,1020518.9451280478,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-19,机械设备,49535.99889278412,0.04854000910935433,1020518.9451280478,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-19,通信,48222.00164794922,0.04725243159684669,1020518.9451280478,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-19,UNKNOWN,0.0,0.0,1020518.9451280478,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-20,农林牧渔,50220.001220703125,0.04965904044473033,1011296.2467850569,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-20,电力设备,139351.00083351135,0.13779444082435058,1011296.2467850569,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-20,电子,247094.99802589417,0.24433493035440115,1011296.2467850569,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-20,国防军工,44246.99983596802,0.04375275788536805,1011296.2467850569,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-20,非银金融,95135.99853515625,0.094073323061958,1011296.2467850569,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-20,计算机,106764.99500274658,0.1055724228604189,1011296.2467850569,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-20,机械设备,49793.998646736145,0.04923779634803635,1011296.2467850569,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-20,通信,48150.0,0.04761216127625351,1011296.2467850569,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-20,UNKNOWN,0.0,0.0,1011296.2467850569,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-21,农林牧渔,49659.99984741211,0.048826668198701705,1017067.1413687114,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-21,电力设备,139925.00009536743,0.13757695475941176,1017067.1413687114,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-21,电子,251191.9995546341,0.24697681139968217,1017067.1413687114,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-21,国防军工,44677.00147628784,0.043927288237986,1017067.1413687114,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-21,非银金融,95312.99886703491,0.09371357601698554,1017067.1413687114,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-21,计算机,108243.99881362915,0.10642758418874934,1017067.1413687114,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-21,机械设备,49535.99889278412,0.04870474807210995,1017067.1413687114,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-21,通信,48006.0001373291,0.04720042383113994,1017067.1413687114,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-21,有色金属,48222.000217437744,0.047412799269616855,1017067.1413687114,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-21,UNKNOWN,0.0,0.0,1017067.1413687114,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
frozen_fixed_weight,WF1,2019-03-22,农林牧渔,48759.9983215332,0.0478889439593634,1018189.0492909793,WF1,baseline,2017-01-01,2018-12-31,2019-01-01,2020-12-31,2020-12-30
