oracle_id,oracle_variant_id,oracle_variant_name,primary_variant,split_bucket,cost_bps,q_defend,q_removed,defended_step_n,continued_step_n,mean_incremental_return,trimmed_mean_incremental_return,winsorized_mean_incremental_return,positive_sacrifice,negative_avoidance,neutral_drag,frontier_gate,blocking_reason
O1,O1_negative_primary,Label negative primary,True,train,50,0.0,1.0,4884,10078,0.03307921393823701,0.03264591993364049,0.03365797119122371,-0.0,494.9311989439022,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,robustness,50,0.0,1.0,526,1346,0.024681105459249113,0.024747045815724057,0.025597643805180214,-0.0,46.20302941971434,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,validation,50,0.0,1.0,180,325,0.03676699659227555,0.03610102012556487,0.03709934532266079,-0.0,18.567333279099152,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,train,50,0.25,0.75,4884,10078,0.024401376768341573,0.024093516600530416,0.0248354447080816,-0.0,365.09339920792667,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,robustness,50,0.25,0.75,526,1346,0.0181596004619582,0.01822667869730503,0.018847004221406522,-0.0,33.99477206478576,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,validation,50,0.25,0.75,180,325,0.027129702889751216,0.026646472164880728,0.027378964437540152,-0.0,13.700499959324366,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,train,50,0.5,0.5,4884,10078,0.015723539598446135,0.015541113267420352,0.016012918224939485,-0.0,235.2555994719511,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,robustness,50,0.5,0.5,526,1346,0.011638095464667292,0.011706311578885995,0.01209636463763284,-0.0,21.78651470985717,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,validation,50,0.5,0.5,180,325,0.017492409187226884,0.01719192420419658,0.017658583552419505,-0.0,8.833666639549577,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,train,100,0.0,1.0,4884,10078,0.03144707919689227,0.031082226534840704,0.03202583644987897,-0.0,470.5111989439022,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,robustness,100,0.0,1.0,526,1346,0.023276190929334587,0.023412623157771994,0.02419272927526568,-0.0,43.573029419714345,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,validation,100,0.0,1.0,180,325,0.03498481837445377,0.03438384840839316,0.03531716710483901,-0.0,17.667333279099154,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,train,100,0.25,0.75,4884,10078,0.022769242026996834,0.022529823201730633,0.023203309966736856,-0.0,340.67339920792665,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,robustness,100,0.25,0.75,526,1346,0.016754685932043673,0.016892256039352956,0.017442089691491997,-0.0,31.364772064785754,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,validation,100,0.25,0.75,180,325,0.02534752467192944,0.024929300447709014,0.02559678621971837,-0.0,12.800499959324366,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,train,100,0.5,0.5,4884,10078,0.014091404857101397,0.01397741986862057,0.014380783483594747,-0.0,210.8355994719511,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,robustness,100,0.5,0.5,526,1346,0.010233180934752761,0.010371888920933927,0.010691450107718313,-0.0,19.15651470985717,0.0,pass,
O1,O1_negative_primary,Label negative primary,True,validation,100,0.5,0.5,180,325,0.015710230969405103,0.015474752487024863,0.015876405334597728,-0.0,7.9336666395495765,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,train,0,0.0,1.0,4877,15368,0.0256484266977164,0.024790783103784707,0.02617007976912467,-0.0,519.2523984952684,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,robustness,0,0.0,1.0,526,1970,0.01956451499187273,0.019196269999490322,0.020299600783595276,-0.0,48.83302941971434,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,validation,0,0.0,1.0,180,484,0.0293182730106915,0.028431884216244437,0.029626608317170608,-0.0,19.467333279099158,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,train,0,0.25,0.75,4877,15368,0.0192363200232873,0.01859308732783853,0.0196275598268435,-0.0,389.43929887145134,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,robustness,0,0.25,0.75,526,1970,0.014673386243904551,0.014397202499617743,0.015224700587696458,-0.0,36.62477206478576,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,validation,0,0.25,0.75,180,484,0.021988704758018625,0.021323913162183326,0.022219956237877956,-0.0,14.600499959324367,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,train,0,0.5,0.5,4877,15368,0.0128242133488582,0.012395391551892353,0.013085039884562335,-0.0,259.6261992476342,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,robustness,0,0.5,0.5,526,1970,0.009782257495936366,0.009598134999745161,0.010149800391797638,-0.0,24.41651470985717,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,validation,0,0.5,0.5,180,484,0.01465913650534575,0.014215942108122218,0.014813304158585304,-0.0,9.733666639549579,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,train,25,0.0,1.0,4877,15368,0.025046179229205653,0.02422717743874766,0.025567832300613925,-0.0,507.0598984952685,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,robustness,25,0.0,1.0,526,1970,0.019037672043154784,0.018708116404719085,0.01977275783487733,-0.0,47.518029419714345,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,validation,25,0.0,1.0,180,484,0.028640562167318005,0.027787712437103332,0.028948897473797114,-0.0,19.017333279099155,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,train,25,0.25,0.75,4877,15368,0.018634072554776556,0.01802948166280148,0.019025312358332755,-0.0,377.24679887145135,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,robustness,25,0.25,0.75,526,1970,0.0141465432951866,0.0139090489048465,0.014697857638978507,-0.0,35.309772064785754,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,validation,25,0.25,0.75,180,484,0.02131099391464513,0.020679741383042217,0.021542245394504462,-0.0,14.150499959324364,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,train,25,0.5,0.5,4877,15368,0.012221965880347454,0.011831785886855307,0.012482792416051592,-0.0,247.43369924763425,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,robustness,25,0.5,0.5,526,1970,0.009255414547218418,0.00910998140497392,0.00962295744307969,-0.0,23.10151470985717,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,validation,25,0.5,0.5,180,484,0.013981425661972254,0.013571770328981112,0.014135593315211808,-0.0,9.283666639549576,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,train,50,0.0,1.0,4877,15368,0.02444393176069491,0.023663571773710614,0.024965584832103184,-0.0,494.8673984952685,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,robustness,50,0.0,1.0,526,1970,0.018510829094436836,0.01821996280994784,0.01924591488615938,-0.0,46.20302941971434,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,validation,50,0.0,1.0,180,484,0.027962851323944507,0.027143540657962224,0.028271186630423616,-0.0,18.567333279099152,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,train,50,0.25,0.75,4877,15368,0.01803182508626581,0.01746587599776444,0.018423064889822014,-0.0,365.05429887145135,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,robustness,50,0.25,0.75,526,1970,0.013619700346468649,0.01342089531007526,0.01417101469026056,-0.0,33.99477206478576,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,validation,50,0.25,0.75,180,484,0.020633283071271633,0.020035569603901116,0.020864534551130968,-0.0,13.700499959324366,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,train,50,0.5,0.5,4877,15368,0.01161971841183671,0.011268180221818263,0.011880544947540846,-0.0,235.24119924763423,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,robustness,50,0.5,0.5,526,1970,0.008728571598500469,0.008621827810202678,0.009096114494361741,-0.0,21.78651470985717,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,validation,50,0.5,0.5,180,484,0.013303714818598761,0.012927598549840007,0.013457882471838314,-0.0,8.833666639549577,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,train,100,0.0,1.0,4877,15368,0.02323943682367342,0.022536360443636525,0.023761089895081692,-0.0,470.48239849526846,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,robustness,100,0.0,1.0,526,1970,0.017457143197000938,0.017243655620405356,0.018192228988723483,-0.0,43.573029419714345,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,validation,100,0.0,1.0,180,484,0.026607429637197522,0.025855197099680014,0.026915764943676628,-0.0,17.667333279099154,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,train,100,0.25,0.75,4877,15368,0.016827330149244327,0.016338664667690347,0.017218569952800526,-0.0,340.66929887145136,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,robustness,100,0.25,0.75,526,1970,0.012566014449032754,0.012444588120532776,0.013117328792824661,-0.0,31.364772064785754,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,validation,100,0.25,0.75,180,484,0.019277861384524645,0.018747226045618907,0.019509112864383976,-0.0,12.800499959324366,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,train,100,0.5,0.5,4877,15368,0.010415223474815227,0.010140968891744175,0.01067605001051936,-0.0,210.8561992476342,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,robustness,100,0.5,0.5,526,1970,0.007674885701064571,0.007645520620660194,0.008042428596925845,-0.0,19.15651470985717,0.0,pass,
O2,O2_dd_10pct_primary,Signed drawdown <= -10%,True,validation,100,0.5,0.5,180,484,0.011948293131851773,0.0116392549915578,0.01210246078509133,-0.0,7.9336666395495765,0.0,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,train,0,0.0,1.0,6490,13755,0.027921338366777543,0.027882750128452594,0.028732062524509095,32.74914369947224,519.3511989439022,78.66543999098147,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,robustness,0,0.0,1.0,731,1765,0.021677538657867153,0.021991411874478367,0.022501036395042848,4.06104623164298,48.83302941971434,9.335153301965056,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,validation,0,0.0,1.0,237,427,0.031093897121375124,0.03122975246738518,0.03147634518017663,1.7502359815703166,19.467333279099158,2.929250391064242,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,train,0,0.25,0.75,6490,13755,0.02094100377508316,0.020912062596339445,0.021549046893381826,24.561857774604178,389.5133992079267,58.9990799932361,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,robustness,0,0.25,0.75,731,1765,0.016258153993400366,0.016493558905858772,0.016875777296282136,3.0457846737322347,36.62477206478576,7.001364976473791,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,validation,0,0.25,0.75,237,427,0.023320422841031342,0.023422314350538886,0.023607258885132473,1.3126769861777374,14.600499959324367,2.1969377932981815,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,train,0,0.5,0.5,6490,13755,0.013960669183388771,0.013941375064226297,0.014366031262254548,16.37457184973612,259.6755994719511,39.332719995490734,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,robustness,0,0.5,0.5,731,1765,0.010838769328933576,0.010995705937239184,0.011250518197521424,2.03052311582149,24.41651470985717,4.667576650982528,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,validation,0,0.5,0.5,237,427,0.015546948560687562,0.01561487623369259,0.015738172590088317,0.8751179907851583,9.733666639549579,1.464625195532121,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,train,25,0.0,1.0,6490,13755,0.02711990591432015,0.027115903699341155,0.027930630072051703,33.646643699472236,507.1411989439022,75.54793999098146,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,robustness,25,0.0,1.0,731,1765,0.020945367183508184,0.021293903704543725,0.021768864920683875,4.18854623164298,47.518029419714345,8.950153301965056,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,validation,25,0.0,1.0,237,427,0.030201577844266688,0.03036702240603549,0.030584025903068194,1.7877359815703162,19.017333279099155,2.8242503910642425,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,train,25,0.25,0.75,6490,13755,0.02013957132262576,0.020145216167228003,0.02074761444092443,25.45935777460418,377.30339920792665,55.8815799932361,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,robustness,25,0.25,0.75,731,1765,0.01552598251904139,0.015796050735924133,0.016143605821923163,3.1732846737322347,35.309772064785754,6.6163649764737915,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,validation,25,0.25,0.75,237,427,0.022428103563922906,0.02255958428918919,0.02271493960802404,1.3501769861777375,14.150499959324364,2.091937793298182,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,train,25,0.5,0.5,6490,13755,0.013159236730931374,0.013174528635114856,0.013564598809797154,17.272071849736122,247.4655994719511,36.215219995490735,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,robustness,25,0.5,0.5,731,1765,0.010106597854574602,0.010298197767304541,0.01051834672316245,2.1580231158214898,23.10151470985717,4.282576650982527,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,validation,25,0.5,0.5,237,427,0.014654629283579126,0.014752146172342896,0.014845853312979882,0.9126179907851582,9.283666639549576,1.359625195532121,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,train,50,0.0,1.0,6490,13755,0.026318473461862748,0.026349057270229712,0.027129197619594307,34.544143699472244,494.9311989439022,72.43043999098147,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,robustness,50,0.0,1.0,731,1765,0.020213195709149204,0.020596395534609083,0.0210366934463249,4.3160462316429795,46.20302941971434,8.565153301965054,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,validation,50,0.0,1.0,237,427,0.029309258567158252,0.02950429234468579,0.029691706625959765,1.8252359815703163,18.567333279099152,2.719250391064242,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,train,50,0.25,0.75,6490,13755,0.01933813887016837,0.019378369738116567,0.01994618198846703,26.35685777460418,365.09339920792667,52.7640799932361,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,robustness,50,0.25,0.75,731,1765,0.014793811044682416,0.015098542565989491,0.015411434347564187,3.3007846737322346,33.99477206478576,6.231364976473792,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,validation,50,0.25,0.75,237,427,0.02153578428681447,0.021696854227839495,0.021822620330915605,1.3876769861777374,13.700499959324366,1.9869377932981818,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,train,50,0.5,0.5,6490,13755,0.012357804278473978,0.01240768220600342,0.012763166357339754,18.16957184973612,235.2555994719511,33.097719995490735,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,robustness,50,0.5,0.5,731,1765,0.009374426380215626,0.0096006895973699,0.009786175248803474,2.2855231158214897,21.78651470985717,3.897576650982528,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,validation,50,0.5,0.5,237,427,0.013762310006470694,0.013889416110993204,0.01395353403587145,0.9501179907851584,8.833666639549577,1.2546251955321215,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,train,100,0.0,1.0,6490,13755,0.02471560855694796,0.02481536441200684,0.02552633271467951,36.33914369947224,470.5111989439022,66.19543999098147,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,robustness,100,0.0,1.0,731,1765,0.018748852760431256,0.0192013791947398,0.019572350497606947,4.571046231642979,43.573029419714345,7.795153301965056,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,validation,100,0.0,1.0,237,427,0.027524620012941387,0.027778832221986408,0.0279070680717429,1.9002359815703167,17.667333279099154,2.509250391064243,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,train,100,0.25,0.75,6490,13755,0.01773527396525357,0.017844676879893696,0.018343317083552236,28.151857774604178,340.67339920792665,46.5290799932361,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,robustness,100,0.25,0.75,731,1765,0.013329468095964466,0.01370352622612021,0.013947091398846237,3.555784673732235,31.364772064785754,5.461364976473792,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,validation,100,0.25,0.75,237,427,0.019751145732597605,0.019971394105140112,0.02003798177669874,1.4626769861777373,12.800499959324366,1.7769377932981818,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,train,100,0.5,0.5,6490,13755,0.010754939373559185,0.010873989347780551,0.011160301452424961,19.964571849736124,210.8355994719511,26.86271999549073,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,robustness,100,0.5,0.5,731,1765,0.00791008343149768,0.008205673257500618,0.008321832300085527,2.5405231158214896,19.15651470985717,3.127576650982527,pass,
O2,O2_dd_08pct_stress,Signed drawdown <= -8%,False,validation,100,0.5,0.5,237,427,0.011977671452253827,0.012163955988293819,0.012168895481654582,1.0251179907851584,7.9336666395495765,1.0446251955321215,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,0,0.0,1.0,3583,16662,0.022172654745155913,0.02062374145305395,0.022570976644056735,-0.0,448.8853953156815,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,0,0.0,1.0,369,2127,0.016033740890350593,0.015300096380490966,0.016897827074570722,-0.0,40.020217262315086,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,0,0.0,1.0,133,531,0.024958170476222164,0.02371238114330221,0.0252364121279968,-0.0,16.572225196211516,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,0,0.25,0.75,3583,16662,0.016629491058866935,0.015467806089790462,0.016928232483042552,-0.0,336.6640464867611,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,0,0.25,0.75,369,2127,0.012025305667762946,0.011475072285368225,0.012673370305928043,-0.0,30.01516294673631,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,0,0.25,0.75,133,531,0.01871862785716662,0.01778428585747666,0.0189273090959976,-0.0,12.429168897158636,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,0,0.5,0.5,3583,16662,0.011086327372577956,0.010311870726526975,0.011285488322028367,-0.0,224.44269765784074,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,0,0.5,0.5,369,2127,0.008016870445175297,0.007650048190245483,0.008448913537285361,-0.0,20.010108631157543,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,0,0.5,0.5,133,531,0.012479085238111082,0.011856190571651106,0.0126182060639984,-0.0,8.286112598105758,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,25,0.0,1.0,3583,16662,0.02173019981801341,0.020223182005445463,0.022128521716914228,-0.0,439.92789531568144,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,25,0.0,1.0,369,2127,0.01566414954419675,0.014972277753039989,0.016528235728416878,-0.0,39.097717262315086,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,25,0.0,1.0,133,531,0.02445741746417397,0.02324842408808749,0.02473565911594861,-0.0,16.239725196211516,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,25,0.25,0.75,3583,16662,0.016187036131724432,0.015067246642181972,0.01648577755590005,-0.0,327.7065464867611,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,25,0.25,0.75,369,2127,0.0116557143216091,0.011147253657917244,0.012303778959774195,-0.0,29.09266294673631,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,25,0.25,0.75,133,531,0.01821787484511843,0.017320328802261933,0.018426556083949407,-0.0,12.096668897158636,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,25,0.5,0.5,3583,16662,0.010643872445435453,0.009911311278918488,0.010843033394885862,-0.0,215.48519765784073,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,25,0.5,0.5,369,2127,0.007647279099021451,0.007322229562794503,0.008079322191131515,-0.0,19.08760863115754,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,25,0.5,0.5,133,531,0.011978332226062887,0.011392233516436381,0.012117453051950208,-0.0,7.9536125981057575,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,50,0.0,1.0,3583,16662,0.021287744890870906,0.019822622557836976,0.021686066789771724,-0.0,430.97039531568146,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,50,0.0,1.0,369,2127,0.015294558198042901,0.014644459125589007,0.01615864438226303,-0.0,38.17521726231508,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,50,0.0,1.0,133,531,0.023956664452125773,0.022784467032872763,0.024234906103900417,-0.0,15.907225196211515,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,50,0.25,0.75,3583,16662,0.015744581204581925,0.014666687194573485,0.016043322628757545,-0.0,318.74904648676113,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,50,0.25,0.75,369,2127,0.011286122975455254,0.010819435030466264,0.01193418761362035,-0.0,28.170162946736312,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,50,0.25,0.75,133,531,0.017717121833070233,0.01685637174704721,0.017925803071901215,-0.0,11.764168897158637,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,50,0.5,0.5,3583,16662,0.010201417518292948,0.009510751831309998,0.010400578467743359,-0.0,206.52769765784075,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,50,0.5,0.5,369,2127,0.007277687752867603,0.006994410935343523,0.007709730844977667,-0.0,18.165108631157537,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,50,0.5,0.5,133,531,0.011477579214014695,0.010928276461221657,0.011616700039902015,-0.0,7.621112598105757,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,100,0.0,1.0,3583,16662,0.020402835036585895,0.019021503662619996,0.020801156935486717,-0.0,413.0553953156815,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,100,0.0,1.0,369,2127,0.01455537550573521,0.013988821870687045,0.015419461689955335,-0.0,36.330217262315074,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,100,0.0,1.0,133,531,0.02295515842802939,0.021856552922443317,0.02323340007980403,-0.0,15.242225196211514,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,100,0.25,0.75,3583,16662,0.014859671350296916,0.01386556829935651,0.015158412774472534,-0.0,300.8340464867611,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,robustness,100,0.25,0.75,369,2127,0.01054694028314756,0.010163797775564304,0.011195004921312658,-0.0,26.32516294673631,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,validation,100,0.25,0.75,133,531,0.016715615808973846,0.015928457636617762,0.016924297047804827,-0.0,11.099168897158634,0.0,pass,
O2,O2_dd_12pct_stress,Signed drawdown <= -12%,False,train,100,0.5,0.5,3583,16662,0.009316507664007939,0.008709632936093026,0.009515668613458352,-0.0,188.61269765784073,0.0,pass,
